t,total,PE_grav,PE_contact,KE_slab,PEel_slab,KE_cube0,PEel_cube0
0.265,-0.07772471329160266,-0.10245430495053048,5.863599027007977e-05,0.0001033667599269407,0.024558684886921586,8.304074386269819e-06,5.999474229552094e-07
0.2655,-0.07772862249843067,-0.10215311758652407,5.76128995782846e-05,0.0001350121071482069,0.02422043939068429,1.084049078810091e-05,5.901998945188891e-07
0.266,-0.07773260649313438,-0.10181706714167432,5.648660853274264e-05,0.00016808069367929698,0.02384582400898037,1.3490007494311266e-05,5.793298532170992e-07
0.2665,-0.07773666745802081,-0.10144919155313709,5.5270437262750955e-05,0.00020142745117035916,0.023439097839223995,1.6160898938518656e-05,5.674685206512546e-07
0.267,-0.07774080382041046,-0.10105275584921063,5.397827328960432e-05,0.00023392078775041645,0.02300473566547147,1.8762548117507122e-05,5.547541711618065e-07
0.2675,-0.07774501038635537,-0.10063122370040443,5.26243493865395e-05,0.00026447850788184634,0.022547360804455675,2.1208322464777775e-05,5.413298602371477e-07
0.268,-0.07774927858748534,-0.10018822764378393,5.1223027070133746e-05,0.0002921014692872934,0.02207167895115953,2.3418267600142527e-05,5.273411815006283e-07
0.2685,-0.07775359683093808,-0.0997275382329175,4.9788590446486664e-05,0.0003159039438559816,0.021582414397283724,2.532153629059156e-05,5.129341026260251e-07
0.269,-0.07775795093922387,-0.09925303237198688,4.833505465113209e-05,0.0003351397744845524,0.021084249870703793,2.6858479997229293e-05,4.98252926299015e-07
0.2695,-0.07776232466424957,-0.09876866109671571,4.6875992529452826e-05,0.0003492235715101239,0.020581771087456287,2.7982342553376057e-05,4.834384169037271e-07
0.27,-0.07776670025765677,-0.09827841706671223,4.542438252412191e-05,0.0003577463653921743,0.020079416925620642,2.866050939136037e-05,4.6862612715925973e-07
0.2705,-0.07777105907816706,-0.09778630203361452,4.399247999263432e-05,0.00036048532065904556,0.01958143592901165,2.887528083243403e-05,4.5394495168989056e-07
0.271,-0.07777538221581141,-0.09729629454709417,4.25917133960315e-05,0.0003574073135379709,0.019091849634650184,2.8624153771831967e-05,4.3951592673579523e-07
0.2715,-0.07777965111276476,-0.09681231815635397,4.123260600345936e-05,0.0003486663756524763,0.0186144229985389,2.7919612107214312e-05,4.254512871470668e-07
0.272,-0.07778384816100012,-0.09633821035830425,3.992472297414109e-05,0.00033459520225339153,0.01815264197633258,2.6788441960304432e-05,4.118537837191356e-07
0.2725,-0.07778795725809513,-0.09587769253519192,3.8676642930427234e-05,0.0003156911094555602,0.017709698105824637,2.5270602630081904e-05,3.9881625607411797e-07
0.273,-0.07779196430421662,-0.0954343411141707,3.7495952447169825e-05,0.00029259699512454516,0.01728847974310077,2.3417697832695437e-05,3.8642144891222246e-07
0.2735,-0.07779585762551315,-0.09501156016924539,3.638926127274361e-05,0.0002660780072573962,0.016891569429433637,2.1291103715702916e-05,3.747420527651412e-07
0.274,-0.07779962831177907,-0.09461255567230506,3.536223558374641e-05,0.0002369947475571297,0.016521246716406694,1.8959820033841205e-05,3.638409445811828e-07
0.2745,-0.07780327045922601,-0.094240311584713,3.441964617099963e-05,0.00020627393293365913,0.016179495656321756,1.6498118461855675e-05,3.53771598704961e-07
0.275,-0.07780678131240637,-0.09389756796427659,3.356542817022819e-05,0.00017487750138530753,0.015868016076581008,1.398306709844612e-05,3.4457863521969526e-07
0.2755,-0.07781016130267063,-0.09358680124452859,3.280274879083372e-05,0.00014377117968204328,0.015588237702244871,1.1492012669947078e-05,3.3629847026600214e-07
0.276,-0.07781341398389907,-0.09331020682426786,3.213407946327755e-05,0.00011389352811849062,0.015341336171011884,9.100101743259624e-06,3.2896003188355246e-07
0.2765,-0.07781654586951865,-0.09306968408539511,3.156126891605261e-05,8.612644302975516e-05,0.015128249998962132,6.877919463372612e-06,3.225855051367591e-07
0.277,-0.07781956617789582,-0.09286682393640708,3.108561390083814e-05,6.126803248935455e-05,0.014949697601970827,4.889319078510377e-06,3.171910717352206e-07
0.2775,-0.07782248649599044,-0.09270289895765461,3.070792459901171e-05,4.0008687306980955e-05,0.014806193554124719,3.189508021500129e-06,3.1278761195916904e-07
0.278,-0.0778253203735823,-0.0925788562028031,3.0428582150576843e-05,2.291105163115184e-05,0.014698063367237536,1.823446861199509e-06,3.093813403381236e-07
0.2785,-0.07782808286236569,-0.09249531268903466,3.0247586230725375e-05,1.039445937157891e-05,0.01462545620035344,8.246063621912192e-07,3.069743510416812e-07
0.279,-0.07783079001570051,-0.0924525535865823,3.01645911428502e-05,2.7242490892946084e-06,0.014588355050015574,2.1411557990603254e-07,3.0556505416384927e-07
0.2795,-0.07783345836576344,-0.09245053309635813,3.017892947808198e-05,6.2061642014294315e-09,0.014586584125673995,3.20788597289796e-10,3.0514848981018937e-07
0.28,-0.07783610439524852,-0.0924888779829124,3.0289622990591465e-05,2.186212373623135e-06,0.014619813274259949,1.787615267966578e-07,3.057165129281346e-07
0.2805,-0.07783874402061366,-0.09256689370890173,3.0495380933840727e-05,9.055014987144162e-06,0.01468755947793094,7.325565881975763e-07,3.072578479390804e-07
0.281,-0.07784139210317689,-0.09268357309682215,3.079458667536899e-05,2.0257865462716642e-05,0.014789185603674185,1.633179814762469e-06,3.097580182250085e-07
0.28150000000000003,-0.0778440620031656,-0.09283760742413233,3.118527393632791e-05,3.5308626882863736e-05,0.01492389672751782,2.841593468532581e-06,3.131991611899149e-07
0.28200000000000003,-0.07784676519016132,-0.09302739983920535,3.16650944714408e-05,5.360781401349075e-05,0.015090734484675825,4.3096961385100584e-06,3.1755974476679433e-07
0.28250000000000003,-0.0778495109213233,-0.09325108096794536,3.22312793984135e-05,7.446391432746247e-05,0.015288570005789303,5.982032901171263e-06,3.228142057084393e-07
0.28300000000000003,-0.07785230599639038,-0.09350652656451786,3.288059669094455e-05,9.711724582979871e-05,0.015516096085010528,7.797708062550514e-06,3.2893253364193657e-07
0.28350000000000003,-0.0778551545958345,-0.09379137704459345,3.36093075592925e-05,0.0001207655405705968,0.01577181928533319,9.692435468299434e-06,3.3587982756833007e-07
0.28400000000000003,-0.07785805820575945,-0.09410305872589798,3.441312454727814e-05,0.00014459040298990764,0.016054052718541798,1.1600658206379914e-05,3.4361585317536085e-07
0.28450000000000003,-0.07786101563029578,-0.09443880658879644,3.528717417663782e-05,0.0001677837804587688,0.016360910240629405,1.3457668605895582e-05,3.5209462995677356e-07
0.28500000000000003,-0.07786402308943155,-0.09479568835919525,3.6225966866043676e-05,0.00018957359940685736,0.016690302778673158,1.520166074095173e-05,3.6126407668528794e-07
0.28550000000000003,-0.07786707439752583,-0.0951706297072955,3.7223376650614505e-05,0.00020924776321835958,0.017039937453061916,1.6775651096486243e-05,3.7106574229864096e-07
0.28600000000000003,-0.07787016121526187,-0.09556044034872241,3.827263293408187e-05,0.00022617577575588516,0.017407320081630602,1.8129208493178087e-05,3.814346467914512e-07
0.28650000000000003,-0.07787327336558812,-0.095961840829336,3.936632613163037e-05,0.0002398273443002081,0.01778976155247475,1.9219941587936513e-05,3.922992533462042e-07
0.28700000000000003,-0.0778763992023272,-0.09637148977161505,4.0496428620004527e-05,0.00024978742457219637,0.018184388433505203,2.0014701001634587e-05,4.0358158881404473e-07
0.28750000000000003,-0.07787952601866592,-0.09678601135891635,4.16543319174941e-05,0.00025576729449107064,0.01858815805324942,2.0490463067537246e-05,4.151975249056039e-07
0.28800000000000003,-0.07788264048170648,-0.0972020228341344,4.28309004873208e-05,0.0002576113781674244,0.018997878143543857,2.0634873002085335e-05,4.2705722724195805e-07
0.2885,-0.07788572907868964,-0.09761616179130865,4.401654201052541e-05,0.00025529968281286046,0.0194102309854101,2.0446436611601217e-05,4.3906577392077923e-07
0.289,-0.07788877856040058,-0.09802511304250779,4.52012934280301e-05,0.00024894585413504593,0.01982180184951065,1.993436109384163e-05,4.511239396518588e-07
0.2895,-0.07789177636763396,-0.09842563484782105,4.637492152235123e-05,0.00023879099577704628,0.020229111377049268,1.9118056702431232e-05,4.6312913599852276e-07
0.29,-0.07789471102740599,-0.0988145843034402,4.75270363160158e-05,0.00022519353103134392,0.020628651410532012,1.8026321661845305e-05,4.7497649300183903e-07
0.2905,-0.07789757250682053,-0.09918894169155226,4.864721512076706e-05,0.00020861550630970734,0.021016923660815902,1.6696242422734133e-05,4.865600626302863e-07
0.291,-0.07790035251408219,-0.09954583360599537,4.972513469292296e-05,0.00018960584202009118,0.021390480491241745,1.5171849838173227e-05,4.97774120248393e-07
0.2915,-0.07790304473803697,-0.09988255467926085,5.0750708648689405e-05,0.00016878112448366004,0.021745967014681206,1.3502578873585855e-05,5.085145367546882e-07
0.292,-0.0779056450197533,-0.100196587749351,5.1714227075866865e-05,0.00014680459985142144,0.02208016363764021,1.1741584838867713e-05,5.186801913223401e-07
0.2925,-0.07790815145194993,-0.10048562231909969,5.26064951535269e-05,0.00012436407589152754,0.022390028149001404,9.943972710447048e-06,5.281743928533911e-07
0.293,-0.07791056440446623,-0.10074757117571745,5.341896756033073e-05,0.00010214945900540519,0.02267273644059482,8.164997813275673e-06,5.369062773930383e-07
0.2935,-0.0779128864763682,-0.10098058505439204,5.4143875517285826e-05,8.083065165229323e-05,0.022925720962765576,6.458295939843947e-06,5.447921488508695e-07
0.294,-0.07791512237761863,-0.10118306524662922,5.4774343467186944e-05,6.103651003755804e-05,0.023146706059837787,4.874198936609418e-06,5.517567314430064e-07
0.2945,-0.07791727874543554,-0.10135367407150853,5.5304492637140064e-05,4.3335514700509946e-05,0.0233337393964418,3.4581879892784114e-06,5.577343042572433e-07
0.295,-0.07791936390245499,-0.10149134314601152,5.572952905207882e-05,2.8218739448749166e-05,0.023485218773922893,2.249531441621099e-06,5.626696911761694e-07
0.2955,-0.07792138756553835,-0.10159527940890353,5.604581395829454e-05,1.608561945684449e-05,0.02359991374367618,1.2801471908628821e-06,5.665190829943936e-07
0.296,-0.07792336051547485,-0.10166496887116533,5.6250915060872106e-05,7.2329203150821765e-06,0.023676981547881823,5.737217599108484e-07,5.692506727987839e-07
0.2965,-0.07792529423888521,-0.10170017808452628,5.634363746628908e-05,1.8471998197474021e-06,0.023715977053935768,1.4510932883611062e-07,5.708450904271545e-07
0.297,-0.0779272005543063,-0.1017009533380973,5.632403373505848e-05,9.370655568951797e-10,0.02371685649275006,2.4613408108348265e-11,5.71295626919014e-07
0.2975,-0.07792909123471305,-0.1016676176112901,5.6193392973395926e-05,1.6523828195013517e-06,0.023679974958720318,1.3503381865784273e-07,5.706082451776225e-07
0.298,-0.07793097763861719,-0.10160076532899874,5.59542094116399e-05,6.649065142727747e-06,0.023606077776164584,5.378382842111354e-07,5.688013784005891e-07
0.2985,-0.0779328703613742,-0.10150125498226693,5.5610131416415854e-05,1.4734768609754684e-05,0.023496285979161483,1.1878361820140496e-06,5.659055230622507e-07
0.299,-0.07793477891746453,-0.10137019969423991,5.5165892347557355e-05,2.5559697865322876e-05,0.023352076284909224,2.0569390150941087e-06,5.619626381841139e-07
0.2995,-0.07793671146331886,-0.10120895582697317,5.462722508648738e-05,3.8693439946948694e-05,0.023175256061292282,3.1106119614293377e-06,5.570253671611869e-07
0.3,-0.07793867456877872,-0.10101910973952413,5.400076242061702e-05,5.364025765023894e-05,0.022967933894033392,4.309100538754491e-06,5.511561024190846e-07
0.3005,-0.07794067304357526,-0.10080246282157672,5.329392575634256e-05,6.985618058150345e-05,0.022732486444924257,5.608800822835781e-06,5.444259165204791e-07
0.301,-0.07794270982332752,-0.10056101493953859,5.251480484677209e-05,8.676731321231983e-05,0.022471522358090523,6.963726675491997e-06,5.369133859618602e-07
0.3015,-0.07794478591757378,-0.10029694644351962,5.167203135273004e-05,0.00010378875138864118,0.02218784401464612,8.327025222625719e-06,5.28703335728653e-07
0.302,-0.07794690042031707,-0.10001259889376271,5.07746491077607e-05,0.0001203434908728813,0.021884407956723605,9.652491207725498e-06,5.198855336701919e-07
0.3025,-0.0779490505815592,-0.09971045467388856,4.9831983925975164e-05,0.00013588072348299398,0.021564284799734757,1.0896031821722976e-05,5.105533639186106e-07
0.303,-0.07795123193637547,-0.09939311566567502,4.885351568413819e-05,0.00014989294747625516,0.02123061942751645,1.2017036114790307e-05,5.008025079154877e-07
0.3035,-0.07795343848630888,-0.09906328116597402,4.784875522640783e-05,0.00016193136765030685,0.020886592220108365,1.2979607019881142e-05,4.907296601653774e-07
0.304,-0.07795566292628847,-0.09872372523074197,4.682712839377384e-05,0.0001716191253010028,0.020535382000245597,1.3753619209432937e-05,4.804313036901796e-07
0.3045,-0.07795789690895089,-0.09837727363400169,4.579786917613909e-05,0.00017866197631677177,0.020180131304715125,1.4315572275398996e-05,4.700025673674018e-07
0.305,-0.07796013133720191,-0.09802678063085736,4.476992363753525e-05,0.0001828561245474325,0.019823914493438524,1.4649215847912511e-05,4.5953618403679376e-07
0.3055,-0.07796235667512696,-0.09767510571345261,4.375186588211792e-05,0.00018409301411688442,0.019469709105757252,1.4745931004845373e-05,4.491215645385827e-07
0.306,-0.07796456326696069,-0.09732509054701317,4.275182692773838e-05,0.00018236098532087517,0.019120370763390224,1.4604860414788777e-05,4.38843998851717e-07
0.3065,-0.07796674165376398,-0.09697953626987638,4.177743694380813e-05,0.00017774380085056122,0.01877861180649269,1.4232787833989341e-05,4.2878399135026367e-07
0.307,-0.07796888287772694,-0.09664118133672275,4.083578090750099e-05,0.00017041614902322844,0.018446983736752062,1.3643775579993337e-05,4.1901673303370403e-07
0.3075,-0.07797097876460404,-0.09631268007813859,3.993336734530584e-05,0.00016063632532966387,0.01812786343297062,1.2858576179434508e-05,4.096117095332696e-07
0.308,-0.07797302217566754,-0.09599658214221948,3.9076109472528695e-05,0.00014873637999791536,0.017823443003342085,1.1903841299530803e-05,4.0063243988171367e-07
0.3085,-0.0779750072217035,-0.09569531297523984,3.826931772580681e-05,0.00013511009482049507,0.017535723047537484,1.081115711497351e-05,3.921363375664894e-07
0.309,-0.0779769294329309,-0.09541115548855075,3.7517702416950546e-05,0.00012019921498725316,0.01726650902327668,9.615940256606312e-06,3.8417468236782614e-07
0.3095,-0.07797878588025037,-0.09514623304791432,3.682538502368458e-05,0.00010447840935891786,0.017017410348295965,8.356232296394139e-06,3.7679268898923965e-07
0.31,-0.07798057524487219,-0.09490249390953606,3.619591648106186e-05,8.843946426415084e-05,0.016789841821017105,7.071433244965049e-06,3.700296565888587e-07
0.3105,-0.07798229783507993,-0.09468169721422694,3.5632300748921136e-05,7.257523079836301e-05,0.016585026912699714,5.801015717966207e-06,3.639191820449654e-07
0.311,-0.07798395555060068,-0.09448540063751999,3.513702190586633e-05,5.736384358895124e-05,0.016404002470752698,4.583261252609373e-06,3.584894191719873e-07
0.3115,-0.07798555179671832,-0.09431494977930412,3.4712073058129014e-05,4.32537104545611e-05,0.016247624376948665,3.454058758316103e-06,3.537633661285375e-07
0.312,-0.07798709135183278,-0.09417146936173854,3.435898544877294e-05,3.064973823291906e-05,0.016116573724722427,2.445802337717069e-06,3.497591639165091e-07
0.3125,-0.07798858019358693,-0.09405585628900043,3.4078856303517014e-05,1.9901211671822846e-05,0.01601136311521974,1.5864218283135919e-06,3.464903901010351e-07
0.313,-0.07799002528990884,-0.09396877460692193,3.387237414732642e-05,1.1291681488697902e-05,0.01593234272050662,8.985745368086575e-07,3.439663336403984e-07
0.3135,-0.07799143436231931,-0.0939106523849179,3.3739840562604265e-05,5.031146685562925e-06,0.015879705822169226,3.990209422690721e-07,3.4219223891533995e-07
0.314,-0.0779928156296009,-0.09388168052692064,3.368118762543986e-05,1.2507374237329508e-06,0.01585349360193239,9.820082858255455e-08,3.4116950960091683e-07
0.3145,-0.07799417754039825,-0.09388181350244851,3.369599054168995e-05,2.0882912655412407e-11,0.015853599035175036,1.9584779574763348e-11,3.40895865833362e-07
0.315,-0.07799552850351153,-0.09391077197356643,3.3783475298052847e-05,1.2469663314512282e-06,0.015879769815467744,1.018475065705927e-07,3.4136545108418937e-07
