t,total,PE_grav,PE_contact,KE_slab,PEel_slab,KE_cube0,PEel_cube0,KE_cube1,PEel_cube1,KE_cube2,PEel_cube2
0.9775,3.065706865920396,3.0412759176649202,0.0006058323833422976,1.5615787263794005e-09,0.02373043803948071,1.591234218376255e-10,6.762760542702815e-05,1.9805001075659734e-10,2.4343492227154497e-05,2.1966837670834962e-10,2.704596577706251e-06
0.978,3.065706865890398,3.041277011200827,0.0006057929373858618,1.3287671594185968e-09,0.023729390474406534,1.352996465631175e-10,6.762319739471671e-05,1.6832351361667098e-10,2.4341850288171713e-05,1.8665996438762173e-10,2.704411045638766e-06
0.9785,3.0657068658614137,3.0412780060232936,0.0006057571537479743,1.099969010151272e-09,0.023728437376781056,1.119043486116831e-10,6.761919863047533e-05,1.3914486205972115e-10,2.434036091641374e-05,1.542664354091164e-10,2.704242759656082e-06
0.979,3.0657068658334126,3.041278896197083,0.0006057252446982151,8.809852435571956e-10,0.023727584428036592,8.953038490684987e-11,6.761563285482456e-05,1.1125323661068156e-10,2.4339032945268508e-05,1.2330829818807737e-10,2.7040927177597287e-06
0.9795,3.0657068658063427,3.041279676542507,0.0006056973946099343,6.772622337187706e-10,0.023726836586829576,6.87338806361447e-11,6.761252067083098e-05,8.534165569343966e-11,2.4337874046300432e-05,9.455463885580228e-11,2.7039617866200492e-06
0.98,3.065706865780137,3.041280342664393,0.0006056737589456314,4.93750910394848e-10,0.023726198061450314,5.0019855940787316e-11,6.760987945137127e-05,6.203906844392231e-11,2.4336890686902554e-05,6.870325086583048e-11,2.7038506968563774e-06
0.9805,3.0657068657547097,3.0412808909754956,0.00060565446344716,3.3478148975322056e-10,0.02372567228751597,3.382945647334036e-11,6.760772324717987e-05,4.189445858282371e-11,2.4336088096279673e-05,4.6363001893658937e-11,2.7037600391120246e-06
0.981,3.0657068657299633,3.041281318714274,0.0006056396035262847,2.039569091625281e-10,0.023725261911052044,2.052910722420539e-11,6.760606272022797e-05,2.5363356540818238e-11,2.4335470241026514e-05,2.8038878491588797e-11,2.7036902612985416e-06
0.9815,3.065706865705789,3.0412816239569276,0.0006056292438706655,1.0406753340378171e-10,0.02372496877703095,1.0401850346353665e-11,6.760490509882081e-05,1.2797076960704442e-11,2.4335039807941777e-05,1.4120061242768592e-11,2.7036416666817683e-06
0.982,3.0657068656820705,3.0412818056236723,0.0006056234182557836,3.702908609254922e-11,0.023724793923399178,3.641064185620896e-12,6.760425415709205e-05,4.434936172034104e-12,2.4334798196766252e-05,4.871307136283947e-12,2.7036144130539216e-06
0.9825,3.0657068656586888,3.041281863479263,0.0006056221295679188,3.845104014153673e-12,0.02372473758058796,3.466955234588215e-13,6.760411021692571e-05,3.9960506909520036e-13,2.4334745520783804e-05,4.2781840752847027e-13,2.703608512909625e-06
0.983,3.065706865635521,3.0412817981277893,0.000605625350032991,4.59453174941327e-12,0.023724799176465847,5.240652969164583e-13,6.760447017417887e-05,6.95675333260807e-13,2.4334880616557036e-05,7.936771141163777e-13,2.7036238344134238e-06
0.9835,3.0657068656124484,3.041281611001844,0.0006056330216511333,3.844438763228604e-11,0.023724977346655865,4.085239230481814e-12,6.760532754667515e-05,5.2114242831583544e-12,2.4335201062406087e-05,5.8438329431200386e-12,2.703660103485378e-06
0.984,3.0657068655893585,3.0412813043461746,0.0006056450568292536,1.0368675881047785e-10,0.023725269950104766,1.085288487251056e-11,6.760667254560783e-05,1.3723681208180704e-11,2.4335703204212474e-05,1.532953276706118e-11,2.703716906776431e-06
0.9845,3.0657068655661424,3.0412808811959637,0.0006056613392094088,1.97798740550042e-10,0.0237256740897581,2.056647209493258e-11,6.760849216742535e-05,2.590561346048457e-11,2.4336382190315883e-05,2.888699062836054e-11,2.7037936956646832e-06
0.985,3.065706865542708,3.0412803453499535,0.000605681724680948,3.1752333991798814e-10,0.023726186138161874,3.289061221821525e-11,6.761077030743966e-05,4.1337176492328047e-11,2.4337232013648715e-05,4.604901340913884e-11,2.703889790914084e-06
0.9855,3.0657068655189734,3.041279701338604,0.0006057060425751908,4.589688317150155e-10,0.023726801767780335,4.742527733983938e-11,6.761348789305523e-05,5.951790368466143e-11,2.4338245561312247e-05,6.625922464357764e-11,2.7040043882903452e-06
0.986,3.065706865494871,3.041278954387572,0.0006057340970256165,6.177235982638165e-10,0.023727515985789524,6.37175951752819e-11,6.761662303582649e-05,7.988165624382268e-11,2.43394146717017e-05,8.888845401079463e-11,2.704136565102502e-06
0.9865,3.0657068654703505,3.041278110376773,0.0006057656684894158,7.889831159420272e-10,0.02372832317307854,8.12748765747346e-11,6.76201512014722e-05,1.0181290097606933e-10,2.4340730197280083e-05,1.1325282980902863e-10,2.7042852872794427e-06
0.987,3.0657068654453825,3.0412771757953543,0.0006058005154150009,9.676854777986742e-10,0.023729217127164148,9.95785041414733e-11,6.762404539616137e-05,1.2466405982552704e-10,2.4342182074481717e-05,1.3863304683835787e-10,2.7044494171622855e-06
0.9875,3.0657068654199495,3.0412761576928977,0.0006058383760444606,1.1486516694582686e-09,0.02373019110870053,1.1809829875573014e-10,6.762827636836648e-05,1.4777343978176925e-10,2.4343759398699662e-05,1.6429428391907604e-10,2.704627722079298e-06
0.988,3.065706865394058,3.041275063627238,0.0006058789703407833,1.3267267494009993e-09,0.023731237891244514,1.363069649129904e-10,6.763281282353806e-05,1.7048325750290064e-10,2.4345450504564895e-05,1.8950621391449377e-10,2.7048188835087817e-06
0.9885,3.0657068653677304,3.041273901609254,0.000605922002018741,1.4969181205826167e-09,0.02373234981391718,1.536942270307538e-10,6.763762165155013e-05,1.9215726982224576e-10,2.4347243050402184e-05,2.1356257878862134e-10,2.7050215063413376e-06
0.989,3.0657068653410047,3.041272680045039,0.0006059671606743152,1.6545272204166958e-09,0.0237335188365857,1.6978028244437647e-10,6.764266816449551e-05,2.121975433647918e-10,2.43491241070209e-05,2.3579979994413857e-10,2.705234129157336e-06
0.9895,3.0657068653139357,3.041271407675869,0.0006060141239900223,1.7952711921701285e-09,0.023734736597175468,1.841282198603709e-10,6.764791634355195e-05,2.3005992124486718e-10,2.4351080249430566e-05,2.556141461492413e-10,2.7054552345736368e-06
0.99,3.0657068652865913,3.0412700935163794,0.0006060625600061749,1.915391424971613e-09,0.023735994470710835,1.963550837408982e-10,6.765332909175874e-05,2.452678004434047e-10,2.4353097651686513e-05,2.724770103050224e-10,2.7056832598565842e-06
0.9905,3.0657068652590524,3.041268746791398,0.0006061121294364742,2.0117462530275367e-09,0.02373728362967382,2.0614130910792285e-10,6.765886849378672e-05,2.5742387040212853e-10,2.4355162183011998e-05,2.8594792440256817e-10,2.7059166079002427e-06
0.991,3.065706865231408,3.0412673768718532,0.0006061624880192935,2.0818855735379955e-09,0.02373859510526424,2.132383033990295e-10,6.766449607855422e-05,2.662195243783919e-10,2.4357259506085482e-05,2.956849961090525e-10,2.706153658194968e-06
0.9915,3.065706865203753,3.041265993210219,0.000606213288882458,2.1241056662772653e-09,0.023739919849141467,2.1747399440715651e-10,6.76701730829867e-05,2.714417438263791e-10,2.43593751751461e-05,3.0145252654797086e-10,2.706392778048263e-06
0.992,3.065706865176188,3.0412646052759245,0.0006062641849086392,2.13748305668698e-09,0.0237412487952276,2.1875623288042868e-10,6.767586071668393e-05,2.729772920646868e-10,2.436149473465567e-05,3.0312564487471673e-10,2.7066323337316166e-06
0.9925,3.0657068651488135,3.0412632224911653,0.0006063148310845895,2.121886847408266e-09,0.023742572921154236,2.1707398903529844e-10,6.768152042414972e-05,2.708141653960709e-10,2.4363603817097668e-05,3.006918915636209e-10,2.706870701406462e-06
0.993,3.0657068651217303,3.041261854167554,0.0006063648868175209,2.077969531259519e-09,0.02374388330894023,2.124963498969611e-10,6.768711414466538e-05,2.6504028745761127e-10,2.4365688239716792e-05,2.942497520749348e-10,2.707106278172292e-06
0.9935,3.0657068650950308,3.0412605094440233,0.0006064140182063583,2.0071368774327452e-09,0.02374517120449582,2.0516937459245143e-10,6.769260456449143e-05,2.5583954420633076e-10,2.4367734098432662e-05,2.840042292527865e-10,2.707337492681251e-06
0.994,3.065706865068807,3.041259197226406,0.0006064619002467231,1.9114980360711285e-09,0.023746428075559066,1.9531093211326508e-10,6.769795536473731e-05,2.434853001768381e-10,2.4369727860590247e-05,2.702596139541557e-10,2.707562815514802e-06
0.9945,3.0657068650431345,3.0412579261290635,0.0006065082189636517,1.7937975204065304e-09,0.023747645667684027,1.8320368858552226e-10,6.770313145883969e-05,2.2833160530211897e-10,2.4371656452718506e-05,2.5340971956296786e-10,2.707780769207487e-06
0.995,3.065706865018082,3.041256704418967,0.0006065526734494686,1.6573311863281223e-09,0.023748816057915487,1.691864644977734e-10,6.770809922044882e-05,2.1080238051419482e-10,2.4373507346133365e-05,2.339258382707658e-10,2.7079899378679885e-06
