block,trial,n_modes,coupled_K,kappa,h,v,w_r,a_tilde,w_modal,uGu,dE,dE_pred
B_matched,757,1,0,1.0,0.0006785460318746447,-5.846207794081343,0.01737371387507572,0.0,6.918772838818131,6.91877283881813,-2.4637704316025975,-2.4637704316027285
B_matched,758,2,0,3.2764160009809076,0.0007790887043305325,-0.06928376955705015,0.1629991031315787,0.0005346450943598551,0.004912419112605903,0.004912419112605903,-0.01429381468727895,-0.014293814687278951
B_matched,759,1,0,1.0,0.00966445987465428,-2.9144641173680017,2.5208708048768758,4.0969993616552745e-06,3.1566639577139664,3.1566639577139664,-0.7480448334186061,-0.7480448334186057
B_matched,760,1,0,2.874459431876723,0.0018267534299772315,-0.187869457244001,0.20810561103181363,0.0,0.019458189213302956,0.019458189213302956,-0.07754953320154208,-0.07754953320154208
B_matched,761,7,0,1.0,0.0011219621781592777,-0.16891889478505118,0.08239738414268384,0.054609956229667994,0.1309057422825256,0.1309057422825256,-0.06410610152799495,-0.06410610152799494
B_matched,762,4,0,1.0,0.004897221764581769,-0.14737471617152284,0.021817122639897865,0.0008974144728564989,0.07305491478335346,0.07305491478335346,-0.11445627413591408,-0.11445627413591404
B_matched,763,4,0,1.0,0.000994311842708036,-1.2690767400812613,6.953596882958631,1.4296164032233272e-05,3.8010597996366338,3.8010597996366338,-0.07487713553975502,-0.07487713553975502
B_matched,764,6,1,3.4207292247586185,0.0019454110180632525,-3.4043461430326794,0.007700274444457036,0.0,0.41144471770113844,0.41144471770113844,-13.82525483873087,-13.82525483873095
B_matched,765,8,1,1.0,0.012046524909930387,-0.06422068276030393,0.33837239623031706,0.020935487949219938,1.203551066267282,1.2035510662673419,-0.0013371467904481028,-0.001337146790448027
B_matched,766,6,1,2.0,0.02298975844669447,-0.9715656587565382,3.489409155131078,0.365005070428237,0.11558726066011377,0.1155872606601136,-0.12981435975158398,-0.129814359751584
B_matched,767,2,0,2.0,0.006856982563614707,-0.441713641223423,1.271377231155963,0.0,0.08852241818592081,0.08852241818592081,-0.07173725683997263,-0.07173725683997263
B_matched,768,7,0,2.1411195715118656,0.005338645641882998,-0.016713363090320822,0.0025279722031003216,0.0,2.2742968079162043,2.2742968079162043,-6.134343499508699e-05,-6.134343499508585e-05
B_matched,769,1,1,1.0,0.002347967281318156,-0.07452300217604635,0.4619450201114798,0.001117323613403584,0.03690727178075401,0.03690727178075401,-0.00556642738452753,-0.005566427384527531
B_matched,770,3,1,2.0,0.0022442900659004777,-0.020206303794662654,0.852382731697833,0.0,0.022901939301422727,0.02290193930142273,-0.00023323538419567819,-0.00023323538419567816
B_matched,771,6,1,1.0,0.01966482461965371,-0.012115306360979695,0.018184025429882063,0.005849721165690882,0.584245531664485,0.5842455316644852,-0.00012181264324020915,-0.00012181264324020825
B_matched,772,4,0,1.5030514251771447,0.010395286871271817,-1.5671602105248692,5.593447764992928,0.00023194732485366123,0.2251712732696394,0.22517127326963937,-0.21104587750114284,-0.21104587750114287
B_matched,773,5,0,2.0,0.00046757468829994504,-0.049436027067707375,0.0281682239904828,0.0,4.817798935466236,4.817798935466235,-0.0002521602697481973,-0.0002521602697482048
B_matched,774,4,0,1.0,0.0032303483242393767,-0.34860113621819455,0.0056779672833175915,0.0,0.2901595456948671,0.2901595456948671,-0.20538766525795005,-0.20538766525795094
B_matched,775,7,1,1.0,0.005976299922325123,-0.020333011635581308,0.5961558455932877,0.0,72.49843005023516,72.49843005023516,-2.8280573527148293e-06,-2.8280573527148174e-06
B_matched,776,1,1,2.7425336916304444,0.0005601484144898972,-0.15150374841556452,5.474197772872203,0.0,0.001550712482322066,0.001550712482322066,-0.002095913083422107,-0.002095913083422107
B_matched,777,6,1,2.0,0.0027912762979578902,-0.07593169605899971,5.211789064666173,0.0,0.9615400045548202,0.9615400045548201,-0.0004669783840895972,-0.00046697838408959715
B_matched,778,6,0,3.660473362004524,0.011909045696190602,-0.056571477906073704,0.00988236556171743,0.0,0.000760944842961244,0.000760944842961244,-0.15034477013235265,-0.15034477013235267
B_matched,779,7,0,2.0,0.0039025468322852037,-0.34946215328224306,1.5558114400208811,0.0,1.6070185400871881,1.6070185400871884,-0.019306095703014857,-0.01930609570301486
B_matched,780,2,1,2.0,0.012096197033457193,-1.6288712792570101,0.009695788021872027,0.0,0.07053254040935093,0.07053254040935093,-16.535441385039505,-16.535441385039487
B_matched,781,1,1,1.0,0.004264028174408456,-0.046646472406512776,0.09019291507846824,1.3471363083418028e-06,0.5223705749745062,0.5223705749745062,-0.0017760553993944866,-0.0017760553993944879
B_matched,782,5,1,2.0,0.004177237198541282,-0.6669835063053673,0.0049451380126172735,0.0,0.2710253862062831,0.2710253862062829,-0.8060045523748229,-0.8060045523748265
B_matched,783,7,1,2.163513881915872,0.0006298104723878605,-0.03593779912256213,0.00727466213619087,0.0,0.029545426611758664,0.029545426611758664,-0.01753832554036891,-0.017538325540368917
B_matched,784,2,0,2.0,0.0035474622268784244,-2.8175940843258647,1.2848653957504652,0.0,0.608964165614994,0.608964165614994,-2.09597436484838,-2.09597436484838
B_matched,785,3,1,2.0,0.0017045229919641328,-0.6129862958602782,0.4492002351625136,0.009784840734126431,4.786940494977116,4.7869404949771175,-0.03588051878372278,-0.03588051878372281
B_matched,786,8,1,2.5504490299852085,0.0041405200717246,-0.1265464651884067,0.6176263022800933,0.0,0.03364882957775892,0.03364882957775883,-0.012294349245301648,-0.012294349245301645
B_matched,787,7,0,0.3079232333769341,0.012340241849186835,-0.48541897548732327,0.0010941965280685442,0.0,2.185870475944321,2.1858704759443204,-0.05387183083684022,-0.053871830836841605
B_matched,788,6,0,1.0,0.0009655338968241622,-0.6197086863333002,0.19659584071317449,0.0,223.68396193434782,223.68396193434782,-0.0008576869285424893,-0.0008576869285424936
B_matched,789,3,1,1.0,0.02931991111775466,-0.013286124538053235,0.7564312346541422,0.0,91.19623451207467,91.19623451207468,-9.598476771019486e-07,-9.59847677101955e-07
B_matched,790,7,0,1.9827122247607452,0.0008651339930710435,-0.9203924677987521,0.0012062878506396537,0.0005241381745526753,0.029348821524721444,0.029348821524721444,-13.858261005489283,-13.858261005489222
B_matched,791,1,0,2.0,0.0017190501832127878,-1.6118111448549182,0.017001235496199155,0.0,2.677404464741295,2.677404464741295,-0.48209799408634524,-0.482097994086327
