t,total,KE_slab,PEel_slab,KE_cubes,max_pen,impactor_y,KE_body0,KE_body1,KE_body2
0.3855,1.4500631,6.0616128e-05,0.022391673,9.677853e-06,7.553493e-06,nan,6.0616128e-05,4.7271977e-06,4.9506552e-06
0.386,1.4500623,6.3620774e-05,0.022169742,1.0156318e-05,7.5064627e-06,nan,6.3620774e-05,4.9610581e-06,5.19526e-06
0.3865,1.4500615,6.569354e-05,0.021945367,1.0485982e-05,7.4587336e-06,nan,6.569354e-05,5.1222379e-06,5.3637438e-06
0.387,1.4500607,6.6779886e-05,0.021720308,1.0658175e-05,7.4106711e-06,nan,6.6779886e-05,5.2064982e-06,5.451677e-06
0.3875,1.4500598,6.6855836e-05,0.021496291,1.0669108e-05,7.36264e-06,nan,6.6855836e-05,5.211983e-06,5.4571251e-06
0.388,1.450059,6.5928142e-05,0.021274992,1.0519894e-05,7.3150013e-06,nan,6.5928142e-05,5.1392318e-06,5.3806621e-06
0.3885,1.4500582,6.4033536e-05,0.021058025,1.0216429e-05,7.2681101e-06,nan,6.4033536e-05,4.9911211e-06,5.2253082e-06
0.389,1.4500575,6.1237094e-05,0.020846933,9.7691317e-06,7.2223125e-06,nan,6.1237094e-05,4.772736e-06,4.9963957e-06
0.3895,1.4500567,5.7629782e-05,0.020643177,9.1925471e-06,7.1779433e-06,nan,5.7629782e-05,4.4911787e-06,4.7013684e-06
0.39,1.4500559,5.3325272e-05,0.020448131,8.5048411e-06,7.1353237e-06,nan,5.3325272e-05,4.1553204e-06,4.3495207e-06
0.3905,1.4500552,4.8456135e-05,0.020263071,7.7271906e-06,7.0947586e-06,nan,4.8456135e-05,3.7755036e-06,3.951687e-06
0.391,1.4500545,4.3169539e-05,0.020089176,6.8830967e-06,7.0565348e-06,nan,4.3169539e-05,3.3632071e-06,3.5198896e-06
0.3915,1.4500538,3.7622582e-05,0.019927519,5.99764e-06,7.0209191e-06,nan,3.7622582e-05,2.9306818e-06,3.0669582e-06
0.392,1.4500532,3.197742e-05,0.019779066,5.096702e-06,6.9881559e-06,nan,3.197742e-05,2.4905705e-06,2.6061314e-06
0.3925,1.4500525,2.6396323e-05,0.019644675,4.2061768e-06,6.9584663e-06,nan,2.6396323e-05,2.0555232e-06,2.1506536e-06
0.393,1.4500519,2.1036819e-05,0.01952509,3.3511962e-06,6.9320461e-06,nan,2.1036819e-05,1.6378177e-06,1.7133785e-06
0.3935,1.4500513,1.6047068e-05,0.019420947,2.5553914e-06,6.9090646e-06,nan,1.6047068e-05,1.2489998e-06,1.3063916e-06
0.394,1.4500508,1.1561594e-05,0.01933277,1.8402133e-06,6.8896642e-06,nan,1.1561594e-05,8.9955054e-07,9.406628e-07
0.3945,1.4500502,7.6975089e-06,0.019260972,1.2243293e-06,6.8739585e-06,nan,7.6975089e-06,5.9859175e-07,6.2573756e-07
0.395,1.4500497,4.5513171e-06,0.019205855,7.2311484e-07,6.8620325e-06,nan,4.5513171e-06,3.5363761e-07,3.6947723e-07
0.3955,1.4500492,2.1963978e-06,0.019167612,3.482523e-07,6.8539422e-06,nan,2.1963978e-06,1.7039844e-07,1.7785386e-07
0.396,1.4500487,6.8122336e-07,0.019146331,1.0744743e-07,6.849714e-06,nan,6.8122336e-07,5.2642189e-08,5.4805236e-08
0.3965,1.4500482,2.8353144e-08,0.019141991,4.2698325e-09,6.8493449e-06,nan,2.8353144e-08,2.1163466e-09,2.1534858e-09
0.397,1.4500477,2.3422196e-07,0.019154466,3.812007e-08,6.8528032e-06,nan,2.3422196e-07,1.8531771e-08,1.9588299e-08
0.3975,1.4500472,1.2697127e-06,0.019183529,2.0432196e-07,6.8600285e-06,nan,1.2697127e-06,9.9607678e-08,1.0471428e-07
0.398,1.4500467,3.0814834e-06,0.019228848,4.9433522e-07,6.8709325e-06,nan,3.0814834e-06,2.4117541e-07,2.5315982e-07
0.3985,1.4500462,5.5939948e-06,0.019289995,8.9607989e-07,6.8854003e-06,nan,5.5939948e-06,4.3733679e-07,4.5874309e-07
0.399,1.4500457,8.7121663e-06,0.019366442,1.3943607e-06,6.9032908e-06,nan,8.7121663e-06,6.8067146e-07,7.1368929e-07
0.3995,1.4500452,1.2324568e-05,0.019457564,1.9713774e-06,6.9244389e-06,nan,1.2324568e-05,9.6248589e-07,1.0088916e-06
0.4,1.4500446,1.6307045e-05,0.019562648,2.6073033e-06,6.948656e-06,nan,1.6307045e-05,1.2730962e-06,1.3342071e-06
0.4005,1.4500441,2.0526658e-05,0.019680885,3.2809145e-06,6.9757324e-06,nan,2.0526658e-05,1.6021353e-06,1.6787792e-06
0.401,1.4500436,2.4845816e-05,0.019811384,3.9702498e-06,7.0054387e-06,nan,2.4845816e-05,1.9388754e-06,2.0313744e-06
0.4015,1.450043,2.9126475e-05,0.019953169,4.6532803e-06,7.0375277e-06,nan,2.9126475e-05,2.2725551e-06,2.3807252e-06
0.402,1.4500425,3.3234271e-05,0.020105185,5.3085694e-06,7.0717365e-06,nan,3.3234271e-05,2.5927016e-06,2.7158679e-06
0.4025,1.4500419,3.7042475e-05,0.020266307,5.9159038e-06,7.1077888e-06,nan,3.7042475e-05,2.8894392e-06,3.0264647e-06
0.403,1.4500413,4.0435649e-05,0.020435338,6.4568755e-06,7.1453965e-06,nan,4.0435649e-05,3.1537736e-06,3.3031019e-06
0.4035,1.4500407,4.3312891e-05,0.020611026,6.9154002e-06,7.1842628e-06,nan,4.3312891e-05,3.3778454e-06,3.5375548e-06
0.404,1.4500401,4.5590595e-05,0.020792062,7.2781568e-06,7.2240839e-06,nan,4.5590595e-05,3.5551444e-06,3.7230124e-06
0.4045,1.4500395,4.7204643e-05,0.020977094,7.5349367e-06,7.2645515e-06,nan,4.7204643e-05,3.6806809e-06,3.8542558e-06
0.405,1.4500389,4.8111971e-05,0.021164734,7.6788927e-06,7.3053553e-06,nan,4.8111971e-05,3.7511067e-06,3.927786e-06
0.4055,1.4500384,4.8291485e-05,0.021353569,7.7066841e-06,7.3461853e-06,nan,4.8291485e-05,3.7647869e-06,3.9418972e-06
0.406,1.4500378,4.7744294e-05,0.021542169,7.6185139e-06,7.3867339e-06,nan,4.7744294e-05,3.7218174e-06,3.8966965e-06
0.4065,1.4500372,4.6493281e-05,0.021729101,7.4180592e-06,7.4266984e-06,nan,4.6493281e-05,3.6239915e-06,3.7940677e-06
0.407,1.4500366,4.4582029e-05,0.021912939,7.1122988e-06,7.4657835e-06,nan,4.4582029e-05,3.4747155e-06,3.6375833e-06
0.4075,1.4500361,4.2073148e-05,0.022092276,6.7112458e-06,7.5037029e-06,nan,4.2073148e-05,3.2788785e-06,3.4323674e-06
0.408,1.4500355,3.9046062e-05,0.022265739,6.2275937e-06,7.5401817e-06,nan,3.9046062e-05,3.0426788e-06,3.1849149e-06
0.4085,1.450035,3.5594327e-05,0.022431995,5.6762884e-06,7.5749582e-06,nan,3.5594327e-05,2.773416e-06,2.9028723e-06
0.409,1.4500345,3.1822589e-05,0.022589768,5.0740412e-06,7.6077862e-06,nan,3.1822589e-05,2.4792523e-06,2.5947888e-06
0.4095,1.450034,2.7843247e-05,0.022737853,4.4387973e-06,7.6384359e-06,nan,2.7843247e-05,2.1689532e-06,2.2698441e-06
0.41,1.4500335,2.3772957e-05,0.022875119,3.7891768e-06,7.6666964e-06,nan,2.3772957e-05,1.8516143e-06,1.9375625e-06
0.4105,1.4500331,1.9729064e-05,0.023000528,3.1439058e-06,7.6923764e-06,nan,1.9729064e-05,1.5363836e-06,1.6075222e-06
0.411,1.4500326,1.582608e-05,0.023113143,2.5212541e-06,7.7153059e-06,nan,1.582608e-05,1.2321866e-06,1.2890675e-06
0.4115,1.4500322,1.2172312e-05,0.023212135,1.938497e-06,7.7353369e-06,nan,1.2172312e-05,9.4746358e-07,9.9103341e-07
0.412,1.4500318,8.8667267e-06,0.023296791,1.4114164e-06,7.7523447e-06,nan,8.8667267e-06,6.899256e-07,7.2149082e-07
0.4125,1.4500314,5.9961626e-06,0.023366524,9.5385525e-07,7.7662285e-06,nan,5.9961626e-06,4.663369e-07,4.8751835e-07
0.413,1.450031,3.6329468e-06,0.023420876,5.7733798e-07,7.7769119e-06,nan,3.6329468e-06,2.8232947e-07,2.9500851e-07
0.4135,1.4500306,1.8329905e-06,0.023459521,2.9076742e-07,7.7843431e-06,nan,1.8329905e-06,1.4225482e-07,1.4851259e-07
0.414,1.4500303,6.3441004e-07,0.023482272,1.0020512e-07,7.7884956e-06,nan,6.3441004e-07,4.9076679e-08,5.1128446e-08
0.4145,1.4500299,5.6704493e-08,0.023489076,8.7408706e-09,7.7893673e-06,nan,5.6704493e-08,4.3070814e-09,4.4337892e-09
0.415,1.4500295,1.0050449e-07,0.023480018,1.6453242e-08,7.7869813e-06,nan,1.0050449e-07,7.9870956e-09,8.4661466e-09
0.4155,1.4500292,7.4789028e-07,0.023455318,1.2046104e-07,7.7813847e-06,nan,7.4789028e-07,5.8711828e-08,6.1749214e-08
0.416,1.4500288,1.9632588e-06,0.023415328,3.1506229e-07,7.7726485e-06,nan,1.9632588e-06,1.5369826e-07,1.6136404e-07
0.4165,1.4500285,3.6947042e-06,0.023360523,5.9195513e-07,7.7608666e-06,nan,3.6947042e-06,2.8889307e-07,3.0306206e-07
0.417,1.4500281,5.875861e-06,0.023291501,9.4053249e-07,7.7461549e-06,nan,5.875861e-06,4.5911656e-07,4.8141593e-07
0.4175,1.4500277,8.4281474e-06,0.023208973,1.3482405e-06,7.7286506e-06,nan,8.4281474e-06,6.5823766e-07,6.9000286e-07
0.418,1.4500274,1.1263334e-05,0.023113752,1.8009887e-06,7.7085104e-06,nan,1.1263334e-05,8.7937426e-07,9.2161448e-07
0.4185,1.450027,1.4286352e-05,0.023006748,2.283599e-06,7.6859095e-06,nan,1.4286352e-05,1.1151125e-06,1.1684865e-06
0.419,1.4500266,1.7398263e-05,0.022888953,2.7802785e-06,7.6610401e-06,nan,1.7398263e-05,1.3577379e-06,1.4225406e-06
0.4195,1.4500262,2.0499284e-05,0.022761436,3.2751036e-06,7.6341097e-06,nan,2.0499284e-05,1.5994715e-06,1.6756322e-06
0.42,1.4500258,2.3491787e-05,0.022625325,3.7524979e-06,7.6053395e-06,nan,2.3491787e-05,1.8327036e-06,1.9197943e-06
0.4205,1.4500254,2.6283178e-05,0.022481803,4.197692e-06,7.5749624e-06,nan,2.6283178e-05,2.0502184e-06,2.1474736e-06
0.421,1.450025,2.8788581e-05,0.022332088,4.5971508e-06,7.5432216e-06,nan,2.8788581e-05,2.2454027e-06,2.3517481e-06
0.4215,1.4500245,3.0933235e-05,0.022177429,4.9389561e-06,7.5103681e-06,nan,3.0933235e-05,2.4124327e-06,2.5265234e-06
0.422,1.4500241,3.2654548e-05,0.022019089,5.2131344e-06,7.4766591e-06,nan,3.2654548e-05,2.5464344e-06,2.6666999e-06
0.4225,1.4500237,3.3903754e-05,0.021858337,5.4119198e-06,7.442356e-06,nan,3.3903754e-05,2.6436122e-06,2.7683076e-06
0.423,1.4500232,3.4647122e-05,0.021696436,5.5299475e-06,7.4077223e-06,nan,3.4647122e-05,2.7013431e-06,2.8286045e-06
0.4235,1.4500228,3.4866696e-05,0.021534631,5.5643707e-06,7.3730215e-06,nan,3.4866696e-05,2.718234e-06,2.8461367e-06
0.424,1.4500224,3.4560552e-05,0.021374145,5.5149007e-06,7.3385154e-06,nan,3.4560552e-05,2.6941418e-06,2.8207589e-06
0.4245,1.450022,3.3742564e-05,0.021216164,5.3837704e-06,7.304462e-06,nan,3.3742564e-05,2.6301549e-06,2.7536154e-06
0.425,1.4500216,3.244171e-05,0.021061831,5.1756214e-06,7.2711133e-06,nan,3.244171e-05,2.5285389e-06,2.6470825e-06
0.4255,1.4500212,3.0700936e-05,0.020912241,4.897323e-06,7.2387141e-06,nan,3.0700936e-05,2.3926473e-06,2.5046756e-06
0.426,1.4500208,2.8575617e-05,0.020768432,4.5577261e-06,7.2074997e-06,nan,2.8575617e-05,2.2268025e-06,2.3309236e-06
0.4265,1.4500204,2.6131682e-05,0.020631377,4.1673637e-06,7.1776942e-06,nan,2.6131682e-05,2.0361483e-06,2.1312154e-06
0.427,1.45002,2.3443451e-05,0.020501985,3.738105e-06,7.1495094e-06,nan,2.3443451e-05,1.826482e-06,1.911623e-06
0.4275,1.4500197,2.0591263e-05,0.020381091,3.2827772e-06,7.1231429e-06,nan,2.0591263e-05,1.6040691e-06,1.6787081e-06
0.428,1.4500193,1.7658966e-05,0.020269458,2.814764e-06,7.0987766e-06,nan,1.7658966e-05,1.3754472e-06,1.4393168e-06
0.4285,1.450019,1.4731343e-05,0.020167767,2.3475957e-06,7.076576e-06,nan,1.4731343e-05,1.1472261e-06,1.2003696e-06
0.429,1.4500187,1.1891561e-05,0.020076622,1.8945419e-06,7.0566887e-06,nan,1.1891561e-05,9.2588834e-07,9.6865358e-07
0.4295,1.4500184,9.2187137e-06,0.019996544,1.4682189e-06,7.0392437e-06,nan,9.2187137e-06,7.175979e-07,7.5062098e-07
0.43,1.4500181,6.785525e-06,0.01992797,1.0802241e-06,7.0243503e-06,nan,6.785525e-06,5.2802124e-07,5.5220282e-07
0.4305,1.4500178,4.6562897e-06,0.019871255,7.4080729e-07,7.0120976e-06,nan,4.6562897e-06,3.6216679e-07,3.786405e-07
0.431,1.4500175,2.8850998e-06,0.019826669,4.5858833e-07,7.0025542e-06,nan,2.8850998e-06,2.2424692e-07,2.3434141e-07
0.4315,1.4500172,1.5144089e-06,0.019794398,2.4032803e-07,6.9957675e-06,nan,1.5144089e-06,1.1756608e-07,1.2276195e-07
0.432,1.450017,5.7397005e-07,0.019774543,9.0759341e-08,6.9917639e-06,nan,5.7397005e-07,4.4438215e-08,4.6321126e-08
0.4325,1.4500167,8.0172701e-08,0.019767126,1.2481963e-08,6.9905485e-06,nan,8.0172701e-08,6.1352207e-09,6.3467421e-09
0.433,1.4500164,3.5790711e-08,0.019772081,5.9226187e-09,6.9921055e-06,nan,3.5790711e-08,2.8674883e-09,3.0551305e-09
0.4335,1.4500162,4.3014261e-07,0.019789267,6.9361105e-08,6.9963982e-06,nan,4.3014261e-07,3.379657e-08,3.5564535e-08
0.434,1.4500159,1.2396512e-06,0.019818459,1.9902005e-07,7.0033697e-06,nan,1.2396512e-06,9.7078975e-08,1.0194108e-07
0.4345,1.4500157,2.4287789e-06,0.019859357,3.8921463e-07,7.0129437e-06,nan,2.4287789e-06,1.8993924e-07,1.9927539e-07
0.435,1.4500154,3.951304e-06,0.019911584,6.325566e-07,7.0250246e-06,nan,3.951304e-06,3.0876959e-07,3.2378701e-07
0.4355,1.4500151,5.7518941e-06,0.019974688,9.2020572e-07,7.039499e-06,nan,5.7518941e-06,4.4925268e-07,4.7095303e-07
0.436,1.4500149,7.767923e-06,0.020048149,1.24216e-06,7.0562365e-06,nan,7.767923e-06,6.0650339e-07,6.3565663e-07
0.4365,1.4500146,9.9314747e-06,0.020131376,1.5875757e-06,7.075091e-06,nan,9.9314747e-06,7.7522504e-07,8.1235064e-07
0.437,1.4500143,1.2171468e-05,0.020223715,1.9451064e-06,7.0959013e-06,nan,1.2171468e-05,9.498752e-07,9.952312e-07
0.4375,1.450014,1.441584e-05,0.02032445,2.3032516e-06,7.1184935e-06,nan,1.441584e-05,1.1248358e-06,1.1784159e-06
0.438,1.4500137,1.6593718e-05,0.020432807,2.6507033e-06,7.1426815e-06,nan,1.6593718e-05,1.2945823e-06,1.3561209e-06
0.4385,1.4500134,1.8637516e-05,0.020547961,2.9766805e-06,7.168269e-06,nan,1.8637516e-05,1.4538478e-06,1.5228327e-06
0.439,1.4500131,2.0484901e-05,0.020669037,3.2712426e-06,7.1950507e-06,nan,2.0484901e-05,1.5977752e-06,1.6734674e-06
0.4395,1.4500128,2.2080561e-05,0.020795119,3.5255713e-06,7.2228146e-06,nan,2.2080561e-05,1.7220556e-06,1.8035157e-06
0.44,1.4500125,2.3377731e-05,0.020925256,3.7322145e-06,7.2513428e-06,nan,2.3377731e-05,1.8230474e-06,1.9091671e-06
0.4405,1.4500122,2.4339445e-05,0.021058465,3.8852845e-06,7.2804137e-06,nan,2.4339445e-05,1.8978728e-06,1.9874117e-06
0.441,1.4500119,2.4939459e-05,0.021193739,3.9806062e-06,7.3098038e-06,nan,2.4939459e-05,1.9444907e-06,2.0361154e-06
0.4415,1.4500116,2.516285e-05,0.021330058,4.0158114e-06,7.339289e-06,nan,2.516285e-05,1.9617428e-06,2.0540686e-06
0.442,1.4500113,2.5006257e-05,0.02146639,3.9903772e-06,7.3686465e-06,nan,2.5006257e-05,1.9493717e-06,2.0410055e-06
0.4425,1.450011,2.4477773e-05,0.021601704,3.9056086e-06,7.3976567e-06,nan,2.4477773e-05,1.9080135e-06,1.9975951e-06
0.443,1.4500107,2.3596502e-05,0.021734978,3.7645668e-06,7.4261042e-06,nan,2.3596502e-05,1.8391621e-06,1.9254048e-06
0.4435,1.4500104,2.2391786e-05,0.021865202,3.5719462e-06,7.4537801e-06,nan,2.2391786e-05,1.7451092e-06,1.826837e-06
0.444,1.4500101,2.0902149e-05,0.021991392,3.3339047e-06,7.480483e-06,nan,2.0902149e-05,1.6288619e-06,1.7050428e-06
0.4445,1.4500098,1.9173977e-05,0.022112596,3.0578535e-06,7.5060208e-06,nan,1.9173977e-05,1.4940395e-06,1.563814e-06
0.445,1.4500096,1.725999e-05,0.022227901,2.7522128e-06,7.5302116e-06,nan,1.725999e-05,1.3447546e-06,1.4074582e-06
0.4455,1.4500093,1.5217552e-05,0.022336445,2.4261419e-06,7.5528855e-06,nan,1.5217552e-05,1.1854811e-06,1.2406608e-06
0.446,1.4500091,1.3106875e-05,0.022437419,2.089252e-06,7.5738856e-06,nan,1.3106875e-05,1.0209137e-06,1.0683383e-06
0.4465,1.4500088,1.0989161e-05,0.022530078,1.7513108e-06,7.5930688e-06,nan,1.0989161e-05,8.5582412e-07,8.9548671e-07
0.447,1.4500086,8.9247595e-06,0.022613745,1.4219474e-06,7.610307e-06,nan,8.9247595e-06,6.9491636e-07,7.2703104e-07
0.4475,1.4500084,6.9713731e-06,0.022687822,1.1103665e-06,7.6254881e-06,nan,6.9713731e-06,5.4268755e-07,5.6767896e-07
0.448,1.4500081,5.1823811e-06,0.022751789,8.2508104e-07,7.6385162e-06,nan,5.1823811e-06,4.0329699e-07,4.2178404e-07
0.4485,1.4500079,3.6053195e-06,0.022805212,5.7366959e-07,7.6493126e-06,nan,3.6053195e-06,2.8044782e-07,2.9322177e-07
0.449,1.4500077,2.2805627e-06,0.022847745,3.6256652e-07,7.6578161e-06,nan,2.2805627e-06,1.7728436e-07,1.8528216e-07
0.4495,1.4500075,1.2402444e-06,0.022879138,1.9688988e-07,7.6639833e-06,nan,1.2402444e-06,9.6308031e-08,1.0058185e-07
0.45,1.4500073,5.0744324e-07,0.022899229,8.0311835e-08,7.6677887e-06,nan,5.0744324e-07,3.9314052e-08,4.0997784e-08
0.4505,1.4500071,9.5654261e-08,0.022907955,1.4974629e-08,7.6692249e-06,nan,9.5654261e-08,7.350302e-09,7.6243271e-09
0.451,1.450007,8.5561489e-09,0.022905345,1.453814e-09,7.6683025e-06,nan,8.5561489e-09,6.9934191e-10,7.5447205e-10
0.4515,1.4500068,2.4007654e-07,0.022891523,3.8769005e-08,7.6650494e-06,nan,2.4007654e-07,1.8883616e-08,1.988539e-08
0.452,1.4500066,7.7474766e-07,0.022866703,1.2444098e-07,7.6595111e-06,nan,7.7474766e-07,6.0693303e-08,6.3747673e-08
0.4525,1.4500064,1.5883367e-06,0.022831189,2.5459256e-07,7.6517498e-06,nan,1.5883367e-06,1.2423557e-07,1.3035698e-07
0.453,1.4500062,2.6487268e-06,0.022785369,4.2408955e-07,7.6418438e-06,nan,2.6487268e-06,2.0700339e-07,2.1708616e-07
0.4535,1.450006,3.9170188e-06,0.022729711,6.2671673e-07,7.629887e-06,nan,3.9170188e-06,3.0596145e-07,3.2075528e-07
0.454,1.4500058,5.3488152e-06,0.022664758,8.5538302e-07,7.6159877e-06,nan,5.3488152e-06,4.1764641e-07,4.377366e-07
0.4545,1.4500056,6.8956464e-06,0.022591122,1.1023492e-06,7.6002679e-06,nan,6.8956464e-06,5.3827808e-07,5.640711e-07
0.455,1.4500054,8.5064929e-06,0.022509478,1.3594709e-06,7.5828624e-06,nan,8.5064929e-06,6.6387815e-07,6.9559272e-07
0.4555,1.4500052,1.0129357e-05,0.022420556,1.6184494e-06,7.5639172e-06,nan,1.0129357e-05,7.9039269e-07,8.2805673e-07
0.456,1.450005,1.1712833e-05,0.022325133,1.8710828e-06,7.5435887e-06,nan,1.1712833e-05,9.1381477e-07,9.5726801e-07
0.4565,1.4500048,1.3207639e-05,0.022224028,2.1095091e-06,7.5220423e-06,nan,1.3207639e-05,1.0303034e-06,1.0792057e-06
0.457,1.4500046,1.4568048e-05,0.022118093,2.3264356e-06,7.4994511e-06,nan,1.4568048e-05,1.1362955e-06,1.1901402e-06
0.4575,1.4500044,1.5753192e-05,0.022008204,2.5153469e-06,7.4759945e-06,nan,1.5753192e-05,1.2286073e-06,1.2867396e-06
0.458,1.4500041,1.6728201e-05,0.021895254,2.6706853e-06,7.4518567e-06,nan,1.6728201e-05,1.3045231e-06,1.3661622e-06
0.4585,1.4500039,1.7465135e-05,0.021780145,2.7880007e-06,7.4272255e-06,nan,1.7465135e-05,1.3618678e-06,1.4261328e-06
0.459,1.4500037,1.7943697e-05,0.021663782,2.864063e-06,7.4022907e-06,nan,1.7943697e-05,1.3990625e-06,1.4650004e-06
0.4595,1.4500035,1.8151703e-05,0.021547063,2.8969375e-06,7.3772427e-06,nan,1.8151703e-05,1.4151609e-06,1.4817766e-06
0.46,1.4500033,1.8085301e-05,0.021430874,2.8860193e-06,7.352271e-06,nan,1.8085301e-05,1.4098662e-06,1.4761531e-06
0.4605,1.450003,1.7748939e-05,0.021316083,2.8320278e-06,7.3275628e-06,nan,1.7748939e-05,1.3835287e-06,1.4484991e-06
0.461,1.4500028,1.715508e-05,0.021203532,2.7369612e-06,7.3033016e-06,nan,1.715508e-05,1.3371235e-06,1.3998377e-06
0.4615,1.4500026,1.6323688e-05,0.021094032,2.6040141e-06,7.2796662e-06,nan,1.6323688e-05,1.2722101e-06,1.331804e-06
0.462,1.4500024,1.5281498e-05,0.020988356,2.4374602e-06,7.2568286e-06,nan,1.5281498e-05,1.1908753e-06,1.2465849e-06
0.4625,1.4500022,1.406109e-05,0.02088724,2.2425058e-06,7.2349536e-06,nan,1.406109e-05,1.0956617e-06,1.1468441e-06
0.463,1.450002,1.2699817e-05,0.020791371,2.0251166e-06,7.2141972e-06,nan,1.2699817e-05,9.8948296e-07,1.0356336e-06
0.4635,1.4500018,1.1238595e-05,0.020701388,1.7918261e-06,7.1947055e-06,nan,1.1238595e-05,8.7553037e-07,9.1629575e-07
0.464,1.4500016,9.7206224e-06,0.020617879,1.5495302e-06,7.1766138e-06,nan,9.7206224e-06,7.571723e-07,7.9235789e-07
0.4645,1.4500015,8.190041e-06,0.020541376,1.3052738e-06,7.1600458e-06,nan,8.190041e-06,6.3785028e-07,6.6742357e-07
0.465,1.4500013,6.6906021e-06,0.020472354,1.0660382e-06,7.1451124e-06,nan,6.6906021e-06,5.2097476e-07,5.4506343e-07
0.4655,1.4500011,5.2643639e-06,0.020411226,8.3853259e-07,7.1319114e-06,nan,5.2643639e-06,4.0982364e-07,4.2870895e-07
0.466,1.450001,3.9504633e-06,0.020358348,6.2899885e-07,7.1205265e-06,nan,3.9504633e-06,3.0744657e-07,3.2155227e-07
0.4665,1.4500008,2.7839977e-06,0.020314011,4.4303285e-07,7.111027e-06,nan,2.7839977e-06,2.1657784e-07,2.2645501e-07
0.467,1.4500007,1.7950471e-06,0.020278445,2.8542872e-07,7.1034677e-06,nan,1.7950471e-06,1.3956017e-07,1.4586855e-07
0.4675,1.4500005,1.0078641e-06,0.020251815,1.6004972e-07,7.0978879e-06,nan,1.0078641e-06,7.8281664e-08,8.1768052e-08
0.468,1.4500004,4.4025241e-07,0.020234225,6.9729279e-08,7.0943118e-06,nan,4.4025241e-07,3.4127426e-08,3.5601853e-08
0.4685,1.4500002,1.0314929e-07,0.020225713,1.6204695e-08,7.0927484e-06,nan,1.0314929e-07,7.9471277e-09,8.2575669e-09
0.469,1.4500001,4.211622e-10,0.020226257,8.4675926e-11,7.0931914e-06,nan,4.211622e-10,3.9139398e-11,4.5536528e-11
0.4695,1.45,1.2887411e-07,0.020235771,2.0851305e-08,7.0956195e-06,nan,1.2887411e-07,1.0151448e-08,1.0699857e-08
0.47,1.4499998,4.784754e-07,0.02025411,7.6895635e-08,7.0999964e-06,nan,4.784754e-07,3.749902e-08,3.9396615e-08
0.4705,1.4499997,1.0327757e-06,0.020281068,1.6558528e-07,7.1062719e-06,nan,1.0327757e-06,8.0796792e-08,8.4788488e-08
0.471,1.4499996,1.7695154e-06,0.020316382,2.8336142e-07,7.1143816e-06,nan,1.7695154e-06,1.3830704e-07,1.4505439e-07
0.4715,1.4499994,2.6613944e-06,0.020359734,4.2586178e-07,7.1242481e-06,nan,2.6613944e-06,2.0789941e-07,2.1796238e-07
0.472,1.4499993,3.6769781e-06,0.020410749,5.8806542e-07,7.1357813e-06,nan,3.6769781e-06,2.8712167e-07,3.0094376e-07
0.4725,1.4499992,4.7817119e-06,0.020469004,7.6445468e-07,7.1488794e-06,nan,4.7817119e-06,3.7327876e-07,3.9117591e-07
0.473,1.449999,5.9390098e-06,0.020534026,9.4918903e-07,7.16343e-06,nan,5.9390098e-06,4.6351779e-07,4.8567124e-07
0.4735,1.4499989,7.1113851e-06,0.020605296,1.1362855e-06,7.1793103e-06,nan,7.1113851e-06,5.5491608e-07,5.8136947e-07
0.474,1.4499987,8.2615876e-06,0.020682253,1.3198003e-06,7.196389e-06,nan,8.2615876e-06,6.445699e-07,6.7523043e-07
0.4745,1.4499986,9.3537129e-06,0.020764298,1.4940056e-06,7.2145269e-06,nan,9.3537129e-06,7.2968093e-07,7.6432468e-07
0.475,1.4499984,1.0354253e-05,0.020850795,1.6535571e-06,7.2335778e-06,nan,1.0354253e-05,8.0763806e-07,8.4591908e-07
0.4755,1.4499982,1.1233054e-05,0.020941082,1.7936472e-06,7.2533903e-06,nan,1.1233054e-05,8.7609215e-07,9.1755504e-07
0.476,1.4499981,1.196416e-05,0.021034467,1.9101387e-06,7.2738084e-06,nan,1.196416e-05,9.3302155e-07,9.7711712e-07
0.4765,1.4499979,1.2526513e-05,0.021130238,1.9996769e-06,7.294673e-06,nan,1.2526513e-05,9.7678677e-07,1.0228902e-06
0.477,1.4499978,1.2904493e-05,0.021227667,2.0597761e-06,7.3158231e-06,nan,1.2904493e-05,1.0061726e-06,1.0536035e-06
0.4775,1.4499976,1.3088293e-05,0.021326016,2.0888778e-06,7.3370969e-06,nan,1.3088293e-05,1.020417e-06,1.0684608e-06
0.478,1.4499974,1.3074104e-05,0.021424541,2.0863811e-06,7.3583334e-06,nan,1.3074104e-05,1.0192255e-06,1.0671556e-06
0.4785,1.4499973,1.2864122e-05,0.021522497,2.0526437e-06,7.3793729e-06,nan,1.2864122e-05,1.002772e-06,1.0498717e-06
0.479,1.4499971,1.2466377e-05,0.021619147,1.9889537e-06,7.400059e-06,nan,1.2466377e-05,9.7168485e-07,1.0172688e-06
0.4795,1.449997,1.1894386e-05,0.021713765,1.8974744e-06,7.4202391e-06,nan,1.1894386e-05,9.2702026e-07,9.7045415e-07
0.48,1.4499968,1.1166652e-05,0.021805641,1.7811644e-06,7.4397659e-06,nan,1.1166652e-05,8.7022275e-07,9.1094167e-07
0.4805,1.4499967,1.0306023e-05,0.02189409,1.6436744e-06,7.4584984e-06,nan,1.0306023e-05,8.0307513e-07,8.4059924e-07
