t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.0275,74.986079,2.0185174e-07,0.0098990136,0.00079250875,0.00079292845,0.00079308565,83.466747
0.028,74.985859,1.94862e-07,0.011175088,0.00089949032,0.00089998094,0.00090016519,83.622053
0.0285,74.985637,1.8737402e-07,0.012406019,0.0010022617,0.0010028188,0.0010030288,83.777504
0.029,74.985412,1.7947763e-07,0.013567779,0.0010984538,0.0010990704,0.0010993037,83.933098
0.0295,74.985184,1.7126802e-07,0.014637804,0.0011859295,0.0011865961,0.0011868496,84.088837
0.03,74.984955,1.6284052e-07,0.015595368,0.0012628441,0.00126355,0.0012638198,84.244721
0.0305,74.984725,1.5428611e-07,0.016421947,0.0013276871,0.0013284206,0.0013287025,84.400749
0.031,74.984493,1.4568773e-07,0.017101565,0.0013793034,0.0013800531,0.0013803427,84.556921
0.0315,74.98426,1.3711793e-07,0.017621103,0.0014168972,0.0014176524,0.0014179455,84.713237
0.032,74.984027,1.2863759e-07,0.01797058,0.001440021,0.0014407719,0.0014410645,84.869698
0.0325,74.983794,1.2029572e-07,0.018143372,0.0014485535,0.0014492919,0.0014495806,85.026303
0.033,74.983561,1.1213013e-07,0.018136372,0.001442671,0.0014433903,0.001443672,85.183053
0.0335,74.98333,1.0416871e-07,0.017950085,0.0014228152,0.0014235103,0.0014237825,85.339947
0.034,74.9831,9.6431105e-08,0.017588634,0.0013896613,0.0013903283,0.001390589,85.496985
0.0345,74.982872,8.8930603e-08,0.017059688,0.0013440861,0.0013447224,0.00134497,85.654168
0.035,74.982647,8.1676044e-08,0.016374307,0.0012871407,0.0012877445,0.0012879776,85.811495
0.0355,74.982424,7.4673665e-08,0.015546693,0.0012200252,0.0012205951,0.0012208131,85.968966
0.036,74.982204,6.7928772e-08,0.014593879,0.0011440673,0.0011446021,0.0011448043,86.126582
0.0365,74.981988,6.1447182e-08,0.01353533,0.0010607026,0.0010612014,0.0010613874,86.284342
0.037,74.981776,5.5236389e-08,0.012392501,0.0009714572,0.00097191892,0.00097208854,86.442246
0.0375,74.981567,4.930644e-08,0.011188341,0.00087793091,0.00087835444,0.00087850759,86.600295
0.038,74.981362,4.3670499e-08,0.0099467736,0.00078177932,0.00078216351,0.00078230023,86.758488
0.0385,74.981161,3.8345098e-08,0.0086921677,0.00068469504,0.00068503881,0.00068515923,86.916825
0.039,74.980965,3.3350096e-08,0.0074488034,0.00058838639,0.00058868888,0.00058879327,87.075307
0.0395,74.980772,2.8708372e-08,0.0062403636,0.00049455354,0.00049481429,0.00049490304,87.233933
0.04,74.980582,2.4445278e-08,0.0050894516,0.00040486184,0.000405081,0.00040515468,87.392704
0.0405,74.980397,2.0587905e-08,0.0040171508,0.00032091271,0.00032109119,0.00032115054,87.551619
0.041,74.980214,1.7164215e-08,0.0030426315,0.00024421251,0.00024435216,0.00024439817,87.710678
0.0415,74.980035,1.4202074e-08,0.0021828109,0.00017614065,0.00017624433,0.00017627821,87.869881
0.042,74.979858,1.1728263e-08,0.0014520699,0.00011791777,0.00011798937,0.00011801261,88.029229
0.0425,74.979684,9.7674916e-09,0.00086202824,7.0575611e-05,7.0620065e-05,7.0634386e-05,88.188722
0.043,74.979511,8.3414648e-09,0.00042137741,3.4929855e-05,3.4953006e-05,3.4960392e-05,88.348358
0.0435,74.97934,7.4863951e-09,0.0001357732,1.1557352e-05,1.1565802e-05,1.1568445e-05,88.508139
0.044,74.97917,7.2365853e-09,7.7851641e-06,7.7893604e-07,7.798321e-07,7.8008937e-07,88.668065
