t,total,KE_slab,PEel_slab,KE_cubes,max_pen,impactor_y,KE_body0,KE_body1,KE_body2,KE_body3,KE_body4
0,-0.00022580466,0.00016987214,4.2056065e-06,5.1726904e-05,0,0.34999755,0.00016987214,7.2177075e-06,7.2177075e-06,7.2177075e-06,3.0073781e-05
0.0005,-0.00044740376,0.00065068822,3.30059e-05,0.00020690762,0,0.34999264,0.00065068822,2.887083e-05,2.887083e-05,2.887083e-05,0.00012029513
0.001,-0.0006652185,0.0013943492,0.00011221462,0.00046554213,0,0.34998528,0.0013943492,6.4959368e-05,6.4959368e-05,6.4959368e-05,0.00027066403
0.0015,-0.00087961768,0.0023582632,0.00025967951,0.00082763046,0,0.34997547,0.0023582632,0.00011548332,0.00011548332,0.00011548332,0.0004811805
0.002,-0.0010909242,0.0035123641,0.00048058321,0.0012931726,0,0.34996321,0.0035123641,0.00018044269,0.00018044269,0.00018044269,0.00075184453
0.0025,-0.0012994211,0.0048364506,0.00077196223,0.0018621685,0,0.3499485,0.0048364506,0.00025983747,0.00025983747,0.00025983747,0.0010826561
0.003,-0.0015053562,0.0063116943,0.0011324278,0.0025346183,0,0.34993133,0.0063116943,0.00035366767,0.00035366767,0.00035366767,0.0014736153
0.0035,-0.001708947,0.0079119465,0.0015713948,0.0033105218,0,0.34991171,0.0079119465,0.00046193328,0.00046193328,0.00046193328,0.001924722
0.004,-0.0019103841,0.0095992666,0.0021134251,0.0041898792,0,0.34988964,0.0095992666,0.00058463431,0.00058463431,0.00058463431,0.0024359763
0.0045,-0.0021098349,0.011325161,0.0027963095,0.0051726904,0,0.34986511,0.011325161,0.00072177075,0.00072177075,0.00072177075,0.0030073781
0.005,-0.0023074463,0.013036084,0.0036645002,0.0062589554,0,0.34983813,0.013036084,0.00087334261,0.00087334261,0.00087334261,0.0036389275
0.0055,-0.0025033475,0.014680164,0.0047611334,0.0074486741,0,0.3498087,0.014680164,0.0010393499,0.0010393499,0.0010393499,0.0043306245
0.006,-0.0026976518,0.016212249,0.0061217293,0.0087418467,0,0.34977682,0.016212249,0.0012197926,0.0012197926,0.0012197926,0.005082469
0.0065,-0.0028904592,0.017595816,0.0077712146,0.010138473,0,0.34974249,0.017595816,0.0014146707,0.0014146707,0.0014146707,0.0058944611
0.007,-0.0030818575,0.018801996,0.0097241182,0.011638553,0,0.3497057,0.018801996,0.0016239842,0.0016239842,0.0016239842,0.0067666008
0.0075,-0.0032719243,0.019807216,0.011986539,0.013242087,0,0.34966646,0.019807216,0.0018477331,0.0018477331,0.0018477331,0.007698888
0.008,-0.0034607278,0.020591156,0.014558191,0.014949075,0,0.34962477,0.020591156,0.0020859175,0.0020859175,0.0020859175,0.0086913228
0.0085,-0.0036483284,0.021136132,0.017433374,0.016759517,0,0.34958062,0.021136132,0.0023385372,0.0023385372,0.0023385372,0.0097439051
0.009,-0.0038347795,0.021428042,0.020600678,0.018673412,0,0.34953402,0.021428042,0.0026055924,0.0026055924,0.0026055924,0.010856635
0.0095,-0.0040201284,0.02145821,0.024041974,0.020690761,0,0.34948497,0.02145821,0.002887083,0.002887083,0.002887083,0.012029512
0.01,-0.004204417,0.021225112,0.027731586,0.022811565,0,0.34943347,0.021225112,0.003183009,0.003183009,0.003183009,0.013262538
0.0105,-0.0043876825,0.020735236,0.03163631,0.025035821,0,0.34937952,0.020735236,0.0034933704,0.0034933704,0.0034933704,0.01455571
0.011,-0.0045699581,0.020002796,0.035716442,0.027363532,0,0.34932311,0.020002796,0.0038181673,0.0038181673,0.0038181673,0.01590903
0.0115,-0.0047512734,0.019048557,0.039927519,0.029794697,0,0.34926425,0.019048557,0.0041573995,0.0041573995,0.0041573995,0.017322498
0.012,-0.0049316547,0.017898314,0.044222179,0.032329315,0,0.34920294,0.017898314,0.0045110672,0.0045110672,0.0045110672,0.018796113
0.0125,-0.0051111259,0.016581541,0.048551634,0.034967387,0,0.34913917,0.016581541,0.0048791703,0.0048791703,0.0048791703,0.020329876
0.013,-0.0052897081,0.015130469,0.05286652,0.037708913,0,0.34907295,0.015130469,0.0052617088,0.0052617088,0.0052617088,0.021923787
0.0135,-0.0054674206,0.013579584,0.057117177,0.040553893,0,0.34900428,0.013579584,0.0056586827,0.0056586827,0.0056586827,0.023577844
0.014,-0.0056442808,0.011965278,0.061253689,0.043502326,0,0.34893316,0.011965278,0.006070092,0.006070092,0.006070092,0.02529205
0.0145,-0.0058203042,0.010325394,0.065225999,0.046554213,0,0.34885959,0.010325394,0.0064959367,0.0064959367,0.0064959367,0.027066403
0.015,-0.0059955054,0.0086984751,0.068984352,0.049709555,0,0.34878356,0.0086984751,0.0069362169,0.0069362169,0.0069362169,0.028900904
0.0155,-0.0061698973,0.0071227247,0.072480092,0.052968349,0,0.34870508,0.0071227247,0.0073909325,0.0073909325,0.0073909325,0.030795552
0.016,-0.006343492,0.0056348139,0.075666726,0.056330598,0,0.34862415,0.0056348139,0.0078600835,0.0078600835,0.0078600835,0.032750348
0.0165,-0.0065163005,0.0042687274,0.078501054,0.059796301,0,0.34854076,0.0042687274,0.0083436699,0.0083436699,0.0083436699,0.034765291
0.017,-0.006688333,0.0030548104,0.080944205,0.063365457,0,0.34845492,0.0030548104,0.0088416917,0.0088416917,0.0088416917,0.036840382
0.0175,-0.0068595989,0.0020190793,0.082962505,0.067038067,0,0.34836663,0.0020190793,0.0093541489,0.0093541489,0.0093541489,0.03897562
0.018,-0.0070301071,0.0011827699,0.084528163,0.070814131,0,0.34827589,0.0011827699,0.0098810416,0.0098810416,0.0098810416,0.041171007
0.0185,-0.0071998659,0.00056204488,0.085619818,0.074693649,0,0.3481827,0.00056204488,0.01042237,0.01042237,0.01042237,0.04342654
0.019,-0.007368883,0.00016778178,0.086223004,0.078676621,0,0.34808705,0.00016778178,0.010978133,0.010978133,0.010978133,0.045742221
0.0195,-0.0075371657,5.4024306e-06,0.086330529,0.082763046,0,0.34798895,5.4024306e-06,0.011548332,0.011548332,0.011548332,0.04811805
0.02,-0.007704721,7.4755877e-05,0.085942742,0.086952925,0,0.3478884,7.4755877e-05,0.012132966,0.012132966,0.012132966,0.050554026
0.0205,-0.0078715553,0.00037009948,0.085067626,0.091246258,0,0.34778539,0.00037009948,0.012732036,0.012732036,0.012732036,0.05305015
0.021,-0.012905299,0.00083538364,0.083921301,0.088782258,4.7907167e-05,0.34767993,0.00083538364,0.0098198407,0.013345541,0.010010454,0.055606422
0.0215,-0.01702461,0.0016551278,0.082844451,0.082809982,9.2647194e-05,0.34757203,0.0016551278,0.0050836995,0.013973482,0.0055299599,0.058222841
0.022,-0.020113773,0.0025950262,0.082122412,0.078918027,0.00010493243,0.34746166,0.0025950262,0.0015098828,0.014615858,0.0018928794,0.060899407
0.0225,-0.022557186,0.003188863,0.081651832,0.079109049,9.6844756e-05,0.34734885,0.003188863,5.5367794e-05,0.015272669,0.0001448908,0.063636121
0.023,-0.024551761,0.0034045194,0.080902452,0.083006945,8.1521837e-05,0.34723358,0.0034045194,0.00038620981,0.015943916,0.00024383677,0.066432983
0.0235,-0.029290331,0.0033124124,0.07928844,0.085531878,6.2627136e-05,0.34711586,0.0033124124,0.0014105939,0.013561698,0.0012695945,0.069289992
0.024,-0.036568044,0.0033563433,0.07683349,0.08097931,7.897659e-05,0.34699569,0.0033563433,0.0021750714,0.0043525498,0.0022445403,0.072207149
0.0245,-0.041050962,0.0043012133,0.074544979,0.080351091,8.2218298e-05,0.34687306,0.0043012133,0.0023049547,0.00022803413,0.0026336486,0.075184453
0.025,-0.043903654,0.0046458336,0.072968449,0.082850683,5.2852561e-05,0.34674798,0.0046458336,0.0019836463,0.00029088177,0.0023542496,0.078221905
0.0255,-0.045603952,0.0040535278,0.071538016,0.085817364,1.9779427e-05,0.34662045,0.0040535278,0.0017065102,0.00076323675,0.002028113,0.081319505
0.026,-0.046762184,0.0037516464,0.069454179,0.088406183,1.0168969e-06,0.34649047,0.0037516464,0.001494278,0.00065301972,0.0017816341,0.084477252
0.0265,-0.047541223,0.0041788143,0.066665869,0.091065874,0,0.34635804,0.0041788143,0.0012981953,0.00050298034,0.0015695522,0.087695146
0.027,-0.048203704,0.0050681654,0.063454454,0.09382719,2.1352663e-07,0.34622315,0.0050681654,0.0011075331,0.00038474618,0.0013617226,0.090973188
0.0275,-0.04875019,0.0059213803,0.06012551,0.096887707,7.0577657e-06,0.34608581,0.0059213803,0.00093275373,0.00047736668,0.0011662088,0.094311378
0.028,-0.049206286,0.0066429702,0.056770048,0.10022694,1.2789567e-05,0.34594602,0.0066429702,0.00077592386,0.00075218035,0.0009891224,0.097709715
0.0285,-0.049600464,0.0073457055,0.053428005,0.10374587,1.3563563e-05,0.34580377,0.0073457055,0.00063381602,0.0011160383,0.00082781891,0.1011682
0.029,-0.049950347,0.0080418134,0.050214023,0.10729092,1.0687793e-05,0.34565907,0.0080418134,0.00050551676,0.0014182204,0.00068034792,0.10468683
0.0295,-0.050267011,0.008627764,0.047258557,0.11075398,6.5738379e-06,0.34551192,0.008627764,0.00039170746,0.0015495228,0.0005471422,0.10826561
0.03,-0.0505577,0.0090140752,0.044597757,0.11413439,3.1024794e-06,0.34536232,0.0090140752,0.00029257696,0.0015086575,0.00042861415,0.11190454
0.0305,-0.050827356,0.009206487,0.042142434,0.11750084,1.2155322e-06,0.34521027,0.009206487,0.00020791419,0.0013646853,0.00032462041,0.11560362
0.031,-0.051079499,0.0092935446,0.03973375,0.12092273,3.8947343e-07,0.34505576,0.0092935446,0.00013764375,0.0011872188,0.00023502755,0.11936284
0.0315,-0.051316743,0.0093863062,0.037224953,0.12443705,1.5818199e-07,0.3448988,0.0093863062,8.1809232e-05,0.0010131766,0.00015985569,0.12318221
0.032,-0.051541089,0.0095596295,0.034538277,0.12805358,1.1444896e-07,0.34473939,0.0095596295,4.0426854e-05,0.00085229658,9.9133914e-05,0.12706173
0.0325,-0.051754136,0.0098217845,0.031681659,0.13177184,6.8680223e-08,0.34457752,0.0098217845,1.3483019e-05,0.00070411396,5.2855044e-05,0.13100139
0.033,-0.051957187,0.010117195,0.028733614,0.13559261,3.9412598e-08,0.3444132,0.010117195,9.7168342e-07,0.00056941995,2.1009678e-05,0.1350012
0.0335,-0.05215133,0.010353617,0.02581131,0.13952013,1.9065767e-07,0.34424643,0.010353617,2.8955693e-06,0.00045246645,3.5985282e-06,0.13906116
0.034,-0.052337484,0.010433989,0.023035294,0.14356255,6.1950059e-07,0.34407721,0.010433989,1.9256007e-05,0.00036139535,6.2367664e-07,0.14318127
0.0345,-0.052516427,0.010291227,0.020500825,0.14772291,1.4111204e-06,0.34390554,0.010291227,5.0052139e-05,0.00029924471,1.2084808e-05,0.14736153
0.035,-0.05268884,0.009901618,0.018261332,0.15200031,2.4500183e-06,0.34373141,0.009901618,9.5283492e-05,0.00026511383,3.7981254e-05,0.15160193
0.0355,-0.052855317,0.0092850514,0.016325738,0.15639136,3.529784e-06,0.34355483,0.0092850514,0.00015495023,0.0002556164,7.8313019e-05,0.15590248
0.036,-0.053016381,0.0084939069,0.014667446,0.16089163,4.4654858e-06,0.3433758,0.0084939069,0.00022905246,0.00026631786,0.00013308025,0.16026318
0.0365,-0.053172496,0.0075964951,0.013239813,0.16549586,5.1197964e-06,0.34319431,0.0075964951,0.00031759013,0.0002919638,0.00020228294,0.16468403
0.037,-0.053324075,0.0066609409,0.01199207,0.17019753,5.4252428e-06,0.34301037,0.0066609409,0.0004205632,0.00032602839,0.00028592104,0.16916502
0.0375,-0.053471488,0.0057435784,0.010881056,0.17498885,5.3826297e-06,0.34282398,0.0057435784,0.00053797169,0.00036072064,0.00038399455,0.17370616
0.038,-0.053615065,0.0048833294,0.0098769684,0.17986171,5.0435829e-06,0.34263514,0.0048833294,0.00066981559,0.00038794577,0.00049650348,0.17830745
0.0385,-0.053755105,0.0041012872,0.0089639226,0.18480927,4.4872491e-06,0.34244385,0.0041012872,0.00081609491,0.00040083731,0.00062344782,0.18296889
0.039,-0.054080663,0.0033756761,0.0081548981,0.18957847,1.2551414e-05,0.3422501,0.0033756761,0.0007256874,0.00039748222,0.00076482758,0.18769047
0.0395,-0.054384829,0.0027087955,0.0074816674,0.1941935,2.761166e-05,0.3420539,0.0027087955,0.00042286131,0.00037779559,0.00092064275,0.1924722
0.04,-0.054665243,0.0021073627,0.0069668043,0.19886911,3.3415623e-05,0.34185525,0.0021073627,0.00014848526,0.00033977508,0.0010667684,0.19731408
0.0405,-0.055144176,0.0015229155,0.0066341488,0.20328701,3.2925851e-05,0.34165414,0.0015229155,1.2147088e-05,0.00028557731,0.00077317665,0.20221611
0.041,-0.055521864,0.0010086409,0.0064592522,0.20781458,3.3048163e-05,0.34145059,0.0010086409,2.2817704e-05,0.00021762319,0.00039586207,0.20717828
0.0415,-0.055838157,0.00059216846,0.0063876304,0.21256707,3.5504518e-05,0.34124457,0.00059216846,0.00010855819,0.00014941058,0.00010850128,0.2122006
0.042,-0.056113493,0.00029525782,0.0063568204,0.21755837,3.3590909e-05,0.34103611,0.00029525782,0.00018305093,9.099061e-05,1.2637854e-06,0.21728307
0.0425,-0.056355846,0.00013824738,0.0063190267,0.222727,2.8967492e-05,0.3408252,0.00013824738,0.00020141343,4.695585e-05,5.2946846e-05,0.22242569
0.043,-0.056573469,0.0001271801,0.0062593659,0.22797218,2.2516874e-05,0.34061183,0.0001271801,0.0001660942,1.734006e-05,0.00016029373,0.22762845
0.0435,-0.056771019,0.00024550771,0.0061967679,0.23322899,1.5115556e-05,0.34039601,0.00024550771,0.00010480993,2.1809031e-06,0.00023063991,0.23289136
0.044,-0.056946884,0.00045684505,0.0061737926,0.23849789,7.8428021e-06,0.34017774,0.00045684505,5.5276371e-05,1.4672751e-06,0.00022672941,0.23821442
0.0445,-0.057109253,0.00073081661,0.0062344122,0.2437992,1.7309352e-06,0.33995701,0.00073081661,2.2643137e-05,1.5186949e-05,0.00016374555,0.24359763
0.045,-0.05724888,0.0010407446,0.0064155928,0.24918584,0,0.33973384,0.0010407446,4.6186913e-06,4.3340646e-05,9.6898545e-05,0.24904098
0.0455,-0.057378381,0.0013793097,0.0067332461,0.25468082,0,0.33950821,0.0013793097,5.9002362e-07,8.5930839e-05,4.9818715e-05,0.25454448
0.046,-0.057501276,0.0017534496,0.0071865147,0.26028191,0,0.33928012,0.0017534496,1.104395e-05,0.00014295719,1.9776679e-05,0.26010813
0.0465,-0.0576191,0.002170333,0.0077683718,0.26598588,0,0.33904959,0.002170333,3.6103789e-05,0.00021441888,3.4220586e-06,0.26573193
0.047,-0.057732887,0.0026300707,0.0084726269,0.27179295,0,0.3388166,0.0026300707,7.5618853e-05,0.00030031587,1.1358738e-06,0.27141588
0.0475,-0.057846996,0.0031363162,0.0093004758,0.27767608,3.7186745e-06,0.33858116,0.0031363162,0.00010185009,0.00040064833,1.361188e-05,0.27715997
0.048,-0.057956811,0.0036707088,0.010258034,0.28363186,6.5388218e-06,0.33834327,0.0036707088,0.00011154051,0.00051541627,4.0692321e-05,0.28296421
0.0485,-0.058063297,0.004205799,0.011352415,0.28966266,8.4208638e-06,0.33810292,0.004205799,0.00010727934,0.00064461961,8.2165219e-05,0.2888286
0.049,-0.058167052,0.0047136917,0.01258667,0.29577368,9.598071e-06,0.33786013,0.0047136917,9.4246726e-05,0.00078825836,0.00013804787,0.29475313
0.0495,-0.058297975,0.0052600266,0.013962479,0.30183792,1.0303332e-05,0.33761488,0.0052600266,7.7671293e-05,0.0008140481,0.00020838525,0.30073781
0.05,-0.0584251,0.0058783875,0.015478367,0.3078137,1.0629308e-05,0.33736717,0.0058783875,6.1188026e-05,0.000679926,0.00028994466,0.30678264
0.0505,-0.058558572,0.0064915968,0.017135124,0.31377214,1.0522392e-05,0.33711702,0.0064915968,4.7321953e-05,0.00054886712,0.00028833557,0.31288762
0.051,-0.058676145,0.0070082664,0.018923279,0.31981198,1.289799e-05,0.33686441,0.0070082664,3.7383133e-05,0.00048564726,0.00023619963,0.31905275
0.0515,-0.058784285,0.0073947059,0.020830497,0.32595998,1.5350478e-05,0.33660935,0.0073947059,3.1409217e-05,0.00048765984,0.00016289178,0.32527802
0.052,-0.058886265,0.0076583825,0.02284577,0.33221605,1.6256646e-05,0.33635184,0.0076583825,2.8621942e-05,0.00052929622,9.4695141e-05,0.33156344
0.0525,-0.058983892,0.0078213236,0.024957904,0.33856517,1.6061483e-05,0.33609187,0.0078213236,2.7969235e-05,0.00058158095,4.6617853e-05,0.33790901
0.053,-0.059078247,0.0079023415,0.027154314,0.34498453,1.497818e-05,0.33582946,0.0079023415,2.841687e-05,0.00062172676,1.9661786e-05,0.34431472
0.0535,-0.059170023,0.007909798,0.02942361,0.35145608,1.3229968e-05,0.33556459,0.007909798,2.9076093e-05,0.0006388503,7.5707776e-06,0.35078058
0.054,-0.059259694,0.0078415052,0.031758623,0.35797253,1.1131065e-05,0.33529726,0.0078415052,2.9316867e-05,0.00063336186,3.2612093e-06,0.3573066
0.0545,-0.059347602,0.0076897438,0.034155449,0.364535,9.0239715e-06,0.33502749,0.0076897438,2.8866245e-05,0.00061139877,1.9813334e-06,0.36389275
0.055,-0.059434,0.0074485485,0.036608687,0.37114816,8.0574412e-06,0.33475526,0.0074485485,2.7804631e-05,0.00057930456,1.9879904e-06,0.37053906
0.0555,-0.059519086,0.0071189902,0.039106863,0.3778168,8.148504e-06,0.33448058,0.0071189902,2.6430568e-05,0.00054120259,3.658844e-06,0.37724551
0.056,-0.059603015,0.006709943,0.041631226,0.38454447,8.1542772e-06,0.33420345,0.006709943,2.5070851e-05,0.00049926974,8.0131751e-06,0.38401211
0.0565,-0.059685913,0.0062353469,0.044157758,0.39133321,8.0977335e-06,0.33392386,0.0062353469,2.3940123e-05,0.00045492521,1.5483389e-05,0.39083886
0.057,-0.059767886,0.0057107639,0.046660239,0.39818383,8.0199589e-06,0.33364183,0.0057107639,2.3092483e-05,0.00040963484,2.5344622e-05,0.39772576
0.0575,-0.059849018,0.0051512116,0.049112481,0.40509604,7.9639629e-06,0.33335734,0.0051512116,2.244109e-05,0.0003649882,3.5815028e-05,0.4046728
0.058,-0.059929384,0.0045705406,0.051489234,0.41206876,7.9620404e-06,0.33307039,0.0045705406,2.1806723e-05,0.00032233608,4.4623043e-05,0.41167999
0.0585,-0.060009046,0.0039816494,0.053766222,0.41910049,8.0290798e-06,0.332781,0.0039816494,2.0975425e-05,0.00028242872,4.9752169e-05,0.41874733
0.059,-0.060088057,0.0033968392,0.055919927,0.42618997,8.1620504e-06,0.33248915,0.0033968392,1.9758922e-05,0.00024532285,5.0072309e-05,0.42587482
0.0595,-0.060166464,0.0028280058,0.057927479,0.43333671,8.7379189e-06,0.33219485,0.0028280058,1.8048063e-05,0.00021057373,4.5642387e-05,0.43306245
0.06,-0.060244308,0.0022866407,0.059766788,0.44054126,9.6130492e-06,0.3318981,0.0022866407,1.5843828e-05,0.00017757557,3.7608137e-05,0.44031023
0.0605,-0.060321622,0.0017836762,0.061416954,0.44780508,1.0303249e-05,0.33159889,0.0017836762,1.3255564e-05,0.00014589119,2.7774423e-05,0.44761816
0.061,-0.060398439,0.001329203,0.062858907,0.45513021,1.0767135e-05,0.33129724,0.001329203,1.046993e-05,0.00011546548,1.8040287e-05,0.45498624
0.0615,-0.060474787,0.00093211611,0.064076155,0.46251876,1.0992675e-05,0.33099313,0.00093211611,7.7056575e-06,8.6689129e-05,9.9058322e-06,0.46241446
0.062,-0.060550688,0.00059979049,0.06505545,0.46997254,1.099475e-05,0.33068656,0.00059979049,5.1714518e-06,6.0337313e-05,4.1958608e-06,0.46990283
0.0625,-0.060626165,0.00033788786,0.065787177,0.47749286,1.0809433e-05,0.33037755,0.00033788786,3.038025e-06,3.7437228e-05,1.0377111e-06,0.47745135
0.063,-0.060701237,0.00015033511,0.066265422,0.4850806,1.0486315e-05,0.33006608,0.00015033511,1.4262727e-06,1.9117175e-05,3.388214e-08,0.48506002
0.0635,-0.060775922,3.9426525e-05,0.066487749,0.49273623,1.0080368e-05,0.32975216,3.9426525e-05,4.0715601e-07,6.4681546e-06,5.2100356e-07,0.49272883
0.064,-0.060850234,5.9517582e-06,0.066454862,0.50046004,9.6446915e-06,0.32943579,5.9517582e-06,6.9722043e-09,4.2537056e-07,1.8117822e-06,0.50045779
0.0645,-0.060924188,4.9264755e-05,0.066170279,0.50825214,9.3517335e-06,0.32911696,4.9264755e-05,2.133511e-07,1.6652228e-06,3.3568512e-06,0.5082469
0.065,-0.060997797,0.0001672687,0.065640102,0.51611247,9.30219e-06,0.32879569,0.0001672687,9.8034423e-07,1.0515835e-05,4.8114428e-06,0.51609616
0.0655,-0.061071071,0.00035635671,0.064872871,0.52404071,9.2329195e-06,0.32847196,0.00035635671,2.2334804e-06,2.6889027e-05,6.0267301e-06,0.52400556
0.066,-0.061144022,0.00061138041,0.063879419,0.53203624,9.1463836e-06,0.32814577,0.00061138041,3.87664e-06,5.0249238e-05,7.0000082e-06,0.53197512
0.0665,-0.061216658,0.00092570741,0.062672682,0.54009807,9.0464817e-06,0.32781714,0.00092570741,5.8019589e-06,7.9634111e-05,7.8150947e-06,0.54000482
0.067,-0.061288988,0.001291388,0.061267419,0.54822489,8.9387002e-06,0.32748605,0.001291388,7.9023223e-06,0.00011373177,8.5927227e-06,0.54809466
0.0675,-0.06136102,0.0016994054,0.059679873,0.55641521,8.8296994e-06,0.32715251,0.0016994054,1.0084319e-05,0.00015100587,9.4579745e-06,0.55624466
0.068,-0.061432761,0.0021399579,0.057927434,0.56466745,8.7264391e-06,0.32681652,0.0021399579,1.2278669e-05,0.00018984716,1.0522554e-05,0.5644548
0.0685,-0.061504217,0.0026027187,0.056028356,0.57298014,8.6350583e-06,0.32647807,0.0026027187,1.444553e-05,0.00022872428,1.1875412e-05,0.57272509
0.069,-0.061575396,0.0030770451,0.054001567,0.58135198,8.5597808e-06,0.32613718,0.0030770451,1.6573428e-05,0.00026630855,1.3575372e-05,0.58105553
0.0695,-0.061646301,0.0035521389,0.05186656,0.58978198,8.5823444e-06,0.32579383,0.0035521389,1.8672294e-05,0.00030155511,1.5642389e-05,0.58944611
0.07,-0.06171694,0.0040171853,0.049643323,0.59826939,8.6493529e-06,0.32544802,0.0040171853,2.0762333e-05,0.00033373414,1.8048102e-05,0.59789685
0.0705,-0.061787315,0.0044615081,0.047352248,0.60681371,8.6768522e-06,0.32509977,0.0044615081,2.2861142e-05,0.00036241571,2.0709485e-05,0.60640773
0.071,-0.061857433,0.0048747684,0.045013989,0.61541463,8.658335e-06,0.32474906,0.0048747684,2.4971424e-05,0.0003874194,2.3490452e-05,0.61497875
0.0715,-0.061927296,0.0052472176,0.04264921,0.62407196,8.5929338e-06,0.3243959,0.0052472176,2.7071402e-05,0.000408743,2.6214629e-05,0.62360993
0.072,-0.061996909,0.0055699892,0.040278268,0.63278553,8.4851671e-06,0.32404029,0.0055699892,2.9109629e-05,0.00042648481,2.8688939e-05,0.63230125
0.0725,-0.062066276,0.0058353996,0.037920831,0.64155523,8.3440604e-06,0.32368222,0.0058353996,3.1005505e-05,0.00044077142,3.0733534e-05,0.64105272
0.073,-0.062135399,0.0060372216,0.035595497,0.65038091,8.2038506e-06,0.32332171,0.0060372216,3.2656056e-05,0.00045169948,3.2210863e-05,0.64986434
0.0735,-0.062204283,0.0061708975,0.033319434,0.6592624,8.1039788e-06,0.32295874,0.0061708975,3.3948453e-05,0.00045929655,3.3046411e-05,0.6587361
0.074,-0.062272929,0.0062336704,0.031108107,0.66819953,7.9835099e-06,0.32259331,0.0062336704,3.4776374e-05,0.00046350292,3.32361e-05,0.66766802
0.0745,-0.062341342,0.0062246277,0.028975077,0.67719215,7.8470008e-06,0.32222544,0.0062246277,3.5057074e-05,0.00046417421,3.2839344e-05,0.67666008
0.075,-0.062409523,0.0061446621,0.026931899,0.6862401,7.7010326e-06,0.32185511,0.0061446621,3.4745511e-05,0.00046110262,3.1960827e-05,0.68571229
0.0755,-0.062477476,0.0059963654,0.024988096,0.69534326,7.5532602e-06,0.32148233,0.0059963654,3.3842322e-05,0.00045405331,3.0726628e-05,0.69482464
0.076,-0.062545202,0.0057838769,0.0231512,0.70450161,7.4113642e-06,0.3211071,0.0057838769,3.2393899e-05,0.0004428112,2.9260774e-05,0.70399715
0.0765,-0.062612704,0.0055127028,0.021426845,0.71371518,7.3646268e-06,0.32072941,0.0055127028,3.0484778e-05,0.00042723234,2.76669e-05,0.7132298
0.077,-0.062679984,0.0051895251,0.01981888,0.72298413,7.3362119e-06,0.32034928,0.0051895251,2.8224414e-05,0.00040729342,2.6017431e-05,0.72252259
0.0775,-0.062747045,0.004822008,0.018329515,0.73230876,7.3163958e-06,0.31996669,0.004822008,2.5731545e-05,0.00038313303,2.4350417e-05,0.73187554
0.078,-0.062813888,0.0044186067,0.01695948,0.74168951,7.2967213e-06,0.31958164,0.0044186067,2.3119523e-05,0.0003550788,2.2672804e-05,0.74128863
0.0785,-0.062880516,0.0039883797,0.0157082,0.75112699,7.2696657e-06,0.31919415,0.0039883797,2.0485241e-05,0.00032365655,2.0968252e-05,0.75076188
0.079,-0.06294693,0.0035407998,0.014573986,0.76062195,7.2295771e-06,0.3188042,0.0035407998,1.790303e-05,0.00028957953,1.9207721e-05,0.76029526
0.0795,-0.063013132,0.003085564,0.013554235,0.7701753,7.1732708e-06,0.3184118,0.003085564,1.5423627e-05,0.00025371878,1.7361151e-05,0.7698888
0.08,-0.063079124,0.0026323986,0.012645652,0.77978803,7.1002519e-06,0.31801695,0.0026323986,1.3077255e-05,0.00021705809,1.540874e-05,0.77954248
0.0805,-0.063144907,0.0021908624,0.011844466,0.78946118,7.0125777e-06,0.31761964,0.0021908624,1.087939e-05,0.00018063885,1.3350263e-05,0.78925632
0.081,-0.063210484,0.0017701505,0.011146654,0.79919584,6.9144238e-06,0.31721989,0.0017701505,8.8376268e-06,0.00014550129,1.121101e-05,0.79903029
0.0815,-0.063275856,0.0013789037,0.010548144,0.80899305,6.8114439e-06,0.31681768,0.0013789037,6.9582772e-06,0.00011262846,9.043218e-06,0.80886442
0.082,-0.063341024,0.00102503,0.010045005,0.81885377,6.7721898e-06,0.31641301,0.00102503,5.2516003e-06,8.2898358e-05,6.9225872e-06,0.81875869
0.0825,-0.063405991,0.00071554203,0.0096336033,0.82877884,6.7353395e-06,0.3160059,0.00071554203,3.7349419e-06,5.7047993e-05,4.9403891e-06,0.82871312
0.083,-0.063470756,0.00045641613,0.0093107336,0.83876896,6.6961362e-06,0.31559633,0.00045641613,2.4334045e-06,3.5651077e-05,3.1925686e-06,0.83872769
0.0835,-0.063535323,0.0002524745,0.0090737141,0.84882466,6.6576686e-06,0.31518431,0.0002524745,1.3780655e-06,1.9109237e-05,1.767863e-06,0.8488024
0.084,-0.063599692,0.00010729312,0.0089204503,0.85894626,6.62345e-06,0.31476984,0.00010729312,6.0216691e-07,7.6550299e-06,7.3709918e-07,0.85893727
0.0845,-0.063663865,2.313576e-05,0.0088494709,0.86913392,6.5969292e-06,0.31435291,2.313576e-05,1.3606749e-07,1.3639949e-06,1.4546904e-07,0.86913228
0.085,-0.063727844,9.1456079e-07,0.0088599377,0.87938762,6.5810503e-06,0.31393354,9.1456079e-07,1.9893169e-09,1.725851e-07,8.8474267e-09,0.87938744
0.0855,-0.063791628,4.0177731e-05,0.0089516323,0.88970717,6.577912e-06,0.31351171,4.0177731e-05,2.0963736e-07,3.8988547e-06,3.1432892e-07,0.88970274
0.086,-0.063855221,0.00013912461,0.009124925,0.90009224,6.5885596e-06,0.31308742,0.00013912461,7.535731e-07,1.2263284e-05,1.0243542e-06,0.9000782
0.0865,-0.063918622,0.00029464856,0.0093807239,0.91054241,6.6129229e-06,0.31266069,0.00029464856,1.6128325e-06,2.4907824e-05,2.0832481e-06,0.9105138
