t,E_total,dE_step,contact_E
0.5555,-13.12245861,-2.504262e-03,0
0.556,-13.12499454,-2.535934e-03,0
0.5565,-13.12756164,-2.567096e-03,0
0.557,-13.13015978,-2.598141e-03,0
0.5575,-13.13278901,-2.629226e-03,0
0.558,-13.13544925,-2.660240e-03,0
0.5585,-13.1381401,-2.690855e-03,0
0.559,-13.14086074,-2.720636e-03,0
0.5595,-13.14360991,-2.749177e-03,0
0.56,-13.14638614,-2.776223e-03,0
0.5605,-13.14918789,-2.801756e-03,0
0.561,-13.1520139,-2.826009e-03,0
0.5615,-13.15486333,-2.849431e-03,0
0.562,-13.15773592,-2.872583e-03,0
0.5625,-13.16063193,-2.896018e-03,0
0.563,-13.16367724,-3.045306e-03,2.2662377e-11
0.5635,-13.1690737,-5.396462e-03,3.4678974e-08
0.564,-13.17240905,-3.335349e-03,4.7775018e-09
0.5645,-13.17557333,-3.164278e-03,3.9545344e-09
0.565,-13.17870844,-3.135116e-03,2.7236845e-09
0.5655,-13.18185587,-3.147421e-03,1.5901693e-09
0.566,-13.18500756,-3.151690e-03,8.5159682e-10
0.5665,-13.18815189,-3.144331e-03,4.5671334e-10
0.567,-13.19128782,-3.135929e-03,2.7030106e-10
0.5675,-13.19441936,-3.131544e-03,1.8708876e-10
0.568,-13.19754818,-3.128821e-03,1.4781127e-10
0.5685,-13.2006717,-3.123523e-03,1.2307667e-10
0.569,-13.20378516,-3.113452e-03,1.0017252e-10
0.5695,-13.20688388,-3.098726e-03,7.6530181e-11
0.57,-13.20996427,-3.080393e-03,5.4798875e-11
0.5705,-13.21302366,-3.059385e-03,3.8257754e-11
0.571,-13.21605997,-3.036308e-03,2.8295754e-11
0.5715,-13.21907159,-3.011618e-03,2.4601898e-11
0.572,-13.22205732,-2.985737e-03,2.6634151e-11
0.5725,-13.22501632,-2.958996e-03,3.455458e-11
0.573,-13.22794784,-2.931520e-03,4.8986598e-11
0.5735,-13.23085102,-2.903179e-03,7.0157909e-11
0.574,-13.23372464,-2.873623e-03,9.7296739e-11
0.5745,-13.24742017,-1.369553e-02,3.0322027e-06
0.575,-13.25328323,-5.863063e-03,1.3633139e-06
0.5755,-13.2574144,-4.131169e-03,7.6968461e-07
0.576,-13.26108895,-3.674551e-03,5.5339537e-07
0.5765,-13.26462748,-3.538529e-03,3.3225849e-07
0.577,-13.2680445,-3.417024e-03,1.7273041e-07
0.5775,-13.27128423,-3.239732e-03,8.5203897e-08
0.578,-13.27433715,-3.052917e-03,4.4910242e-08
0.5785,-13.27723735,-2.900197e-03,2.8552982e-08
0.579,-13.28002261,-2.785266e-03,2.2691447e-08
0.5795,-13.28271275,-2.690136e-03,2.0862154e-08
0.58,-13.28531252,-2.599766e-03,1.9960773e-08
0.5805,-13.2878228,-2.510284e-03,1.8653462e-08
0.581,-13.29024707,-2.424274e-03,1.6825252e-08
0.5815,-13.29259134,-2.344267e-03,1.5038334e-08
0.582,-13.29486165,-2.270313e-03,1.3965838e-08
0.5825,-13.29706268,-2.201020e-03,1.4096409e-08
0.583,-13.29919785,-2.135175e-03,1.5721934e-08
0.5835,-13.30127017,-2.072316e-03,1.8975712e-08
0.584,-13.30328254,-2.012377e-03,2.3762957e-08
0.5845,-13.30523774,-1.955191e-03,2.9642263e-08
0.585,-13.30713806,-1.900326e-03,3.5816126e-08
0.5855,-13.3089853,-1.847235e-03,4.1306347e-08
0.586,-13.31078078,-1.795486e-03,4.5242399e-08
0.5865,-13.31252566,-1.744882e-03,4.7113714e-08
0.587,-13.31422115,-1.695481e-03,4.6871629e-08
0.5875,-13.31586868,-1.647531e-03,4.4862716e-08
0.588,-13.31747007,-1.601390e-03,4.1657013e-08
0.5885,-13.31902752,-1.557452e-03,3.7861011e-08
0.589,-13.32054359,-1.516074e-03,3.3981624e-08
0.5895,-13.32202112,-1.477527e-03,3.0364123e-08
0.59,-13.32346311,-1.441990e-03,2.7192209e-08
0.5905,-13.32487267,-1.409564e-03,2.452356e-08
0.591,-13.326253,-1.380324e-03,2.2336047e-08
0.5915,-13.32760734,-1.354347e-03,2.0569164e-08
0.592,-13.32893908,-1.331732e-03,1.9154319e-08
0.5925,-13.33025166,-1.312580e-03,1.8033334e-08
0.593,-13.33154862,-1.296960e-03,1.7167034e-08
0.5935,-13.33283349,-1.284873e-03,1.6536515e-08
0.594,-13.33410973,-1.276238e-03,1.613976e-08
0.5945,-13.33538063,-1.270905e-03,1.5985975e-08
0.595,-13.33664931,-1.268679e-03,1.6089474e-08
0.5955,-13.33791867,-1.269359e-03,1.6464116e-08
0.596,-13.33919144,-1.272772e-03,1.711852e-08
0.5965,-13.34047023,-1.278788e-03,1.805176e-08
0.597,-13.34175755,-1.287321e-03,1.9249298e-08
0.5975,-13.34305586,-1.298313e-03,2.067931e-08
0.598,-13.34436759,-1.311724e-03,2.2290136e-08
0.5985,-13.3456951,-1.327510e-03,2.4009923e-08
0.599,-13.34704072,-1.345624e-03,2.5749421e-08
0.5995,-13.34840674,-1.366013e-03,2.7408258e-08
0.6,-13.34979536,-1.388625e-03,2.8884177e-08
0.6005,-13.35120878,-1.413416e-03,3.0083805e-08
0.601,-13.35264913,-1.440353e-03,3.0933016e-08
0.6015,-13.35411853,-1.469406e-03,3.1384944e-08
0.602,-13.35561907,-1.500538e-03,3.1424188e-08
0.6025,-13.35715277,-1.533695e-03,3.1066612e-08
0.603,-13.35872155,-1.568783e-03,3.0355104e-08
0.6035,-13.36032722,-1.605668e-03,2.9352374e-08
0.604,-13.36197138,-1.644162e-03,2.813234e-08
0.6045,-13.36365541,-1.684034e-03,2.6771625e-08
0.605,-13.36538043,-1.725016e-03,2.5342413e-08
0.6055,-13.36714725,-1.766817e-03,2.3907381e-08
0.606,-13.36895639,-1.809139e-03,2.2516945e-08
0.6065,-13.37080807,-1.851685e-03,2.1208575e-08
0.607,-13.37270225,-1.894179e-03,2.0007725e-08
0.6075,-13.37463861,-1.936361e-03,1.8929773e-08
0.608,-13.37661661,-1.977997e-03,1.798243e-08
0.6085,-13.37863549,-2.018877e-03,1.7168168e-08
0.609,-13.3806943,-2.058810e-03,1.6486373e-08
0.6095,-13.38279192,-2.097625e-03,1.5935045e-08
0.61,-13.38492709,-2.135168e-03,1.5511979e-08
0.6105,-13.38709838,-2.171297e-03,1.5215442e-08
0.611,-13.38930427,-2.205884e-03,1.5044401e-08
0.6115,-13.39154308,-2.238813e-03,1.4998365e-08
0.612,-13.39381306,-2.269974e-03,1.5076947e-08
0.6125,-13.39611232,-2.299266e-03,1.5279199e-08
0.613,-13.39843891,-2.326592e-03,1.5602815e-08
0.6135,-13.49305754,-9.461863e-02,1.7900453e-06
0.614,-13.547083,-5.402545e-02,3.327164e-06
0.6145,-13.56084653,-1.376353e-02,4.5214995e-07
0.615,-13.66881978,-1.079732e-01,2.3997156e-05
0.6155,-14.28564699,-6.168272e-01,0.00074896982
0.616,-14.32906537,-4.341838e-02,0.000104536
0.6165,-14.35692122,-2.785585e-02,1.0327356e-05
0.617,-14.38036552,-2.344431e-02,9.9916517e-06
0.6175,-14.40006601,-1.970048e-02,1.7194504e-05
0.618,-14.41719176,-1.712575e-02,1.7188739e-05
0.6185,-14.43302445,-1.583269e-02,1.677785e-05
0.619,-14.44808236,-1.505791e-02,1.6390785e-05
0.6195,-14.50077886,-5.269650e-02,1.2591285e-05
0.62,-14.53420091,-3.342205e-02,1.1270561e-05
0.6205,-14.59916732,-6.496641e-02,5.1361096e-05
0.621,-14.63563345,-3.646613e-02,3.9007732e-05
0.6215,-14.65841848,-2.278503e-02,2.3562245e-05
0.622,-14.67883323,-2.041475e-02,1.6352614e-05
0.6225,-14.69779039,-1.895716e-02,1.1346141e-05
0.623,-14.71526798,-1.747759e-02,8.2405989e-06
0.6235,-14.73130823,-1.604024e-02,6.7622556e-06
0.624,-14.74625603,-1.494780e-02,6.444837e-06
0.6245,-14.76055056,-1.429454e-02,6.8564714e-06
0.625,-14.77449911,-1.394855e-02,7.5971883e-06
0.6255,-14.78821993,-1.372082e-02,8.2827477e-06
0.626,-14.80170655,-1.348662e-02,8.6085017e-06
0.6265,-14.81490651,-1.319996e-02,8.4292518e-06
0.627,-14.82776059,-1.285408e-02,7.7751992e-06
0.6275,-14.84020912,-1.244853e-02,6.7949725e-06
0.628,-14.85218627,-1.197715e-02,5.4307432e-06
0.6285,-14.86363056,-1.144428e-02,3.5953793e-06
0.629,-14.87444362,-1.081307e-02,2.1067457e-06
0.6295,-14.8846413,-1.019768e-02,9.7599948e-07
0.63,-14.89427125,-9.629953e-03,2.1743371e-07
0.6305,-14.90336221,-9.090957e-03,5.8944539e-10
0.631,-14.91188724,-8.525030e-03,6.8775735e-10
0.6315,-14.91987049,-7.983248e-03,1.8949051e-09
0.632,-14.92735268,-7.482194e-03,5.2824744e-09
0.6325,-14.93483746,-7.484772e-03,1.2745533e-08
0.633,-14.94276228,-7.924828e-03,3.9890392e-08
0.6335,-14.94938512,-6.622838e-03,3.8030955e-08
0.634,-14.95569363,-6.308509e-03,4.9721762e-08
0.6345,-14.96182007,-6.126438e-03,5.7449415e-08
0.635,-14.9688793,-7.059230e-03,8.0423283e-08
0.6355,-14.97480802,-5.928723e-03,4.5398085e-08
0.636,-14.98061368,-5.805662e-03,3.7236015e-08
0.6365,-14.98635515,-5.741469e-03,2.408876e-08
0.637,-14.99202299,-5.667835e-03,1.181842e-08
0.6375,-14.99758624,-5.563255e-03,3.2711787e-09
0.638,-15.00301381,-5.427572e-03,2.6319498e-10
0.6385,-15.00826521,-5.251392e-03,2.0470736e-10
0.639,-15.01332069,-5.055484e-03,1.5557125e-10
0.6395,-15.0181691,-4.848413e-03,1.1907769e-10
0.64,-15.02280537,-4.636268e-03,9.8626151e-11
0.6405,-15.02723024,-4.424866e-03,9.4848467e-11
0.641,-15.03144931,-4.219072e-03,1.0820764e-10
0.6415,-15.03547131,-4.022006e-03,1.4012172e-10
0.642,-15.03930693,-3.835613e-03,1.9148838e-10
0.6425,-15.04296881,-3.661878e-03,2.5993997e-10
0.643,-15.04647246,-3.503655e-03,3.3810308e-10
0.6435,-15.04983711,-3.364648e-03,4.1429435e-10
0.644,-15.05308572,-3.248613e-03,4.7546128e-10
0.6445,-15.0562439,-3.158178e-03,5.1095349e-10
0.645,-15.05933763,-3.093730e-03,5.1546479e-10
0.6455,-15.06239041,-3.052780e-03,4.9008676e-10
0.646,-15.06542041,-3.029998e-03,4.4134941e-10
0.6465,-15.06843832,-3.017912e-03,3.7889548e-10
0.647,-15.07144636,-3.008039e-03,3.1277753e-10
0.6475,-15.07443852,-2.992163e-03,2.5127111e-10
0.648,-15.0839692,-9.530674e-03,5.4791933e-07
0.6485,-15.09535867,-1.138947e-02,5.1158335e-06
0.649,-15.10965758,-1.429891e-02,6.0213781e-06
0.6495,-15.11742105,-7.763465e-03,3.0560173e-06
0.65,-15.12142811,-4.007062e-03,1.8097039e-06
0.6505,-15.12479799,-3.369875e-03,9.8437604e-07
0.651,-15.12787009,-3.072108e-03,4.1374638e-07
0.6515,-15.13066817,-2.798081e-03,1.3419969e-07
0.652,-15.13315168,-2.483503e-03,3.8841497e-08
0.6525,-15.13532704,-2.175364e-03,2.2849057e-08
0.653,-15.13725467,-1.927628e-03,2.3848741e-08
0.6535,-15.13902562,-1.770950e-03,2.5770286e-08
0.654,-15.14068765,-1.662030e-03,2.5649736e-08
0.6545,-15.14227944,-1.591791e-03,2.4605204e-08
0.655,-15.14381769,-1.538246e-03,2.2287748e-08
0.6555,-15.14531483,-1.497146e-03,1.9147823e-08
0.656,-15.14678442,-1.469592e-03,1.5158403e-08
0.6565,-15.14822856,-1.444138e-03,1.1944535e-08
0.657,-15.1496498,-1.421243e-03,9.3260372e-09
0.6575,-15.15104599,-1.396185e-03,7.371237e-09
0.658,-15.15241189,-1.365903e-03,6.0501929e-09
0.6585,-15.1537414,-1.329508e-03,5.2861654e-09
0.659,-15.15502868,-1.287276e-03,4.984719e-09
0.6595,-15.15627014,-1.241462e-03,5.0505097e-09
0.66,-15.15746479,-1.194652e-03,5.4065839e-09
0.6605,-15.1586127,-1.147905e-03,6.0159064e-09
0.661,-15.15971464,-1.101945e-03,6.8907911e-09
0.6615,-15.16077224,-1.057599e-03,8.0955405e-09
0.662,-15.16178803,-1.015790e-03,9.7171469e-09
0.6625,-15.16276543,-9.773991e-04,1.1806204e-08
0.663,-15.16371841,-9.529838e-04,1.4573314e-08
0.6635,-15.16463686,-9.184440e-04,1.7403423e-08
0.664,-15.16552858,-8.917279e-04,2.0043579e-08
0.6645,-15.16639861,-8.700279e-04,2.2286091e-08
0.665,-15.16725083,-8.522168e-04,2.3722401e-08
0.6655,-15.16808822,-8.373926e-04,2.4177583e-08
0.666,-15.16891261,-8.243858e-04,2.3665454e-08
0.6665,-15.16972463,-8.120184e-04,2.2368384e-08
0.667,-15.17552485,-5.800223e-03,1.4005439e-06
0.6675,-15.22676431,-5.123946e-02,0.00026658701
0.668,-15.24344295,-1.667864e-02,3.348695e-05
0.6685,-15.24980995,-6.367009e-03,1.173497e-05
0.669,-15.25318053,-3.370576e-03,1.7346566e-06
0.6695,-15.25678652,-3.605994e-03,1.2146527e-05
0.67,-15.25876023,-1.973707e-03,1.1352905e-05
0.6705,-15.260233,-1.472764e-03,8.2089254e-06
0.671,-15.26164578,-1.412786e-03,6.68387e-06
0.6715,-15.26301676,-1.370977e-03,5.7788445e-06
0.672,-15.26431165,-1.294888e-03,4.9295175e-06
0.6725,-15.26551295,-1.201300e-03,4.1379949e-06
0.673,-15.26661728,-1.104329e-03,3.3136842e-06
0.6735,-15.26763906,-1.021785e-03,2.6587024e-06
0.674,-15.26858842,-9.493546e-04,2.2176045e-06
0.6745,-15.26947001,-8.815992e-04,1.895971e-06
0.675,-15.27029136,-8.213420e-04,1.6468234e-06
0.6755,-15.2710632,-7.718456e-04,1.4486988e-06
0.676,-15.27179717,-7.339660e-04,1.2910364e-06
0.6765,-15.27250276,-7.055908e-04,1.1702623e-06
0.677,-15.27318584,-6.830810e-04,1.0858284e-06
0.6775,-15.27384907,-6.632334e-04,1.0363812e-06
0.678,-15.27449336,-6.442830e-04,1.0178372e-06
0.6785,-15.275119,-6.256413e-04,1.0233458e-06
0.679,-15.27572603,-6.070369e-04,1.0442166e-06
0.6795,-15.27631392,-5.878818e-04,1.0710481e-06
0.68,-15.27703898,-7.250623e-04,8.8374515e-07
0.6805,-15.27813404,-1.095064e-03,3.2156938e-06
0.681,-15.27868576,-5.517152e-04,9.4436267e-07
0.6815,-15.27918731,-5.015501e-04,2.4842966e-07
0.682,-15.27965673,-4.694198e-04,2.1676113e-07
0.6825,-15.28009877,-4.420382e-04,2.2904621e-07
0.683,-15.28105323,-9.544615e-04,5.4984143e-07
0.6835,-15.28158731,-5.340820e-04,5.3413693e-07
0.684,-15.28204502,-4.577062e-04,4.3680505e-07
0.6845,-15.28246831,-4.232941e-04,3.7294021e-07
0.685,-15.28286859,-4.002759e-04,3.268434e-07
0.6855,-15.28325026,-3.816756e-04,2.9294728e-07
0.686,-15.28361451,-3.642444e-04,2.6964534e-07
0.6865,-15.28396282,-3.483107e-04,2.5834733e-07
0.687,-15.28429768,-3.348613e-04,2.5886113e-07
0.6875,-15.28462163,-3.239552e-04,2.7036707e-07
0.688,-15.28493633,-3.146995e-04,2.9291726e-07
0.6885,-15.28524239,-3.060536e-04,3.2803467e-07
0.689,-15.28553992,-2.975326e-04,3.7866626e-07
0.6895,-15.28582928,-2.893661e-04,4.4876384e-07
0.69,-15.28611149,-2.822093e-04,5.4265051e-07
0.6905,-15.28638821,-2.767139e-04,6.6429319e-07
0.691,-15.28666141,-2.732056e-04,8.1658325e-07
0.6915,-15.28693297,-2.715535e-04,1.0007086e-06
0.692,-15.28720417,-2.712071e-04,1.2156861e-06
0.6925,-15.28747551,-2.713404e-04,1.4581073e-06
0.693,-15.28789434,-4.188298e-04,1.5469316e-06
0.6935,-15.28845597,-5.616234e-04,1.2948724e-06
0.694,-15.28887407,-4.181071e-04,1.874399e-06
0.6945,-15.28913369,-2.596131e-04,9.5859806e-07
0.695,-15.28938532,-2.516345e-04,1.1270818e-06
0.6955,-15.28962611,-2.407891e-04,1.2016013e-06
0.696,-15.28985875,-2.326362e-04,1.0218398e-06
0.6965,-15.29008966,-2.309110e-04,9.1306439e-07
0.697,-15.29031979,-2.301299e-04,8.8495715e-07
0.6975,-15.29054879,-2.290003e-04,8.8914145e-07
0.698,-15.29077668,-2.278890e-04,9.2016798e-07
0.6985,-15.29100356,-2.268837e-04,9.8796741e-07
0.699,-15.29122937,-2.258084e-04,1.0976666e-06
0.6995,-15.29145384,-2.244676e-04,1.2470944e-06
0.7,-15.2916766,-2.227659e-04,1.4313493e-06
0.7005,-15.2918973,-2.206925e-04,1.6343005e-06
0.701,-15.29211552,-2.182264e-04,1.8455824e-06
0.7015,-15.29233084,-2.153196e-04,2.0623529e-06
0.702,-15.29254276,-2.119134e-04,2.2797538e-06
0.7025,-15.2927507,-2.079445e-04,2.4919647e-06
0.703,-15.29295406,-2.033601e-04,2.6953818e-06
0.7035,-15.2931522,-1.981379e-04,2.8863144e-06
0.704,-15.29333959,-1.873916e-04,2.8477686e-06
0.7045,-15.29351624,-1.766494e-04,2.6379006e-06
0.705,-15.29368722,-1.709769e-04,2.52307e-06
0.7055,-15.29385273,-1.655184e-04,2.4951448e-06
0.706,-15.29401148,-1.587462e-04,2.4643909e-06
0.7065,-15.29416327,-1.517942e-04,2.3951806e-06
0.707,-15.29430728,-1.440018e-04,2.2387903e-06
0.7075,-15.29444628,-1.390075e-04,2.0869396e-06
0.708,-15.29458191,-1.356302e-04,1.9752403e-06
0.7085,-15.29471408,-1.321622e-04,1.8773069e-06
0.709,-15.29484307,-1.289933e-04,1.7842008e-06
0.7095,-15.29496946,-1.263954e-04,1.6997611e-06
0.71,-15.29509378,-1.243109e-04,1.6283446e-06
0.7105,-15.29521641,-1.226375e-04,1.5727261e-06
0.711,-15.29533773,-1.213140e-04,1.5348062e-06
0.7115,-15.29545805,-1.203213e-04,1.5160421e-06
0.712,-15.29557772,-1.196752e-04,1.5175949e-06
0.7125,-15.29569714,-1.194174e-04,1.5404289e-06
0.713,-15.29581674,-1.195973e-04,1.585389e-06
0.7135,-15.29593699,-1.202498e-04,1.6532197e-06
0.714,-15.29605836,-1.213721e-04,1.7445107e-06
0.7145,-15.29621003,-1.516736e-04,1.7654625e-06
0.715,-15.29636706,-1.570303e-04,1.7034615e-06
0.7155,-15.29660554,-2.384767e-04,9.5126741e-07
0.716,-15.29677742,-1.718749e-04,9.1192699e-07
0.7165,-15.29692885,-1.514320e-04,1.0500277e-06
0.717,-15.29707688,-1.480360e-04,1.2644725e-06
0.7175,-15.29721723,-1.403471e-04,1.1777673e-06
0.718,-15.29735335,-1.361183e-04,9.9557419e-07
0.7185,-15.29748743,-1.340846e-04,8.8323839e-07
0.719,-15.29761909,-1.316526e-04,8.3098903e-07
0.7195,-15.29774756,-1.284745e-04,8.067823e-07
0.72,-15.29787249,-1.249250e-04,7.9805684e-07
0.7205,-15.29799378,-1.212889e-04,8.0317689e-07
0.721,-15.29811146,-1.176886e-04,8.2122442e-07
0.7215,-15.29822565,-1.141904e-04,8.492393e-07
0.722,-15.29833652,-1.108707e-04,8.8351082e-07
0.7225,-15.29844434,-1.078147e-04,9.2071956e-07
0.723,-15.29854943,-1.050952e-04,9.5806067e-07
0.7235,-15.2986522,-1.027631e-04,9.9305317e-07
0.724,-15.29875304,-1.008469e-04,1.0234695e-06
0.7245,-15.2988524,-9.935445e-05,1.0473699e-06
0.725,-15.29895067,-9.827541e-05,1.0631381e-06
0.7255,-15.29904826,-9.758330e-05,1.0694935e-06
0.726,-15.2991455,-9.723933e-05,1.0654517e-06
0.7265,-15.29924269,-9.719712e-05,1.0501479e-06
0.727,-15.2993401,-9.740658e-05,1.0237077e-06
0.7275,-15.29943792,-9.781991e-05,9.8669467e-07
0.728,-15.29953632,-9.839488e-05,9.3997808e-07
0.7285,-15.29963541,-9.909716e-05,8.8473003e-07
0.729,-15.29973531,-9.990153e-05,8.2240689e-07
0.7295,-15.29983611,-1.007917e-04,7.5471681e-07
0.73,-15.29993786,-1.017586e-04,6.838203e-07
0.7305,-15.30004066,-1.027986e-04,6.1265879e-07
0.731,-15.30014457,-1.039115e-04,5.440839e-07
0.7315,-15.30024967,-1.050970e-04,4.8105802e-07
0.732,-15.30035602,-1.063524e-04,4.2658135e-07
0.7325,-15.30046369,-1.076709e-04,3.8359438e-07
0.733,-15.30057273,-1.090398e-04,3.5487448e-07
0.7335,-15.30068318,-1.104404e-04,3.4292955e-07
0.734,-15.30079502,-1.118479e-04,3.4989284e-07
0.7345,-15.30090826,-1.132320e-04,3.7742328e-07
0.735,-15.30102281,-1.145580e-04,4.2661717e-07
0.7355,-15.3011386,-1.157882e-04,4.9793587e-07
0.736,-15.30125549,-1.168839e-04,5.9104738e-07
0.7365,-15.3013733,-1.178115e-04,7.002429e-07
0.737,-15.30149183,-1.185320e-04,8.2181026e-07
0.7375,-15.30161084,-1.190114e-04,9.5360049e-07
0.738,-15.30173006,-1.192233e-04,1.0934702e-06
0.7385,-15.30184921,-1.191490e-04,1.2392751e-06
0.739,-15.30196799,-1.187791e-04,1.3885195e-06
0.7395,-15.30208611,-1.181143e-04,1.5384381e-06
0.74,-15.30220327,-1.171654e-04,1.6860668e-06
0.7405,-15.30231922,-1.159534e-04,1.8283419e-06
0.741,-15.30243373,-1.145089e-04,1.9622043e-06
0.7415,-15.3025466,-1.128702e-04,2.0847074e-06
0.742,-15.30265769,-1.110825e-04,2.1931165e-06
0.7425,-15.30276688,-1.091951e-04,2.284998e-06
0.743,-15.30287414,-1.072595e-04,2.3582966e-06
0.7435,-15.30297947,-1.053274e-04,2.4113951e-06
0.744,-15.30308292,-1.034481e-04,2.4431569e-06
0.7445,-15.30318458,-1.016669e-04,2.4529508e-06
0.745,-15.30328461,-1.000235e-04,2.4406572e-06
0.7455,-15.30338316,-9.854981e-05,2.4066591e-06
0.746,-15.30348043,-9.726983e-05,2.3518177e-06
0.7465,-15.30357662,-9.619824e-05,2.277436e-06
0.747,-15.30367196,-9.534029e-05,2.1852118e-06
0.7475,-15.30376666,-9.469171e-05,2.0771823e-06
0.748,-15.3038609,-9.423912e-05,1.9556627e-06
0.7485,-15.30395486,-9.396072e-05,1.8231804e-06
0.749,-15.30404868,-9.382736e-05,1.6824067e-06
0.7495,-15.30414249,-9.380388e-05,1.5360848e-06
0.75,-15.30423634,-9.385067e-05,1.3869604e-06
0.7505,-15.30433026,-9.392542e-05,1.2377135e-06
0.751,-15.30442425,-9.398494e-05,1.090894e-06
0.7515,-15.30451824,-9.398698e-05,9.4885895e-07
0.752,-15.30461213,-9.389194e-05,8.137844e-07
0.7525,-15.30470579,-9.366415e-05,6.8800008e-07
0.753,-15.30479907,-9.327448e-05,5.7314149e-07
0.7535,-15.30489177,-9.269906e-05,4.7171389e-07
0.754,-15.30498369,-9.192118e-05,3.8759909e-07
0.7545,-15.30507462,-9.093721e-05,3.2110674e-07
0.755,-15.30516437,-8.974887e-05,2.7190457e-07
0.7555,-15.30525274,-8.836574e-05,2.3918059e-07
0.756,-15.30533954,-8.680476e-05,2.2168979e-07
0.7565,-15.30542463,-8.508937e-05,2.1781407e-07
0.757,-15.30550788,-8.324823e-05,2.2563304e-07
0.7575,-15.30558919,-8.131392e-05,2.430029e-07
0.758,-15.30566852,-7.932137e-05,2.6763176e-07
0.7585,-15.30574582,-7.730806e-05,2.9543351e-07
0.759,-15.30582113,-7.530788e-05,3.2352753e-07
0.7595,-15.30589448,-7.335219e-05,3.5073761e-07
0.76,-15.30596595,-7.147076e-05,3.759642e-07
0.7605,-15.30603564,-6.968922e-05,3.9808704e-07
0.761,-15.30610367,-6.802800e-05,4.1624447e-07
0.7615,-15.30617017,-6.650205e-05,4.2988277e-07
0.762,-15.30623529,-6.512093e-05,4.3858177e-07
0.7625,-15.30629918,-6.388866e-05,4.420673e-07
0.763,-15.30636199,-6.280405e-05,4.4021957e-07
0.7635,-15.30642385,-6.186118e-05,4.3307742e-07
0.764,-15.3064849,-6.105006e-05,4.2083803e-07
0.7645,-15.30654526,-6.035732e-05,4.0385191e-07
0.765,-15.30660502,-5.976706e-05,3.8263477e-07
0.7655,-15.30666428,-5.926139e-05,3.5806665e-07
0.766,-15.30672311,-5.882181e-05,3.3107287e-07
0.7665,-15.30678154,-5.842956e-05,3.0263861e-07
0.767,-15.3068396,-5.806462e-05,2.7555535e-07
0.7675,-15.30689731,-5.770988e-05,2.5248345e-07
0.768,-15.30695466,-5.735074e-05,2.349707e-07
0.7685,-15.30701163,-5.697350e-05,2.2440824e-07
0.769,-15.3070682,-5.656660e-05,2.2197997e-07
0.7695,-15.30712432,-5.612081e-05,2.2861939e-07
0.77,-15.30717995,-5.562929e-05,2.4497532e-07
0.7705,-15.30723504,-5.508753e-05,2.713876e-07
0.771,-15.30728953,-5.449330e-05,3.078734e-07
0.7715,-15.30734338,-5.384651e-05,3.5412464e-07
0.772,-15.30739653,-5.314905e-05,4.0951645e-07
0.7725,-15.30744893,-5.240642e-05,4.7133135e-07
0.773,-15.30750056,-5.162417e-05,5.3634109e-07
0.7735,-15.30755137,-5.080670e-05,6.0343679e-07
0.774,-15.30760133,-4.996191e-05,6.7143195e-07
0.7745,-15.30765043,-4.909888e-05,7.390365e-07
0.775,-15.30769865,-4.822796e-05,8.0453706e-07
0.7755,-15.30774601,-4.735953e-05,8.6666774e-07
0.776,-15.30779252,-4.650485e-05,9.2435957e-07
0.7765,-15.30783819,-4.567587e-05,9.7663923e-07
0.777,-15.30788308,-4.488484e-05,1.0226531e-06
0.7775,-15.30792668,-4.360257e-05,1.0364485e-06
0.778,-15.30796837,-4.169107e-05,9.8639587e-07
0.7785,-15.30800924,-4.087224e-05,9.2613996e-07
0.779,-15.30805027,-4.102943e-05,8.947172e-07
0.7795,-15.30809151,-4.123662e-05,8.8456574e-07
0.78,-15.30813268,-4.116881e-05,8.7469347e-07
0.7805,-15.30817381,-4.113245e-05,8.5995117e-07
0.781,-15.30821505,-4.123977e-05,8.4216429e-07
0.7815,-15.30825651,-4.145503e-05,8.2297434e-07
0.782,-15.30829824,-4.173758e-05,8.0308977e-07
0.7825,-15.30834032,-4.207476e-05,7.8297471e-07
0.783,-15.30838279,-4.247105e-05,7.6310091e-07
0.7835,-15.30842573,-4.293762e-05,7.4391968e-07
0.784,-15.30846921,-4.348633e-05,7.2582192e-07
0.7845,-15.30851334,-4.412536e-05,7.091302e-07
0.785,-15.3085582,-4.485604e-05,6.94101e-07
0.7855,-15.30860387,-4.567184e-05,6.809268e-07
0.786,-15.30865244,-4.856913e-05,7.6577273e-07
0.7865,-15.30870664,-5.420824e-05,4.5888163e-07
0.787,-15.30875727,-5.062714e-05,4.399688e-07
0.7875,-15.30880972,-5.245171e-05,5.0147856e-07
0.788,-15.30886193,-5.220731e-05,5.0229551e-07
0.7885,-15.308914,-5.206937e-05,4.4840971e-07
0.789,-15.30896684,-5.283495e-05,3.8962444e-07
0.7895,-15.30902067,-5.383916e-05,3.4503691e-07
0.79,-15.30907537,-5.469121e-05,3.1377557e-07
0.7905,-15.30913073,-5.536903e-05,2.9008573e-07
0.791,-15.30918667,-5.593196e-05,2.720896e-07
0.7915,-15.30924308,-5.641375e-05,2.5988727e-07
0.792,-15.3092999,-5.682012e-05,2.5351437e-07
0.7925,-15.30935705,-5.715139e-05,2.5245798e-07
0.793,-15.30941447,-5.741382e-05,2.5590536e-07
0.7935,-15.30947209,-5.761941e-05,2.6297129e-07
0.794,-15.30952987,-5.778282e-05,2.7276703e-07
0.7945,-15.30958779,-5.791953e-05,2.8441191e-07
