t,total,KE_slab,PEel_slab,KE_cubes,max_pen,impactor_y,KE_body0,KE_body1,KE_body2,KE_body3
0.3895,-0.37676938,1.3161432e-05,0.020186792,2.9379083e-06,1.1867693e-06,nan,1.3161432e-05,9.7486656e-07,9.8006826e-07,9.8297344e-07
0.39,-0.37677051,7.1922618e-06,0.020115822,1.6048999e-06,1.1843667e-06,nan,7.1922618e-06,5.3258139e-07,5.3538017e-07,5.3693831e-07
0.3905,-0.37677164,2.9747112e-06,0.020070246,6.6329814e-07,1.182878e-06,nan,2.9747112e-06,2.2014646e-07,2.212663e-07,2.2188538e-07
0.391,-0.37677277,5.8286338e-07,0.020050089,1.2963444e-07,1.1823062e-06,nan,5.8286338e-07,4.3047664e-08,4.3241378e-08,4.3345396e-08
0.3915,-0.3767739,3.8077673e-08,0.020055241,8.6596222e-09,1.1826475e-06,nan,3.8077673e-08,2.8625862e-09,2.8901157e-09,2.9069203e-09
0.392,-0.37677504,1.3092712e-06,0.02008546,2.9340779e-07,1.1838918e-06,nan,1.3092712e-06,9.7281643e-08,9.7888504e-08,9.8237639e-08
0.3925,-0.3767762,4.3146789e-06,0.020140376,9.6559004e-07,1.1860227e-06,nan,4.3146789e-06,3.2023867e-07,3.2213518e-07,3.232162e-07
0.393,-0.37677738,8.9250165e-06,0.020219492,1.9963018e-06,1.1890174e-06,nan,8.9250165e-06,6.6214554e-07,6.6598737e-07,6.6816891e-07
0.3935,-0.37677859,1.4967934e-05,0.020322181,3.3470183e-06,1.1928475e-06,nan,1.4967934e-05,1.1102224e-06,1.116593e-06,1.1202029e-06
0.394,-0.37677983,2.223361e-05,0.02044769,4.9708452e-06,1.1974786e-06,nan,2.223361e-05,1.6489125e-06,1.658308e-06,1.6636247e-06
0.3945,-0.3767811,3.0481316e-05,0.020595141,6.8139847e-06,1.202871e-06,nan,3.0481316e-05,2.2603687e-06,2.2731851e-06,2.2804309e-06
0.395,-0.3767824,3.9446735e-05,0.020763531,8.8173727e-06,1.2089799e-06,nan,3.9446735e-05,2.9249964e-06,2.9415205e-06,2.9508558e-06
0.3955,-0.37678374,4.8849835e-05,0.020951732,1.0918436e-05,1.215756e-06,nan,4.8849835e-05,3.6220367e-06,3.6424397e-06,3.6539598e-06
0.396,-0.37678512,5.8403044e-05,0.021158494,1.3052922e-05,1.2231452e-06,nan,5.8403044e-05,4.330173e-06,4.3545075e-06,4.3682412e-06
0.3965,-0.37678653,6.7819507e-05,0.021382447,1.5156739e-05,1.23109e-06,nan,6.7819507e-05,5.0281426e-06,5.0563433e-06,5.0722528e-06
0.397,-0.37678798,7.6821184e-05,0.021622106,1.7167769e-05,1.2395292e-06,nan,7.6821184e-05,5.6953368e-06,5.7272245e-06,5.745208e-06
0.3975,-0.37678945,8.5146555e-05,0.021875873,1.9027591e-05,1.2483985e-06,nan,8.5146555e-05,6.3123727e-06,6.3476612e-06,6.3675567e-06
0.398,-0.37679095,9.255774e-05,0.022142042,2.0683063e-05,1.2576313e-06,nan,9.255774e-05,6.8616201e-06,6.8999262e-06,6.9215171e-06
0.3985,-0.37679247,9.884682e-05,0.022418809,2.2087746e-05,1.2671589e-06,nan,9.884682e-05,7.3276705e-06,7.3685264e-06,7.3915487e-06
0.399,-0.37679401,0.00010384121,0.02270428,2.3203092e-05,1.276911e-06,nan,0.00010384121,7.6977352e-06,7.7406033e-06,7.7647537e-06
0.3995,-0.37679555,0.00010740795,0.02299648,2.3999412e-05,1.2868164e-06,nan,0.00010740795,7.9619627e-06,8.0062519e-06,8.0311973e-06
0.4,-0.3767971,0.00010945679,0.023293362,2.4456557e-05,1.2968034e-06,nan,0.00010945679,8.1136675e-06,8.158751e-06,8.1841383e-06
0.4005,-0.37679864,0.00010994201,0.023592827,2.4564331e-05,1.3068003e-06,nan,0.00010994201,8.1494658e-06,8.1946995e-06,8.2201659e-06
0.401,-0.37680018,0.00010886298,0.023892731,2.4322613e-05,1.3167359e-06,nan,0.00010886298,8.0693159e-06,8.1140567e-06,8.1392403e-06
0.4015,-0.3768017,0.00010626341,0.024190906,2.3741186e-05,1.3265401e-06,nan,0.00010626341,7.8764627e-06,7.9200869e-06,7.9446367e-06
0.402,-0.37680319,0.00010222938,0.024485176,2.2839299e-05,1.3361443e-06,nan,0.00010222938,7.5772904e-06,7.6192111e-06,7.6427971e-06
0.4025,-0.37680466,9.688616e-05,0.024773374,2.1644957e-05,1.345482e-06,nan,9.688616e-05,7.1810899e-06,7.2207728e-06,7.2430946e-06
0.403,-0.37680609,9.0394054e-05,0.02505336,2.019399e-05,1.3544889e-06,nan,9.0394054e-05,6.6997462e-06,6.7367242e-06,6.7575194e-06
0.4035,-0.37680748,8.2943239e-05,0.025323046,1.85289e-05,1.3631038e-06,nan,8.2943239e-05,6.1473597e-06,6.1812446e-06,6.2002953e-06
0.404,-0.37680883,7.4747905e-05,0.025580406,1.6697552e-05,1.3712689e-06,nan,7.4747905e-05,5.5398094e-06,5.5703019e-06,5.5874404e-06
0.4045,-0.37681013,6.603979e-05,0.025823505,1.4751729e-05,1.3789297e-06,nan,6.603979e-05,4.8942745e-06,4.9211711e-06,4.9362837e-06
0.405,-0.37681139,5.7061334e-05,0.026050514,1.2745604e-05,1.3860363e-06,nan,5.7061334e-05,4.2287269e-06,4.251924e-06,4.2649533e-06
0.4055,-0.37681259,4.8058646e-05,0.026259726,1.0734164e-05,1.3925426e-06,nan,4.8058646e-05,3.5614093e-06,3.5809048e-06,3.5918503e-06
0.406,-0.37681374,3.9274478e-05,0.02644958,8.771646e-06,1.3984075e-06,nan,3.9274478e-05,2.9103153e-06,2.9262066e-06,2.935124e-06
0.4065,-0.37681484,3.0941429e-05,0.026618669,6.9100127e-06,1.4035947e-06,nan,3.0941429e-05,2.2926848e-06,2.3051646e-06,2.3121632e-06
0.407,-0.37681589,2.3275527e-05,0.026765763,5.1975246e-06,1.4080731e-06,nan,2.3275527e-05,1.724529e-06,1.7338784e-06,1.7391172e-06
0.4075,-0.3768169,1.6470413e-05,0.026889814,3.6774362e-06,1.4118169e-06,nan,1.6470413e-05,1.2201988e-06,1.2267776e-06,1.2304598e-06
0.408,-0.37681786,1.069223e-05,0.026989975,2.3868577e-06,1.4148055e-06,nan,1.069223e-05,7.9200653e-07,7.962422e-07,7.9860897e-07
0.4085,-0.37681878,6.0754004e-06,0.027065599,1.355809e-06,1.4170242e-06,nan,6.0754004e-06,4.4991262e-07,4.5228675e-07,4.5360964e-07
0.409,-0.37681966,2.7193498e-06,0.027116253,6.064904e-07,1.4184636e-06,nan,2.7193498e-06,2.012832e-07,2.0231718e-07,2.0289002e-07
0.4095,-0.3768205,6.8628885e-07,0.027141717,1.5278622e-07,1.4191202e-06,nan,6.8628885e-07,5.0725583e-08,5.0965205e-08,5.1095433e-08
0.41,-0.37682132,7.8956266e-11,0.027141988,1.2176688e-11,1.4189958e-06,nan,7.8956266e-11,4.3627625e-12,4.0213203e-12,3.7926055e-12
0.4105,-0.37682212,6.4620213e-07,0.027117277,1.4490906e-07,1.418098e-06,nan,6.4620213e-07,4.803931e-08,4.8346229e-08,4.8523525e-08
0.411,-0.37682289,2.5728164e-06,0.027068003,5.7587899e-07,1.4164396e-06,nan,2.5728164e-06,1.9098371e-07,1.9212263e-07,1.9277265e-07
0.4115,-0.37682365,5.6928487e-06,0.026994792,1.2734534e-06,1.4140389e-06,nan,5.6928487e-06,4.2237959e-07,4.2483836e-07,4.2623541e-07
0.412,-0.3768244,9.8870479e-06,0.026898463,2.2109755e-06,1.4109193e-06,nan,9.8870479e-06,7.3338417e-07,7.3760059e-07,7.3999071e-07
0.4125,-0.37682514,1.5007897e-05,0.02678002,3.3554749e-06,1.4071089e-06,nan,1.5007897e-05,1.1130599e-06,1.1194103e-06,1.1230047e-06
0.413,-0.37682588,2.0884258e-05,0.026640638,4.6687054e-06,1.4026407e-06,nan,2.0884258e-05,1.5487188e-06,1.5575083e-06,1.5624783e-06
0.4135,-0.37682663,2.7326606e-05,0.02648165,6.1083151e-06,1.3975521e-06,nan,2.7326606e-05,2.0263106e-06,2.0377659e-06,2.0442385e-06
0.414,-0.37682737,3.4132695e-05,0.02630453,7.629112e-06,1.3918844e-06,nan,3.4132695e-05,2.5308428e-06,2.5451071e-06,2.5531621e-06
0.4145,-0.37682812,4.1093491e-05,0.026110874,9.1843897e-06,1.3856828e-06,nan,4.1093491e-05,3.04682e-06,3.0639504e-06,3.0736192e-06
0.415,-0.37682887,4.7999192e-05,0.025902389,1.0727273e-05,1.378996e-06,nan,4.7999192e-05,3.558691e-06,3.5786582e-06,3.5899236e-06
0.4155,-0.37682963,5.464517e-05,0.025680865,1.2212045e-05,1.3718755e-06,nan,5.464517e-05,4.0512884e-06,4.0739792e-06,4.0867769e-06
0.416,-0.3768304,6.0837671e-05,0.025448165,1.359542e-05,1.3643757e-06,nan,6.0837671e-05,4.5102517e-06,4.5354736e-06,4.5496945e-06
0.4165,-0.37683117,6.6399107e-05,0.025206201,1.4837727e-05,1.3565532e-06,nan,6.6399107e-05,4.9224189e-06,4.9499071e-06,4.9654013e-06
0.417,-0.37683195,7.1172803e-05,0.024956916,1.5903971e-05,1.3484661e-06,nan,7.1172803e-05,5.2761791e-06,5.3056047e-06,5.3221868e-06
0.4175,-0.37683273,7.5027073e-05,0.024702268,1.6764738e-05,1.3401744e-06,nan,7.5027073e-05,5.5617739e-06,5.5927547e-06,5.6102092e-06
0.418,-0.37683352,7.7858525e-05,0.024444211,1.739694e-05,1.3317386e-06,nan,7.7858525e-05,5.7715422e-06,5.8036547e-06,5.8217426e-06
0.4185,-0.3768343,7.95945e-05,0.024184681,1.7784355e-05,1.3232199e-06,nan,7.95945e-05,5.9001019e-06,5.9328934e-06,5.9513598e-06
0.419,-0.37683509,8.0194615e-05,0.023925578,1.7917974e-05,1.3146797e-06,nan,8.0194615e-05,5.9444628e-06,5.9774653e-06,5.9960464e-06
0.4195,-0.37683586,7.9651358e-05,0.023668751,1.7796133e-05,1.3061788e-06,nan,7.9651358e-05,5.9040718e-06,5.9368148e-06,5.955246e-06
0.42,-0.37683663,7.7989746e-05,0.023415993,1.7424432e-05,1.2977773e-06,nan,7.7989746e-05,5.7807866e-06,5.8128113e-06,5.8308343e-06
0.4205,-0.3768374,7.526607e-05,0.023169018,1.6815463e-05,1.2895342e-06,nan,7.526607e-05,5.5787831e-06,5.6096547e-06,5.6270249e-06
0.421,-0.37683814,7.1565778e-05,0.02292946,1.5988327e-05,1.2815066e-06,nan,7.1565778e-05,5.3043982e-06,5.3337179e-06,5.3502112e-06
0.4215,-0.37683888,6.7000568e-05,0.022698864,1.4967992e-05,1.2737499e-06,nan,6.7000568e-05,4.9659141e-06,4.9933299e-06,5.0087484e-06
0.422,-0.3768396,6.1704785e-05,0.022478673,1.3784484e-05,1.2663169e-06,nan,6.1704785e-05,4.5732915e-06,4.5985073e-06,4.6126849e-06
0.4225,-0.37684031,5.5831248e-05,0.022270227,1.2471952e-05,1.2592577e-06,nan,5.5831248e-05,4.1378598e-06,4.1606429e-06,4.1734491e-06
0.423,-0.376841,4.9546611e-05,0.022074758,1.1067637e-05,1.2526194e-06,nan,4.9546611e-05,3.6719737e-06,3.6921603e-06,3.7035035e-06
0.4235,-0.37684167,4.3026424e-05,0.021893386,9.6107663e-06,1.2464455e-06,nan,4.3026424e-05,3.1886464e-06,3.2061452e-06,3.2159747e-06
0.424,-0.37684233,3.6450018e-05,0.021727116,8.1414068e-06,1.2407762e-06,nan,3.6450018e-05,2.701171e-06,2.7159646e-06,2.7242711e-06
0.4245,-0.37684297,2.9995371e-05,0.021576837,6.6993233e-06,1.2356473e-06,nan,2.9995371e-05,2.22274e-06,2.2348839e-06,2.2416994e-06
0.425,-0.3768436,2.3834098e-05,0.021443321,5.3228567e-06,1.2310908e-06,nan,2.3834098e-05,1.7660734e-06,1.7756937e-06,1.7810896e-06
0.4255,-0.37684421,1.8126711e-05,0.021327225,4.0478643e-06,1.2271343e-06,nan,1.8126711e-05,1.3430676e-06,1.350356e-06,1.3544407e-06
0.426,-0.37684482,1.301826e-05,0.021229088,2.9067483e-06,1.2238008e-06,nan,1.301826e-05,9.6447294e-07,9.6968004e-07,9.725953e-07
0.4265,-0.37684542,8.6345002e-06,0.021149332,1.9275972e-06,1.2211088e-06,nan,8.6345002e-06,6.3960857e-07,6.4303626e-07,6.4495238e-07
0.427,-0.37684601,5.0786542e-06,0.021088268,1.1334648e-06,1.219072e-06,nan,5.0786542e-06,3.7612344e-07,3.7811531e-07,3.7922604e-07
0.4275,-0.3768466,2.4288771e-06,0.021046091,5.4180263e-07,1.2176993e-06,nan,2.4288771e-06,1.7980803e-07,1.8073898e-07,1.8125562e-07
0.428,-0.3768472,7.3646654e-07,0.021022884,1.6406104e-07,1.2169949e-06,nan,7.3646654e-07,5.4461833e-08,5.4727024e-08,5.4872186e-08
0.4285,-0.3768478,2.4864049e-08,0.021018622,5.4661969e-09,1.2169582e-06,nan,2.4864049e-08,1.819459e-09,1.8228031e-09,1.8239348e-09
0.429,-0.37684841,2.8946074e-07,0.021033168,6.4976999e-08,1.2175836e-06,nan,2.8946074e-07,2.153628e-08,2.1678917e-08,2.1761803e-08
0.4295,-0.37684903,1.4981988e-06,0.02106628,3.3541983e-07,1.2188614e-06,nan,1.4981988e-06,1.1123311e-07,1.1190214e-07,1.1228457e-07
0.43,-0.37684966,3.5929391e-06,0.021117609,8.0379438e-07,1.2207767e-06,nan,3.5929391e-06,2.6659767e-07,2.6815548e-07,2.6904123e-07
0.4305,-0.37685031,6.4915429e-06,0.021186703,1.4517391e-06,1.2233107e-06,nan,6.4915429e-06,4.8153895e-07,4.8431339e-07,4.8588674e-07
0.431,-0.37685098,1.0090597e-05,0.021273005,2.2561402e-06,1.22644e-06,nan,1.0090597e-05,7.4838928e-07,7.5266505e-07,7.550859e-07
0.4315,-0.37685167,1.4268695e-05,0.021375861,3.1898652e-06,1.2301375e-06,nan,1.4268695e-05,1.0581476e-06,1.0641589e-06,1.0675587e-06
0.432,-0.37685238,1.889017e-05,0.021494517,4.222597e-06,1.2343719e-06,nan,1.889017e-05,1.4007563e-06,1.4086812e-06,1.4131596e-06
0.4325,-0.37685311,2.3809172e-05,0.021628123,5.3217447e-06,1.2391087e-06,nan,2.3809172e-05,1.7654032e-06,1.7753593e-06,1.7809822e-06
0.433,-0.37685387,2.8873957e-05,0.021775738,6.4534029e-06,1.24431e-06,nan,2.8873957e-05,2.14084e-06,2.1528826e-06,2.1596803e-06
0.4335,-0.37685464,3.3931282e-05,0.021936331,7.583332e-06,1.2499348e-06,nan,3.3931282e-05,2.5157074e-06,2.5298285e-06,2.5377962e-06
0.434,-0.37685544,3.8830754e-05,0.022108786,8.6779321e-06,1.2559396e-06,nan,3.8830754e-05,2.878858e-06,2.894988e-06,2.904086e-06
0.4345,-0.37685626,4.3429038e-05,0.022291906,9.7051813e-06,1.2622784e-06,nan,4.3429038e-05,3.2196682e-06,3.2376788e-06,3.2478343e-06
0.435,-0.37685709,4.7593788e-05,0.022484422,1.0635515e-05,1.2689034e-06,nan,4.7593788e-05,3.528329e-06,3.5480378e-06,3.5591478e-06
0.4355,-0.37685793,5.1207205e-05,0.022684993,1.1442619e-05,1.2757651e-06,nan,5.1207205e-05,3.7961102e-06,3.817287e-06,3.8292214e-06
0.436,-0.37685879,5.4169118e-05,0.02289222,1.2104119e-05,1.2828126e-06,nan,5.4169118e-05,4.0155886e-06,4.0379624e-06,4.0505683e-06
0.4365,-0.37685965,5.6399519e-05,0.023104648,1.260215e-05,1.2899944e-06,nan,5.6399519e-05,4.180836e-06,4.2041036e-06,4.21721e-06
0.437,-0.37686051,5.7840488e-05,0.023320781,1.2923778e-05,1.2972581e-06,nan,5.7840488e-05,4.2875616e-06,4.3113965e-06,4.3248197e-06
0.4375,-0.37686138,5.8457457e-05,0.023539085,1.3061289e-05,1.3045515e-06,nan,5.8457457e-05,4.3332053e-06,4.3572679e-06,4.3708163e-06
0.438,-0.37686224,5.8239793e-05,0.023758004,1.3012319e-05,1.3118225e-06,nan,5.8239793e-05,4.3169815e-06,4.3409283e-06,4.3544087e-06
0.4385,-0.3768631,5.7200693e-05,0.023975968,1.2779824e-05,1.3190195e-06,nan,5.7200693e-05,4.2398713e-06,4.263365e-06,4.2765875e-06
0.439,-0.37686394,5.5376415e-05,0.024191406,1.2371915e-05,1.326092e-06,nan,5.5376415e-05,4.1045644e-06,4.1272835e-06,4.1400672e-06
0.4395,-0.37686477,5.2824861e-05,0.02440276,1.1801538e-05,1.3329908e-06,nan,5.2824861e-05,3.9153552e-06,3.9370024e-06,3.9491803e-06
0.44,-0.37686557,4.9623574e-05,0.024608493,1.1086025e-05,1.3396683e-06,nan,4.9623574e-05,3.6779935e-06,3.6983043e-06,3.7097277e-06
0.4405,-0.37686636,4.5867219e-05,0.024807106,1.0246535e-05,1.3460789e-06,nan,4.5867219e-05,3.3994982e-06,3.4182473e-06,3.4287897e-06
0.441,-0.37686712,4.1664616e-05,0.024997149,9.3073859e-06,1.3521792e-06,nan,4.1664616e-05,3.0879368e-06,3.1049443e-06,3.1145047e-06
0.4415,-0.37686786,3.7135425e-05,0.025177237,8.295317e-06,1.3579285e-06,nan,3.7135425e-05,2.7521803e-06,2.7673156e-06,2.7758211e-06
0.442,-0.37686857,3.2406581e-05,0.025346055,7.2386921e-06,1.363289e-06,nan,3.2406581e-05,2.4016383e-06,2.4148234e-06,2.4222304e-06
0.4425,-0.37686925,2.7608584e-05,0.02550238,6.1666693e-06,1.3682257e-06,nan,2.7608584e-05,2.0459844e-06,2.0571949e-06,2.0634901e-06
0.443,-0.3768699,2.2871747e-05,0.025645085,5.1083639e-06,1.3727072e-06,nan,2.2871747e-05,1.6948777e-06,1.7041429e-06,1.7093433e-06
0.4435,-0.37687052,1.8322516e-05,0.025773151,4.0920256e-06,1.3767054e-06,nan,1.8322516e-05,1.3576907e-06,1.3650916e-06,1.3692433e-06
0.444,-0.37687111,1.4079961e-05,0.025885679,3.1442547e-06,1.380196e-06,nan,1.4079961e-05,1.0432485e-06,1.048915e-06,1.0520913e-06
0.4445,-0.37687168,1.0252534e-05,0.025981898,2.2892777e-06,1.3831585e-06,nan,1.0252534e-05,7.5958871e-07,7.6369478e-07,7.6599421e-07
0.445,-0.37687221,6.9351788e-06,0.026061168,1.548302e-06,1.3855762e-06,nan,6.9351788e-06,5.1374759e-07,5.1650593e-07,5.1804846e-07
0.4455,-0.37687272,4.206876e-06,0.026122991,9.3896741e-07,1.3874366e-06,nan,4.206876e-06,3.1157779e-07,3.1323301e-07,3.1415661e-07
0.446,-0.3768732,2.1286786e-06,0.026167013,4.7490745e-07,1.3887312e-06,nan,2.1286786e-06,1.5760284e-07,1.5842411e-07,1.588805e-07
0.4465,-0.37687367,7.4228612e-07,0.026193026,1.6543106e-07,1.3894555e-06,nan,7.4228612e-07,5.4911645e-08,5.5184635e-08,5.5334779e-08
0.447,-0.37687411,6.9192049e-08,0.02620097,1.5332201e-08,1.3896092e-06,nan,6.9192049e-08,5.0951962e-09,5.1138033e-09,5.1232011e-09
0.4475,-0.37687453,1.1041519e-07,0.026190934,2.4830233e-08,1.389196e-06,nan,1.1041519e-07,8.2268318e-09,8.2847211e-09,8.31868e-09
0.448,-0.37687494,8.4681517e-07,0.02616315,1.8964056e-07,1.3882237e-06,nan,8.4681517e-07,6.2885638e-08,6.3267974e-08,6.3486947e-08
0.4485,-0.37687534,2.2399723e-06,0.026117995,5.0117144e-07,1.3867039e-06,nan,2.2399723e-06,1.6622174e-07,1.6719728e-07,1.6775243e-07
0.449,-0.37687573,4.2335974e-06,0.02605598,9.4683927e-07,1.384652e-06,nan,4.2335974e-06,3.1406085e-07,3.1587468e-07,3.1690374e-07
0.4495,-0.37687611,6.7554237e-06,0.02597775,1.5104913e-06,1.3820872e-06,nan,6.7554237e-06,5.0104457e-07,5.0391153e-07,5.0553521e-07
0.45,-0.37687649,9.7195178e-06,0.025884071,2.1729224e-06,1.3790319e-06,nan,9.7195178e-06,7.2080171e-07,7.2490091e-07,7.2721974e-07
0.4505,-0.37687686,1.3028938e-05,0.025775821,2.9124688e-06,1.375512e-06,nan,1.3028938e-05,9.6614544e-07,9.7161579e-07,9.7470761e-07
0.451,-0.37687723,1.6578662e-05,0.025653987,3.7056625e-06,1.3715566e-06,nan,1.6578662e-05,1.2292901e-06,1.2362271e-06,1.2401453e-06
0.4515,-0.3768776,2.0258686e-05,0.025519646,4.5279242e-06,1.3671973e-06,nan,2.0258686e-05,1.5020815e-06,1.5105352e-06,1.5153076e-06
0.452,-0.37687797,2.3957224e-05,0.02537396,5.3542772e-06,1.3624687e-06,nan,2.3957224e-05,1.7762332e-06,1.7862077e-06,1.7918363e-06
0.4525,-0.37687835,2.7563893e-05,0.025218158,6.1600597e-06,1.3574074e-06,nan,2.7563893e-05,2.0435634e-06,2.0550176e-06,2.0614787e-06
0.453,-0.37687872,3.0972813e-05,0.02505353,6.9216172e-06,1.3520522e-06,nan,3.0972813e-05,2.2962244e-06,2.3090736e-06,2.3163192e-06
0.4535,-0.3768791,3.4085519e-05,0.024881411,7.6169532e-06,1.3464438e-06,nan,3.4085519e-05,2.5269183e-06,2.5410376e-06,2.5489972e-06
0.454,-0.37687948,3.6813624e-05,0.02470317,8.2263239e-06,1.340624e-06,nan,3.6813624e-05,2.7290947e-06,2.7443233e-06,2.7529059e-06
0.4545,-0.37687986,3.9081145e-05,0.024520196,8.732758e-06,1.3346362e-06,nan,3.9081145e-05,2.8971227e-06,2.9132688e-06,2.9223664e-06
0.455,-0.37688024,4.0826444e-05,0.02433389,9.1224894e-06,1.3285242e-06,nan,4.0826444e-05,3.026435e-06,3.0432821e-06,3.0527724e-06
0.4555,-0.37688062,4.2003727e-05,0.024145647,9.3852931e-06,1.3223325e-06,nan,4.2003727e-05,3.1136387e-06,3.1309519e-06,3.1407025e-06
0.456,-0.376881,4.2584069e-05,0.023956852,9.5147138e-06,1.316106e-06,nan,4.2584069e-05,3.1565919e-06,3.1741248e-06,3.1839971e-06
0.4565,-0.37688138,4.2555955e-05,0.023768866,9.5081852e-06,1.3098891e-06,nan,4.2555955e-05,3.1544427e-06,3.1719448e-06,3.1817977e-06
0.457,-0.37688175,4.1925305e-05,0.023583015,9.3670371e-06,1.3037259e-06,nan,4.1925305e-05,3.1076317e-06,3.1248556e-06,3.1345498e-06
0.4575,-0.37688212,4.0715014e-05,0.023400585,9.0963922e-06,1.2976598e-06,nan,4.0715014e-05,3.0178581e-06,3.0345662e-06,3.043968e-06
0.458,-0.37688249,3.8964024e-05,0.023222812,8.7049572e-06,1.2917332e-06,nan,3.8964024e-05,2.8880098e-06,2.9039811e-06,2.9129663e-06
0.4585,-0.37688285,3.6725947e-05,0.023050873,8.2047162e-06,1.285987e-06,nan,3.6725947e-05,2.7220625e-06,2.7370984e-06,2.7455553e-06
0.459,-0.37688321,3.4067304e-05,0.022885884,7.6105371e-06,1.2804604e-06,nan,3.4067304e-05,2.5249483e-06,2.538878e-06,2.5467109e-06
0.4595,-0.37688355,3.1065427e-05,0.022728888,6.9397024e-06,1.2751911e-06,nan,3.1065427e-05,2.3024006e-06,2.3150854e-06,2.3222164e-06
0.46,-0.3768839,2.7806093e-05,0.022580857,6.21138e-06,1.2702141e-06,nan,2.7806093e-05,2.0607783e-06,2.0721152e-06,2.0784865e-06
0.4605,-0.37688423,2.4380954e-05,0.022442685,5.4460494e-06,1.2655626e-06,nan,2.4380954e-05,1.8068756e-06,1.8167993e-06,1.8223745e-06
0.461,-0.37688456,2.0884846e-05,0.022315184,4.664901e-06,1.2612667e-06,nan,2.0884846e-05,1.5477227e-06,1.5562068e-06,1.5609715e-06
0.4615,-0.37688488,1.7413057e-05,0.022199081,3.8892248e-06,1.257354e-06,nan,1.7413057e-05,1.2903825e-06,1.2974403e-06,1.3014021e-06
0.462,-0.3768852,1.4058625e-05,0.02209502,3.1398067e-06,1.2538492e-06,nan,1.4058625e-05,1.0417512e-06,1.0474337e-06,1.0506218e-06
0.4625,-0.37688551,1.0909744e-05,0.022003554,2.4363495e-06,1.2507736e-06,nan,1.0909744e-05,8.0836563e-07,8.1276007e-07,8.1522381e-07
0.463,-0.37688582,8.047352e-06,0.021925151,1.796934e-06,1.2481455e-06,nan,8.047352e-06,5.9622438e-07,5.9945111e-07,6.0125852e-07
0.4635,-0.37688612,5.5429668e-06,0.021860188,1.2375351e-06,1.2459798e-06,nan,5.5429668e-06,4.1062761e-07,4.1283604e-07,4.1407148e-07
0.464,-0.37688643,3.4568203e-06,0.021808956,7.7160568e-07,1.2442881e-06,nan,3.4568203e-06,2.5603876e-07,2.5740271e-07,2.5816422e-07
0.4645,-0.37688674,1.8363463e-06,0.021771653,4.0973843e-07,1.2430783e-06,nan,1.8363463e-06,1.3597245e-07,1.3668482e-07,1.3708116e-07
0.465,-0.37688705,7.1505483e-07,0.021748392,1.5941468e-07,1.2423549e-06,nan,7.1505483e-07,5.2911067e-08,5.3178117e-08,5.3325494e-08
0.4655,-0.37688737,1.1181832e-07,0.021739197,2.4845109e-08,1.2421191e-06,nan,1.1181832e-07,8.251955e-09,8.2872329e-09,8.3059209e-09
0.466,-0.37688769,3.0584388e-08,0.021744006,6.905678e-09,1.2423683e-06,nan,3.0584388e-08,2.2861306e-09,2.3043391e-09,2.3152083e-09
0.4665,-0.37688802,4.6051498e-07,0.021762671,1.0316891e-07,1.2430966e-06,nan,4.6051498e-07,3.4208654e-08,3.4419576e-08,3.4540676e-08
0.467,-0.37688836,1.3765412e-06,0.02179496,3.0802801e-07,1.244295e-06,nan,1.3765412e-06,1.021598e-07,1.0276247e-07,1.0310575e-07
0.4675,-0.37688871,2.7403111e-06,0.021840557,6.1290884e-07,1.2459508e-06,nan,2.7403111e-06,2.0329535e-07,2.0447262e-07,2.0514087e-07
0.468,-0.37688908,4.5014971e-06,0.021899069,1.0065621e-06,1.2480484e-06,nan,4.5014971e-06,3.3388356e-07,3.357972e-07,3.3688132e-07
0.4685,-0.37688945,6.5994198e-06,0.021970021,1.4754263e-06,1.2505693e-06,nan,6.5994198e-06,4.8942552e-07,4.9221205e-07,4.9378868e-07
0.469,-0.37688984,8.9649373e-06,0.022052864,2.0040499e-06,1.2534918e-06,nan,8.9649373e-06,6.6479525e-07,6.6856251e-07,6.706921e-07
0.4695,-0.37689025,1.1522542e-05,0.022146972,2.57556e-06,1.2567918e-06,nan,1.1522542e-05,8.5439515e-07,8.5921972e-07,8.6194512e-07
0.47,-0.37689067,1.41926e-05,0.022251654,3.172163e-06,1.2604427e-06,nan,1.41926e-05,1.0523221e-06,1.0582477e-06,1.0615933e-06
0.4705,-0.3768911,1.6893676e-05,0.022366146,3.7756632e-06,1.2644155e-06,nan,1.6893676e-05,1.2525395e-06,1.2595763e-06,1.2635475e-06
0.471,-0.37689154,1.9544861e-05,0.022489626,4.3679837e-06,1.2686793e-06,nan,1.9544861e-05,1.44905e-06,1.4571751e-06,1.4617586e-06
0.4715,-0.376892,2.206805e-05,0.02262121,4.9316752e-06,1.2732013e-06,nan,2.206805e-05,1.6360648e-06,1.6452229e-06,1.6503875e-06
0.472,-0.37689246,2.4390108e-05,0.02275996,5.4503992e-06,1.2779471e-06,nan,2.4390108e-05,1.808163e-06,1.8182693e-06,1.8239669e-06
0.4725,-0.37689294,2.6444846e-05,0.022904891,5.9093705e-06,1.2828812e-06,nan,2.6444846e-05,1.9604394e-06,1.9713819e-06,1.9775493e-06
0.473,-0.37689342,2.8174781e-05,0.023054973,6.2957494e-06,1.2879669e-06,nan,2.8174781e-05,2.088634e-06,2.1002773e-06,2.1068381e-06
