t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
1.196,0,0.023742137,8.4886277e-28,nan,-0.37705631,1.211881e-05
1.1965,0,0.023742137,9.9443504e-28,nan,-0.37705631,1.211881e-05
1.197,0,0.023742137,1.1457291e-27,nan,-0.37705631,1.211881e-05
1.1975,0,0.023742137,1.1367635e-27,nan,-0.37705631,1.211881e-05
1.198,0,0.023742137,1.0018125e-27,nan,-0.37705631,1.211881e-05
1.1985,0,0.023742137,9.067208e-28,nan,-0.37705631,1.211881e-05
1.199,0,0.023742137,7.3758395e-28,nan,-0.37705631,1.211881e-05
1.1995,0,0.023742137,5.0844805e-28,nan,-0.37705631,1.211881e-05
1.2,0,0.023742137,3.2859432e-28,nan,-0.37705631,1.211881e-05
1.2005,0,0.023742137,2.6659979e-28,nan,-0.37705631,1.211881e-05
1.201,0,0.023742137,1.3945177e-28,nan,-0.37705631,1.211881e-05
1.2015,0,0.023742137,6.6012267e-29,nan,-0.37705631,1.211881e-05
1.202,0,0.023742137,2.3833767e-29,nan,-0.37705631,1.211881e-05
1.2025,0,0.023742137,3.1442764e-29,nan,-0.37705631,1.211881e-05
1.203,0,0.023742137,7.8721573e-29,nan,-0.37705631,1.211881e-05
1.2035,0,0.023742137,1.341356e-28,nan,-0.37705631,1.211881e-05
1.204,0,0.023742137,2.1258519e-28,nan,-0.37705631,1.211881e-05
1.2045,0,0.023742137,3.5630774e-28,nan,-0.37705631,1.211881e-05
1.205,0,0.023742137,4.2804581e-28,nan,-0.37705631,1.211881e-05
1.2055,0,0.023742137,5.0508969e-28,nan,-0.37705631,1.211881e-05
1.206,0,0.023742137,6.0465314e-28,nan,-0.37705631,1.211881e-05
1.2065,0,0.023742137,6.0197219e-28,nan,-0.37705631,1.211881e-05
1.207,0,0.023742137,6.2727045e-28,nan,-0.37705631,1.211881e-05
1.2075,0,0.023742137,5.0155908e-28,nan,-0.37705631,1.211881e-05
1.208,0,0.023742137,4.2963201e-28,nan,-0.37705631,1.211881e-05
1.2085,0,0.023742137,2.5137745e-28,nan,-0.37705631,1.211881e-05
1.209,0,0.023742137,2.1354135e-28,nan,-0.37705631,1.211881e-05
1.2095,0,0.023742137,1.8308166e-28,nan,-0.37705631,1.211881e-05
1.21,0,0.023742137,9.2598555e-29,nan,-0.37705631,1.211881e-05
1.2105,0,0.023742137,3.5568601e-29,nan,-0.37705631,1.211881e-05
1.211,0,0.023742137,4.9369804e-29,nan,-0.37705631,1.211881e-05
1.2115,0,0.023742137,2.1357592e-29,nan,-0.37705631,1.211881e-05
1.212,0,0.023742137,3.7403624e-29,nan,-0.37705631,1.211881e-05
1.2125,0,0.023742137,6.7437784e-29,nan,-0.37705631,1.211881e-05
1.213,0,0.023742137,1.4441327e-28,nan,-0.37705631,1.211881e-05
1.2135,0,0.023742137,1.8276679e-28,nan,-0.37705631,1.211881e-05
1.214,0,0.023742137,2.6861389e-28,nan,-0.37705631,1.211881e-05
1.2145,0,0.023742137,2.5125541e-28,nan,-0.37705631,1.211881e-05
1.215,0,0.023742137,2.6800002e-28,nan,-0.37705631,1.211881e-05
1.2155,0,0.023742137,2.5762731e-28,nan,-0.37705631,1.211881e-05
1.216,0,0.023742137,2.5587297e-28,nan,-0.37705631,1.211881e-05
1.2165,0,0.023742137,2.6846669e-28,nan,-0.37705631,1.211881e-05
1.217,0,0.023742137,2.2991881e-28,nan,-0.37705631,1.211881e-05
1.2175,0,0.023742137,1.4186801e-28,nan,-0.37705631,1.211881e-05
1.218,0,0.023742137,9.153651e-29,nan,-0.37705631,1.211881e-05
1.2185,0,0.023742137,8.8837334e-29,nan,-0.37705631,1.211881e-05
1.219,0,0.023742137,4.0223142e-29,nan,-0.37705631,1.211881e-05
1.2195,0,0.023742137,2.1427626e-29,nan,-0.37705631,1.211881e-05
1.22,0,0.023742137,6.7465916e-30,nan,-0.37705631,1.211881e-05
1.2205,0,0.023742137,2.0282635e-29,nan,-0.37705631,1.211881e-05
