t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.0275,74.986091,8.91409e-06,0.009776396,0.00079512766,0.00080528674,0.00081046004,83.466747
0.028,74.985871,8.6145333e-06,0.011044433,0.0009049087,0.00091693618,0.00092307043,83.622053
0.0285,74.985649,8.2886705e-06,0.012269064,0.0010107828,0.0010246362,0.0010317128,83.777504
0.029,74.985424,7.9403498e-06,0.013426831,0.0011102265,0.0011257691,0.0011337192,83.933098
0.0295,74.985197,7.5741973e-06,0.014495702,0.0012009332,0.0012179426,0.0012266514,84.088837
0.03,74.984968,7.1952656e-06,0.015455373,0.0012808936,0.0012990811,0.0013083984,84.244721
0.0305,74.984737,6.8086595e-06,0.016287576,0.0013484547,0.0013674918,0.0013772458,84.400749
0.031,74.984505,6.419199e-06,0.016976387,0.0014023539,0.0014219005,0.0014319137,84.556921
0.0315,74.984272,6.0311599e-06,0.017508538,0.0014417301,0.0014614596,0.0014715619,84.713237
0.032,74.984039,5.6481114e-06,0.017873705,0.0014661135,0.0014857316,0.0014957705,84.869698
0.0325,74.983806,5.2728502e-06,0.018064763,0.0014753989,0.0014946554,0.0015045021,85.026303
0.033,74.983574,4.9074169e-06,0.018077991,0.0014698095,0.0014885028,0.0014980545,85.183053
0.0335,74.983342,4.5531742e-06,0.017913203,0.0014498547,0.0014678306,0.0014770093,85.339947
0.034,74.983112,4.2109227e-06,0.017573804,0.0014162877,0.0014334341,0.0014421838,85.496985
0.0345,74.982884,3.8810339e-06,0.017066752,0.0013700655,0.001386305,0.0013945875,85.654168
0.035,74.982658,3.563584e-06,0.016402436,0.0013123133,0.0013275951,0.0013353858,85.811495
0.0355,74.982435,3.2584761e-06,0.015594461,0.0012442939,0.0012585863,0.0012658702,85.968966
0.036,74.982216,2.9655471e-06,0.014659342,0.0011673829,0.0011806669,0.0011874351,86.126582
0.0365,74.981999,2.684654e-06,0.013616132,0.001083047,0.0010953116,0.0011015592,86.284342
0.037,74.981786,2.4157425e-06,0.012485979,0.00099282733,0.001004066,0.0010097902,86.442246
0.0375,74.981577,2.1588973e-06,0.011291635,0.00089832292,0.00090853199,0.00091373133,86.600295
0.038,74.981372,1.9143776e-06,0.010056931,0.00080117629,0.00081035436,0.00081502844,86.758488
0.0385,74.981171,1.6826377e-06,0.0088062298,0.00070305778,0.00071120648,0.00071535635,86.916825
0.039,74.980973,1.4643348e-06,0.0075638871,0.00060564858,0.00061277419,0.00061640321,87.075307
0.0395,74.98078,1.2603235e-06,0.0063537181,0.0005106213,0.0005167371,0.00051985214,87.233933
0.04,74.98059,1.0716382e-06,0.0051985003,0.00041961774,0.00042474689,0.00042735975,87.392704
0.0405,74.980404,8.9946347e-07,0.0041195156,0.00033422362,0.00033840218,0.00034053119,87.551619
0.041,74.980222,7.4509433e-07,0.0031361439,0.00025594066,0.00025922046,0.00026089193,87.710678
0.0415,74.980042,6.0988814e-07,0.0022655146,0.0001861566,0.00018860761,0.00018985704,87.869881
0.042,74.979865,4.9521062e-07,0.0015222188,0.00012611418,0.00012782605,0.00012869896,88.029229
0.0425,74.97969,4.0237927e-07,0.00091808434,7.6880472e-05,7.7962943e-05,7.8515113e-05,88.188722
0.043,74.979517,3.3260727e-07,0.0004620132,3.9317968e-05,3.9900067e-05,4.0197134e-05,88.348358
0.0435,74.979346,2.8695093e-07,0.00015987916,1.4059028e-05,1.4286921e-05,1.4403311e-05,88.508139
0.044,74.979176,2.6626317e-07,1.4484045e-05,1.4852021e-06,1.5188116e-06,1.5360239e-06,88.668065
0.0445,74.979006,2.7115518e-07,2.5569413e-05,1.7127253e-06,1.7212828e-06,1.7256206e-06,88.828134
0.045,74.978837,3.0196762e-07,0.00018988114,1.4585241e-05,1.4742034e-05,1.4821922e-05,88.988348
0.0455,74.978667,3.5875218e-07,0.00050128369,3.9674411e-05,4.0151057e-05,4.0394108e-05,89.148707
0.046,74.978497,4.4126372e-07,0.00095092109,7.6288669e-05,7.7249262e-05,7.7739283e-05,89.30921
0.0465,74.978327,5.4896292e-07,0.0015274213,0.00012348995,0.00012508544,0.00012589955,89.469857
