t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
0.0685,0.049036834,0.071508966,0.0024391569,nan,-0.31181441,1.4211147e-06
0.069,0.043085897,0.079789339,0.0025950464,nan,-0.31424049,8.2591175e-07
0.0695,0.035773611,0.089447008,0.0022281094,nan,-0.31666606,2.5025862e-06
0.07,0.028176098,0.099332312,0.0019742832,nan,-0.31854093,2.5350055e-06
0.0705,0.020906958,0.10842859,0.0020145198,nan,-0.32011562,1.4242902e-06
0.071,0.014655875,0.11602101,0.0022706305,nan,-0.32151639,5.8772767e-07
0.0715,0.010002044,0.12172775,0.0025389638,nan,-0.32277864,5.5671139e-07
0.072,0.0071229196,0.12553495,0.002641722,nan,-0.3239388,1.0673495e-06
0.0725,0.0057346032,0.12777815,0.0024980188,nan,-0.32503607,1.7911807e-06
0.073,0.0052524384,0.12900257,0.0021247508,nan,-0.32609197,2.5116875e-06
0.0735,0.0050540262,0.12974285,0.001597896,nan,-0.32710874,3.1470625e-06
0.074,0.0047063938,0.13032529,0.0010193102,nan,-0.32807621,3.6820365e-06
0.0745,0.0040763986,0.13077303,0.00049742617,nan,-0.32897939,4.1130837e-06
0.075,0.0033128137,0.13083542,0.00013217555,nan,-0.32980582,4.4317602e-06
0.0755,0.0027336617,0.13011305,1.3137339e-07,nan,-0.33055145,4.6294033e-06
0.076,0.0026745078,0.12822051,0.00014314808,nan,-0.33122282,4.7038177e-06
0.0765,0.0033569653,0.1249253,0.00056384699,nan,-0.33183514,4.6605673e-06
0.077,0.004820694,0.12021788,0.0012279824,nan,-0.33240736,4.5105501e-06
0.0775,0.0069318135,0.11430007,0.0020717792,nan,-0.33295688,4.2675148e-06
0.078,0.0094496858,0.10750974,0.0030124173,nan,-0.3334958,3.947226e-06
0.0785,0.012115921,0.10021871,0.0039603349,nan,-0.33402969,3.5678369e-06
0.079,0.014729244,0.092742493,0.0048319058,nan,-0.33455861,3.1502513e-06
0.0795,0.017183312,0.085287687,0.0055605739,nan,-0.33507946,2.7176248e-06
0.08,0.019462904,0.077944873,0.0061044467,nan,-0.33558852,2.29387e-06
0.0805,0.021609119,0.070718592,0.0064490222,nan,-0.33608344,1.90154e-06
0.081,0.023672033,0.063576347,0.0066049378,nan,-0.33656411,1.5596326e-06
0.0815,0.025669131,0.056497065,0.0066018473,nan,-0.33703261,1.2938198e-06
