t,E_total,dE_step,contact_E
0.0525,45.2088882,-6.763833e-01,0.17264964
0.053,44.55534556,-6.535426e-01,0.14185013
0.0535,43.92958992,-6.257556e-01,0.1017675
0.054,43.33428155,-5.953084e-01,0.062498671
0.0545,42.76963162,-5.646499e-01,0.030467835
0.055,42.23396084,-5.356708e-01,0.0090843501
0.0555,41.72517904,-5.087818e-01,0.00037046161
0.056,41.250081,-4.750980e-01,0
0.0565,40.801958,-4.481230e-01,0
0.057,40.37961675,-4.223412e-01,0
0.0575,39.98177819,-3.978386e-01,0
0.058,39.60627488,-3.755033e-01,0
0.0585,39.2499279,-3.563470e-01,0
0.059,38.90875695,-3.411710e-01,0
0.0595,38.57844881,-3.303081e-01,0
0.06,38.25494797,-3.235008e-01,0
0.0605,37.93501574,-3.199322e-01,0
0.061,37.61662733,-3.183884e-01,0
0.0615,37.29912867,-3.174987e-01,0
0.062,36.98314026,-3.159884e-01,0
0.0625,36.67025604,-3.128842e-01,0
0.063,36.36262645,-3.076296e-01,0
0.0635,36.06252724,-3.000992e-01,0
0.064,35.77200017,-2.905271e-01,0
0.0645,35.49261598,-2.793842e-01,0
0.065,35.22536821,-2.672478e-01,0
0.0655,34.9706719,-2.546963e-01,0
0.066,34.72842341,-2.422485e-01,0
0.0665,34.4980786,-2.303448e-01,0
0.067,34.27872214,-2.193565e-01,0
0.0675,34.06912175,-2.096004e-01,0
0.068,33.86777861,-2.013431e-01,0
0.0685,33.67299239,-1.947862e-01,0
0.069,33.48295563,-1.900368e-01,0
0.0695,33.29587984,-1.870758e-01,0
0.07,33.11014121,-1.857386e-01,0
0.0705,32.92442262,-1.857186e-01,0
0.071,32.73782551,-1.865971e-01,0
0.0715,32.54992982,-1.878957e-01,0
0.072,32.36079152,-1.891383e-01,0
0.0725,32.1708803,-1.899112e-01,0
0.073,31.98097179,-1.899085e-01,0
0.0735,31.79201497,-1.889568e-01,0
0.074,31.60499687,-1.870181e-01,0
0.0745,31.42082259,-1.841743e-01,0
0.075,31.24022227,-1.806003e-01,0
0.0755,31.06368964,-1.765326e-01,0
0.076,30.89145147,-1.722382e-01,0
0.0765,30.72346364,-1.679878e-01,0
0.077,29.04329838,-1.680165e+00,0.76552133
0.0775,27.79714917,-1.246149e+00,1.877901
0.078,26.8715922,-9.255570e-01,1.7475197
0.0785,26.1661304,-7.054618e-01,0.88899263
0.079,25.62113602,-5.449944e-01,0.22742551
0.0795,25.19192186,-4.292142e-01,0.013200474
0.08,24.89211238,-2.998095e-01,0
0.0805,24.61700849,-2.751039e-01,0
0.081,24.34904669,-2.679618e-01,0
0.0815,24.08826759,-2.607791e-01,0.00059606512
0.082,23.83603903,-2.522286e-01,0.012260089
0.0825,23.6007131,-2.353259e-01,0.046886816
0.083,23.39077287,-2.099402e-01,0.079955746
0.0835,23.07987402,-3.108988e-01,0.10227011
0.084,22.61890294,-4.609711e-01,0.21349304
0.0845,22.1537422,-4.651607e-01,0.32827412
0.085,21.72423681,-4.295054e-01,0.40830159
0.0855,21.37091121,-3.533256e-01,0.49561812
0.086,21.07512192,-2.957893e-01,0.49759734
0.0865,20.81257711,-2.625448e-01,0.42233061
0.087,20.56977462,-2.428025e-01,0.31752549
0.0875,20.3402814,-2.294932e-01,0.2204655
0.088,20.12251723,-2.177642e-01,0.15143296
0.0885,19.91744255,-2.050747e-01,0.11378664
0.089,19.72545028,-1.919923e-01,0.10015535
0.0895,19.5465591,-1.788912e-01,0.09955638
0.09,19.38117371,-1.653854e-01,0.10232179
0.0905,19.22650715,-1.546666e-01,0.10240901
0.091,19.07908956,-1.474176e-01,0.098800213
0.0915,18.93702922,-1.420603e-01,0.090870387
0.092,18.77112892,-1.659003e-01,0.089956694
0.0925,18.5942038,-1.769251e-01,0.094883989
0.093,18.43509544,-1.591084e-01,0.080650128
0.0935,18.28760065,-1.474948e-01,0.052477364
0.094,18.14723394,-1.403667e-01,0.028271879
0.0945,18.01054702,-1.366869e-01,0.013552788
0.095,17.87748539,-1.330616e-01,0.0078283595
0.0955,17.70012214,-1.773633e-01,0.024810884
0.096,17.56398218,-1.361400e-01,0.026370932
0.0965,17.44444951,-1.195327e-01,0.022666999
0.097,17.33461407,-1.098354e-01,0.017525972
0.0975,17.23109997,-1.035141e-01,0.011391438
0.098,17.13206394,-9.903604e-02,0.0063156796
0.0985,17.03666687,-9.539707e-02,0.0027710708
0.099,16.94476259,-9.190428e-02,0.0007937558
0.0995,16.84764019,-9.712240e-02,0.0020644781
0.1,16.75634302,-9.129717e-02,0.0067172977
0.1005,16.67154968,-8.479334e-02,0.0072886523
0.101,16.59222744,-7.932224e-02,0.0045361964
0.1015,16.51623378,-7.599366e-02,0.0013357169
0.102,16.44199529,-7.423849e-02,2.7217237e-06
0.1025,16.37086719,-7.112810e-02,0
0.103,16.30139208,-6.947511e-02,0
0.1035,16.23300887,-6.838321e-02,0
0.104,16.16538382,-6.762505e-02,0
0.1045,16.09853877,-6.684505e-02,0
0.105,16.03268375,-6.585502e-02,0
0.1055,15.96807666,-6.460709e-02,0
0.106,15.90496689,-6.310977e-02,0
0.1065,15.84357617,-6.139072e-02,0
0.107,15.78408748,-5.948869e-02,0
0.1075,15.72663762,-5.744986e-02,0
0.108,15.67131375,-5.532387e-02,0
0.1085,15.6181524,-5.316135e-02,0
0.109,15.56713928,-5.101312e-02,0
0.1095,15.51820938,-4.892990e-02,0
0.11,15.47124837,-4.696101e-02,0
0.1105,15.42609661,-4.515176e-02,0
0.111,15.38255707,-4.353954e-02,0
0.1115,15.34040772,-4.214934e-02,0
0.112,15.29941822,-4.098950e-02,0
0.1125,15.25936924,-4.004898e-02,0
0.113,15.22007223,-3.929702e-02,0
0.1135,15.18138653,-3.868570e-02,0
0.114,15.14323105,-3.815547e-02,0
0.1145,15.10558843,-3.764262e-02,0
0.115,15.06850089,-3.708754e-02,0
0.1155,15.03205872,-3.644218e-02,0
0.116,14.99638322,-3.567550e-02,0
0.1165,14.96160717,-3.477605e-02,0
0.117,14.92785554,-3.375164e-02,0
0.1175,14.89522902,-3.262652e-02,0
0.118,14.86379198,-3.143703e-02,0
0.1185,14.83356543,-3.022655e-02,0
0.119,14.80452485,-2.904059e-02,0
0.1195,14.77660222,-2.792263e-02,0
0.12,14.74969143,-2.691079e-02,0
0.1205,14.72365601,-2.603541e-02,0
0.121,14.69833859,-2.531742e-02,0
0.1215,14.67357119,-2.476740e-02,0
0.122,14.64918591,-2.438528e-02,0
0.1225,14.6250251,-2.416081e-02,0
0.123,14.60095045,-2.407465e-02,0
0.1235,14.57685022,-2.410023e-02,0
0.124,14.55264401,-2.420621e-02,0
0.1245,14.52828463,-2.435938e-02,0
0.125,14.50375701,-2.452762e-02,0
