t,total,KE_slab,PEel_slab,KE_cubes,max_pen,impactor_y,KE_body0,KE_body1,KE_body2,KE_body3,KE_body4
0,-0.00022579819,0.00016878183,4.102357e-06,5.1726904e-05,0,0.34999755,0.00016878183,7.2177075e-06,7.2177075e-06,7.2177075e-06,3.0073781e-05
0.0005,-0.00044935938,0.00064535045,3.2013859e-05,0.00020690762,0,0.34999264,0.00064535045,2.887083e-05,2.887083e-05,2.887083e-05,0.00012029513
0.001,-0.00067187798,0.001381656,0.00010842318,0.00046554213,0,0.34998528,0.001381656,6.4959368e-05,6.4959368e-05,6.4959368e-05,0.00027066403
0.0015,-0.00089362338,0.0023360334,0.00025046375,0.00082763046,0,0.34997547,0.0023360334,0.00011548332,0.00011548332,0.00011548332,0.0004811805
0.002,-0.0011145386,0.0034787475,0.00046376577,0.0012931726,0,0.34996321,0.0034787475,0.00018044269,0.00018044269,0.00018044269,0.00075184453
0.0025,-0.0013347649,0.0047886235,0.00074699134,0.0018621685,0,0.3499485,0.0047886235,0.00025983747,0.00025983747,0.00025983747,0.0010826561
0.003,-0.0015548782,0.0062449328,0.0011007715,0.0025346183,0,0.34993133,0.0062449328,0.00035366767,0.00035366767,0.00035366767,0.0014736153
0.0035,-0.0017758058,0.0078197613,0.0015358134,0.0033105218,0,0.34991171,0.0078197613,0.00046193328,0.00046193328,0.00046193328,0.001924722
0.004,-0.0019985436,0.0094745506,0.0020764248,0.0041898792,0,0.34988964,0.0094745506,0.00058463431,0.00058463431,0.00058463431,0.0024359763
0.0045,-0.0022238524,0.011161708,0.0027585062,0.0051726904,0,0.34986511,0.011161708,0.00072177075,0.00072177075,0.00072177075,0.0030073781
0.005,-0.002452074,0.01282971,0.0036236122,0.0062589554,0,0.34983813,0.01282971,0.00087334261,0.00087334261,0.00087334261,0.0036389275
0.0055,-0.0026831218,0.014428959,0.0047119433,0.0074486741,0,0.3498087,0.014428959,0.0010393499,0.0010393499,0.0010393499,0.0043306245
0.006,-0.0029166072,0.015916042,0.0060568528,0.0087418467,0,0.34977682,0.015916042,0.0012197926,0.0012197926,0.0012197926,0.005082469
0.0065,-0.0031520151,0.017255299,0.0076821734,0.010138473,0,0.34974249,0.017255299,0.0014146707,0.0014146707,0.0014146707,0.0058944611
0.007,-0.003388843,0.01841808,0.0096021826,0.011638553,0,0.3497057,0.01841808,0.0016239842,0.0016239842,0.0016239842,0.0067666008
0.0075,-0.0036266562,0.019380951,0.011823049,0.013242087,0,0.34966646,0.019380951,0.0018477331,0.0018477331,0.0018477331,0.007698888
0.008,-0.003865064,0.020124203,0.014344408,0.014949075,0,0.34962477,0.020124203,0.0020859175,0.0020859175,0.0020859175,0.0086913228
0.0085,-0.0041036532,0.020631463,0.017160174,0.016759517,0,0.34958062,0.020631463,0.0023385372,0.0023385372,0.0023385372,0.0097439051
0.009,-0.0043419289,0.02089047,0.020258424,0.018673412,0,0.34953402,0.02089047,0.0026055924,0.0026055924,0.0026055924,0.010856635
0.0095,-0.0045792927,0.020894462,0.023620784,0.020690761,0,0.34948497,0.020894462,0.002887083,0.002887083,0.002887083,0.012029512
0.01,-0.0048150679,0.02064343,0.027221935,0.022811565,0,0.34943347,0.02064343,0.003183009,0.003183009,0.003183009,0.013262538
0.0105,-0.0050485543,0.020144684,0.031029749,0.025035821,0,0.34937952,0.020144684,0.0034933704,0.0034933704,0.0034933704,0.01455571
0.011,-0.0052790885,0.01941256,0.035006153,0.027363532,0,0.34932311,0.01941256,0.0038181673,0.0038181673,0.0038181673,0.01590903
0.0115,-0.005506088,0.018467469,0.039108523,0.029794697,0,0.34926425,0.018467469,0.0041573995,0.0041573995,0.0041573995,0.017322498
0.012,-0.0057290703,0.017334661,0.043291178,0.032329315,0,0.34920294,0.017334661,0.0045110672,0.0045110672,0.0045110672,0.018796113
0.0125,-0.0059476496,0.016043081,0.047506653,0.034967387,0,0.34913917,0.016043081,0.0048791703,0.0048791703,0.0048791703,0.020329876
0.013,-0.0061615244,0.014624484,0.051706538,0.037708913,0,0.34907295,0.014624484,0.0052617088,0.0052617088,0.0052617088,0.021923787
0.0135,-0.006370466,0.013112809,0.055841952,0.040553893,0,0.34900428,0.013112809,0.0056586827,0.0056586827,0.0056586827,0.023577844
0.014,-0.0065743174,0.011543663,0.059863837,0.043502326,0,0.34893316,0.011543663,0.006070092,0.006070092,0.006070092,0.02529205
0.0145,-0.0067730007,0.0099537194,0.063723285,0.046554213,0,0.34885959,0.0099537194,0.0064959367,0.0064959367,0.0064959367,0.027066403
0.015,-0.0069665294,0.0083799532,0.06737207,0.049709555,0,0.34878356,0.0083799532,0.0069362169,0.0069362169,0.0069362169,0.028900904
0.0155,-0.0071550181,0.0068586951,0.070763405,0.052968349,0,0.34870508,0.0068586951,0.0073909325,0.0073909325,0.0073909325,0.030795552
0.016,-0.0073386841,0.0054246039,0.073852875,0.056330598,0,0.34862415,0.0054246039,0.0078600835,0.0078600835,0.0078600835,0.032750348
0.0165,-0.0075178416,0.0041096805,0.076599418,0.059796301,0,0.34854076,0.0041096805,0.0083436699,0.0083436699,0.0083436699,0.034765291
0.017,-0.0076928877,0.0029424265,0.078966253,0.063365457,0,0.34845492,0.0029424265,0.0088416917,0.0088416917,0.0088416917,0.036840382
0.0175,-0.0078642865,0.0019471941,0.080921676,0.067038067,0,0.34836663,0.0019471941,0.0093541489,0.0093541489,0.0093541489,0.03897562
0.018,-0.0080325527,0.001143723,0.08243972,0.070814131,0,0.34827589,0.001143723,0.0098810416,0.0098810416,0.0098810416,0.041171007
0.0185,-0.0081982379,0.00054682116,0.083500677,0.074693649,0,0.3481827,0.00054682116,0.01042237,0.01042237,0.01042237,0.04342654
0.019,-0.0083619185,0.00016615091,0.084091511,0.078676621,0,0.34808705,0.00016615091,0.010978133,0.010978133,0.010978133,0.045742221
0.0195,-0.008524185,6.0947533e-06,0.084206153,0.082763046,0,0.34798895,6.0947533e-06,0.011548332,0.011548332,0.011548332,0.04811805
0.02,-0.0086856304,6.570627e-05,0.083845666,0.086952925,0,0.3478884,6.570627e-05,0.012132966,0.012132966,0.012132966,0.050554026
0.0205,-0.0088468367,0.00033876638,0.083018253,0.091246258,0,0.34778539,0.00033876638,0.012732036,0.012732036,0.012732036,0.05305015
0.021,-0.014196606,0.00077545623,0.081951212,0.088244346,5.0933294e-05,0.34767993,0.00077545623,0.0095687847,0.013345541,0.0097235989,0.055606422
0.0215,-0.018796652,0.0015736471,0.080991179,0.081836413,9.595951e-05,0.34757203,0.0015736471,0.0046440605,0.013973482,0.00499603,0.058222841
0.022,-0.022311149,0.0024603032,0.080409682,0.078226528,0.00010719538,0.34746166,0.0024603032,0.0012081684,0.014615858,0.0015030946,0.060899407
0.0225,-0.024797331,0.0029477696,0.080045866,0.079029901,9.5997496e-05,0.34734885,0.0029477696,3.6273131e-05,0.015272669,8.483746e-05,0.063636121
0.023,-0.026622404,0.0030635736,0.079313636,0.083068461,7.5855152e-05,0.34723358,0.0030635736,0.00041615536,0.015943916,0.00027540675,0.066432983
0.0235,-0.031801817,0.0029237856,0.077660738,0.084549748,5.4358776e-05,0.34711586,0.0029237856,0.0012455096,0.012905901,0.0011083456,0.069289992
0.024,-0.038804154,0.0030986124,0.075266114,0.0797608,7.858019e-05,0.34699569,0.0030986124,0.0017939216,0.0039427295,0.0018169999,0.072207149
0.0245,-0.043247929,0.0039849295,0.07314568,0.079247935,7.9750747e-05,0.34687306,0.0039849295,0.0018403054,0.00016607609,0.0020571002,0.075184453
0.025,-0.04608227,0.0041580339,0.071710572,0.081932106,5.082569e-05,0.34674798,0.0041580339,0.0015815842,0.000313884,0.0018147324,0.078221905
0.0255,-0.0477568,0.0035382354,0.070347522,0.084937795,1.918177e-05,0.34662045,0.0035382354,0.0013398477,0.00073310022,0.0015453424,0.081319505
0.026,-0.048844409,0.0032798047,0.068354712,0.087543565,3.9025186e-07,0.34649047,0.0032798047,0.0011398215,0.00060534207,0.0013211498,0.084477252
0.0265,-0.049563882,0.0036978326,0.06572407,0.090265534,0,0.34635804,0.0036978326,0.00096561213,0.0004738622,0.0011309134,0.087695146
0.027,-0.050184004,0.0045443998,0.062693498,0.093099109,1.2881822e-07,0.34622315,0.0045443998,0.00080636656,0.00036133912,0.00095821491,0.090973188
0.0275,-0.050700364,0.0053641073,0.059532161,0.0962157,6.7402731e-06,0.34608581,0.0053641073,0.00066069156,0.00044466129,0.00079896918,0.094311378
0.028,-0.051133515,0.0060615397,0.056344164,0.099591396,1.1949494e-05,0.34594602,0.0060615397,0.00052947018,0.00069829342,0.00065391672,0.097709715
0.0285,-0.051513603,0.0067137808,0.05319067,0.10313253,1.2708553e-05,0.34580377,0.0067137808,0.00041295031,0.0010278142,0.00052356553,0.1011682
0.029,-0.051861092,0.0073291321,0.050169594,0.10669535,1.0087907e-05,0.34565907,0.0073291321,0.00031097873,0.0012897161,0.00040781912,0.10468683
0.0295,-0.052185217,0.0078402933,0.047367625,0.11018815,6.303049e-06,0.34551192,0.0078402933,0.00022344832,0.0013925516,0.00030653551,0.10826561
0.03,-0.052486726,0.0081949242,0.044791017,0.11362005,3.1025549e-06,0.34536232,0.0081949242,0.00015034478,0.0013454885,0.00021967849,0.11190454
0.0305,-0.052763997,0.0084068195,0.042356954,0.11705614,1.2206547e-06,0.34521027,0.0084068195,9.1676743e-05,0.0012135957,0.00014725457,0.11560362
0.031,-0.053017603,0.0085443699,0.039940397,0.12055634,5.8391035e-07,0.34505576,0.0085443699,4.7446739e-05,0.0010567821,8.9268472e-05,0.11936284
0.0315,-0.05325119,0.0086876341,0.037433471,0.12415093,4.5209506e-07,0.3448988,0.0086876341,1.7653281e-05,0.00090535257,4.5719366e-05,0.12318221
0.032,-0.053470053,0.0088861768,0.034785155,0.12784739,4.5626133e-07,0.34473939,0.0088861768,2.2953028e-06,0.00076676689,1.6605944e-05,0.12706173
0.0325,-0.053679358,0.0091372988,0.032011715,0.13164518,4.6408787e-07,0.34457752,0.0091372988,1.3726546e-06,0.00064048916,1.9278548e-06,0.13100139
0.033,-0.053882935,0.0093902511,0.029183244,0.13554519,5.1900596e-07,0.3444132,0.0093902511,1.4885421e-05,0.00052741588,1.6851572e-06,0.1350012
0.0335,-0.054082765,0.0095692143,0.026397434,0.13955143,7.2715093e-07,0.34424643,0.0095692143,4.2833629e-05,0.00043155147,1.5877897e-05,0.13906116
0.034,-0.054279083,0.0096014886,0.023751561,0.14366831,1.1924391e-06,0.34407721,0.0096014886,8.5217262e-05,0.00035730918,4.4506067e-05,0.14318127
0.0345,-0.054470893,0.0094392212,0.021320783,0.14789791,1.9021316e-06,0.34390554,0.0094392212,0.00014203631,0.00030678082,8.7569655e-05,0.14736153
0.035,-0.054656659,0.0090692375,0.019146762,0.15223939,2.7595631e-06,0.34373141,0.0090692375,0.00021329078,0.00027910329,0.00014506866,0.15160193
0.0355,-0.05483495,0.0085113941,0.017236922,0.15668981,3.6187977e-06,0.34355483,0.0085113941,0.00029898065,0.00027134657,0.00021700307,0.15590248
0.036,-0.055004892,0.0078091801,0.015571818,0.1612451,4.3384747e-06,0.3433758,0.0078091801,0.00039910595,0.00027943752,0.00030337291,0.16026318
0.0365,-0.055166345,0.0070171909,0.014116599,0.16590032,4.8197115e-06,0.34319431,0.0070171909,0.00051366666,0.00029845325,0.00040417815,0.16468403
0.037,-0.055442788,0.00616415,0.012841002,0.17051105,8.3630869e-06,0.34301037,0.00616415,0.00050260359,0.00032400377,0.00051941881,0.16916502
0.0375,-0.055737868,0.005294671,0.011731807,0.17500552,2.3120732e-05,0.34282398,0.005294671,0.00029887545,0.00035138905,0.00064909489,0.17370616
0.038,-0.056172692,0.0044325992,0.010801924,0.17931821,2.9220751e-05,0.34263514,0.0044325992,0.00010451463,0.00037460519,0.0005316381,0.17830745
0.0385,-0.056538562,0.0036160271,0.010061166,0.18365251,2.8928382e-05,0.34244385,0.0036160271,1.0811234e-05,0.00038333639,0.00028947432,0.18296889
0.039,-0.056839498,0.0028630066,0.0094887038,0.18816256,3.0079312e-05,0.3422501,0.0028630066,1.3290257e-05,0.00036622553,9.2573474e-05,0.18769047
0.0395,-0.057086317,0.0021882593,0.0090284056,0.19285893,2.8891898e-05,0.3420539,0.0021882593,6.1024797e-05,0.00031904363,6.6582112e-06,0.1924722
0.04,-0.057298406,0.0016160601,0.0086120783,0.19768705,2.5079908e-05,0.34185525,0.0016160601,0.00010479397,0.00024937881,1.8795317e-05,0.19731408
0.0405,-0.05749077,0.0011631015,0.0081911463,0.20258941,2.0169989e-05,0.34165414,0.0011631015,0.00012141427,0.00017584887,7.6042852e-05,0.20221611
0.041,-0.05766945,0.0008314132,0.0077540896,0.20752989,1.5097804e-05,0.34145059,0.0008314132,0.00011152805,0.00011182824,0.00012825557,0.20717828
0.0415,-0.057835585,0.00060550278,0.0073239107,0.21249896,1.0443427e-05,0.34124457,0.00060550278,8.6524242e-05,6.2216779e-05,0.00014961474,0.2122006
0.042,-0.057989826,0.00045829953,0.00694252,0.21750607,6.5594651e-06,0.34103611,0.00045829953,5.7975963e-05,2.7044328e-05,0.00013798459,0.21728307
0.0425,-0.058133359,0.00036165063,0.0066524506,0.22257008,3.6232651e-06,0.3408252,0.00036165063,3.3268573e-05,6.3174071e-06,0.00010480291,0.22242569
0.043,-0.058267699,0.00029804624,0.0064836912,0.22770902,2.5119762e-06,0.34061183,0.00029804624,1.5500371e-05,1.9086655e-08,6.5048905e-05,0.22762845
0.0435,-0.058393764,0.00027157267,0.0064480106,0.23293072,2.7957047e-06,0.34039601,0.00027157267,4.9250267e-06,3.6375736e-06,3.0799628e-05,0.23289136
0.044,-0.058512383,0.00030279177,0.0065402157,0.23823607,3.212048e-06,0.34017774,0.00030279177,4.5134491e-07,1.2507956e-05,8.6883031e-06,0.23821442
0.0445,-0.058624646,0.00041568204,0.0067449421,0.24362449,3.6412421e-06,0.33995701,0.00041568204,6.8236915e-07,2.5972642e-05,2.0385347e-07,0.24359763
0.045,-0.058732035,0.00062665404,0.0070465784,0.24909446,4.0256605e-06,0.33973384,0.00062665404,4.4246591e-06,4.5703494e-05,3.3484811e-06,0.24904098
0.0455,-0.058836215,0.00093820972,0.0074376838,0.25464306,4.3629562e-06,0.33950821,0.00093820972,1.0766663e-05,7.340113e-05,1.4406568e-05,0.25454448
0.046,-0.058938732,0.0013378236,0.0079222366,0.26026575,4.6866405e-06,0.33928012,0.0013378236,1.8926836e-05,0.00010943101,2.925943e-05,0.26010813
0.0465,-0.059040705,0.0018018951,0.0085129653,0.26595668,5.0423914e-06,0.33904959,0.0018018951,2.8063432e-05,0.00015249372,4.4196599e-05,0.26573193
0.047,-0.059142657,0.0023027757,0.0092248673,0.27170961,5.4676954e-06,0.3388166,0.0023027757,3.7175572e-05,0.00020018744,5.6366379e-05,0.27141588
0.0475,-0.059244565,0.0028158463,0.010068417,0.277519,6.356201e-06,0.33858116,0.0028158463,4.5150957e-05,0.00024988581,6.3992175e-05,0.27715997
0.048,-0.059346083,0.0033239886,0.011045509,0.2833809,7.3481922e-06,0.33834327,0.0033239886,5.0943966e-05,0.00029933731,6.6412758e-05,0.28296421
0.0485,-0.059446812,0.0038182888,0.01214943,0.28929316,8.2230197e-06,0.33810292,0.0038182888,5.3810383e-05,0.00034679033,6.3966194e-05,0.2888286
0.049,-0.059546513,0.0042955703,0.013368148,0.29525519,8.9424059e-06,0.33786013,0.0042955703,5.3498806e-05,0.00039081927,5.7739592e-05,0.29475313
0.0495,-0.059645189,0.0047544917,0.01468898,0.30126748,9.4746213e-06,0.33761488,0.0047544917,5.0315394e-05,0.00043012403,4.9230493e-05,0.30073781
0.05,-0.059743043,0.0051920831,0.016102544,0.30733113,9.7978376e-06,0.33736717,0.0051920831,4.5031316e-05,0.00046346746,3.9988496e-05,0.30678264
0.0505,-0.059840375,0.0056019086,0.017604731,0.31344737,9.9032615e-06,0.33711702,0.0056019086,3.8667035e-05,0.00048976573,3.1313447e-05,0.31288762
0.051,-0.05993746,0.0059740807,0.019196441,0.31961731,9.7975469e-06,0.33686441,0.0059740807,3.223491e-05,0.0005082553,2.4072806e-05,0.31905275
0.0515,-0.060034466,0.0062966083,0.020881712,0.32584186,9.5039571e-06,0.33660935,0.0062966083,2.6530902e-05,0.00051864346,1.8667072e-05,0.32527802
0.052,-0.060131418,0.0065572757,0.022665162,0.33212178,9.0927133e-06,0.33635184,0.0065572757,2.2035873e-05,0.00052117935,1.5126881e-05,0.33156344
0.0525,-0.060228207,0.0067453656,0.024549613,0.33845785,8.7666946e-06,0.33609187,0.0067453656,1.8933879e-05,0.00051662533,1.3283902e-05,0.33790901
0.053,-0.060324629,0.0068528571,0.026534389,0.34485101,8.3637696e-06,0.33582946,0.0068528571,1.7205983e-05,0.00050614198,1.2936774e-05,0.34431472
0.0535,-0.060420427,0.0068750375,0.028614462,0.35130238,7.9392143e-06,0.33556459,0.0068750375,1.6735796e-05,0.00049111798,1.3943741e-05,0.35078058
0.054,-0.060515333,0.0068106514,0.03078031,0.35781316,7.54716e-06,0.33529726,0.0068106514,1.73744e-05,0.00047298059,1.621279e-05,0.3573066
0.0545,-0.060609102,0.0066617551,0.033018283,0.36438433,7.2337884e-06,0.33502749,0.0066617551,1.8946887e-05,0.00045301946,1.96111e-05,0.36389275
0.055,-0.06070153,0.0064333996,0.035311231,0.37101638,7.0321612e-06,0.33475526,0.0064333996,2.1219525e-05,0.00043224859,2.3854748e-05,0.37053906
0.0555,-0.060792457,0.0061331975,0.037639254,0.37770915,6.9593144e-06,0.33448058,0.0061331975,2.3866788e-05,0.00041132119,2.8448231e-05,0.37724551
0.056,-0.060881771,0.0057707903,0.039980475,0.38446181,7.015813e-06,0.33420345,0.0057707903,2.6473338e-05,0.000390502,3.2717992e-05,0.38401211
0.0565,-0.060969395,0.0053572339,0.042311827,0.39127308,7.1875452e-06,0.33392386,0.0053572339,2.8583792e-05,0.00036969365,3.5938186e-05,0.39083886
0.057,-0.061055278,0.0049043455,0.044609794,0.39814156,7.4492146e-06,0.33364183,0.0049043455,2.9786592e-05,0.0003485087,3.7503421e-05,0.39772576
0.0575,-0.061139397,0.004424088,0.046851106,0.40506606,7.9059603e-06,0.33335734,0.004424088,2.9801217e-05,0.0003263771,3.7082395e-05,0.4046728
0.058,-0.061221747,0.0039280683,0.049013315,0.4120459,8.3838043e-06,0.33307039,0.0039280683,2.8536917e-05,0.00030267743,3.4695959e-05,0.41167999
0.0585,-0.061302339,0.0034272131,0.051075226,0.41908101,8.8205598e-06,0.332781,0.0034272131,2.610392e-05,0.00027687841,3.0695758e-05,0.41874733
0.059,-0.061381203,0.0029316342,0.053017148,0.42617193,9.1825397e-06,0.33248915,0.0029316342,2.2776793e-05,0.00024867461,2.5658281e-05,0.42587482
0.0595,-0.061458386,0.0024506538,0.054820985,0.43331971,9.4485598e-06,0.33219485,0.0024506538,1.8925498e-05,0.00021809767,2.0236816e-05,0.43306245
0.06,-0.061533947,0.0019929186,0.05647023,0.44052577,9.6107351e-06,0.3318981,0.0019929186,1.4937136e-05,0.00018558455,1.5020906e-05,0.44031023
0.0605,-0.06160796,0.0015665197,0.057949905,0.44779174,9.6734515e-06,0.33159889,0.0015665197,1.1149594e-05,0.00015198848,1.0440821e-05,0.44761816
0.061,-0.061680513,0.0011790456,0.059246556,0.4551193,9.6509139e-06,0.33129724,0.0011790456,7.8101391e-06,0.00011852599,6.7319804e-06,0.45498624
0.0615,-0.061751714,0.00083752691,0.060348314,0.46251014,9.5638187e-06,0.33099313,0.00083752691,5.0620998e-06,8.6664707e-05,3.9523545e-06,0.46241446
0.062,-0.061821693,0.00054827118,0.061245071,0.46996579,9.4357422e-06,0.33068656,0.00054827118,2.9546518e-06,5.7967511e-05,2.0324209e-06,0.46990283
0.0625,-0.061890606,0.0003166223,0.061928708,0.47748757,9.2897752e-06,0.33037755,0.0003166223,1.4665933e-06,3.3917208e-05,8.3455757e-07,0.47745135
0.063,-0.061958629,0.00014670054,0.062393357,0.48507651,9.1635805e-06,0.33006608,0.00014670054,5.3463441e-07,1.5749795e-05,2.0429156e-07,0.48506002
0.0635,-0.06202596,4.1184141e-05,0.062635603,0.49273324,9.0801248e-06,0.32975216,4.1184141e-05,7.8996578e-08,4.3224454e-06,4.7133241e-09,0.49272883
0.064,-0.062092807,1.1789902e-06,0.062654601,0.50045798,9.0027377e-06,0.32943579,1.1789902e-06,2.2340913e-08,3.5254689e-08,1.3329599e-07,0.50045779
0.0645,-0.062159374,2.6197995e-05,0.062452062,0.50825054,8.9370395e-06,0.32911696,2.6197995e-05,3.0094416e-07,2.8153175e-06,5.2500858e-07,0.5082469
0.065,-0.062225856,0.000114243,0.062032133,0.51611034,8.8855646e-06,0.32879569,0.000114243,8.6895747e-07,1.2160318e-05,1.146898e-06,0.51609616
0.0655,-0.062292431,0.00026195924,0.06140118,0.52403648,8.8480691e-06,0.32847196,0.00026195924,1.6974495e-06,2.7229074e-05,1.9884794e-06,0.52400556
0.066,-0.062359251,0.00046482054,0.060567555,0.5320279,8.8220729e-06,0.32814577,0.00046482054,2.7700522e-06,4.6960182e-05,3.0508064e-06,0.53197512
0.0665,-0.062426448,0.00071730566,0.059541355,0.54008343,8.803542e-06,0.32781714,0.00071730566,4.0767885e-06,7.019796e-05,4.3359674e-06,0.54000482
0.067,-0.062494129,0.0010130397,0.058334243,0.54820192,8.7876225e-06,0.32748605,0.0010130397,5.6073709e-06,9.5806914e-05,5.8382133e-06,0.54809466
0.0675,-0.062562385,0.0013448944,0.056959313,0.5563823,8.76935e-06,0.32715251,0.0013448944,7.3450428e-06,0.00012276101,7.5377301e-06,0.55624466
0.068,-0.06263129,0.00170506,0.055430998,0.56462366,8.7442677e-06,0.32681652,0.00170506,9.2618844e-06,0.00015020044,9.3978422e-06,0.5644548
0.0685,-0.062700902,0.0020851156,0.053764988,0.57292523,8.7089083e-06,0.32647807,0.0020851156,1.1316318e-05,0.0001774548,1.1365962e-05,0.57272509
0.069,-0.062771264,0.0024761263,0.051978122,0.5812864,8.6611076e-06,0.32613718,0.0024761263,1.3453252e-05,0.0002040368,1.3377913e-05,0.58105553
0.0695,-0.062842395,0.0028687913,0.050088225,0.5897067,8.6001395e-06,0.32579383,0.0028687913,1.5606882e-05,0.00022961365,1.5364581e-05,0.58944611
0.07,-0.062914297,0.0032536524,0.04811387,0.59818577,8.5266771e-06,0.32544802,0.0032536524,1.7705677e-05,0.00025396484,1.725939e-05,0.59789685
0.0705,-0.062986941,0.0036213561,0.046074076,0.60672334,8.4426009e-06,0.32509977,0.0036213561,1.9678659e-05,0.00027693445,1.9005057e-05,0.60640773
0.071,-0.063060274,0.0039629489,0.043987956,0.61531916,8.3506895e-06,0.32474906,0.0039629489,2.1461819e-05,0.00029838541,2.0558367e-05,0.61497875
0.0715,-0.063134215,0.0042701776,0.04187434,0.62397298,8.2542358e-06,0.3243959,0.0042701776,2.3003518e-05,0.00031816098,2.189232e-05,0.62360993
0.072,-0.063208661,0.0045357638,0.039751424,0.63268457,8.1566371e-06,0.32404029,0.0045357638,2.4267972e-05,0.00033605745,2.2995565e-05,0.63230125
0.0725,-0.063283486,0.0047536265,0.037636449,0.64145364,8.0622852e-06,0.32368222,0.0047536265,2.5236353e-05,0.0003518099,2.3869636e-05,0.64105272
0.073,-0.063358554,0.0049190382,0.035545453,0.65027986,7.9931953e-06,0.32332171,0.0049190382,2.5905531e-05,0.00036509205,2.4524746e-05,0.64986434
0.0735,-0.063433715,0.0050287093,0.033493088,0.65916289,7.9310029e-06,0.32295874,0.0050287093,2.6284939e-05,0.00037552939,2.4975079e-05,0.6587361
0.074,-0.063508819,0.0050808063,0.031492509,0.66810237,7.8745209e-06,0.32259331,0.0050808063,2.6392306e-05,0.00038272386,2.5234361e-05,0.66766802
0.0745,-0.063583712,0.0050749148,0.02955532,0.67709793,7.8218255e-06,0.32222544,0.0050749148,2.6249125e-05,0.00038628713,2.5312347e-05,0.67666008
0.075,-0.063658246,0.0050119649,0.027691568,0.68614925,7.7705367e-06,0.32185511,0.0050119649,2.5876635e-05,0.00038587883,2.5212635e-05,0.68571229
0.0755,-0.063732279,0.0048941317,0.02590976,0.69525611,7.7181246e-06,0.32148233,0.0048941317,2.5292909e-05,0.00038124527,2.4931965e-05,0.69482464
0.076,-0.063805677,0.0047247235,0.024216915,0.70441837,7.6622141e-06,0.3211071,0.0047247235,2.451139e-05,0.00037225422,2.4461041e-05,0.70399715
0.0765,-0.063878315,0.0045080649,0.022618615,0.71363605,7.6008573e-06,0.32072941,0.0045080649,2.354095e-05,0.00035892184,2.3786708e-05,0.7132298
0.077,-0.063950083,0.0042493774,0.021119082,0.72290931,7.5327527e-06,0.32034928,0.0042493774,2.2387329e-05,0.00034142851,2.2895214e-05,0.72252259
0.0775,-0.06402088,0.0039546577,0.019721255,0.73223849,7.4573929e-06,0.31996669,0.0039546577,2.1055639e-05,0.00032012194,2.1776143e-05,0.73187554
0.078,-0.064090625,0.0036305497,0.018426893,0.74162412,7.3751319e-06,0.31958164,0.0036305497,1.9553442e-05,0.00029550717,2.0426518e-05,0.74128863
0.0785,-0.064159254,0.0032842095,0.01723668,0.75106685,7.287169e-06,0.31919415,0.0032842095,1.7893884e-05,0.00026822468,1.8854466e-05,0.75076188
0.079,-0.064226719,0.0029231604,0.016150359,0.76056746,7.1954546e-06,0.3188042,0.0029231604,1.6098305e-05,0.0002390192,1.7081876e-05,0.76029526
0.0795,-0.064292996,0.0025551385,0.015166871,0.77012685,7.1025297e-06,0.3184118,0.0025551385,1.4197833e-05,0.00020870229,1.5145551e-05,0.7698888
0.08,-0.064358082,0.0021879312,0.014284511,0.77974593,7.0113167e-06,0.31801695,0.0021879312,1.2233596e-05,0.00017811253,1.309654e-05,0.77954248
0.0805,-0.064421993,0.0018292124,0.013501085,0.78942564,6.9248806e-06,0.31761964,0.0018292124,1.0255419e-05,0.00014807663,1.0997616e-05,0.78925632
0.081,-0.06448477,0.0014863789,0.012814068,0.79916691,6.8544021e-06,0.31721989,0.0014863789,8.3191078e-06,0.00011937463,8.9191422e-06,0.79903029
0.0815,-0.064546471,0.0011663942,0.012220757,0.80897055,6.7965713e-06,0.31681768,0.0011663942,6.4826774e-06,9.2711169e-05,6.933844e-06,0.80886442
0.082,-0.064607173,0.00087564271,0.011718403,0.8188373,6.7487768e-06,0.31641301,0.00087564271,4.8020682e-06,6.8694184e-05,5.1111888e-06,0.81875869
0.0825,-0.06466697,0.0006197995,0.011304341,0.82876778,6.7123966e-06,0.3160059,0.0006197995,3.326977e-06,4.7821343e-05,3.5121261e-06,0.82871312
0.083,-0.064725967,0.0004037172,0.010976088,0.83876244,6.688174e-06,0.31559633,0.0004037172,2.0973929e-06,3.0473782e-05,2.1848708e-06,0.83872769
0.0835,-0.064784283,0.00023133167,0.010731433,0.84882162,6.6761839e-06,0.31518431,0.00023133167,1.1412894e-06,1.6916144e-05,1.1622158e-06,0.8488024
0.084,-0.064842043,0.00010558712,0.010568501,0.8589455,6.6758627e-06,0.31476984,0.00010558712,4.7370254e-07,7.3015676e-06,4.6059675e-07,0.85893727
0.0845,-0.064899377,2.8381072e-05,0.010485801,0.86913414,6.6860981e-06,0.31435291,2.8381072e-05,9.718471e-08,1.6801573e-06,8.0845904e-08,0.86913228
0.085,-0.064956417,5.2954642e-07,0.010482263,0.87938746,6.705362e-06,0.31393354,5.2954642e-07,3.4079297e-09,9.4901757e-09,1.0335012e-08,0.87938744
0.0855,-0.065013296,2.175331e-05,0.010557245,0.88970531,6.7318734e-06,0.31351171,2.175331e-05,1.7553978e-07,2.16594e-06,2.2604021e-07,0.88970274
