step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
10,0.08333333333333333,0.0005646058867813364,-0.00014528311596997295,0.0001450031316850362,8.325143020502915e-05,0.00026673579137595726,0.0002510919467655029,0.0008986692794669317,0.00021224942496096482,0.05251963639119261,0.0,0.00021131133318754485,0.9995710849761963,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-2.3874139785528973e-06,0.0,0.020206300541758537,0.04744290933012962,0.008213271386921406,0.008194735273718834,-0.0033295152243226767,-0.005015730392187834
11,0.09166666666666666,9.360572569025978e-05,0.0006301268868260065,8.169184511536242e-05,0.00013705953732813812,4.357289816117728e-05,0.00025145505425017936,0.0011939390492099462,0.0002671505879337687,0.03942045122162874,0.0,0.00027313960321160934,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.324997676268284e-08,0.0,0.020366614684462547,-0.01883983425796032,0.008075732737779617,0.008109422400593758,-0.030403731390833855,-0.017720460891723633
12,0.1,0.002541576507680452,-0.0019465850264886416,0.00013815656255390503,7.967667682348506e-05,0.00018016809501706401,0.00025295645504198823,0.0010657811756111888,0.00020729795366921776,0.051264740522485426,0.0,0.00020570505189829977,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-4.754478161330235e-08,0.0,0.019848128780722618,-0.100493423640728,0.007659152615815401,0.007842239923775196,-0.05755126103758812,-0.04689037427306175
13,0.10833333333333334,8.895416397526115e-05,-0.0028854597672242693,4.35706516668195e-05,0.00021833836427984814,0.00010156349015627607,0.0002538028174599572,-0.0022807937698423827,0.00034309098072335853,0.02878900497062132,0.0,0.0003461614073697572,2.0004324913024902,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.4334973624281636e-06,0.0,0.019663097336888313,0.01793503575026989,0.007416232023388147,0.007447127718478441,0.012185274623334408,-0.04328548535704613
14,0.11666666666666667,0.0007988301477879256,-0.0007661609392035772,0.0001800553428147112,2.1076682701896113e-05,6.791823519392528e-05,0.00025436880275323995,0.00048817003685419565,9.905443353970212e-05,0.05852479818137074,0.0,9.44409937319679e-05,1.646849274635315,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.843838700230912e-06,0.0,0.020093023777008057,0.05644797906279564,0.007535835262387991,0.007541788276284933,0.02199232392013073,0.018669066950678825
15,0.125,3.429553667841597e-05,0.00030892690570279743,1.942852142491039e-05,0.00017275480828472114,6.633667507707567e-05,0.00025492160837888223,0.0007903273804697271,0.00030605391280423674,0.019224530304117884,0.0,0.0003055277790274719,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.6039103018547062e-08,0.0,0.02031002752482891,-0.011651515029370785,0.007669269107282162,0.007626182399690151,0.007887482643127441,0.005482434760779142
16,0.13333333333333333,0.0007979435097267551,-0.0016738759590899594,0.00019481451651186471,1.8732173692216083e-05,8.09676777815561e-05,0.0002555963390270619,-0.00040678942013206164,9.8026958258496e-05,0.060876846392917204,0.0,9.551251015943677e-05,1.116628885269165,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,2.670328977914219e-06,0.0,0.019906416535377502,-0.056465860456228256,0.007616168819367886,0.007616266142576933,-0.015053450129926205,-0.010039507411420345
17,0.14166666666666666,7.145362616207394e-06,-0.002982039918366822,3.9430238559725505e-06,0.00025036698650183,1.1832250250254793e-05,0.00025569494111248064,-0.002464889604280331,0.00036811623260639897,0.008660545020037219,0.0,0.00036656914361068,1.8509215116500854,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.8826700155751136e-07,0.0,0.01964222453534603,0.004831552039831877,0.0075260731391608715,0.007455552462488413,-0.010626017116010189,-0.013900100253522396
18,0.15,0.0008305975964089635,-0.0012694720863718563,0.0002002583887603132,2.2343473997623808e-07,8.955017790336407e-05,0.0002564411925950087,1.8048526132405357e-05,8.524779972946825e-06,0.061721633577800895,0.0,9.20701314877031e-06,0.989773154258728,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-2.52251011678055e-06,0.0,0.0199911966919899,0.057556625455617905,0.007500688545405865,0.007498458027839661,0.02463429979979992,0.017170608043670654
19,0.15833333333333333,1.566143293469811e-05,0.0003339811741020508,6.670903196117175e-08,0.00018263505099651916,3.6918996015742007e-07,0.00025644426917801,0.0007887886362432392,0.0003142973845741766,0.001126418944230111,0.0,0.00031242706891638973,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-5.077788616501561e-09,0.0,0.020315034314990044,0.007699727546423674,0.00766744464635849,0.007638118229806423,0.012851356528699398,0.010251401923596859
20,0.16666666666666666,0.0013688438705107878,-0.0011262164449207504,0.0001823773495188074,1.6614210949099448e-07,7.65356558664056e-05,0.00025708206631023004,0.0006822529835285658,8.648657882618636e-06,0.05890170156291431,0.0,8.205449641466023e-06,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-2.160586101712268e-08,0.0,0.0200177114456892,-0.07395385950803757,0.007656999863684177,0.007611275650560856,-0.015910863876342773,-0.017360150814056396
21,0.175,3.6427191652401016e-05,-0.0029350676133418478,6.443209115413178e-06,0.00023638530078572712,3.379151429070106e-06,0.0002571102259054723,-0.0023987016858828345,0.00035787958150492133,0.011071471059409232,0.0,0.00035716874788328475,2.3212203979492188,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,1.2461812131789513e-06,0.0,0.019651541486382484,-0.011901854537427425,0.007552688010036945,0.007454883772879839,-0.00926434900611639,-0.014149545691907406
22,0.18333333333333332,0.0007718460308766325,-0.0017711602657455973,0.00017828008246235217,2.3958585839261678e-05,6.601334899683414e-05,0.0002576603371471126,-0.0005394152294202385,0.00011384186501036787,0.05823640817640838,0.0,0.00011367042876608309,1.4123938083648682,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.4373570967511096e-06,0.0,0.01988912746310234,0.05552529916167259,0.007512365467846394,0.007465606555342674,-0.0017532705096527934,0.01571863889694214
23,0.19166666666666665,0.00011822307571110151,0.00016798989082407,2.0825863941945668e-05,0.00015366774516211107,9.60048275146299e-06,0.00025774034117004145,0.0007184469168092697,0.00028866464897429455,0.01990429688981101,0.0,0.0002881324648560879,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.553943688751224e-08,0.0,0.020282182842493057,0.021665094420313835,0.007610011380165815,0.0075965747237205505,0.014737843535840511,0.009675621055066586
24,0.2,0.0006667470938666657,-0.0006975498021002879,0.0001567420198072238,2.200931988358451e-05,5.532756043461043e-05,0.0002582014041736632,0.0004061500356308494,0.00010872492761710315,0.054605115215316774,0.0,0.00010775230858979538,1.9314754009246826,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,4.20178863868754e-06,0.0,0.0201053936034441,-0.051627155393362045,0.007654653396457434,0.00758478743955493,-0.005504786502569914,-0.009621976874768734
25,0.20833333333333334,0.00020669195584116623,-0.002753553183062935,4.1935087127453395e-05,0.00018725481644653398,1.6363073178437413e-05,0.00025833776311681684,-0.0020593335605309645,0.00031847946599722744,0.028244476116199187,0.0,0.00031931494763740866,2.3830769062042236,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,3.0437799299154824e-06,0.0,0.019688798114657402,-0.028656719252467155,0.0074926563538610935,0.007489852607250214,-0.018657444044947624,-0.009754299186170101
26,0.21666666666666667,0.0005811731961895336,-0.0022170980989588444,0.00013043515369876843,7.834957631485648e-05,4.628703562949576e-05,0.0002587234884137293,-0.0011684166843419564,0.0002059885484763761,0.04981247462907963,0.0,0.000206135426140888,1.9682425260543823,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-4.1562157590217385e-06,0.0,0.01979903317987919,0.04816889390349388,0.007446877658367157,0.007449027616530657,0.016930997371673584,-0.0013187526492401958
27,0.225,0.0003415799629297135,-8.988447069470037e-05,6.679129230688394e-05,0.00010225964381569174,2.3538127226566925e-05,0.0002589196394739507,0.0006796660678315395,0.00023549440670563685,0.03564526971734878,0.0,0.00023582553526733238,0.1908842772245407,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.255412136124133e-07,0.0,0.02022998034954071,0.036896463483572006,0.0075898985378444195,0.007579559460282326,0.015055238269269466,0.015384255908429623
28,0.23333333333333334,0.00045425448196834915,-0.0002726944932136705,0.00010087294976110042,6.757494851867466e-05,3.5902091624451444e-05,0.00025921882357082116,0.000609226710605275,0.00019144716243937255,0.04380549007616883,0.0,0.00019135189007439248,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-5.7073986993211485e-09,0.0,0.020191656425595284,-0.042618509382009506,0.007641291711479425,0.007633544970303774,-0.004285275936126709,-0.0039830803871154785
29,0.24166666666666667,0.0004574110054869394,-0.002437283912220041,9.349749174428299e-05,0.0001179755583980016,3.288951497833309e-05,0.00025949290286230727,-0.0015089069537285095,0.00025277610603803536,0.042173644416651425,0.0,0.0002534718892107759,1.96446692943573,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,3.6737606559485375e-06,0.0,0.019752979278564453,-0.042690034955739975,0.007508171256631613,0.007504116743803024,-0.01854032091796398,-0.017856359481811523
30,0.25,0.0003018820837359601,-0.0025691720867883436,7.236654668905513e-05,0.00014319896441406725,2.549021176891752e-05,0.00025970532129371494,-0.0017920191706555463,0.00027849386735945953,0.0371030436126717,0.0,0.000279184826641942,2.233442544937134,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.3578889802831605e-06,0.0,0.019727900624275208,0.03471493721008301,0.007414831314235926,0.007416470441967249,0.00803142786026001,0.01158356573432684
31,0.2583333333333333,0.0005794275356063664,-0.0004604795826254432,0.00011909505391305793,4.6670253624802934e-05,4.180923198969066e-05,0.0002600537315602957,0.0005447669920790798,0.00015908792926283224,0.04759795050022936,0.0,0.00015897481553778212,0.6076168417930603,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.2919235404700903e-06,0.0,0.020155102014541626,0.04808306321501732,0.0075508588925004005,0.007550976704806089,0.01644730567932129,0.016518831253051758
32,0.26666666666666666,0.00017238979990738168,1.2455501239726132e-06,4.5780908961626594e-05,0.00011695925407760599,1.605706780335261e-05,0.00026018754045865693,0.0005965630535292438,0.0002518707038818114,0.029510997636054075,0.0,0.00025193542589067885,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,7.363926786060904e-10,0.0,0.020247794687747955,-0.026253459975123405,0.007622475270181894,0.007623449433594942,-0.0010514259338378906,-0.0009065865888260305
33,0.275,0.0006574597791939079,-0.0020281569967400305,0.00014119219530529713,5.2070923271237344e-05,4.9585373184620034e-05,0.0002606007519018621,-0.000916833347067726,0.00016790235624789167,0.05182586308348352,0.0,0.00016827650772438825,1.6544674634933472,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,3.6633609574100614e-06,0.0,0.01983598992228508,-0.051240917295217514,0.007526126690208912,0.007526114583015442,-0.013499557040631771,-0.015228687785565853
34,0.2833333333333333,8.984542514556738e-05,-0.002790290850715714,2.38170303857155e-05,0.0001951325328818222,8.386597013258162e-06,0.00026067064021030595,-0.002220825222092303,0.0003251542055039188,0.02128563611587696,0.0,0.00032577246862092787,2.3350141048431396,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.8790353453857845e-06,0.0,0.019682444632053375,0.0188827496021986,0.00744343176484108,0.0074254414066672325,-0.005859732162207365,-0.007890164852142334
35,0.2916666666666667,0.000734776793702242,-0.0009014486758159495,0.00015752054047616238,8.465202884689674e-06,5.5257436036161336e-05,0.0002611311188439406,0.0002604449800910851,6.763548024251998e-05,0.05474071846738644,0.0,6.7388848768635e-05,0.9558927416801453,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-2.2551679162276055e-06,0.0,0.02006579376757145,0.054155584424734116,0.0075213308446109295,0.007521133869886398,0.017361938953399658,0.01734405755996704
36,0.3,2.2589438330970377e-05,0.00014800794495921387,8.511873611193715e-06,0.00014891164032780662,2.9864393015359496e-06,0.0002611560058381201,0.0005891769030673046,0.0002842004740613775,0.012724900671624583,0.0,0.00028413561723770667,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,2.0048631346389605e-09,0.0,0.020277846604585648,-0.009480713866651058,0.007616160437464714,0.007616670336574316,0.003192722564563155,0.0033688542898744345
37,0.30833333333333335,0.0007564687575949243,-0.0015683203776022442,0.00016655251950174803,9.678421798467383e-06,5.843240974237069e-05,0.00026164294258597317,-0.0003739777361211312,7.218854677574952e-05,0.056288215461008706,0.0,7.26275308702786e-05,1.321720838546753,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,3.0902162429282125e-06,0.0,0.019929293543100357,-0.054978128522634506,0.007549306843429804,0.0075474269688129425,-0.01242667343467474,-0.013081132434308529
38,0.31666666666666665,1.38877786792607e-06,-0.002870000505622479,7.975119534491235e-07,0.00021629677924713786,3.047112510887403e-07,0.0002616454818463989,-0.0023898719547075674,0.0003423412070529706,0.003895008829212018,0.0,0.00034298375156352365,2.398786783218384,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.418153442478984e-07,0.0,0.019665664061903954,0.001970529556274414,0.007466042879968882,0.007455817889422178,-0.006380080711096525,-0.007307230960577726
39,0.325,0.0007663129655505746,-0.0013714116446329303,0.0001677700177745446,1.72243480991317e-06,5.884862413190079e-05,0.0002621358870474981,-0.00017347033945039981,3.0051041296062037e-05,0.05649354761793831,0.0,3.033999830591059e-05,1.3210221529006958,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.1918849794182697e-06,0.0,0.01997050829231739,0.05529641732573509,0.007498771883547306,0.007490936201065779,0.019959209486842155,0.017577409744262695
40,0.3333333333333333,1.3497224846826856e-05,0.00015512791216559492,1.2251271642596408e-06,0.0001510674168662947,4.4254933675415015e-07,0.0002621395749586377,0.0005830572560016139,0.00028625090617835527,0.0048276232574167,0.0,0.0002862756247250625,0.01032932847738266,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-5.550782308837501e-09,0.0,0.020279251039028168,0.007220506202429533,0.007634111680090427,0.007603432983160019,0.009815095923841,0.006779729854315519
41,0.3416666666666667,0.0007140963967730111,-0.0010981473886761835,0.00016090430324050293,1.1882488710079706e-06,5.644747384116321e-05,0.00026260997057398074,4.0651530782319275e-05,2.503751334246122e-05,0.055325525347436864,0.0,2.476047970389934e-05,0.9250889420509338,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,2.0855072829989506e-06,0.0,0.020024223253130913,-0.05342959985136986,0.0076166437938809395,0.007572704926133156,-0.008788704872131348,-0.008782446384429932
42,0.35,5.5692616874158954e-05,-0.0028034426776813366,9.354322625267517e-06,0.00020016477588209668,3.282191413771908e-06,0.0002626373221690955,-0.0022755936401307178,0.0003293140180782261,0.013339760365268703,0.0,0.0003300229541348437,2.32958984375,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,1.5786469998336095e-06,0.0,0.01967831701040268,-0.014866589568555355,0.007537378463894129,0.007476125843822956,-0.006882547866553068,-0.010122655890882015
43,0.35833333333333334,0.0006554893080924262,-0.0018246186404144412,0.00014705955616088623,2.872144414577179e-05,5.159353721307024e-05,0.0002630672683125378,-0.0007302810637028192,0.00012458635713420493,0.052891813003337236,0.0,0.00012503948292114182,1.6743223667144775,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.7411415757568724e-06,0.0,0.01987818442285061,0.051158662885427475,0.007516141515225172,0.00746625941246748,0.0003245472616981715,0.0184974055737257
44,0.36666666666666664,0.0001354681560160004,2.167796000092999e-05,2.4019076288416693e-05,0.0001234607099933739,8.425130631660555e-06,0.0002631374777344683,0.0005677633800331893,0.0002587775661084913,0.021375679640167167,0.0,0.0002587800548019492,0.15018156170845032,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.6289422984127385e-07,0.0,0.02025243639945984,0.02319931797683239,0.007594049442559481,0.007604266982525587,0.01347809936851263,0.01164704468101263
45,0.375,0.0005465950354665898,-0.000666362306976693,0.00012724328253351227,2.422288165759001e-05,4.4635763406934146e-05,0.00026350944242952605,0.0002952083351105252,0.00011460000468098462,0.04919932712626661,0.0,0.00011445706863413782,0.5797338485717773,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,1.1375313348292834e-06,0.0,0.0201116893440485,-0.04674553498625755,0.007632771972566843,0.007612925488501787,-0.005823969375342131,-0.007057785522192717
46,0.3833333333333333,0.00022222567262269186,-0.0026058150569563754,4.3677550072290765e-05,0.00015329809493181489,1.5327547513234797e-05,0.00026363717199213635,-0.0019229765673374412,0.00028818011824509885,0.02882509948720277,0.0,0.00028881821705022543,2.14443302154541,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,2.8268655569190426e-06,0.0,0.019718486815690994,-0.029740331694483757,0.0074878777377307415,0.007537751458585262,-0.017275214195251465,-0.007486938964575529
47,0.39166666666666666,0.00044756674371410494,-0.002221768585301938,0.00010369833744255602,7.931921518375843e-05,3.6378328766749044e-05,0.00026394032473185924,-0.001327243964229659,0.0002072162284034296,0.04441480816932569,0.0,0.00020780458230302187,1.963841199874878,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-3.6190126996231257e-06,0.0,0.019797492772340775,0.04227876290678978,0.007443245034664869,0.007511482108384371,0.013666748069226742,0.0004452466673683375
48,0.4,0.0003346816266054868,-0.0002377338309427744,6.606869576252357e-05,7.766005317413496e-05,2.3181572920124964e-05,0.0002641335045061936,0.0005048100491055645,0.00020523457421451697,0.03545190738215203,0.0,0.0002051338924918715,0.3932254910469055,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-6.433687432596548e-07,0.0,0.020200127735733986,0.036520954221487045,0.007569025736302137,0.007571435533463955,0.014563499949872494,0.015470086596906185
49,0.4083333333333333,0.0003209215810973586,-0.0003126444521248361,7.841363392842613e-05,6.540930596074189e-05,2.750215401141379e-05,0.0002643626891229554,0.0004164627579846459,0.00018835425651946507,0.03862225611361657,0.0,0.0001882870549032659,0.3180648386478424,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,4.744103969505362e-07,0.0,0.020183691754937172,-0.03582000359892845,0.007620614022016525,0.007636215537786484,-0.00387400365434587,-0.0017550586489960551
50,0.4166666666666667,0.0004281416028896596,-0.0022969069738062124,8.90736516395387e-05,9.232906089285038e-05,3.124499951081869e-05,0.0002646230641188789,-0.0014227395942652849,0.0002236166954743733,0.04116389825274503,0.0,0.00022414621893652924,1.8855375051498413,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,3.404274170358193e-06,0.0,0.019781537353992462,-0.04131316766142845,0.007498875260353088,0.007519520353525877,-0.015415548346936703,-0.01689612865447998
51,0.425,0.0002220548021887772,-0.002530537180381829,5.381247545715777e-05,0.00013508115816218168,1.8874236650268313e-05,0.0002647803494242978,-0.0018548083951494144,0.00027049350142712293,0.03199508230663336,0.0,0.0002711066374293589,2.174405813217163,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-2.8052122954531466e-06,0.0,0.019735759124159813,0.02974390797317028,0.007416829466819763,0.007416286040097475,0.009455679915845394,-0.007891058921813965
52,0.43333333333333335,0.0005307724246781573,-0.0005937987947026288,0.00011026466979024229,3.182578294026739e-05,3.867546702235022e-05,0.0002651026449828174,0.0003441667276888556,0.00013135723782230088,0.04579942685409275,0.0,0.00013119883922038512,0.6972322463989258,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.4077524948028061e-06,0.0,0.020128019154071808,0.04602312669157982,0.007541780360043049,0.007550314534455538,0.015313624404370785,0.015188454650342464
53,0.44166666666666665,0.00011987035666678401,-6.85038982545978e-05,3.206741279798593e-05,0.00010603056046086141,1.124759677697441e-05,0.00026519637495595885,0.0004546608066269924,0.00023981560854519193,0.024698676782877762,0.0,0.0002397797782888762,0.13974207639694214,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,1.2894070153200688e-07,0.0,0.020233912393450737,-0.02188682369887829,0.007602790370583534,0.007609356660395861,-0.002462267642840743,-0.0027787683065980673
54,0.45,0.0005935209957067108,-0.0019053220250532053,0.0001276593499876625,3.745755735457047e-05,4.4775707815980365e-05,0.00026556950585442536,-0.0008811146161498359,0.00014235540178993435,0.04927970344907672,0.0,0.00014281502463189857,1.5742225646972656,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,3.3052080423761287e-06,0.0,0.01986084319651127,-0.0486910305917263,0.007534434553235769,0.007536760065704584,-0.013923346064984798,-0.011069475673139095
55,0.4583333333333333,5.508258317434466e-05,-0.0027109020846085644,1.5049822818084915e-05,0.00017632457031886112,5.279066348476457e-06,0.000265613498073996,-0.0021988316102232778,0.0003090691332555966,0.016920274279211014,0.0,0.00030973059684995865,2.2982804775238037,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-1.4319219658111846e-06,0.0,0.01969810016453266,0.01478791143745184,0.00745094520971179,0.007470902055501938,-0.006007253658026457,-0.004102885723114014
56,0.4666666666666667,0.0006509154757813378,-0.0010114044241262624,0.0001396420396181292,3.727961938622979e-06,4.898102307876469e-05,0.000266021673266319,4.89027264781466e-05,4.4745516075415766e-05,0.05154064644021018,0.0,4.449838672755755e-05,1.044740080833435,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,nan,1.0,0,-2.3221683101987004e-06,0.0,0.020043466240167618,0.05096554383635521,0.007514182943850756,0.007519327104091644,0.016330182552337646,0.0177079439163208
