step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
10,0.08333333333333333,0.0005300119014166676,-0.00013976279621757785,0.00014324380619290427,8.423248588991678e-05,0.000265976936037887,0.00025103316950893185,0.0008687585667908426,0.00021346695724038908,0.05220004689615138,0.0,0.00021244096069301724,0.6784248352050781,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,4,-1.5930526148555434e-06,6.008126129425167e-05,0.02020740509033203,0.04595517739653587,0.008209896273911,0.008200200274586678,-0.0038659570273011923,-0.0005400180816650391
11,0.09166666666666666,9.551312884211144e-05,0.0006284993965756127,8.271046197228483e-05,0.00013469637709820128,4.644960761328768e-05,0.0002514202495723759,0.001192839614060586,0.00026484529566749503,0.03966537123816734,0.0,0.0002707782573903345,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,4,-3.428507943270976e-08,-4.2483120475983756e-05,0.020365985110402107,-0.019040105864405632,0.008067886345088482,0.008147045969963074,-0.03094017319381237,-0.014356969855725765
12,0.1,0.0025503795434667445,-0.0019548407011320836,0.0001358033510313335,8.070226677423869e-05,0.0001766659479133516,0.0002528924658049872,0.00106493692594522,0.0002085905070691048,0.05082628603881536,0.0,0.00020693989108154674,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,5,-5.677236971019569e-08,-0.000251129133306105,0.01984582468867302,-0.10070084780454636,0.007659436669200659,0.007904053665697575,-0.05108177289366722,-0.044365521520376205
13,0.10833333333333334,9.57572510190855e-05,-0.0028696240225927925,4.536775504118271e-05,0.00021355852942461442,0.00010941568916191397,0.00025380426321466984,-0.0022611362238932403,0.000339378273493742,0.029376630887259746,0.0,0.000342314475974483,1.945926547050476,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,6,-1.4305214109414056e-06,-2.5714002266141178e-05,0.019666828215122223,0.018314121291041374,0.007398523390293121,0.007414597552269697,0.013049839995801449,-0.049765702337026596
14,0.11666666666666667,0.0007769753657891071,-0.0007511097949817799,0.00017637834656102503,2.230732963632155e-05,6.708879745616388e-05,0.00025436333652680454,0.00047891458353147833,0.00010220258006534822,0.057924108437300774,0.0,9.754602796124374e-05,1.6259980201721191,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,6,-3.731040063162784e-06,-4.6540391868581175e-05,0.020096058025956154,0.05568623170256615,0.007537276018410921,0.0075437757186591625,0.0176122784614563,0.018855927512049675
15,0.125,3.6598921059653065e-05,0.00030152905870880716,2.062411508762712e-05,0.00016908031558045134,6.752854181322159e-05,0.00025492607437524803,0.0007827584848117868,0.0003027537846584463,0.019807225595454562,0.0,0.00030208664968017844,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,7,-1.4460700961243253e-08,-2.4317257770256692e-05,0.02030910551548004,-0.01208424475044012,0.007612941786646843,0.007623888086527586,0.0035020706709474325,0.004177987575531006
16,0.13333333333333333,0.0007795094624290811,-0.0016912317285435296,0.00018890351475640209,1.9922474375142436e-05,8.158331598919013e-05,0.0002556059353418246,-0.0004472903416410793,0.00010127177780411284,0.05994604909842059,0.0,9.861918797559303e-05,1.158979058265686,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.0438552393414411,8,-5.421010862427522e-20,-7.596834727784194e-06,0.019903115928173065,-0.05582213029265404,0.007595962844789028,0.0076126945205032825,-0.009984969161450863,-0.009273289702832699
17,0.14166666666666666,1.123747635963936e-05,-0.002942147198215129,4.475072185289117e-06,0.00023853050065269658,8.508569000511132e-06,0.00025567684008349553,-0.002432227308934008,0.00035914625834447745,0.009226605031427196,0.0,0.0003572465458994925,1.780110239982605,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,10,-4.898297393952488e-07,-5.975376932731724e-06,0.019651252776384354,0.00607252074405551,0.007442682981491089,0.007449425756931305,-0.014380215667188168,-0.016607344150543213
18,0.15,0.000786257475896884,-0.0012447229010174074,0.00019055656176860406,5.9255549565171805e-08,8.950832645542828e-05,0.0002564227428039574,-1.1426864998396677e-05,3.615169504390968e-06,0.060207985700169775,0.0,3.9604588039262095e-06,0.8713339567184448,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,10,-2.1306448766512194e-06,4.1444680543400786e-05,0.019996246322989464,0.05601167306303978,0.007499356288462877,0.007499397732317448,0.018636880442500114,0.019657013937830925
19,0.15833333333333333,1.0747480554873593e-05,0.0002917408653879518,5.460829635176197e-08,0.00017334111730192436,1.5428795880355074e-06,0.0002564356001338577,0.0007323196716749592,0.0003061558825067051,0.0010188668970431839,0.0,0.0003042548398767775,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,10,-6.5074496802979866e-09,2.2849727672350877e-05,0.020306570455431938,0.006347894202917814,0.007644484750926495,0.007646295707672834,0.010867415927350521,0.011104344390332699
20,0.16666666666666666,0.0010940782107859439,-0.0012020913313496879,0.0001779643012702273,2.743343538301368e-07,7.069428604462604e-05,0.0002570247191842296,0.000327250234244543,3.321917881262383e-06,0.05818450523374991,0.0,3.0006479253981337e-06,2.263021945953369,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,11,4.9808157433361305e-06,0.0001391448900440711,0.020002439618110657,-0.06610751152038574,0.007622214034199715,0.00762635562568903,-0.01689702272415161,-0.016568899154663086
21,0.175,2.870470691403677e-05,-0.002899548564816827,5.0794629883233585e-06,0.00022431023143556738,5.855618195709775e-06,0.0002570735160025272,-0.002384380647476372,0.00034865695036273683,0.009829590576573946,0.0,0.0003489082839565761,2.385773181915283,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,13,1.1129023622134056e-06,3.315073567640584e-05,0.01965981535613537,-0.010292529128491879,0.007444590795785189,0.007459733635187149,-0.02071201615035534,-0.01605391502380371
22,0.18333333333333332,0.0007602016252944397,-0.0017328090178202857,0.00016833057859759376,2.0654942285904366e-05,5.90521154095256e-05,0.00025756561696427325,-0.0005260562546780746,0.00010558746032946289,0.05658789392558631,0.0,0.0001052169587067449,1.431791067123413,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,13,-3.49473674457609e-06,-2.5786039361965483e-05,0.01989736221730709,0.05509614571928978,0.0074674515053629875,0.007468925788998604,0.016611814498901367,0.015143751166760921
23,0.19166666666666665,0.00010545264184532859,0.0001309718537488929,1.756970530148163e-05,0.00014542007321037244,7.882393284963781e-06,0.00025763130357498126,0.0006570455776810568,0.00028084118644346444,0.01828197129956208,0.0,0.0002810754150038987,0.0,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,13,-2.0010804791241888e-08,5.8562003302411986e-05,0.02027471549808979,0.020477769896388054,0.007599545642733574,0.007599074859172106,0.010440944693982601,0.010615288279950619
24,0.2,0.0006428121704187447,-0.0007410266598807671,0.00014439690470613334,1.856848709351089e-05,5.0968176665943536e-05,0.0002580560383805308,0.00032280694071815265,0.00010022358373657956,0.05241081081831852,0.0,9.965066353897615e-05,0.7331981658935547,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.016428517667462096,21,-2.710505431213761e-20,-5.07575676647066e-05,0.020097196102142334,-0.05067586526274681,0.007587333209812641,0.007585479412227869,-0.009404717944562435,-0.014831720851361752
25,0.20833333333333334,0.00017987294120177022,-0.0026557970106722813,3.542022883824322e-05,0.00016352184926031788,1.3168411346408214e-05,0.00025816577514175084,-0.002018816216230199,0.0002974835328261944,0.025957672107144968,0.0,0.00029875135210476775,2.335585832595825,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,26,2.7932929183769033e-06,7.118849081559997e-05,0.019708925858139992,-0.02676844410598278,0.007484741974622011,0.007477982901036739,-0.011564790271222591,-0.01132428552955389
26,0.21666666666666667,0.0005060583349941115,-0.002151356345892886,0.00011237097825985889,6.803705590691272e-05,4.098035892272946e-05,0.0002585072781327736,-0.0012063826985992292,0.00019190164621440264,0.04623473636319525,0.0,0.0001923688801461518,1.9808377027511597,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,26,-3.901619320766277e-06,-7.243357367113425e-05,0.019812528043985367,0.04494309052824974,0.007445257157087326,0.007441462483257055,0.01606285572052002,0.011915265582501888
27,0.225,0.0002973655978417842,-0.00017968660254311032,5.6689530388156984e-05,8.671033187904293e-05,1.9990705776137196e-05,0.00025867386734757474,0.0005197527249134486,0.00021683500554963757,0.03283922040837039,0.0,0.0002172473911827333,0.28528937697410583,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,26,-4.502189985520241e-07,7.187465695094225e-05,0.02021184377372265,0.03442883491516113,0.0075798979960381985,0.007572389207780361,0.013923346064984798,0.01398771908134222
28,0.23333333333333334,0.0003624933248546982,-0.000373994146811778,8.582157059572496e-05,5.6794863185585115e-05,3.071000389581895e-05,0.00025892978404670655,0.0003900453958709368,0.00017550504349927537,0.04040543619998497,0.0,0.00017572288590031346,0.2784799635410309,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.03210641904112593,34,-2.710505431213761e-20,-7.150541593798487e-05,0.020171329379081726,-0.038069482892751694,0.007623172365128994,0.007619136478751898,-0.005159675609320402,-0.004457831382751465
29,0.24166666666666667,0.00037388395787083266,-0.002296236051491464,7.537282650633791e-05,9.208513567810323e-05,2.724697008568773e-05,0.00025915684213075394,-0.001495737289305436,0.0002233124359606635,0.03786585040739736,0.0,0.0002239169084492659,1.8462541103363037,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,42,3.1086742422705338e-06,5.398704535528867e-05,0.019781766459345818,-0.03860950097441673,0.007509496528655291,0.0074996668845415115,-0.013396739028394222,-0.01619964838027954
30,0.25,0.00022273128807196618,-0.002444092012697833,5.4530223564308574e-05,0.0001176785464349645,1.918162513151129e-05,0.0002593166890068499,-0.0017898352656197435,0.000252381630742749,0.032207815653266296,0.0,0.0002533202229370161,2.14382004737854,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,42,-2.7471826482696024e-06,-5.6153852322859184e-05,0.019753171131014824,0.029801128432154655,0.0074269939213991165,0.007427309639751911,-0.006342529784888029,0.010195075534284115
31,0.2583333333333333,0.00046499910323778075,-0.0005829107538219564,9.52991154723888e-05,3.306195027216141e-05,3.3660480402421294e-05,0.0002595971930102034,0.00027004660817057794,0.00013385544745098718,0.04257807787585251,0.0,0.00013350794891824573,0.7450153827667236,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,42,-1.4046950831028801e-06,4.443398045176429e-05,0.020130310207605362,0.043076273053884506,0.007542172446846962,0.00754279550164938,0.014568864367902279,0.01457959320396185
32,0.26666666666666666,0.000122417671522194,-0.00015081161268800693,3.3075023050586645e-05,9.133469809365077e-05,1.1757344342561056e-05,0.00025969517087972476,0.00035571095085814924,0.00022257357613014172,0.025083736526598552,0.0,0.00022270184455305735,0.24329449236392975,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.022331919123468803,47,0.0,-4.121562764649396e-05,0.020217176526784897,-0.022122858092188835,0.007603537756949663,0.007604158949106932,-0.0018113850383087993,-0.0018176435260102153
33,0.275,0.00047497555016175034,-0.001867336387990976,0.00010262828027910354,3.330990690210628e-05,3.651861410379579e-05,0.0002599994926639231,-0.000996423157984093,0.00013424658154743217,0.04418482956985072,0.0,0.0001345101896139779,1.586702823638916,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,59,2.95993113546189e-06,3.3978988108766296e-05,0.019868886098265648,-0.04355191811919212,0.007520605809986591,0.007520725484937429,-0.013702510856091976,-0.011152624152600765
34,0.2833333333333333,4.797138133657421e-05,-0.0025740868314290443,1.3244544422691369e-05,0.00014486013150759403,5.072681589535553e-06,0.00026004176501050256,-0.0021079690091516824,0.0002801276495170216,0.015873241117152846,0.0,0.0002807585593794341,2.1403005123138428,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,59,-1.2512034373037787e-06,-2.3791864264113638e-05,0.01972634717822075,0.013782977126538754,0.007437864784151316,0.007448582910001278,-0.006719827186316252,-0.005401968490332365
35,0.2916666666666667,0.0005238325940938216,-0.0010293884951742386,0.00011278842174469661,3.1639063736349266e-06,3.957283317612577e-05,0.0002603715386203036,-0.00012923203434178193,4.113662356292509e-05,0.04632062404607216,0.0,4.0794480402143226e-05,1.0420995950698853,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,59,-2.0717043222466715e-06,1.7908777773231093e-05,0.02003987692296505,0.04572629556059837,0.007512844167649746,0.007512949872761965,0.014558135531842709,0.014643966220319271
36,0.3,9.669800133769479e-06,-9.120603279490235e-05,3.821769405667425e-06,0.0001022247260528329,1.3834011375561916e-06,0.0002603830669631166,0.00028489332976048404,0.00023547104657244993,0.008526612271579954,0.0,0.00023539093396366984,0.2079620510339737,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.024489833362012516,60,2.710505431213761e-20,-8.630027021512481e-06,0.020229600369930267,-0.006201266776770353,0.0075900801457464695,0.0075904326513409615,0.0015673040179535747,0.0015619395999237895
37,0.30833333333333335,0.0004691139632073606,-0.0014298275217069336,0.00010538736656434812,3.5096552186715015e-06,3.707620458497049e-05,0.000260692035334658,-0.0005911245013818954,4.332035864016509e-05,0.04477499341900283,0.0,4.349188462896242e-05,1.281693696975708,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,75,2.42749608658801e-06,4.9611656128945416e-06,0.019957663491368294,-0.04329800233244896,0.007541455794125795,0.007541786879301071,-0.009244679473340511,-0.009310840629041195
38,0.31666666666666665,1.0341581492870475e-06,-0.0025402482863869542,8.760593504212493e-09,0.00013840104059858533,5.1448498860756e-07,0.00026069632270956305,-0.0021401080043360146,0.00027381874521716223,0.0004082692940360673,0.0,0.0002743393287437936,2.144273042678833,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,76,2.2565033829519804e-07,7.731562776573069e-06,0.019732588902115822,-0.0018095968989655375,0.007476142607629299,0.007476011291146278,-0.0051704044453799725,-0.0051444764249026775
39,0.325,0.0004601441663441134,-0.00145846446593106,0.00010170588886791805,4.332818391251927e-06,3.5746153319113684e-05,0.00026099420732055565,-0.000631287385007221,4.808928297426658e-05,0.04398598291864927,0.0,4.8467165562066615e-05,1.379230260848999,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,76,-2.560770557383826e-06,-1.4448736704682035e-05,0.019952844828367233,0.04284023866057396,0.007490287534892559,0.007490989752113819,0.015373527072370052,0.01588761806488037
40,0.3333333333333333,2.003184719436826e-05,-0.00018685126897227222,2.652608715812747e-06,8.556172953706809e-05,9.339746685933617e-07,0.00026100199044279393,0.0001823969069177708,0.00021542243940408283,0.0071036131101291445,0.0,0.00021527534252118374,0.30848631262779236,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,76,-1.195228191910061e-07,2.075422936167463e-05,0.02021002769470215,0.008879899978637695,0.007591587025672197,0.007596239447593689,0.006627738010138273,0.00706136180087924
41,0.3416666666666667,0.0003756061235869272,-0.0010331251629050841,8.535736096906054e-05,2.7799105285643835e-06,2.9953898975480627e-05,0.0002612516062675896,-0.00030813016155294235,3.882340195746086e-05,0.040296022460839145,0.0,3.874433579087763e-05,1.0019868612289429,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.009182208185173953,90,0.0,-1.782449782766136e-05,0.020037641748785973,-0.03874897584319115,0.007582699880003929,0.007590430788695812,-0.006309449207037687,-0.005974173080176115
42,0.35,5.5952542823183235e-05,-0.0023548384684491924,1.065519858296823e-05,0.0001029964526122714,4.584141779311429e-06,0.0002612898074490839,-0.0019239444669816854,0.0002361777688883301,0.014236876577560375,0.0,0.00023675297178756542,1.9820189476013184,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,94,1.3251268386847833e-06,2.7744856382430103e-05,0.019769243896007538,-0.014941691420972347,0.0075281159952282906,0.0075385551899671555,-0.005149840842932463,-0.004792212974280119
43,0.35833333333333334,0.0003061609891238327,-0.00180965218945686,6.904272069963103e-05,2.756958173397144e-05,2.4364519101642408e-05,0.00026149284510826424,-0.0011453860527911605,0.00012208465249728706,0.03624113985657283,0.0,0.00012244832256660214,1.602627158164978,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,94,-2.44607558294131e-06,-2.8703691193428975e-05,0.01988069713115692,0.034983158111572266,0.0075112818740308285,0.0075249746441841125,3.755092257051729e-05,0.00047117468784563243
44,0.36666666666666664,0.00010878509324588735,-0.00042273742727749264,2.037222077793975e-05,5.122873317053042e-05,7.1515613360030195e-06,0.00026155244145273094,1.920106136959587e-05,0.00016668531506452817,0.019686157705791903,0.0,0.00016665273983052965,0.47909584641456604,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,94,-4.3853327932694564e-07,3.4875088949267325e-05,0.020162582397460938,0.020799634978175163,0.007567911874502897,0.0075553483329713345,0.011784731410443783,0.00907659437507391
45,0.375,0.0002182472994344248,-0.0007315565916365034,5.1490607915739466e-05,1.910468030974003e-05,1.8067637174661088e-05,0.0002617030050958531,-0.00018101099888074602,0.00010179578056944255,0.03129722469594197,0.0,0.00010181514110994498,0.7065568566322327,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.009825109181439709,104,0.0,-3.073384394059226e-05,0.020099198445677757,-0.029532907530665398,0.0075943730771541595,0.007571274880319834,-0.003206133609637618,-0.007322430144995451
46,0.3833333333333333,0.00015090508173529868,-0.0020731512755043824,3.0468998913351335e-05,5.778456552157374e-05,1.0862173994298724e-05,0.0002617935232124723,-0.0015721991061216863,0.000176870520757807,0.024075217447548335,0.0,0.00017731859986034096,1.7131062746047974,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,112,1.8442573505525483e-06,2.734735020561377e-05,0.019827187061309814,-0.02452969364821911,0.007547229062765837,0.00746798375621438,-0.0055512781254947186,-0.011453925631940365
47,0.39166666666666666,0.0001367892512995495,-0.0020535303038433216,3.2745267601718934e-05,5.477860054515072e-05,1.1523015627245333e-05,0.00026188954834269933,-0.001567327636054203,0.00017214557099605874,0.024958399892245253,0.0,0.00017278132153659048,1.8080424070358276,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,112,-1.8138026863305208e-06,-2.8363971190545532e-05,0.01983165740966797,0.023370979353785515,0.007520703598856926,0.007447494193911552,-0.0007715820684097707,0.007500350009649992
48,0.4,0.0001995211869483942,-0.0007454041915833972,4.049890178092166e-05,1.849399360266448e-05,1.422938602551408e-05,0.0002620081265595786,-0.0002248819826918383,0.00010008051817892763,0.027756419666227678,0.0,9.978091274946863e-05,0.8122898936271667,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,112,-9.927700139937632e-07,2.5298937484682617e-05,0.02009740099310875,0.02821326069533825,0.007531592156738043,0.007531485054641962,0.009376107715070248,0.009432434104382992
49,0.4083333333333333,7.71434912213537e-05,-0.0005560050879260546,1.9789600084761243e-05,3.557860365611958e-05,6.963395022712088e-06,0.00026206615485143455,-0.00016142723811238556,0.00013891709197547009,0.01940265995079966,0.0,0.00013890174999758593,0.6064749360084534,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.006884254269403348,118,-6.776263578034403e-21,-2.099415152515318e-05,0.020135395228862762,-0.01755237579345703,0.007566228974610567,0.007558772340416908,-0.0035351512487977743,-0.002462267642840743
50,0.4166666666666667,0.00019692650679101155,-0.0017283596521597377,4.184424172343007e-05,2.0276451596118675e-05,1.599363082955853e-05,0.00026219943510834753,-0.00120711301694083,0.00010468172105670502,0.028214012771002623,0.0,0.00010510180357748432,1.2858250141143799,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,131,1.565647706525976e-06,4.6453544157554856e-06,0.019897621124982834,-0.0280380230396986,0.0074958717450499535,0.007505325600504875,-0.008887052536010742,-0.007444023620337248
51,0.425,2.8283578769894942e-05,-0.0021386229146160207,7.291968841328935e-06,6.622807524389718e-05,2.8775408057400595e-06,0.000262223414615062,-0.0017745958771458376,0.00018934282959392576,0.01177763188003319,0.0,0.00018983599539076326,1.8742029666900635,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,131,-8.285839505648232e-07,-1.3109927155584057e-05,0.0198149923235178,0.010603665374219418,0.00744252186268568,0.00745737086981535,0.0032302734907716513,-0.003587007289752364
52,0.43333333333333335,0.00022031479985938502,-0.0011033699344033397,4.6810433668283996e-05,1.2614196724972269e-06,1.6418359579793642e-05,0.000262360234278227,-0.0005726230469249465,2.5722548752644388e-05,0.029840986077600298,0.0,2.545404606434488e-05,1.09015691280365,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,1.0,131,-1.394626479298038e-06,8.6333611973314e-06,0.020024890080094337,0.029654501006007195,0.007508079055696726,0.007508113048970699,0.009370743297040462,0.009414552710950375
53,0.44166666666666665,6.395301202049445e-06,-0.0005369977312982102,2.3508437311675223e-06,3.776025301749365e-05,9.9346384640185e-07,0.00026236851314361367,-0.0002281228202038859,0.00014311284952307565,0.006687251202223636,0.0,0.00014309937210651665,0.6516165733337402,1.8357504955328696e-08,1.290127432116453e-06,0,8.0,1.0,0.5,0.003225587277893956,133,1.3552527156068805e-20,-4.608847986027014e-06,0.020139483734965324,-0.00505328131839633,0.007551831193268299,0.00755182933062315,0.00021904705499764532,0.00023424623941536993
