step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
13,0.10833333333333334,8.436968402069335e-05,-0.0028732668151035924,0.00010617350927955965,0.00043826189203517485,0.00013389842584599998,0.00033513977633563367,-0.0019093219534325307,0.0003412672202400675,0.031789043184454344,0.0,0.0003432159498234833,2.8604989051818848,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-4.286694482960444e-06,0.0,0.01966523379087448,0.018124578520655632,0.007445177063345909,0.00745311938226223,0.012157558463513851,0.021766124293208122
14,0.11666666666666667,0.000619923490991647,-0.000727869328309784,0.0003710496793369045,5.755840127090356e-05,0.00020065371485810464,0.0003368118906261179,0.000657474133915789,0.00010784575291836205,0.05941655478047488,0.0,0.0001012113348917919,0.6354748606681824,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-2.400963612355332e-06,0.0,0.020099781453609467,0.04967450723052025,0.007589243818074465,0.007593276910483837,0.029220877215266228,0.016502737998962402
15,0.125,1.3216486822728602e-05,0.0005272115287715548,5.362258279865765e-05,0.00034409083219902347,0.00015723689879843165,0.00033812219811610485,0.0012762636287080695,0.0003046130199829278,0.022578247476690502,0.0,0.0003026648041864161,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-5.118400702689048e-08,0.0,0.02035268396139145,-0.007027387153357267,0.007788174785673618,0.007691880222409964,0.016265809535980225,0.004778801929205656
16,0.13333333333333333,0.001968052727823205,-0.0015361130915237612,0.0003461189199317743,5.0879246075562804e-05,7.108022428594822e-05,0.00033871453331848773,0.0011676523356252686,0.00010310447944625035,0.057379782923418325,0.0,9.80050635560621e-05,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-2.9528146749827153e-08,0.0,0.019932635128498077,-0.08868097513914108,0.007803437765687704,0.007615759037435055,-0.013065933249890804,-0.023624001070857048
17,0.14166666666666666,4.3833786579086455e-06,-0.002953163466707805,1.856848778723857e-05,0.0004909994177532691,0.00014302205522764968,0.0003399063837787181,-0.0020993057987306707,0.00036341298323728756,0.013285068396939643,0.0,0.00035971984395443476,1.5788902044296265,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-3.6384920200545085e-07,0.0,0.019648469984531403,0.0030827519949525595,0.007550200447440147,0.007395594846457243,-0.02116083912551403,0.004068911075592041
18,0.15,0.0006645537795597851,-0.001248147702019664,0.0004056552598222217,3.2964724589746994e-06,8.936252511623869e-05,0.0003406510714880201,0.0001660088813093377,4.067170799479951e-06,0.062117078880563635,0.0,5.169013560762031e-06,0.35545915365219116,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-1.427819757646501e-06,0.0,0.019995253533124924,0.05144834145903587,0.007502224761992693,0.007525985594838858,0.023506877943873405,0.021726785227656364
19,0.15833333333333333,3.635321198766315e-05,0.0004002619673609711,1.3953248876799212e-06,0.0003635811627670212,3.982374032569247e-05,0.00034098293599073423,0.0011425746029940695,0.00031124897896501525,0.003639983174278289,0.0,0.00030679200913077167,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-1.2363919001622242e-08,0.0,0.02032848447561264,0.011905430816113949,0.007681557908654213,0.007630279287695885,0.014952420257031918,0.007059573661535978
20,0.16666666666666666,0.001216905014948081,-0.0008847090338710718,0.0003640794084883173,7.583363893208664e-07,8.83515717713604e-05,0.0003417191990888289,0.0010387529250434763,1.6354784579738509e-06,0.05884557307931527,0.0,1.872372530825799e-06,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-7.381102905691227e-09,0.0,0.020066209137439728,-0.0697481632232666,0.007693280000239611,0.007648924831300974,-0.012784301303327084,-0.004911124240607023
21,0.175,2.1091476513233994e-05,-0.0028885862460248193,1.2457598326599831e-05,0.0004584531974235683,3.395801714135494e-05,0.00034200218256500684,-0.002054581791196411,0.00035091167409595226,0.010890300144571825,0.0,0.00034789483159245366,2.2190263271331787,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,1.320732726173431e-06,0.0,0.019660288468003273,-0.008815526962280273,0.007557695731520653,0.007522810250520706,-0.012981890700757504,-0.017101764678955078
22,0.18333333333333332,0.000730560455042786,-0.0017277029824331424,0.00034853181515468845,4.3841848842594985e-05,5.7368181934645304e-05,0.00034248025074779556,-0.0002622886126452775,0.00010650912709087278,0.05757563908496688,0.0,0.00010398158675822208,1.08336341381073,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-4.060226917890794e-06,0.0,0.019898150116205215,0.05399465188384056,0.007488678675144911,0.007473007310181856,-0.006591975223273039,0.01828729920089245
23,0.19166666666666665,0.00013838728110697135,0.00018382513296045155,3.7923677983270006e-05,0.000299544590595372,2.385900488507997e-05,0.00034267907578850457,0.0010023597584345695,0.0002847537049010264,0.018991576072252075,0.0,0.00028373218923001737,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-4.31213106151713e-08,0.0,0.020284857600927353,0.023413894698023796,0.007648710161447525,0.007613238878548145,0.019633768126368523,0.01007616426795721
24,0.2,0.0008480963161770496,-0.0006282663037190236,0.00029742027150948954,4.006696827992403e-05,3.076250023355604e-05,0.00034293542995711754,0.0009002526822045572,0.0001004887400520387,0.05318724803121723,0.0,9.7521343344017e-05,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,1.5663938902302655e-08,0.0,0.020118486136198044,-0.05823969468474388,0.007738775573670864,0.0076039195992052555,0.00042468306492082775,-0.005174874793738127
25,0.20833333333333334,0.00015422541283501308,-0.0027200370571464324,7.933592523939274e-05,0.00036217896274513557,2.9549661025038754e-05,0.0003431816771323262,-0.0017811150791945645,0.0003133189826324504,0.02747278470049856,0.0,0.0003135362510754128,2.4555835723876953,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,5.223516383080556e-06,0.0,0.019694311544299126,-0.024601219221949577,0.007597004529088736,0.00751746678724885,-0.030455587431788445,-0.014635919593274593
26,0.21666666666666667,0.0005951264036003099,-0.0021607950995564482,0.0002551646707267167,0.0001430149839781406,2.3706058832335586e-05,0.0003433792276225957,-0.0008241098136286852,0.00019598108012399662,0.04925916778067853,0.0,0.00019410891419297403,1.5150233507156372,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-6.390763708238466e-06,0.0,0.019810400903224945,0.04871964082121849,0.007454307749867439,0.007452694699168205,-0.013709663413465023,-0.005733668338507414
27,0.225,0.00032443916024405944,-8.259810908977142e-05,0.00012155126307426505,0.00020348239381278853,1.768449978879838e-05,0.000343526598454169,0.0009104013064955105,0.00023460147753677485,0.03400106927175542,0.0,0.0002358896187209504,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-1.3735238141705753e-07,0.0,0.0202313344925642,0.035970207303762436,0.007591953035444021,0.007590640336275101,0.013484357856214046,0.012733339332044125
28,0.23333333333333334,0.0004564229948770698,-0.00029548865287844304,0.00020186982962821509,0.0001226124343264462,2.214216899966646e-05,0.0003437111165291662,0.0008291277224824543,0.00018182047928966207,0.04381914374672409,0.0,0.00018032573151575545,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,8.70282803997922e-09,0.0,0.02018672600388527,-0.042722221463918686,0.007677762769162655,0.007625403348356485,0.004162788391113281,-0.0017192958621308208
29,0.24166666666666667,0.0003992697635937951,-0.0024344735713563883,0.00017212224727701183,0.00023624163919090994,1.8130226796074726e-05,0.00034386220175246685,-0.0012829777195422045,0.0002525658630938318,0.040459788629893856,0.0,0.0002542515864573168,2.4226999282836914,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,8.160973074141016e-06,0.0,0.019752364605665207,-0.03986477479338646,0.007600108161568642,0.0075309425592422485,-0.023996828123927116,-0.013039111159741879
30,0.25,0.0003397949138976204,-0.002506287543674002,0.0001478053424341867,0.0002622932355529818,1.805021324652807e-05,0.0003440126201961879,-0.0014123814315930249,0.0002666327841593798,0.03749205497154763,0.0,0.00026686095370563026,2.2562522888183594,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-7.040147438932686e-06,0.0,0.019739821553230286,0.03679990395903587,0.007473299745470285,0.0074479589238762856,-0.010413228534162045,-0.005594193469733
31,0.2583333333333333,0.0005496357974330963,-0.00043097702207789044,0.00021922088867396767,9.933826404826272e-05,1.943978820845859e-05,0.0003441746184312584,0.0007813925465086945,0.00016383169702441992,0.045660386314349447,0.0,0.00016485053661971378,0.3615253269672394,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-1.5229823279095571e-06,0.0,0.02016063779592514,0.04680633172392845,0.0075704725459218025,0.007579264231026173,0.018198786303400993,0.019373593851923943
32,0.26666666666666666,0.00018069866442698337,-1.637334403395852e-05,9.807677141062582e-05,0.00021529917021682768,1.0976297849554345e-05,0.0003442660875800047,0.0008219673496004831,0.0002416059070306072,0.03054293014209635,0.0,0.00024197631894608978,0.0,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,9.609139193654699e-09,0.0,0.020243393257260323,-0.02687215618789196,0.0076513816602528095,0.0076754833571612835,-0.00044435259769670665,0.0019258259562775493
33,0.275,0.0006377213503257325,-0.0020525031125061236,0.00026217141760707913,0.00011146668137050469,2.336140364092974e-05,0.0003444607659436791,-0.0006966828972591282,0.0001733962874720137,0.04993430429326464,0.0,0.0001748050279971804,1.7920838594436646,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,7.49599937080079e-06,0.0,0.019829828292131424,-0.05048632249236107,0.007565650157630444,0.0076064011082053185,-0.010923742316663265,-0.008460581302642822
34,0.2833333333333333,0.00010859195062294647,-0.0027315551583543445,5.4241157583244845e-05,0.0003642415803635613,5.503102442555457e-06,0.00034450662513070036,-0.0018599738446538915,0.0003140436873736842,0.022714139702678056,0.0,0.0003153368303219373,2.5436439514160156,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-4.298487770746338e-06,0.0,0.019692756235599518,0.020803211256861687,0.007485203444957733,0.0075499750673770905,-0.007330476772040129,-0.00292718387208879
35,0.2916666666666667,0.0007203354443803843,-0.0008486599900648019,0.00029588833085303617,2.2523465884649948e-05,2.7104198779403284e-05,0.0003447324934538621,0.0005348197445071305,7.811043152992924e-05,0.053049013384115315,0.0,7.812375262504876e-05,1.0210301876068115,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-4.518892919546313e-06,0.0,0.020076220855116844,0.05363702401518822,0.007527788635343313,0.007548189256340265,0.01768648624420166,0.00024050472711678594
36,0.3,3.18253960881246e-05,0.00011242766055464528,2.2720806611980827e-05,0.000281889721897106,1.9998913776144416e-06,0.0003447491592153422,0.0007936127443671989,0.0002764329357198321,0.014700809151128782,0.0,0.00027708164047629243,0.13998942077159882,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,8.654157206188038e-08,0.0,0.020270301029086113,-0.011211632750928402,0.00761414086446166,0.007647859398275614,0.0011077523231506348,0.0105857839807868
37,0.30833333333333335,0.0007410870253077304,-0.001617641595949421,0.00031727013644452156,2.5822538305350508e-05,2.8549037137568144e-05,0.00034498706785815523,-0.00018847482803366334,8.359161959522e-05,0.054933093522847504,0.0,8.386518644695934e-05,1.2702652215957642,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,5.552080396450812e-06,0.0,0.019918292760849,-0.0544130764901638,0.0075524598360061646,0.00763882277533412,-0.01141816284507513,-0.014009176753461361
38,0.31666666666666665,4.541521897948548e-06,-0.0028327365200389197,4.27575475515678e-06,0.0004134691615992741,5.089144761154908e-07,0.00034499130881212285,-0.0020654587729744176,0.0003347020800255986,0.0063778787183199175,0.0,0.0003357081079336227,2.407954216003418,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-6.286549340347612e-07,0.0,0.019672824069857597,0.0038015840109437704,0.007477887906134129,0.007487686350941658,-0.00512659503147006,-0.013453065417706966
39,0.325,0.0007467036559612146,-0.0012969743738304846,0.0003249660360778149,9.117828260832973e-07,2.863033718857178e-05,0.00034522989495536097,0.00012083699598998919,1.4352164240765654e-05,0.05559578233270778,0.0,1.499613101239817e-05,1.3729881048202515,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-6.210134899199704e-06,0.0,0.019985545426607132,0.05458473786711693,0.0074968161061406136,0.007506757974624634,0.01789212040603161,0.01898467354476452
40,0.3333333333333333,6.465898006847502e-06,0.00014079908180236614,4.491714025050902e-07,0.0002956601032532256,2.611788525536777e-07,0.00034523207144579893,0.0007886063259107432,0.00028316573641001613,0.002066539031169201,0.0,0.0002832105952721682,0.07854615896940231,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-3.426379038037452e-08,0.0,0.020276255905628204,0.004895925056189299,0.007610461208969355,0.007634469773620367,0.007406472694128752,0.009477137587964535
41,0.3416666666666667,0.0007024433863379819,-0.0011724007462738102,0.0003175389878633505,3.459717274549433e-07,2.7847804664748054e-05,0.00034546413648467184,0.00019339173613964895,9.365467008152115e-06,0.054956648984917617,0.0,9.372172499817264e-06,0.956602931022644,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,4.186848284688251e-06,0.0,0.020009160041809082,-0.05298256501555443,0.007572551723569632,0.0076092882081866264,-0.011325179599225521,-0.011191069148480892
42,0.35,3.685193717587581e-05,-0.0027947582148369426,1.1057037708017394e-05,0.000395455052581445,1.04996033260486e-06,0.0003454728861541102,-0.0020059213012174944,0.0003274062544325313,0.010255041158734947,0.0,0.00032791995078704456,2.277574062347412,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,2.4240678601286517e-06,0.0,0.019680317491292953,-0.012055634520947933,0.00747411185875535,0.007516397628933191,-0.009039937518537045,-0.008646547794342041
43,0.35833333333333334,0.0006563017587065255,-0.0017360780453430512,0.00029662514184808863,4.129620418683641e-05,2.6048174546715916e-05,0.00034568995427533284,-0.0003961649863262678,0.00010566697288733887,0.05311602077355462,0.0,0.00010618628040040103,1.598681926727295,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-6.829851325982988e-06,0.0,0.019896579906344414,0.05119442567229271,0.007468019146472216,0.00747994240373373,0.01645803451538086,-0.0017541645793244243
44,0.36666666666666664,0.00010087127579709873,3.702767767198192e-05,3.458401704567855e-05,0.0002536202114580587,3.0400865073506058e-06,0.00034571528832956077,0.0007718184703023787,0.0002622584218466499,0.018136802887382248,0.0,0.0002620696132375882,0.16996429860591888,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-2.9323744014453715e-07,0.0,0.02025568298995495,0.020020006224513054,0.007591574918478727,0.007595022674649954,0.01044988539069891,0.01136630680412054
45,0.375,0.0005658182547970704,-0.0007541818444272525,0.0002633802165716937,3.468193432502719e-05,2.3123439771850326e-05,0.00034590798366099284,0.0004556065449275316,9.695686301495596e-05,0.05005089617896176,0.0,9.676165312027306e-05,0.6807531714439392,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,2.6638709586839426e-06,0.0,0.02009444124996662,-0.04753589257597923,0.007582684047520161,0.007597414311021566,-0.01369535829871893,-0.01197963859885931
46,0.3833333333333333,0.0001753971645806713,-0.0026334067885419375,6.862425413030862e-05,0.0003177693541676759,6.026803981094172e-06,0.00034595820702750196,-0.0017256578086357797,0.0002934817062898161,0.025548182503201528,0.0,0.00029397702101289575,2.172234535217285,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,4.925927117933665e-06,0.0,0.019713420420885086,-0.0264358501881361,0.007482511457055807,0.0074872346594929695,-0.01102208998054266,-0.011081992648541927
47,0.39166666666666666,0.00048221464581191037,-0.0021310169661305865,0.00022173049760908657,0.0001300216946436384,1.9446593110869615e-05,0.00034612026197009254,-0.0009509298660958586,0.00018769306909191373,0.04592324811218993,0.0,0.0001880901900012488,1.875779628753662,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-6.945949082437432e-06,0.0,0.019816674292087555,0.04387020692229271,0.0074429986998438835,0.007443762384355068,0.014131664298474789,0.01379996445029974
48,0.4,0.0002789898261440526,-0.00018467393488437152,0.0001093835965951743,0.00017246967123440448,9.606918212154676e-06,0.0003462003196218605,0.0007223694787111204,0.00021627224057683929,0.03225488249003336,0.0,0.00021620910076382616,0.3257945775985718,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-9.261063782852472e-07,0.0,0.020210925489664078,0.03335237503051758,0.0075714015401899815,0.007571035530418158,0.012942551635205746,0.012847780250012875
49,0.4083333333333333,0.00036492220072020375,-0.0003965046936767196,0.0001750404856085306,0.00010856527716335809,1.535885753515631e-05,0.00034632831010132013,0.000598351579916693,0.00017158277753078136,0.0408026667981916,0.0,0.0001714135457206893,0.38170304894447327,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,1.2012998947249294e-06,0.0,0.02016725204885006,-0.038183923810720444,0.007596212439239025,0.00759489880874753,-0.008370280265808105,-0.008503496646881104
50,0.4166666666666667,0.00037086417446209586,-0.0023593955736262743,0.00015326096801318868,0.000206564686667361,1.3444120387795157e-05,0.0003464403444378851,-0.0012822654000457436,0.00023658520784887953,0.038179862616582794,0.0,0.00023717269587202177,1.961552381515503,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,6.391991449852786e-06,0.0,0.019768837839365005,-0.03848433122038841,0.007508491165935993,0.0075058783404529095,-0.010698436759412289,-0.011072157882153988
51,0.425,0.000268015788494966,-0.0024450047493567717,0.00012771445105114646,0.00023687949948832728,1.1214097134491917e-05,0.0003465337952473392,-0.0014658612150749927,0.0002533616092270748,0.03485300507219339,0.0,0.0002539120531563903,2.1324782371520996,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-5.806440499593146e-06,0.0,0.019752509891986847,0.032715797424316406,0.0074524953961372375,0.0074493237771093845,-0.0026687977369874716,-0.003042518859729171
52,0.43333333333333335,0.0004766728430776874,-0.0005036914656059837,0.0001958072770324582,8.288284148199411e-05,1.7178178811126232e-05,0.00034667694673743197,0.0005983484427235879,0.0001499198212562194,0.04315519046926753,0.0,0.00014982909587233788,0.6164707541465759,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-2.2568352007481477e-06,0.0,0.02014618180692196,0.04360198602080345,0.007565661799162626,0.007547218352556229,0.017432570457458496,0.014479457400739193
53,0.44166666666666665,0.000161445106026234,-0.00012894377989042748,8.347609770743273e-05,0.00018982945705412616,7.328014076766981e-06,0.00034673801352140505,0.0006525448944187705,0.0002268970238486481,0.02817749597821923,0.0,0.00022687011794648805,0.17770136892795563,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,3.749770755979813e-07,0.0,0.020221317186951637,-0.025402305647730827,0.007641904056072235,0.007597554009407759,-0.0008565186872147024,-0.0032275912817567587
54,0.45,0.0005475434227474852,-0.001999008238420824,0.00023342392875032748,9.729264407127689e-05,2.0477495829130596e-05,0.00034690865931998115,-0.0007738395835317532,0.0001623387760551255,0.047118537803771024,0.0,0.00016281099100443704,1.6558141708374023,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,6.4817876025498235e-06,0.0,0.01984133943915367,-0.046777721494436264,0.007586651481688023,0.007524904329329729,-0.00906586553901434,-0.010477601550519466
55,0.4583333333333333,8.8304398736744e-05,-0.0026501058197468544,4.6169621984406875e-05,0.0003260108063617221,4.052808112078351e-06,0.00034694243272091513,-0.0018426785599430665,0.00029724319846881087,0.02095562321732754,0.0,0.00029787903078176036,2.268796682357788,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-3.4913843899395808e-06,0.0,0.019709644839167595,0.018771884962916374,0.007541983388364315,0.007464871741831303,-0.0013661383418366313,-0.0035217402037233114
56,0.4666666666666667,0.0006171343353732456,-0.0008905089236218504,0.0002626194775425635,1.7879655770845618e-05,2.3038829625492425e-05,0.0003471344229677942,0.0003542589680325986,6.957693685097611e-05,0.04997843897549579,0.0,6.93604427038077e-05,0.9534180164337158,9.140549135076826e-09,6.450756257501076e-07,0,4.0,0.25,nan,1.0,0,-3.94696120539534e-06,0.0,0.020067716017365456,0.049649473279714584,0.007551177404820919,0.0075220949947834015,0.0014224647311493754,0.015774071216583252
