step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
10,0.08333333333333333,6.110799019734149e-06,-0.0007417028583940141,4.226309874658846e-05,0.000156858326000169,0.000628146026575037,0.00028258246905448056,-0.0002538881655730419,0.00010171318800742936,0.01002307936138336,0.0,9.984516914653565e-05,0.23283064365386963,2.294577905722299e-09,6.431014437154562e-07,0,0.020097559317946434,0.004777907859534025,0.007570779882371426,0.007551925256848335,0.009787379764020443,0.008053779602050781
11,0.09166666666666666,4.524156497789659e-05,-0.0010361787113947816,0.00017109206803675843,3.2467881999788423e-05,0.00021928005547129615,0.0002844098028500747,-0.0005029673935302635,3.474804170807567e-05,0.020169753662211323,0.0,3.790699895921879e-05,1.3964378833770752,2.294577905722299e-09,6.431014437154562e-07,0,0.020036282017827034,-0.01342534925788641,0.0076400721445679665,0.00760677782818675,0.006793587934225798,0.0050622220151126385
12,0.1,2.5091987881532204e-05,-0.0017383590989867247,3.7501769134808705e-05,0.0001891682622662363,0.0003112010395048517,0.0002870031448459484,-0.001199593934858199,0.00011160900783297546,0.00944231080610001,0.0,0.00010969739401374195,0.9783139824867249,2.294577905722299e-09,6.431014437154562e-07,0,0.01989264041185379,-0.010017155669629574,0.007671553175896406,0.007623853161931038,0.0010648369789123535,-0.0006607174291275442
13,0.10833333333333334,4.786101123847161e-05,-0.001476169720723296,0.00016344940038926637,4.738735179258042e-05,0.00023252960000024958,0.00028894089151261716,-0.0009285310657903604,5.256774008217877e-05,0.01971460279649278,0.0,5.490626304162061e-05,0.9238574504852295,2.294577905722299e-09,6.431014437154562e-07,0,0.019946815446019173,0.013786553405225277,0.0076426491141319275,0.007580603007227182,-0.007359534036368132,-0.009077935479581356
14,0.11666666666666667,2.3883330015818033e-05,-0.0007727837331946962,3.800428523349978e-05,0.00014233226928872915,0.0001182368306574864,0.0002899261984347629,-0.0002786376502218864,9.594186283222048e-05,0.00950606986966892,0.0,9.360031420017364e-05,0.7882916927337646,2.294577905722299e-09,6.431014437154562e-07,0,0.020091691985726357,0.009577273391187191,0.007531387265771627,0.007544394116848707,-0.01820683293044567,0.006974637042731047
15,0.125,4.787481161491461e-05,-0.000998451676581057,0.00015321946988784569,3.2105449418975564e-05,0.0002290628456866438,0.0002918350554821516,-0.00047341689017716955,4.51221534028626e-05,0.019087282654629223,0.0,4.635717239721146e-05,1.316063404083252,2.294577905722299e-09,6.431014437154562e-07,0,0.02004491537809372,-0.013825892470777035,0.007555797696113586,0.007596870884299278,0.0021833181381225586,0.005393921863287687
16,0.13333333333333333,2.5107285707953144e-05,-0.001714340815588834,4.300392676778409e-05,0.00016894022176419538,4.366320598394549e-05,0.0002921989155320178,-0.0011850904658168837,0.00010533863477763486,0.010112195402135234,0.0,0.00010343246326028145,1.3180701732635498,2.294577905722299e-09,6.431014437154562e-07,0,0.01989869214594364,-0.010018943808972836,0.007556837052106857,0.007623065263032913,-0.0018565355567261577,0.001017451286315918
17,0.14166666666666666,5.3505774424689723e-05,-0.0015233851876929423,0.00014252559304780364,5.850331582187445e-05,0.0001829576174870636,0.00029372356234441,-0.0009751269420541645,6.272263743873049e-05,0.018409502068331425,0.0,6.339402082185236e-05,1.1051485538482666,2.294577905722299e-09,6.431014437154562e-07,0,0.019938308745622635,0.01459121610969305,0.007511311210691929,0.007600012235343456,-0.00863492488861084,-0.006075202953070402
18,0.15,2.3840121121087442e-05,-0.0008033934274809457,5.02516467723878e-05,0.00012183047852326454,2.0301817195779844e-05,0.0002938927441543748,-0.0003135784369098312,8.932330488819828e-05,0.010931403150863111,0.0,8.743491153727732e-05,0.37999415397644043,2.294577905722299e-09,6.431014437154562e-07,0,0.020085446536540985,0.009706019423902035,0.007538142614066601,0.007538132835179567,0.0068329269997775555,-0.0030170378740876913
19,0.15833333333333333,7.478646192889158e-05,-0.0009575604758346474,0.00012977602030359614,4.4171556575349056e-05,0.00013545265388863653,0.00029502151627011343,-0.0004138049207566972,5.472086973279685e-05,0.01756657132375276,0.0,5.47551970409213e-05,0.6918744444847107,2.294577905722299e-09,6.431014437154562e-07,0,0.020053396001458168,-0.017287731170654297,0.0075828139670193195,0.0075554559007287025,0.003838687902316451,0.002519488101825118
20,0.16666666666666666,3.203743375063792e-05,-0.0016845333090405932,5.794959718421195e-05,0.0001444577765777398,2.2955912376419918e-05,0.00029521281553991695,-0.0011548756859880867,9.823784706069181e-05,0.01173859508608951,0.0,9.704119295988767e-05,1.4505356550216675,2.294577905722299e-09,6.431014437154562e-07,0,0.01990504562854767,-0.011315344832837582,0.007589684333652258,0.007562566082924604,-0.0018846987513825297,-0.0008256732835434377
21,0.175,5.28425695780366e-05,-0.0015658332552881933,0.00011925276603921175,7.639172567241225e-05,9.060200239229271e-05,0.00029596783222651937,-0.0010213783617720135,7.188316541033818e-05,0.01683964529643866,0.0,7.180982645551176e-05,1.2427634000778198,2.294577905722299e-09,6.431014437154562e-07,0,0.019929910078644753,0.014500021003186703,0.007536254357546568,0.0075495317578315735,-0.010297893546521664,0.0005292892456054688
22,0.18333333333333332,3.9429953495123174e-05,-0.0008353793187886498,6.65371056934668e-05,0.00010001513914161645,2.87228902675081e-05,0.00029620718964541525,-0.0003331899308130282,8.177636787736793e-05,0.012578521601558354,0.0,8.065815897398246e-05,0.8459901213645935,2.294577905722299e-09,6.431014437154562e-07,0,0.020078755915164948,0.012534855864942074,0.007535126525908709,0.007558103185147047,0.006753801833838224,0.0010970234870910645
23,0.19166666666666665,4.7719275988274763e-05,-0.0009179935095487184,0.00010822972233682085,5.9996137440767236e-05,6.216998183767444e-05,0.0002967252728273959,-0.0004053231009554597,6.357481969363693e-05,0.016042517450308394,0.0,6.299009662708481e-05,0.9251521825790405,2.294577905722299e-09,6.431014437154562e-07,0,0.020061470568180084,-0.013802646659314632,0.00758246798068285,0.007555011194199324,0.004469900857657194,-0.0018887220649048686
24,0.2,4.2448912240710635e-05,-0.001651231908414515,7.511651914471065e-05,0.00012070233411968335,3.695949850818429e-05,0.00029703326864829744,-0.001115930874261113,9.02961018734759e-05,0.013364955290043697,0.0,8.979940725228197e-05,1.4876046180725098,2.294577905722299e-09,6.431014437154562e-07,0,0.01991223730146885,-0.013003348372876644,0.007597801275551319,0.007514209486544132,-0.0005726515664719045,-0.0075986976735293865
25,0.20833333333333334,4.796728044719209e-05,-0.0016068901880532524,9.73638173487958e-05,9.542122413494554e-05,4.2791782625546324e-05,0.0002973898668368437,-0.0010687479992854752,8.028436225321208e-05,0.015215873007779176,0.0,7.98848107175278e-05,1.3667325973510742,2.294577905722299e-09,6.431014437154562e-07,0,0.019921928644180298,0.013818739913403988,0.007558469194918871,0.0074884179048240185,-0.0083121657371521,-0.00017389653658028692
26,0.21666666666666667,5.0921162867016005e-05,-0.000873760716419669,8.367861622760256e-05,7.978980904612319e-05,4.068769506373443e-05,0.0002977289309623748,-0.00036164219731655244,7.344678962016483e-05,0.014106083244062489,0.0,7.298430251211259e-05,0.8778941035270691,2.294577905722299e-09,6.431014437154562e-07,0,0.02007131092250347,0.01423716451972723,0.007528211455792189,0.007527022156864405,0.007279067765921354,0.006401985418051481
27,0.225,4.0652012752375026e-05,-0.0008789315051520263,8.702515106925013e-05,7.60428335874781e-05,3.246660017523012e-05,0.00029799948596383505,-0.00037721202177908795,7.15816267636732e-05,0.014385341313699243,0.0,7.092755350100583e-05,0.8132265210151672,2.294577905722299e-09,6.431014437154562e-07,0,0.02006927877664566,-0.012731551192700863,0.007583232596516609,0.007569796871393919,0.005699693690985441,0.0037702915724366903
28,0.23333333333333334,5.462771197150099e-05,-0.0016073348276903873,9.194452550450696e-05,9.804151632773087e-05,4.176189323698794e-05,0.00029834750174080995,-0.0010643735721458385,8.150839936505485e-05,0.014786389582551488,0.0,8.154640295829672e-05,1.458551049232483,2.294577905722299e-09,6.431014437154562e-07,0,0.019920408725738525,-0.01477897074073553,0.007612043060362339,0.007577770855277777,0.0013424454955384135,-0.001593679073266685
29,0.24166666666666667,3.8799138888504124e-05,-0.001639468452556061,7.693943613566554e-05,0.00011387310661718867,2.705854307547605e-05,0.00029857298959977223,-0.0011112837813149305,8.777467658736453e-05,0.013526048232340103,0.0,8.74764200346932e-05,1.4519671201705933,2.294577905722299e-09,6.431014437154562e-07,0,0.019914520904421806,0.012425779365003109,0.0075918156653642654,0.007531660608947277,-0.005726515781134367,-0.006591975223273039
