step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
15,0.125,0.6969576626340775,-0.4998146529334544,0.0,0.0,0.0,0.0,0.19714300970062315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.08148761838674545,-1.6694926023483276,-0.0005696712178178132,-0.0005696712178178132,-0.1767910122871399,-0.1767910122871399
16,0.13333333333333333,0.7669251518994374,-0.5458897974768542,0.0,0.0,0.0,0.0,0.22103535442258326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.09084965288639069,-1.7512606382369995,-0.0021432219073176384,-0.0021432219073176384,-0.19834119081497192,-0.19834119081497192
17,0.14166666666666666,0.8402427086990331,-0.5933768587513716,0.0,0.0,0.0,0.0,0.24686584994766148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.100495845079422,-1.8330286741256714,-0.003901515156030655,-0.003901515156030655,-0.22098807990550995,-0.22098807990550995
18,0.15,0.916910980200671,-0.6422267597227245,0.0,0.0,0.0,0.0,0.2746842204779465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.11041601002216339,-1.9147967100143433,-0.005853522568941116,-0.005853522568941116,-0.2446916550397873,-0.2446916550397873
19,0.15833333333333333,0.996930649486886,-0.692392182072334,0.0,0.0,0.0,0.0,0.30453846741455204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.12060032784938812,-1.9965647459030151,-0.008007889613509178,-0.008007889613509178,-0.269426554441452,-0.269426554441452
20,0.16666666666666666,1.0802581695135256,-0.7438267782107815,0.0,0.0,0.0,0.0,0.33643139130274413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.13103917241096497,-2.0782899856567383,-0.010373471304774284,-0.010373471304774284,-0.29524680972099304,-0.29524680972099304
21,0.175,1.1669193227818877,-0.7964854041614458,0.0,0.0,0.0,0.0,0.37043391862044195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.141723170876503,-2.160000801086426,-0.012958725914359093,-0.012958725914359093,-0.32201167941093445,-0.32201167941093445
22,0.18333333333333332,1.2569291656474644,-0.8503253957153185,0.0,0.0,0.0,0.0,0.40660376993214586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.15264347195625305,-2.2417116165161133,-0.01577131263911724,-0.01577131263911724,-0.34969207644462585,-0.34969207644462585
23,0.19166666666666665,1.3502881814015435,-0.9053059129946753,0.0,0.0,0.0,0.0,0.44498226840686816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.16379159688949585,-2.3234221935272217,-0.01881886087357998,-0.01881886087357998,-0.37828800082206726,-0.37828800082206726
24,0.2,1.446997699661004,-0.9613877241060957,0.0,0.0,0.0,0.0,0.48560997555490837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.17515939474105835,-2.405133008956909,-0.022109000012278557,-0.022109000012278557,-0.40779945254325867,-0.40779945254325867
25,0.20833333333333334,1.547058263749241,-1.018532985869877,0.0,0.0,0.0,0.0,0.5285252778793639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1867389976978302,-2.4868438243865967,-0.025649359449744225,-0.025649359449744225,-0.4382264316082001,-0.4382264316082001
26,0.21666666666666667,1.650470709368194,-1.0767053169102296,0.0,0.0,0.0,0.0,0.5737653924579644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.19852283596992493,-2.568554639816284,-0.029447568580508232,-0.029447568580508232,-0.4695689380168915,-0.4695689380168915
27,0.225,1.7572359334087886,-1.1358692880338876,0.0,0.0,0.0,0.0,0.6213666453749009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.21050353348255157,-2.6502654552459717,-0.03351127728819847,-0.03351127728819847,-0.5018341541290283,-0.5018341541290283
28,0.23333333333333334,1.8673548286949662,-1.1959910844272823,0.0,0.0,0.0,0.0,0.6713637442676839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.22267404198646545,-2.731976270675659,-0.037848200649023056,-0.037848200649023056,-0.5350220203399658,-0.5350220203399658
29,0.24166666666666667,1.9808282733127052,-1.2570381266838762,0.0,0.0,0.0,0.0,0.723790146628829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.23502756655216217,-2.8136870861053467,-0.04246598109602928,-0.04246598109602928,-0.5691254138946533,-0.5691254138946533
