step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,jump_gain,jump_max_height,last_max_v_lift,last_max_v_hp,jump_engagements,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
10,0.08333333333333333,0.0028721735676326956,0.007370996216090393,0.00019106403275227185,0.0008276316670753908,0.0003352882360902954,0.0017442927298233154,0.013006158213374069,0.0002061413018371031,0.02131456555320886,0.0,0.00019198018966287825,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.203545889437354e-06,0.0,8.0,0.01,0.13297005638202503,0.016621257047753128,133,0.02170700393617153,0.10512112826108932,0.008933081291615963,0.010641677305102348,-0.015177725814282894,0.1339888572692871
11,0.09166666666666666,0.00023616077354647708,0.009926615007000043,0.0007968782879315217,0.00019217178855414206,0.006081411672905809,0.001794971160430864,0.012946797017463048,0.00011348356434265998,0.04353133169805488,0.0,0.00011447126781177762,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.4204248566378744e-06,0.0,8.0,0.01,0.0,0.0,143,0.022221019491553307,0.023353097960352898,0.00863324198871851,0.011642280966043472,-0.055997367948293686,0.10560213774442673
12,0.1,0.0009108236083844717,0.009139703165564684,0.00019746492671379585,0.0007684929200041081,0.00020234314303704787,0.001796657353289506,0.012813141973956565,0.00020372931394050902,0.021670305432125277,0.0,0.0001915863297248665,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-6.174290552513539e-07,0.0,8.0,0.01,0.0,0.0,146,0.022053590044379234,-0.05842208489775658,0.008626606315374374,0.012348806485533714,0.01617729663848877,0.06480753421783447
13,0.10833333333333334,0.004969227146416628,0.005016983802068976,0.0007402288997881173,0.00020592305525133004,0.004194395526954782,0.0018316106493474625,0.012763973552872515,0.00011774942381879663,0.0419535664095059,0.0,0.0001166198727059569,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.730310280829159e-06,0.0,8.0,0.01,0.23568834833840657,0.02946104354230082,161,0.021204719319939613,-0.14019370079040527,0.009138939902186394,0.01267218217253685,0.06360232830047607,0.014551877044141293
14,0.11666666666666667,0.0003338277327274392,0.0008361976585462669,2.7739908978827293e-05,0.0005301919756783823,0.0009142902350904557,0.001839229734639883,0.003567187010570799,0.00015306355400686975,0.008122957810968428,0.0,0.00014212072997353304,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.299035601708682e-06,0.0,8.0,0.01,0.16719630593922466,0.020899538242403082,177,0.020349465310573578,0.03384232521057129,0.009570580907166004,0.012530750595033169,0.03789782151579857,-0.04835307225584984
15,0.125,0.0006443806730914863,0.00041905953228659723,0.00048341756129668495,3.039580898571667e-05,0.004096419005296332,0.001873366559684019,0.0034506201353445044,2.3655108000637177e-05,0.03390110802776875,0.0,2.1368768496588373e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.685294065455114e-06,0.0,8.0,0.01,0.0,0.0,188,0.02027042768895626,-0.047757621854543686,0.009687481448054314,0.011813267134130001,-0.00850975513458252,-0.11989294737577438
16,0.13333333333333333,0.00016769402986237814,-0.0017425279581807576,0.00012161591159409189,0.0005734860886562527,0.0007173886508747356,0.0018793447984413085,0.0009996128703732737,0.00017614290637787917,0.017004158128852098,0.0,0.00016649825326128174,5.056873798370361,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,6.4361440087754625e-06,0.0,8.0,0.01,0.024420384478452385,0.003052548059806548,196,0.019845999777317047,0.013214348815381527,0.009375502355396748,0.010498975403606892,-0.06484866142272949,-0.16616998612880707
17,0.14166666666666666,0.00038207033531248604,-0.00022206240220740646,0.0003874450753351946,0.00023245971071119797,0.0017478457329874585,0.0018939101795495373,0.0026738228987010096,0.00011959012781025093,0.03035503419945694,0.0,0.00011623842684907606,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-7.318082511196958e-07,0.0,8.0,0.01,0.2283703598471764,0.02854629498089705,211,0.020163211971521378,0.03104567341506481,0.008549983613193035,0.01060155313462019,-0.13075053691864014,0.005505680572241545
18,0.15,0.00043209683130624035,0.0007185851640645394,0.00020221198574726988,0.00027566180218908406,0.0014216199981691327,0.0019057570128676133,0.003534312796174747,0.0001325980506382038,0.02192409252511762,0.0,0.00012870941530689528,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-8.036449871044282e-07,0.0,8.0,0.01,0.11140163962081387,0.013925204952601734,227,0.02035975269973278,-0.0024139878805726767,0.008154486306011677,0.010520298033952713,0.006807446014136076,-0.026088951155543327
19,0.15833333333333333,0.00044063081367834645,0.0006797673722840826,0.00028823574070747297,0.000132914560489167,0.0008052806558922994,0.0019124676850000492,0.0034540161721591184,9.118769013802027e-05,0.02618130837257943,0.0,8.881779330436286e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.392110212366967e-07,0.0,8.0,0.01,0.0,0.0,237,0.02034943737089634,-0.03458976745605469,0.008796296082437038,0.010118628852069378,0.1019740030169487,-0.06914377212524414
20,0.16666666666666666,0.0002071736566948425,-0.001734337927669289,0.0003034158905470714,0.00031469670477492136,0.0023273533343950346,0.001931862296120008,0.0010228106204675544,0.0001459013364824609,0.02685819479052441,0.0,0.00014604937977713222,2.5094501972198486,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.2954062700324016e-05,0.0,8.0,0.01,0.0,0.0,237,0.019857650622725487,-0.018947122618556023,0.009560608305037022,0.009315758012235165,0.07988869398832321,-0.12225150316953659
21,0.175,0.0007223974062793793,-0.0012030934436135015,0.0001593658787817454,0.00046599388944525036,0.000395879657431432,0.0019351612932652698,0.0020798250241581434,0.00017599755301166522,0.019465453299375483,0.0,0.0001736207591521512,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.5857590755703477e-06,0.0,8.0,0.01,0.1883529985242968,0.0235441248155371,249,0.019962187856435776,0.044717784970998764,0.010058247484266758,0.009195067919790745,0.03964483365416527,0.0783759281039238
22,0.18333333333333332,6.736591696519868e-05,0.00019562508823536134,0.00041212946478555505,0.00010863953929571537,0.0004815287900279949,0.0019391740331821698,0.0027229340424640004,8.188619314512069e-05,0.03130459588591239,0.0,8.408415640972975e-05,2.4955949783325195,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.2367300082272831e-05,0.0,8.0,0.01,0.23515626096261427,0.029394532620326784,265,0.020240724086761475,0.011683701537549496,0.010160647332668304,0.00975522305816412,-0.013700722716748714,0.055081840604543686
23,0.19166666666666665,0.0002173041466732385,-0.00018572022103518452,0.00013413257924132867,0.0003589048562197765,0.000298520014359692,0.0019416616999685006,0.0024662830610676597,0.00015477210352266225,0.017858047520254938,0.0,0.00015323848124617435,0.059975266456604004,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,4.496948536457813e-07,0.0,8.0,0.01,0.0,0.0,276,0.020160898566246033,-0.02700805477797985,0.01007344201207161,0.010050356388092041,0.01389384176582098,0.01630425453186035
24,0.2,0.00028606757944279874,-0.0015127172625046246,0.0004663818302245417,0.00018875096410169307,0.00018238107802293885,0.0019431815422853585,0.0013716646535497676,0.00011080053657745861,0.03330200020990011,0.0,0.00011290411065955761,1.9286510944366455,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.844481040018484e-05,0.0,8.0,0.01,0.0,0.0,276,0.019890356808900833,-0.03344893455505371,0.010153764858841896,0.009970243088901043,0.0025999543722718954,-0.03417313098907471
25,0.20833333333333334,0.0005983836419391738,-0.0017115413240510991,5.605720995932935e-05,0.0007028952362139037,0.0004956621821631798,0.0019473120604700518,0.0015931068245313596,0.00021736634472924516,0.011543934176616553,0.0,0.000218673496114781,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.7755225616286011e-06,0.0,8.0,0.01,0.10151549373328392,0.01268943671666049,282,0.01985425502061844,0.04665612801909447,0.010259336791932583,0.009421352297067642,0.029683111235499382,-0.09560643881559372
26,0.21666666666666667,0.00035047673147580577,-5.1584454428406606e-05,0.0005755281602529518,2.22281320048891e-05,0.00024521389459159333,0.0019493555095916484,0.0028460040788968887,3.550642660563224e-05,0.03699428853411288,0.0,3.660399046934326e-05,3.1976513862609863,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.1177141437357314e-05,0.0,8.0,0.01,0.2898869559333493,0.03623586949166866,298,0.02019697241485119,0.036385055631399155,0.010439351201057434,0.008811736479401588,0.011515616439282894,-0.03377258777618408
27,0.225,0.00011575219165697013,-0.0001015998469088246,3.1458090662317195e-05,0.0005560703337413376,0.00013525438109644988,0.0019504826294341189,0.002552163398585919,0.0001936424426332076,0.00864865467106935,0.0,0.00019357077564826234,2.5056071281433105,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,4.6703263028414306e-06,0.0,8.0,0.01,0.0,0.0,311,0.02018900215625763,-0.0173342227935791,0.010563870891928673,0.008464560844004154,0.025464890524744987,-0.0511854849755764
28,0.23333333333333334,0.0004183512012677575,-0.0013358407249096803,0.0006552728188914383,5.491570000617135e-05,0.00025975196497048,0.0019526472291422061,0.0017453462243978931,5.924996153070355e-05,0.039473797416975424,0.0,6.0133458684860976e-05,1.3061028718948364,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.4941041182757269e-05,0.0,8.0,0.01,0.0,0.0,311,0.01994168385863304,-0.03952145203948021,0.010701721534132957,0.007895627059042454,0.005807876121252775,-0.08557318896055222
29,0.24166666666666667,6.147858848953001e-05,-0.0021660505587123356,4.377035537983551e-06,0.00089146709046414,0.00010916156730007941,0.001953556908869707,0.0007448290646490247,0.00024506579587430254,0.003224898758786172,0.0,0.0002465663739455607,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.1952645007232135e-07,0.0,8.0,0.01,0.033496322789517946,0.004187040348689743,314,0.019778041169047356,0.015041827224195004,0.010596447624266148,0.007439383305609226,-0.0315248966217041,-0.011373459361493587
30,0.25,0.0003156013828791339,-0.0003100093450052685,0.0007513774700721606,1.5928964005866893e-05,0.0005390128543992975,0.0019580486826563676,0.0027309471546082603,2.4155795874433253e-05,0.04226965217162443,0.0,2.597491401082726e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.7122057805906005e-07,0.0,8.0,0.01,0.3029600009832462,0.03787000012290578,330,0.020154062658548355,0.03516554832458496,0.010627277195453644,0.007646184880286455,0.04062652215361595,0.025243161246180534
31,0.2583333333333333,0.00018572983614310152,9.964980414323317e-05,1.0330580564948354e-05,0.0006952229989739813,0.00011292524240333522,0.001958989726343062,0.0029499229461683266,0.00021657828656339314,0.004955562395913257,0.0,0.00021621756221315967,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.87282307929881e-08,0.0,8.0,0.01,0.009720298349175836,0.0012150372936469795,346,0.020233556628227234,-0.027050970122218132,0.010913260281085968,0.007762673310935497,0.025944111868739128,0.0015869735507294536
32,0.26666666666666666,0.0004359595874108719,-0.0010171355862524383,0.0007867442344790038,3.953474821450054e-06,0.00034691723945258073,0.0019618807033385003,0.0021714024137973876,6.169810264908952e-06,0.04325328266058348,0.0,7.351180975370914e-06,1.0396335124969482,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.1042706300978919e-05,0.0,8.0,0.01,0.0,0.0,346,0.020005540922284126,-0.04172801598906517,0.010997148230671883,0.007712050341069698,-0.0062513346783816814,-0.0038704273756593466
33,0.275,3.418954044146789e-05,-0.002305585475231523,2.7246371097329562e-05,0.000998672067219696,4.4411199219321736e-05,0.001962250796665328,0.0007167733001922983,0.00025980972359117906,0.008048965069662354,0.0,0.0002603251488016399,2.1123485565185547,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,6.434804540176057e-06,0.0,8.0,0.01,0.0016120701780498545,0.00020150877225623182,347,0.019746216014027596,-0.010256766341626644,0.010748946107923985,0.007624651771038771,-0.05270719155669212,-0.012449025176465511
34,0.2833333333333333,0.0007323944653971407,-0.0005578294648909963,0.0007656044201482092,0.00013376026711162917,0.00040409486926177554,0.001965618253909176,0.003039547941675159,9.322536424998482e-05,0.04266853683494362,0.0,9.176992099849757e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.3280104380856018e-06,0.0,8.0,0.01,0.3345356276668804,0.04181695345836005,363,0.020104167982935905,0.05372285470366478,0.010649679228663445,0.007560852449387312,0.049817558377981186,-0.004967450629919767
35,0.2916666666666667,2.6451781753198577e-05,0.0007229840061273405,0.000114081123232219,0.0006835363388813848,0.00021885760494996462,0.001967442067283759,0.003514495317277902,0.0002147906612636141,0.016470166239565178,0.0,0.00021391900540433843,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.533008309618361e-07,0.0,8.0,0.01,0.08454007828745254,0.010567509785931567,379,0.020359599962830544,0.0033831594046205282,0.011013711802661419,0.007766027003526688,0.035272836685180664,0.026814935728907585
36,0.3,0.0008038916997848648,-0.00042100327102281355,0.0007233889534268955,0.00010527591735792847,0.00034742469248857303,0.0019703372730544974,0.0031818905726013727,8.2626191400343e-05,0.0414747450231356,0.0,8.123885792920394e-05,1.0577493906021118,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,7.002861532576709e-06,0.0,8.0,0.01,0.0,0.0,382,0.02012324146926403,-0.054892297834157944,0.01117722038179636,0.007915487512946129,0.0033330915030092,0.007606744300574064
37,0.30833333333333335,0.00011481638016622362,-0.00223295641018823,0.00022048211359695756,0.0009245898993277169,0.0003313443390596858,0.0019730984758799947,0.0010000304587826627,0.000250090760487149,0.02289823146749047,0.0,0.0002499243071060492,2.5065133571624756,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.4692185911569953e-05,0.0,8.0,0.01,0.0,0.0,382,0.01975628174841404,-0.020613668486475945,0.011010793037712574,0.007836946286261082,-0.0425487719476223,-0.014911293052136898
38,0.31666666666666665,0.0016211023964632684,-0.0009685361335873625,0.0005909771002996483,0.00044795503954157476,0.0005030105526412317,0.0019772902304853383,0.003668788633202467,0.00017345712637719746,0.03748597569830508,0.0,0.000173274248005074,1.0261409282684326,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-8.302649721433951e-06,0.0,8.0,0.01,0.3302434151210492,0.04128042689013115,396,0.02001468650996685,0.07830976694822311,0.010952171869575977,0.007833282463252544,-0.0024408099707216024,-0.0002467632293701172
39,0.325,0.00024807729503852375,0.0012864592108055928,0.0004139482288102194,0.0005100392519740948,0.00022658490980228524,0.001979178438067024,0.004437702424695454,0.00018482695592462496,0.03137313025992622,0.0,0.0001865174047351124,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.749430213698457e-07,0.0,8.0,0.01,0.24404952092649268,0.030506190115811585,412,0.02047691121697426,0.02831697277724743,0.01081712543964386,0.007719259709119797,-0.0311583261936903,-0.02764016203582287
40,0.3333333333333333,0.0007675838571488821,0.0006455681271264309,0.0004988384900798148,0.00042333383159785863,0.0002768289195152174,0.001981485345729651,0.004316809651682638,0.0001688366052219399,0.03444069606267495,0.0,0.00016957445240999816,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-8.106315151838565e-08,0.0,8.0,0.01,0.0,0.0,420,0.02035139873623848,-0.05333661660552025,0.010378272272646427,0.007643283810466528,-0.07322072237730026,0.00091642135521397
41,0.3416666666666667,0.0003762761296539944,-0.002071460904845039,0.0006269053428185649,0.0005870931316386571,0.0006544413272759742,0.001986939023456951,0.0015057527227231283,0.00019807886594103797,0.03860805218456669,0.0,0.000199839490338829,16.774972915649414,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,0.0001274460781996356,0.0,8.0,0.01,0.0,0.0,420,0.019806010648608208,-0.03629922494292259,0.00954734068363905,0.007619975600391626,-0.12444018572568893,-0.005283057224005461
42,0.35,0.0004460751642954445,-0.001718935562216679,0.0003433758137465584,0.0009719879663534085,0.00047879595280371577,0.001990928989730315,0.0020334323719090473,0.0002563122395506531,0.028572861569147665,0.0,0.00025722857595913116,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.89713368347138e-07,0.0,8.0,0.01,0.2316922396758772,0.02896152995948465,430,0.019885018467903137,0.03972172364592552,0.00880909338593483,0.007644501980394125,-0.04226088151335716,0.005383193027228117
43,0.35833333333333334,0.0003171213601313303,0.0004598522439943605,0.0008929432381161119,0.00021727858564753294,0.0005961813964623699,0.001995897168034168,0.0038830925959235036,0.00012046104873443195,0.046080111582421125,0.0,0.00011940076544275027,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.651130820559294e-07,0.0,8.0,0.01,0.3397509543055441,0.04246886928819301,446,0.020333770662546158,0.03165721893310547,0.008402485400438309,0.007595621515065432,-0.05770504102110863,-0.009549557231366634
44,0.36666666666666664,0.00025640649346676776,0.0002410026565538698,0.00023433305402659096,0.0008695968267801093,0.00017092634956148006,0.0019973215542805137,0.003598660585107851,0.00024257718206522258,0.023606107678244205,0.0,0.00024193969647342463,1.0018117427825928,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,4.155434271051672e-06,0.0,8.0,0.01,0.0,0.0,456,0.020290670916438103,-0.03076314739882946,0.008143676444888115,0.007702639792114496,0.034795403480529785,0.010182558558881283
45,0.375,0.0006094446284080784,-0.001827656520193445,0.0010489707892503055,0.0002764162912573358,0.0003826425740327091,0.002000510242397453,0.002107685431119728,0.0001365839075160128,0.04994356621219871,0.0,0.0001366780651005469,1.6673917770385742,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.307300404895147e-05,0.0,8.0,0.01,0.0,0.0,456,0.01986672356724739,-0.049202438443899155,0.008386907167732716,0.007679644972085953,0.020903347060084343,-0.01667618751525879
46,0.3833333333333333,0.0006652230768108135,-0.0022923183256415673,8.69389806883777e-05,0.0014351644505317682,0.00016186124732389128,0.002001859086125152,0.0018968672685145441,0.00031179961937554887,0.014378010069166943,0.0,0.0003123262503724039,4.154422760009766,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-8.095971338814133e-06,0.0,8.0,0.01,0.14729154380261994,0.018411442975327492,461,0.019772203639149666,0.051366087049245834,0.008545550517737865,0.007499767001718283,0.024336574599146843,-0.008857548236846924
47,0.39166666666666666,0.0005899621005229042,0.0001944551426097728,0.0012799087988442095,2.9652212367886385e-05,0.0005539341298941769,0.00200647520387427,0.004100453458219043,4.424056092795859e-05,0.055168015024632366,0.0,4.4540694514817785e-05,0.6975023746490479,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-6.768110421081445e-06,0.0,8.0,0.01,0.42327366271815153,0.05290920783976894,477,0.02027577906847,0.04838347062468529,0.008729810826480389,0.007656709291040897,0.024275777861475945,0.02859860472381115
48,0.4,0.0002709169694596571,0.000430563837720079,2.7042251481693966e-05,0.0012768596495371326,2.8558439603016817e-05,0.002006713190870962,0.004012095899069525,0.00029419961059919304,0.008018886221883431,0.0,0.0002941865440132418,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.4505906514817798e-08,0.0,8.0,0.01,0.0,0.0,490,0.020320987328886986,-0.032830238342285156,0.0088691720739007,0.007810154929757118,0.007383226882666349,0.006954073440283537
49,0.4083333333333333,0.0008141431382403772,-0.0014129765542577975,0.001419178210473158,4.444824741427493e-05,0.0005895133945730539,0.002011625802492404,0.0028764188443624167,5.4764108469883086e-05,0.05809156120241474,0.0,5.444828495470054e-05,1.1883875131607056,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.7861945959932006e-05,0.0,8.0,0.01,0.0,0.0,490,0.019946856424212456,-0.05687713250517845,0.008793286979198456,0.007714209146797657,-0.025922654196619987,-0.030000505968928337
50,0.4166666666666667,0.00016090616076955657,-0.0027439816336501414,3.1355509478735215e-06,0.0017777826479361979,7.485700302661534e-05,0.002012249610850959,0.0012100923368544459,0.00034694955596791796,0.0027300784880073337,0.0,0.0003483747805164349,6.289061546325684,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,6.89544959752114e-06,0.0,8.0,0.01,0.04092744998645616,0.00511593124830702,492,0.019679928198456764,0.024783609434962273,0.008620168082416058,0.007444471120834351,-0.010718106292188168,-0.02592623047530651
51,0.425,0.0010708516488980681,-7.427210797369683e-05,0.001525060237368448,3.355104470644024e-05,0.0006269410603866517,0.0020174741196875147,0.004572664942686774,4.753800312720982e-05,0.06022050492560127,0.0,4.761802044812002e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.737861829112733e-07,0.0,8.0,0.01,0.442944691807002,0.05602137999710591,508,0.020223185420036316,0.0652170181274414,0.008495123125612736,0.0076721226796507835,-0.012087821029126644,0.03836452588438988
