substep_index,t_substep_s,q_norm_m,qdot_norm,q_acc_norm,KE_modal_J,PE_modal_J,P_damp_W,contact_lambda_max,max_support_deflection_m,n_iter_solves
815,0.4244791666666667,9.297899640264914e-05,0.00011108880944292705,0.006115107193513155,5.189614599627389e-09,0.00013062533458347975,1.8212271953965367e-09,1.2282626628875732,9.468388630102354e-05,5
816,0.425,9.303691063508987e-05,0.00011133447984433854,0.007003004815066528,5.213287821296111e-09,0.00013078425613259433,1.8310951442276511e-09,1.2300446033477783,9.474182031909342e-05,5
817,0.42552083333333335,9.309482387029887e-05,0.00011108254550014032,0.007776378011567921,5.188336104789454e-09,0.00013094339508680253,1.8243267104319827e-09,1.2298853397369385,9.47997864726831e-05,5
818,0.42604166666666665,9.315257907726095e-05,0.00011073348081459774,0.006449801804209762,5.1571970307020494e-09,0.00013110178106238426,1.8128364498857957e-09,1.2283856868743896,9.485746927104465e-05,5
819,0.4265625,9.321043536487394e-05,0.00011146378159526728,0.0040348608932066835,5.2246616208649784e-09,0.00013126117449323386,1.8411294770052058e-09,1.2301467657089233,9.491544599660268e-05,5
820,0.4270833333333333,9.326820532987755e-05,0.00011040526808539179,0.005680573926981625,5.125923876426571e-09,0.0001314201830068874,1.8119463590528154e-09,1.2301908731460571,9.497325643153295e-05,5
821,0.4276041666666667,9.332579709932757e-05,0.00011078536895061903,0.00790611883695261,5.1613324163209e-09,0.00013157831461986549,1.8208266296698305e-09,1.2305538654327393,9.503074420640557e-05,5
822,0.428125,9.338356107972798e-05,0.00011105426797578116,0.007188293207265641,5.187042873783213e-09,0.00013173794109434597,1.8275811022509207e-09,1.230358362197876,9.508868643695583e-05,5
823,0.42864583333333334,9.344112448031366e-05,0.00011002460410725782,0.0047623311535412724,5.089803148993327e-09,0.00013189638808266778,1.8007573941975957e-09,1.228625774383545,9.51462012787366e-05,5
824,0.42916666666666664,9.349866287552086e-05,0.00011095734045697148,0.006287174740671891,5.178611348805097e-09,0.00013205504155159933,1.8393388270452115e-09,1.2295498847961426,9.520375103792383e-05,5
825,0.4296875,9.355625278890351e-05,0.00011021644601732307,0.009356418944672922,5.1074256995489135e-09,0.00013221429894848158,1.8085712045627252e-09,1.229840874671936,9.52614607568627e-05,5
826,0.4302083333333333,9.361362230979857e-05,0.00011011920632080295,0.009179353746186369,5.100392233823596e-09,0.0001323723047116509,1.7971257066574896e-09,1.2301983833312988,9.531872208916595e-05,5
827,0.43072916666666666,9.367107491727618e-05,0.00011052820174672029,0.006843648424480547,5.13668425925818e-09,0.00013253125291931336,1.8100162429954742e-09,1.2298482656478882,9.537626063698335e-05,5
828,0.43124999999999997,9.372842343617109e-05,0.00010972347420267456,0.002812176168662798,5.0637010908132326e-09,0.00013268971660531718,1.7906689349778821e-09,1.2306641340255737,9.543360022824591e-05,5
829,0.4317708333333333,9.378572578135048e-05,0.00011035096909829876,0.002449511028199117,5.120196177561713e-09,0.00013284817408669647,1.8135119336358306e-09,1.2295136451721191,9.549090314284978e-05,5
830,0.4322916666666667,9.384306534034781e-05,0.00010986108586558345,0.005090807465918772,5.0766352619264994e-09,0.00013300719186972593,1.792074842693965e-09,1.2301548719406128,9.554835422518932e-05,5
831,0.4328125,9.390024728642385e-05,0.00010975114572962429,0.005245593384555643,5.0642686315801456e-09,0.00013316534514914608,1.7857856933435463e-09,1.2299355268478394,9.560548261544189e-05,5
832,0.43333333333333335,9.39574721231571e-05,0.00011002111912516824,0.0034918581730791626,5.091775605045229e-09,0.00013332414556529225,1.8043586549825619e-09,1.2296301126480103,9.5662790552536e-05,5
833,0.43385416666666665,9.401456290638201e-05,0.0001092422558681979,0.0027067369596362736,5.017101704460542e-09,0.000133482281795117,1.7942856367741404e-09,1.2297828197479248,9.571984330624279e-05,5
834,0.434375,9.407158303381802e-05,0.00010975102279466808,0.005887410909473697,5.066895267178927e-09,0.0001336402489037918,1.8079753669281418e-09,1.2290335893630981,9.577680611761298e-05,5
835,0.4348958333333333,9.412867089683939e-05,0.00010949517019011026,0.008125366449653676,5.0407735891108985e-09,0.00013379901612390417,1.7883717962354066e-09,1.2297536134719849,9.583399729787929e-05,5
836,0.4354166666666667,9.418561738998799e-05,0.00010921275301716747,0.008150229125197812,5.0169188764263015e-09,0.00013395702908612834,1.7673072741642696e-09,1.2299795150756836,9.589090208054419e-05,5
837,0.4359375,9.424260212425029e-05,0.00010963764122743532,0.0063933514707815815,5.05413557724359e-09,0.00013411563340665823,1.7884026136813073e-09,1.2296372652053833,9.594796683519516e-05,5
838,0.43645833333333334,9.429941544566053e-05,0.00010856330062312779,0.004906354390282793,4.956802100398583e-09,0.00013427332247959242,1.7727786513843187e-09,1.228145956993103,9.600469632842995e-05,5
839,0.43697916666666664,9.435616799149648e-05,0.0001094047838776601,0.008224654449754898,5.033401689915862e-09,0.00013443094894663497,1.7866161109896858e-09,1.2304521799087524,9.606137128699983e-05,5
840,0.4375,9.441311792797119e-05,0.00010930626181695334,0.00890529865649516,5.0251410628285686e-09,0.0001345902241453532,1.7692719651508054e-09,1.2290045022964478,9.611855015966017e-05,5
841,0.4380208333333333,9.44698049196944e-05,0.00010840732223543092,0.005503063598089028,4.941140069874824e-09,0.00013474785455817138,1.7498322894638017e-09,1.229382872581482,9.617515101056749e-05,5
842,0.43854166666666666,9.452639843461688e-05,0.00010894912179751832,0.004212312643306344,4.99240399714317e-09,0.00013490523437892254,1.7629011650717706e-09,1.227745771408081,9.62316404476738e-05,5
843,0.43906249999999997,9.458310111678824e-05,0.00010881698125215708,0.004404080881267847,4.979619626750647e-09,0.000135063705288978,1.753707728204465e-09,1.2299656867980957,9.628845135574851e-05,5
844,0.4395833333333333,9.463975022741972e-05,0.0001087439168453497,0.004705369808596414,4.972875750437153e-09,0.0001352219700492811,1.746301962630216e-09,1.2297683954238892,9.634515445363341e-05,5
845,0.4401041666666667,9.469634711324717e-05,0.00010861637882159312,0.00483934569183822,4.961356084406954e-09,0.00013538019666112954,1.7402828440649572e-09,1.2302422523498535,9.640181266677177e-05,5
846,0.440625,9.475282102032191e-05,0.00010827592532457051,0.004621700414957297,4.929821002670687e-09,0.000135537828057912,1.732969301892157e-09,1.2293028831481934,9.645824031125538e-05,5
847,0.44114583333333335,9.48092522466652e-05,0.00010845212883325259,0.00469691429546619,4.946766663541643e-09,0.00013569549234769142,1.738020657930207e-09,1.2292015552520752,9.651464537945123e-05,5
848,0.44166666666666665,9.486564243877424e-05,0.00010811761454055555,0.005363337985608251,4.9152170115689234e-09,0.00013585319420113688,1.7279776467484888e-09,1.2291135787963867,9.657103008722864e-05,5
849,0.4421875,9.492201970994137e-05,0.0001084009381610756,0.006443297034329825,4.9425905684057176e-09,0.0001360110758442907,1.7401521694407378e-09,1.2306420803070068,9.66274365356516e-05,5
850,0.4427083333333333,9.497839000895047e-05,0.00010808854719080772,0.007476142278293218,4.912024117735918e-09,0.0001361691703598719,1.7314519510006487e-09,1.2298048734664917,9.668387745691417e-05,5
851,0.4432291666666667,9.503465366430221e-05,0.00010799434138300908,0.00704387505932616,4.905885813547664e-09,0.00013632682101309077,1.7312989111903988e-09,1.2310423851013184,9.674013750504377e-05,5
852,0.44375,9.509091177844083e-05,0.00010806565402659943,0.006437820907543161,4.909591274135801e-09,0.00013648467492633385,1.738101507441748e-09,1.2284297943115234,9.679643173988969e-05,5
853,0.44427083333333334,9.514710345464793e-05,0.00010774027046025907,0.005053936249531178,4.883291576001387e-09,0.00013664237819875283,1.7314138204747748e-09,1.2303440570831299,9.685264320840345e-05,5
854,0.44479166666666664,9.520323810922464e-05,0.00010784672302336223,0.004312309278089678,4.889207144948969e-09,0.0001367999599827805,1.7401881966637616e-09,1.229055643081665,9.69087771585065e-05,5
855,0.4453125,9.525936050865231e-05,0.00010769170657181592,0.003907344475272555,4.87944647527497e-09,0.00013695775360478518,1.7423292151019573e-09,1.2294771671295166,9.696494884142923e-05,5
856,0.4458333333333333,9.531541937336262e-05,0.00010760369630052098,0.004184774278494104,4.866662117955194e-09,0.00013711535767480857,1.747610905347792e-09,1.2276654243469238,9.702102364463867e-05,5
857,0.44635416666666666,9.537137795018744e-05,0.00010730934362489016,0.0033864354947436325,4.845053161168473e-09,0.00013727258142702585,1.7400512055621088e-09,1.2290407419204712,9.707693989656402e-05,5
858,0.44687499999999997,9.542735386681318e-05,0.0001076673710566122,0.0034319951044380027,4.872771915036638e-09,0.00013743023350935204,1.7440808215489763e-09,1.2306926250457764,9.713296500291134e-05,5
859,0.4473958333333333,9.548326843658808e-05,0.00010707444438173928,0.0052583434527144444,4.823321649956238e-09,0.00013758769699973692,1.7160670723218073e-09,1.2285970449447632,9.718889156179015e-05,5
860,0.4479166666666667,9.553904233936381e-05,0.0001071315558843015,0.006208947644422516,4.824599726249091e-09,0.0001377445135293213,1.716939185319755e-09,1.229419231414795,9.724457580193428e-05,5
861,0.4484375,9.559489597545013e-05,0.00010737389117558934,0.0062627511178610104,4.850582933773095e-09,0.00013790219248533027,1.7306008407559974e-09,1.230343222618103,9.730050888655783e-05,5
862,0.44895833333333335,9.56507682223616e-05,0.00010719989648102147,0.006801190496233047,4.830968340071976e-09,0.00013806021157148314,1.7136405875505745e-09,1.230597972869873,9.735651310165491e-05,5
863,0.44947916666666665,9.570649733952452e-05,0.0001068293716241812,0.007822283542743128,4.800554448946175e-09,0.0001382174636432531,1.6925585469682703e-09,1.2292588949203491,9.741223482685831e-05,5
864,0.45,9.576210424418205e-05,0.00010673427724652042,0.008206494766031474,4.78950820546765e-09,0.00013837421663667884,1.6917461722578773e-09,1.2295221090316772,9.746776349530026e-05,5
865,0.4505208333333333,9.581781990579863e-05,0.00010723959582076197,0.008440382956343789,4.838059471494862e-09,0.00013853201128473147,1.720620357452832e-09,1.2296231985092163,9.752359619584633e-05,5
866,0.4510416666666667,9.587344323865869e-05,0.00010638285589918315,0.010277483346957966,4.757458867887101e-09,0.00013868938796339638,1.6948515099021047e-09,1.2300969362258911,9.757925854340607e-05,5
867,0.4515625,9.592886666423627e-05,0.00010647897917316877,0.01142842961468119,4.769406257102219e-09,0.00013884569462681916,1.6881098322902139e-09,1.2303507328033447,9.763454181930441e-05,5
868,0.45208333333333334,9.598445238700136e-05,0.0001069953980750228,0.011063823988181787,4.813451584127239e-09,0.00013900346298241354,1.6996010419317948e-09,1.2297756671905518,9.769026832144214e-05,5
869,0.45260416666666664,9.603990421564886e-05,0.00010597068747442437,0.011239997100287275,4.723034030172322e-09,0.00013916048490412905,1.6686645173239572e-09,1.2309845685958862,9.774571577019699e-05,5
870,0.453125,9.609524764631748e-05,0.00010658186534161946,0.012457549534043566,4.776608605458584e-09,0.00013931709374569583,1.6913139262783692e-09,1.2293609380722046,9.780099818433218e-05,5
871,0.4536458333333333,9.615068438642666e-05,0.00010632075723064386,0.01334312915426846,4.75452156733253e-09,0.00013947463587629213,1.6763700464552716e-09,1.23033607006073,9.785655123757889e-05,5
872,0.45416666666666666,9.620594984412378e-05,0.00010593048823511642,0.012739242254000069,4.717998758535765e-09,0.00013963120811408101,1.6628455714228822e-09,1.2295945882797241,9.791175349085649e-05,5
873,0.45468749999999997,9.62612227241604e-05,0.0001063467349776678,0.01217314373381317,4.757102365636706e-09,0.0001397881777466623,1.6879897595423806e-09,1.2307435274124146,9.79670552445746e-05,5
874,0.4552083333333333,9.631648283253183e-05,0.00010588004665232502,0.012409739523899815,4.713668892743574e-09,0.0001399453085553958,1.6696780033143998e-09,1.2297680377960205,9.802237488236425e-05,5
875,0.4557291666666667,9.63716204061345e-05,0.00010587944469349826,0.012934837579293906,4.714864720098109e-09,0.00014010182926917308,1.6559536538162666e-09,1.2307733297348022,9.807746277508018e-05,5
876,0.45625,9.642679461454859e-05,0.00010601607839739438,0.01290873801873118,4.7264085443973824e-09,0.00014025894822384315,1.6633823168878081e-09,1.2292516231536865,9.813271464548845e-05,5
877,0.45677083333333335,9.64818943404683e-05,0.00010559567074650559,0.012996629264842846,4.689117923360514e-09,0.0001404157463548789,1.6557288484366397e-09,1.2294410467147827,9.818782654077971e-05,5
878,0.45729166666666665,9.653693697424622e-05,0.00010579708222991181,0.013305443176201505,4.7072067921495466e-09,0.00014057245584846604,1.6550627593092903e-09,1.2294492721557617,9.824287856208063e-05,5
879,0.4578125,9.659194178849803e-05,0.00010544960021050039,0.013939043238529632,4.675942963370503e-09,0.00014072918656755635,1.6423123959798936e-09,1.2296812534332275,9.829790603259045e-05,5
880,0.4583333333333333,9.664683551367175e-05,0.00010537395606626463,0.013843920754787655,4.669748449483207e-09,0.00014088541199787447,1.6419853899355554e-09,1.2299355268478394,9.835273666644433e-05,5
881,0.4588541666666667,9.670178583235079e-05,0.00010566152897358418,0.01316320003184258,4.694971714889511e-09,0.00014104235120931691,1.6507632263052807e-09,1.230852484703064,9.84077683058897e-05,5
882,0.459375,9.675661865880215e-05,0.00010492714461928694,0.012339204798101524,4.6297032823435855e-09,0.00014119869353915553,1.6297642054565927e-09,1.228524088859558,9.84625717317083e-05,5
883,0.45989583333333334,9.681145831027372e-05,0.00010568565473035082,0.012846395776888146,4.6977753491652875e-09,0.00014135538779371212,1.6575814907704457e-09,1.2299866676330566,9.851745766799087e-05,5
884,0.46041666666666664,9.686629509535e-05,0.00010491351067720738,0.014605361740015105,4.628017669442794e-09,0.00014151230652577695,1.628970026550206e-09,1.2279056310653687,9.857238384466095e-05,5
885,0.4609375,9.692086417175415e-05,0.00010466856887405814,0.014354933908687757,4.607475691100436e-09,0.0001416676277716782,1.6194441520321305e-09,1.2300448417663574,9.862676055152185e-05,5
886,0.4614583333333333,9.697565612357027e-05,0.00010575766969336788,0.012832926977166169,4.7040513343512335e-09,0.0001418248781795981,1.6718115528938977e-09,1.2285969257354736,9.868173344668525e-05,5
887,0.46197916666666666,9.703033551860865e-05,0.00010424183263423328,0.014621481989886628,4.5688697941846474e-09,0.00014198147713316334,1.6240850411227589e-09,1.2293330430984497,9.873645765652184e-05,5
888,0.46249999999999997,9.70847480232038e-05,0.00010474143105459173,0.016183965908606657,4.6140694607838194e-09,0.0001421365492765564,1.6264395687294342e-09,1.2299647331237793,9.879065935517328e-05,5
889,0.4630208333333333,9.713937329662781e-05,0.00010504395070426403,0.015129479149136631,4.640193568738865e-09,0.000142293478699795,1.6411183595381823e-09,1.2290784120559692,9.884543473492072e-05,5
890,0.4635416666666667,9.719385779573443e-05,0.00010420697868893523,0.013351157057621407,4.566727929110698e-09,0.00014244957033567263,1.6135231199094443e-09,1.2301030158996582,9.889989982234061e-05,5
891,0.4640625,9.724832318153241e-05,0.00010496907154184979,0.012801573438584068,4.633592724882063e-09,0.00014260585591994735,1.6359547338082265e-09,1.2299588918685913,9.895439986408908e-05,5
892,0.46458333333333335,9.730278247117132e-05,0.00010418104254887543,0.013331489593958749,4.564569236356098e-09,0.0001427623589829514,1.6057017495513086e-09,1.2297539710998535,9.900893777983379e-05,5
893,0.46510416666666665,9.735701773092584e-05,0.0001041174417011879,0.012805590367048498,4.558045325238189e-09,0.0001429175210815129,1.6107939157590066e-09,1.2293606996536255,9.906300861914907e-05,5
894,0.465625,9.741141323944575e-05,0.00010478689919157155,0.011270750192418511,4.619035070070447e-09,0.00014307421139462455,1.6605313297617622e-09,1.2303663492202759,9.911754796056444e-05,5
895,0.4661458333333333,9.746571060484877e-05,0.0001037448681210473,0.0119206478530662,4.524507917691625e-09,0.00014323034272242628,1.6289706465494883e-09,1.2291643619537354,9.91718685979856e-05,5
896,0.4666666666666667,9.751986480426643e-05,0.00010424034422688176,0.013427506943706225,4.571118601585432e-09,0.00014338578489093268,1.6255009148436656e-09,1.228838324546814,9.922593736891242e-05,5
897,0.4671875,9.75741429056603e-05,0.00010421033481943674,0.013412553406702736,4.565754752163376e-09,0.00014354242948847392,1.6119546568376994e-09,1.2300739288330078,9.928036628304508e-05,5
898,0.46770833333333334,9.762821044214543e-05,0.00010344151184023789,0.010866844252413892,4.5005463812484725e-09,0.00014369775216209048,1.5931198533913714e-09,1.2284525632858276,9.933433140520609e-05,5
899,0.46822916666666664,9.768222507895086e-05,0.00010400753468509524,0.008940332782618503,4.548366951657794e-09,0.0001438531070721849,1.6161226337923145e-09,1.22917902469635,9.93882834057593e-05,5
900,0.46875,9.773631056110183e-05,0.00010370665612452652,0.008165178240630724,4.524010592205921e-09,0.0001440092345023741,1.6048833902467033e-09,1.22885262966156,9.944245236569853e-05,5
901,0.4692708333333333,9.779031603373846e-05,0.00010370179478866236,0.007826253017390223,4.52129700091777e-09,0.0001441649778266767,1.5965905501916937e-09,1.2286626100540161,9.949646145981396e-05,5
902,0.46979166666666666,9.784426025046013e-05,0.00010347163846912857,0.00749802732029574,4.503373224272138e-09,0.0001443206267810998,1.586141184081262e-09,1.2275793552398682,9.955041429342661e-05,5
903,0.47031249999999997,9.789814162729923e-05,0.00010346159025149695,0.007093864511495796,4.500823668294998e-09,0.00014447609935725153,1.5891486787176855e-09,1.2313910722732544,9.960427680195689e-05,5
904,0.4708333333333333,9.795199140646681e-05,0.00010334974084451918,0.00714831218541806,4.492276350604077e-09,0.0001446316044133319,1.5850998326823686e-09,1.2286708354949951,9.965811955832567e-05,5
905,0.4713541666666667,9.80058309628502e-05,0.00010342026251588278,0.007574738609594271,4.4978287948154156e-09,0.0001447873537310274,1.5798443801806855e-09,1.2314201593399048,9.971201209933019e-05,5
906,0.471875,9.805964168083133e-05,0.00010323829843778463,0.007770197893806224,4.481983295163139e-09,0.00014494307870675427,1.574028940162579e-09,1.2270482778549194,9.976586153333301e-05,5
907,0.47239583333333335,9.81133389323903e-05,0.00010298808669263603,0.007113424834357504,4.460622613519412e-09,0.00014509832497409147,1.571269508400935e-09,1.2283434867858887,9.981952896770822e-05,5
908,0.47291666666666665,9.816695050297533e-05,0.00010291113306238646,0.007114813997298378,4.453376098702149e-09,0.00014525327182786694,1.5685447949387144e-09,1.2288382053375244,9.987307155381775e-05,5
909,0.4734375,9.822055084393927e-05,0.0001029429259775978,0.007523424677273766,4.457087117645139e-09,0.00014540842817165202,1.5684742895550355e-09,1.2291293144226074,9.992665084241957e-05,5
910,0.4739583333333333,9.827423282139673e-05,0.0001032185199325597,0.007385715322769745,4.480288552615673e-09,0.00014556442278916857,1.5756346969130086e-09,1.2303298711776733,9.998046934474973e-05,5
911,0.4744791666666667,9.832782361824721e-05,0.00010259563064865979,0.0076065656994762105,4.426426924807595e-09,0.00014571995464595608,1.5549631979601116e-09,1.2303372621536255,0.00010003410450305294,5
912,0.475,9.838131572425351e-05,0.00010284196888705402,0.008051043353546311,4.447643129917586e-09,0.0001458750664388633,1.5644714569150522e-09,1.2285836935043335,0.00010008757513642852,5
913,0.47552083333333334,9.843488901816266e-05,0.00010290124256307531,0.007946025967747955,4.453436271412428e-09,0.00014603103209469704,1.5709453171660276e-09,1.2298775911331177,0.00010014129076617958,5
914,0.47604166666666664,9.848833304536075e-05,0.00010235045643964527,0.007742546676740425,4.404597604786297e-09,0.0001461862714423675,1.5554292835331438e-09,1.2288092374801636,0.00010019473950820194,5
915,0.4765625,9.854165718103202e-05,0.00010244395566739787,0.008206319190252736,4.413921478630373e-09,0.00014634099148490943,1.549904602652278e-09,1.2284733057022095,0.00010024799512786144,5
916,0.4770833333333333,9.859502614034381e-05,0.00010251768218726042,0.008222166958098614,4.419565131350027e-09,0.00014649633226271666,1.5536212888391809e-09,1.2285678386688232,0.00010030142170141585,5
917,0.47760416666666666,9.864832091084351e-05,0.00010216115796035031,0.008260738939005023,4.389151963271077e-09,0.00014665135976867603,1.5480726526620852e-09,1.228771686553955,0.00010035471554654103,5
918,0.47812499999999997,9.870157767740853e-05,0.00010237125347384643,0.008658681530331423,4.407361523882056e-09,0.00014680643966548645,1.55089067880473e-09,1.230961799621582,0.00010040799883313507,5
919,0.4786458333333333,9.87547771246607e-05,0.00010194163381519909,0.009577319921007379,4.369735695149967e-09,0.0001469613421341828,1.5360463293184475e-09,1.2284226417541504,0.00010046119448859617,5
920,0.4791666666666667,9.880790392072106e-05,0.00010209351044595276,0.01000075806427972,4.383902024917509e-09,0.00014711602410495236,1.5426034852367006e-09,1.2280079126358032,0.00010051429008292016,5
921,0.4796875,9.88610598079968e-05,0.00010204926978304123,0.009851032794402952,4.3789070090821445e-09,0.0001472711939656205,1.5388827158966788e-09,1.2295646667480469,0.00010056751399394822,5
922,0.48020833333333335,9.891408256539069e-05,0.000101587270481197,0.008366758405976104,4.34035476661548e-09,0.0001474256581329075,1.5268465218057367e-09,1.2292084693908691,0.00010062048009815442,5
923,0.48072916666666665,9.896711678284074e-05,0.00010209068162543179,0.007285903973681382,4.382762137162185e-09,0.00014758051169737113,1.5429888065047642e-09,1.2303504943847656,0.00010067354372492326,5
924,0.48125,9.90201125734359e-05,0.00010143930482236261,0.007461548105287822,4.327517670931636e-09,0.00014773533933091566,1.5213672518156987e-09,1.2294631004333496,0.0001007265685980526,5
925,0.4817708333333333,9.907300666227467e-05,0.00010170265231207801,0.00803286644040864,4.349406944999663e-09,0.0001478896968906648,1.5272337092219838e-09,1.2286988496780396,0.00010077941264742841,5
926,0.4822916666666667,9.912596812436645e-05,0.00010169198684762415,0.007774446555555291,4.349473762390661e-09,0.00014804482783271135,1.5284643532305105e-09,1.228429913520813,0.00010083247709278958,5
927,0.4828125,9.917879247359494e-05,0.00010118137313981912,0.00660512463270227,4.304559893169673e-09,0.0001481992036272661,1.5174133642625156e-09,1.2289828062057495,0.00010088526735357804,5
928,0.48333333333333334,9.923155607677597e-05,0.00010145956262470574,0.00614716602213904,4.3294966451783425e-09,0.00014835344214252975,1.5262859088217981e-09,1.2277456521987915,0.00010093798698214857,5
929,0.48385416666666664,9.928437418495257e-05,0.00010138546768704672,0.0062643042217079585,4.322692167388406e-09,0.00014850836817935966,1.5252546216056215e-09,1.2293611764907837,0.0001009908983030151,5
930,0.484375,9.933707372172793e-05,0.00010100819961484343,0.006762063434787687,4.2902956286862686e-09,0.0001486626436051695,1.5101213348579295e-09,1.2292591333389282,0.00010104356892360938,5
931,0.4848958333333333,9.938966854090106e-05,0.00010098577786969677,0.007049377746788987,4.288748185110611e-09,0.00014881650928920832,1.5043368916085381e-09,1.227513074874878,0.00010109608366670236,5
932,0.48541666666666666,9.944233385345119e-05,0.00010127305386348182,0.006668882781652769,4.313556405061553e-09,0.00014897116965591854,1.5183557745461624e-09,1.2306852340698242,0.00010114882395172879,5
933,0.48593749999999997,9.94949200414879e-05,0.00010068432918086316,0.007016087715723019,4.262419893760854e-09,0.00014912545524792294,1.5051062560776163e-09,1.2294847965240479,0.00010120141213394364,5
934,0.4864583333333333,9.954747749437261e-05,0.00010116208746536961,0.008420041793298435,4.304529227469541e-09,0.00014927983802906362,1.522928565779832e-09,1.2293683290481567,0.00010125400444019005,5
935,0.4869791666666667,9.960011823835352e-05,0.00010099800467056326,0.009001619147789144,4.289033118366125e-09,0.00014943500311219955,1.5137900631642205e-09,1.2280223369598389,0.00010130681479280713,5
936,0.4875,9.965244399614759e-05,9.996793091670403e-05,0.006157737734879047,4.202563602880448e-09,0.00014958816804593972,1.4893292280718657e-09,1.2268872261047363,0.00010135895641214623,5
937,0.48802083333333335,9.970480952516941e-05,0.00010114700948679094,0.00731407121072293,4.302921355488186e-09,0.0001497420392940299,1.5237727670471943e-09,1.229310154914856,0.00010141130277283786,5
938,0.48854166666666665,9.97572828922883e-05,0.000100372937734005,0.010071420868851017,4.2364824483110665e-09,0.00014989685318836133,1.498225268275793e-09,1.2290490865707397,0.0001014639176936862,5
939,0.4890625,9.980945156580246e-05,9.998953519708264e-05,0.008727895376983406,4.204142217677423e-09,0.0001500497436678798,1.4867709968214993e-09,1.2282116413116455,0.00010151588877628567,5
940,0.4895833333333333,9.986181418107939e-05,0.00010110728286901117,0.005442016404214119,4.300118539653137e-09,0.00015020440004429728,1.5352625781287177e-09,1.2306636571884155,0.00010156840122837094,5
941,0.4901041666666667,9.991413412694674e-05,9.982657899935388e-05,0.007730931599470602,4.1894762744754735e-09,0.00015035884160024553,1.491708141554492e-09,1.2286628484725952,0.00010162080816744675,5
942,0.490625,9.996625494658069e-05,0.00010034802691939965,0.010102500767481872,4.235870248147927e-09,0.00015051216953387243,1.4999846693260024e-09,1.2307801246643066,0.00010167283347336839,5
943,0.49114583333333334,0.00010001856653709896,0.00010054679744117236,0.008966322740690003,4.250693895642525e-09,0.00015066714783262315,1.5036980119959609e-09,1.2296674251556396,0.00010172535977818723,5
944,0.49166666666666664,0.00010007062761916325,9.939886412133613e-05,0.004368343146259879,4.1551168486635034e-09,0.00015082046402138604,1.4746108490742885e-09,1.2273603677749634,0.00010177732016216353,5
945,0.4921875,0.0001001226601197767,0.00010043619594121181,0.005215454322694957,4.242110969805727e-09,0.00015097398581793512,1.4995042129695753e-09,1.2280442714691162,0.00010182932675045847,5
946,0.4927083333333333,0.00010017477018738344,9.968886534010346e-05,0.008452760976321866,4.1794682803772726e-09,0.00015112829313738044,1.469865496985186e-09,1.2294340133666992,0.00010188155421805159,5
947,0.49322916666666666,0.00010022664887427347,9.95563504465938e-05,0.008038808514672542,4.167539372721687e-09,0.00015128115177344374,1.4685778559757385e-09,1.2296159267425537,0.00010193328827636493,5
948,0.49374999999999997,0.00010027865446189253,0.00010016805537051799,0.004872459746171836,4.220348722217949e-09,0.00015143528718290696,1.497662162899961e-09,1.2283790111541748,0.00010198540908575337,5
949,0.4942708333333333,0.00010033060031887347,9.932866382735052e-05,0.0030523691602374085,4.148325132814647e-09,0.00015158914389953225,1.4671444556501357e-09,1.228582739830017,0.00010203740552479915,5
950,0.4947916666666667,0.00010038239126385953,9.95775123947516e-05,0.003829954809543305,4.170361555634891e-09,0.00015174217076758623,1.4648711736082567e-09,1.2299360036849976,0.00010208911178517934,5
951,0.4953125,0.0001004342653888825,9.964094254010559e-05,0.0032343791527890443,4.175109871474269e-09,0.00015189612877589262,1.468435599920847e-09,1.2299213409423828,0.00010214109137835156,5
952,0.49583333333333335,0.00010048607676860032,9.933817925974751e-05,0.0022011502851554256,4.1499556257082604e-09,0.00015204976854430417,1.4595260557162203e-09,1.2312597036361694,0.00010219293411745628,5
953,0.49635416666666665,0.00010053782474082784,9.939817377269461e-05,0.002043338410199802,4.154740969539595e-09,0.0001522032596488976,1.4585782958588346e-09,1.2302560806274414,0.00010224470644528552,5
954,0.496875,0.00010058954231640848,9.922069544871371e-05,0.002241899272100735,4.140207791250591e-09,0.00015235678641268218,1.4528035817967598e-09,1.2289828062057495,0.00010229646194272666,5
955,0.4973958333333333,0.00010064114694869009,9.896814084853626e-05,0.0019301708695164314,4.118579574870103e-09,0.00015250972693865735,1.4466350760957448e-09,1.227447509765625,0.0001023480012561513,5
956,0.4979166666666667,0.00010069277664654931,9.931355635420632e-05,0.0026615100339945274,4.148636458480489e-09,0.00015266320172891115,1.4624098846922523e-09,1.2297321557998657,0.0001023996891804339,5
957,0.4984375,0.00010074437113840047,9.883286822785528e-05,0.004784427475718581,4.106743025227895e-09,0.00015281659128121936,1.4496479765094663e-09,1.227309226989746,0.00010245131756615692,5
958,0.49895833333333334,0.00010079578570087819,9.862918443280215e-05,0.004032429579348407,4.091586049374094e-09,0.00015296898990319296,1.4403488349393157e-09,1.227411150932312,0.00010250260542864536,5
959,0.49947916666666664,0.000100847257546719,9.904755996788577e-05,0.0017417558241326191,4.125162241403125e-09,0.00015312214820904888,1.4523489635957533e-09,1.2284079790115356,0.00010255411307656827,5
960,0.5,0.000100898698773821,9.85112324966685e-05,0.0017692940263651855,4.081660912917737e-09,0.0001532752672751063,1.4369181613155283e-09,1.2299643754959106,0.0001026055753400558,5
961,0.5005208333333333,0.00010094997215745355,9.840879726193359e-05,0.002252398164221069,4.071492764769461e-09,0.00015342747665598105,1.4380326195964187e-09,1.2274476289749146,0.0001026567244457983,5
