step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
20,0.16666666666666666,2.3335016357814845e-09,-0.001494737873797307,1.037959181659972e-08,4.688645762005923e-05,3.640430670166823e-09,1.0278390471876308e-07,-0.0014477359191790765,5.4484936346725885e-05,0.00015710493483608883,0.0,5.617599286341704e-05,1.2290306091308594,0.0,0.0,0,0.019945574924349785,-9.65595172601752e-05,0.007484374102205038,0.007484374567866325,-2.145767030015122e-05,-2.235173997178208e-05
21,0.175,2.1642986812460318e-09,-0.0015010079847537004,1.0137875946749565e-08,4.900260842586516e-05,3.5555939898216623e-09,1.0281353466867826e-07,-0.0014518902606185386,5.5785470520571034e-05,0.00015526460772870596,0.0,5.7477331640441765e-05,1.2298742532730103,0.0,0.0,0,0.01994430460035801,-9.298323857365176e-05,0.007483975030481815,0.007483975030481815,-2.235173997178208e-05,-2.41398793150438e-05
22,0.18333333333333332,2.164301003198631e-09,-0.0015071953895855715,9.886979706228105e-09,5.114142900725976e-05,3.4679100060091113e-09,1.0284243391872834e-07,-0.0014559390668636835,5.707030785726489e-05,0.0001533325822948888,0.0,5.87627139723585e-05,1.2288888692855835,0.0,0.0,0,0.019943051040172577,-9.298323857365176e-05,0.007483580615371466,0.007483580615371466,-2.324580964341294e-05,-2.324580964341294e-05
23,0.19166666666666665,2.1639045143023574e-09,-0.0015133092930894366,9.68180884090495e-09,5.3304087015258134e-05,3.396827435239229e-09,1.02870740814022e-07,-0.0014598904896200092,5.834006675587598e-05,0.00015172857126175313,0.0,6.0033310805161575e-05,1.231555700302124,0.0,0.0,0,0.01994181238114834,-9.298323857365176e-05,0.007483190391212702,0.007483190391212702,-2.145767030015122e-05,-2.145767030015122e-05
24,0.2,2.001163511783349e-09,-0.0015193587173363216,9.435128522161716e-09,5.548677342053195e-05,3.3093563929808062e-09,1.0289831878396351e-07,-0.0014637576093049715,5.959460317092691e-05,0.00014978449390470522,0.0,6.128842750036454e-05,1.2295289039611816,0.0,0.0,0,0.019940586760640144,-8.940695988712832e-05,0.007482805289328098,0.007482805754989386,-2.0563600628520362e-05,-2.145767030015122e-05
25,0.20833333333333334,2.000407150018433e-09,-0.001525325481140057,9.204622794135896e-09,5.7688707005512465e-05,3.228429800560463e-09,1.0292522236563485e-07,-0.0014675226438822346,6.083405140157928e-05,0.0001479458366737393,0.0,6.252841567060173e-05,1.2300784587860107,0.0,0.0,0,0.019939377903938293,-8.940695988712832e-05,0.007482424844056368,0.007482425309717655,-1.8775461285258643e-05,-2.0563600628520362e-05
26,0.21666666666666667,2.00049082879659e-09,-0.001531218766456472,8.990815600641493e-09,5.990851721290861e-05,3.153371812366429e-09,1.0295150046407124e-07,-0.00147119630643667,6.205854136379138e-05,0.00014621538853109157,0.0,6.3753413742923e-05,1.2293689250946045,0.0,0.0,0,0.019938183948397636,-8.940695988712832e-05,0.007482048589736223,0.007482048589736223,-1.9669530956889503e-05,-2.0563600628520362e-05
27,0.225,2.001128070759501e-09,-0.0015370477780820824,8.771747502413784e-09,6.214480491813989e-05,3.07646809674827e-09,1.0297713769821081e-07,-0.0014747892231506711,6.326831380422896e-05,0.00014442364197571683,0.0,6.496358726655608e-05,1.2290951013565063,0.0,0.0,0,0.019937003031373024,-8.940695988712832e-05,0.00748167559504509,0.007481675129383802,-2.592801865830552e-05,-1.9669530956889503e-05
28,0.23333333333333334,2.000543329536588e-09,-0.0015428122647693403,8.571417510609583e-09,6.439842726811564e-05,3.0062759181515815e-09,1.0300218999752874e-07,-0.001478300263350387,6.4463952901513e-05,0.00014276636105515903,0.0,6.615990240320014e-05,1.2295678853988647,0.0,0.0,0,0.019935835152864456,-8.940695988712832e-05,0.007481307722628117,0.007481308188289404,-1.8775461285258643e-05,-2.145767030015122e-05
29,0.24166666666666667,1.8451744753149212e-09,-0.0015485031587658472,8.380761131560744e-09,6.666756316619687e-05,2.9406113624475452e-09,1.0302669509221581e-07,-0.0014817223429689512,6.564565222748984e-05,0.00014116601281747207,0.0,6.734234858981586e-05,1.2317434549331665,0.0,0.0,0,0.019934682175517082,-8.583068120060489e-05,0.0074809459038078785,0.007480945438146591,-2.0563600628520362e-05,-2.0563600628520362e-05
30,0.25,1.8437298426823593e-09,-0.0015541297105494908,8.165290023639077e-09,6.894834740812111e-05,2.8637580437312533e-09,1.0305055974258023e-07,-0.001485068303561761,6.68129815552734e-05,0.00013934296847610244,0.0,6.851006911433401e-05,1.2296911478042603,0.0,0.0,0,0.019933542236685753,-8.583068120060489e-05,0.0074805873446166515,0.0074805873446166515,-1.9669530956889503e-05,-1.9669530956889503e-05
31,0.2583333333333333,1.6937587417169808e-09,-0.0015596827838458142,7.97738490732214e-09,7.12421874757397e-05,2.798577204627397e-09,1.0307388121928547e-07,-0.001488327851345206,6.796649682086206e-05,0.00013773089398934517,0.0,6.966412486472701e-05,1.2295823097229004,0.0,0.0,0,0.019932417199015617,-8.225440251408145e-05,0.00748023297637701,0.00748023297637701,-1.8775461285258643e-05,-1.7881391613627784e-05
32,0.26666666666666666,1.8441272299695637e-09,-0.001565180582681673,7.782030350636119e-09,7.354636897108679e-05,2.7300382837627425e-09,1.0309663153831682e-07,-0.0014915214909214673,6.910611129596674e-05,0.00013603409181169864,0.0,7.080409698146154e-05,1.2301132678985596,0.0,0.0,0,0.019931303337216377,-8.583068120060489e-05,0.007479883264750242,0.007479883264750242,-1.8775461285258643e-05,-1.8775461285258643e-05
33,0.275,1.6931931116497303e-09,-0.0015705957895964405,7.596859369285656e-09,7.586104155496094e-05,2.664460441861038e-09,1.0311883537533232e-07,-0.0014946223391536235,7.02321694707383e-05,0.0001344033986667,0.0,7.193058034773193e-05,1.2305498123168945,0.0,0.0,0,0.01993020623922348,-8.225440251408145e-05,0.007479537278413773,0.007479537278413773,-1.7881391613627784e-05,-1.8775461285258643e-05
34,0.2833333333333333,1.6931986697210676e-09,-0.0015759557677321157,7.4138061643738675e-09,7.818498248044248e-05,2.6005264678344905e-09,1.0314050642923095e-07,-0.0014976585377404097,7.134477599272352e-05,0.00013277787837697615,0.0,7.304365543943391e-05,1.2296404838562012,0.0,0.0,0,0.01992912031710148,-8.225440251408145e-05,0.007479195483028889,0.007479195483028889,-1.8775461285258643e-05,-1.7881391613627784e-05
35,0.2916666666666667,1.6932742750847434e-09,-0.0015812513808142416,7.231755874784847e-09,8.051674949231588e-05,2.5366614422853106e-09,1.0316164527458332e-07,-0.0015006225446465011,7.24440894563356e-05,0.00013113688031355522,0.0,7.414333470672064e-05,1.2295972108840942,0.0,0.0,0,0.01992804743349552,-8.225440251408145e-05,0.007478857878595591,0.007478857878595591,-1.8775461285258643e-05,-1.8775461285258643e-05
36,0.3,1.5491392132469415e-09,-0.0015864917651172749,7.056731998495936e-09,8.285509405718278e-05,2.47512438267555e-09,1.0318227131110561e-07,-0.0015035248829175694,7.353015176769665e-05,0.00012953992909865497,0.0,7.52296644039257e-05,1.2282710075378418,0.0,0.0,0,0.01992698572576046,-7.867812382755801e-05,0.007478524465113878,0.007478524465113878,-1.7881391613627784e-05,-1.6987323760986328e-05
37,0.30833333333333335,1.6931688667856299e-09,-0.0015916586709329881,6.901345305544188e-09,8.520017760902796e-05,2.420595601536587e-09,1.0320244294111842e-07,-0.0015063466963668468,7.460323194013263e-05,0.00012810502531852692,0.0,7.630315751748016e-05,1.2296316623687744,0.0,0.0,0,0.019925938919186592,-8.225440251408145e-05,0.007478194776922464,0.007478195242583752,-1.6987323760986328e-05,-1.7881391613627784e-05
38,0.31666666666666665,1.5497541117821353e-09,-0.0015967612573765239,6.7254396439027146e-09,8.755042565883664e-05,2.3601341643744426e-09,1.0322211072582154e-07,-0.0015090993344132058,7.566352688645123e-05,0.00012646335973143732,0.0,7.736376632566754e-05,1.228942632675171,0.0,0.0,0,0.01992490515112877,-7.867812382755801e-05,0.007477869279682636,0.007477869279682636,-1.7881391613627784e-05,-1.6987323760986328e-05
39,0.325,1.4126677359658115e-09,-0.0016018085922002816,6.569318885366568e-09,8.99049404057286e-05,2.304604222554966e-09,1.032413157610095e-07,-0.0015117924284921706,7.671100354879168e-05,0.00012498736425286272,0.0,7.841159661047862e-05,1.2292628288269043,0.0,0.0,0,0.01992388255894184,-7.510184514103457e-05,0.007477547973394394,0.007477547973394394,-1.7881391613627784e-05,-1.609325408935547e-05
40,0.3333333333333333,1.5490719997442425e-09,-0.0016067916304925477,6.402632843926484e-09,9.226316091897933e-05,2.2461143187973597e-09,1.032600333803328e-07,-0.0015144172578353445,7.774603370208446e-05,0.00012339103022885017,0.0,7.944692027186564e-05,1.228976845741272,0.0,0.0,0,0.019922873005270958,-7.867812382755801e-05,0.007477229926735163,0.00747723039239645,-1.6987323760986328e-05,-1.6987323760986328e-05
41,0.3416666666666667,1.4114764466750655e-09,-0.001611719462846408,6.281726123561914e-09,9.46252179310296e-05,2.2045982180340667e-09,1.0327840503214975e-07,-0.0015169832733077761,7.876884267692359e-05,0.00012221532762830045,0.0,8.047021076296194e-05,1.2307811975479126,0.0,0.0,0,0.01992187462747097,-7.510184514103457e-05,0.007476916071027517,0.007476916536688805,-1.609325408935547e-05,-1.6987323760986328e-05
42,0.35,1.5489702028080118e-09,-0.001616582998668777,6.1090975901700974e-09,9.698807500841022e-05,2.142822970301398e-09,1.0329626189023559e-07,-0.0015194839693306837,7.977923759004806e-05,0.0001205273720716793,0.0,8.148082770309856e-05,1.2311551570892334,0.0,0.0,0,0.019920889288187027,-7.867812382755801e-05,0.00747660594061017,0.00747660594061017,-1.609325408935547e-05,-1.609325408935547e-05
43,0.35833333333333334,1.4114926123449895e-09,-0.0016213913742341123,5.9919508319897635e-09,9.93539947658339e-05,2.1033819384607105e-09,1.033137900730561e-07,-0.001521926662234761,8.077783205773905e-05,0.00011936346104710467,0.0,8.247995512495556e-05,1.2314444780349731,0.0,0.0,0,0.01991991512477398,-7.510184514103457e-05,0.0074762990698218346,0.0074762990698218346,-1.609325408935547e-05,-1.609325408935547e-05
44,0.36666666666666664,1.2803070325227978e-09,-0.001626153657294812,5.839774904510159e-09,0.00010172063625853747,2.04840408646495e-09,1.0333086010710997e-07,-0.0015243225700942306,8.176467371232803e-05,0.00011783911551472792,0.0,8.346720016224682e-05,1.2294673919677734,0.0,0.0,0,0.019918950274586678,-7.152556645451114e-05,0.0074759963899850845,0.0074759963899850845,-1.609325408935547e-05,-1.609325408935547e-05
45,0.375,1.2802047675187238e-09,-0.001630851666664707,5.68928359892382e-09,0.00010408557137428304,1.995449799836401e-09,1.0334748885544195e-07,-0.001526655778313202,8.273939384187709e-05,0.0001163128468723231,0.0,8.4442093197434e-05,1.2289142608642578,0.0,0.0,0,0.01991799846291542,-7.152556645451114e-05,0.007475696504116058,0.007475697435438633,-1.609325408935547e-05,-1.4305113836599048e-05
46,0.3833333333333333,1.2801718591818712e-09,-0.0016354853338217384,5.559510880031677e-09,0.00010645052967122753,1.9504535591079082e-09,1.0336374263510118e-07,-0.0015289246007251364,8.370260808875245e-05,0.0001149768065320475,0.0,8.540558587815832e-05,1.2305365800857544,0.0,0.0,0,0.019917059689760208,-7.152556645451114e-05,0.0074754017405211926,0.007475401274859905,-1.5199183508229908e-05,-1.5199183508229908e-05
47,0.39166666666666666,1.1554766730132321e-09,-0.0016400638635624223,5.4198841415238e-09,0.00010881313405381044,1.9008874988691267e-09,1.0337958336425842e-07,-0.0015311407745644328,8.465406515985868e-05,0.00011352462869667514,0.0,8.635722177153195e-05,1.229081630706787,0.0,0.0,0,0.01991613209247589,-6.794929504394531e-05,0.007475109305232763,0.007475109305232763,-1.5199183508229908e-05,-1.5199183508229908e-05
48,0.4,1.28005276286521e-09,-0.001644596369320529,5.296923680103241e-09,0.0001111739931218488,1.8578690588843119e-09,1.0339506560641579e-07,-0.001533312404156631,8.559414205001469e-05,0.00011222909936343903,0.0,8.729755113480273e-05,1.229765772819519,0.0,0.0,0,0.01991521380841732,-7.152556645451114e-05,0.0074748205952346325,0.0074748205952346325,-1.4305113836599048e-05,-1.4305113836599048e-05
49,0.4083333333333333,1.0369848442414583e-09,-0.0016490737376622878,5.173359348099154e-09,0.00011353204785075623,1.814661807839493e-09,1.0341018778814779e-07,-0.0015354320692795508,8.652294609642728e-05,0.00011091195047071755,0.0,8.822657528378146e-05,1.2291183471679688,0.0,0.0,0,0.019914306700229645,-6.437301635742188e-05,0.007474535144865513,0.007474535144865513,-1.4305113836599048e-05,-1.3411044164968189e-05
50,0.4166666666666667,1.1557046585721052e-09,-0.0016534959229063265,5.0502326234976025e-09,0.00011588814802895034,1.7712907199933068e-09,1.0342494854414773e-07,-0.0015374981439915498,8.744085089738501e-05,0.0001095855773887579,0.0,8.914489036507835e-05,1.2297147512435913,0.0,0.0,0,0.019913410767912865,-6.794929504394531e-05,0.007474252954125404,0.007474253885447979,-1.3411044164968189e-05,-1.4305113836599048e-05
51,0.425,1.1554100295354452e-09,-0.0016578626738050974,4.941481673134038e-09,0.0001182398445858824,1.7342843862901446e-09,1.0343940091403348e-07,-0.0015395132929265983,8.834771885366224e-05,0.0001083964548185181,0.0,9.005202866215132e-05,1.230347752571106,0.0,0.0,0,0.01991252601146698,-6.794929504394531e-05,0.007473978213965893,0.0074739777483046055,-1.5199183508229908e-05,-1.4305113836599048e-05
52,0.43333333333333335,1.0378531904938128e-09,-0.0016621837433315836,4.799644103358085e-09,0.0001205866090015922,1.6840288301040246e-09,1.0345343448761768e-07,-0.0015414878433982098,8.924367690722424e-05,0.00010683358614874055,0.0,9.094810545374052e-05,1.2281792163848877,0.0,0.0,0,0.01991165056824684,-6.437301635742188e-05,0.007473702542483807,0.007473702542483807,-1.609325408935547e-05,-1.4305113836599048e-05
53,0.44166666666666665,1.0375150185573814e-09,-0.0016664404934858927,4.689606168706623e-09,0.00012292924935954406,1.646195969834664e-09,1.0346715278736631e-07,-0.001543402049852374,9.012897902821184e-05,0.0001056022185862097,0.0,9.183368940511938e-05,1.2287614345550537,0.0,0.0,0,0.019910788163542747,-6.437301635742188e-05,0.007473431061953306,0.007473430596292019,-1.4305113836599048e-05,-1.4305113836599048e-05
54,0.45,1.0370114253899585e-09,-0.0016706512196576245,4.574255041874793e-09,0.0001252646526253021,1.6043262665554941e-09,1.0348052217292094e-07,-0.0015452774752436826,9.100331802206616e-05,0.00010429317098301926,0.0,9.270803982915573e-05,1.2272329330444336,0.0,0.0,0,0.0199099350720644,-6.437301635742188e-05,0.007473162841051817,0.00747316237539053,-1.4305113836599048e-05,-1.4305113836599048e-05
55,0.4583333333333333,1.0370928350109396e-09,-0.0016748159675281516,4.4702718179169805e-09,0.00012759585079620935,1.567888872534462e-09,1.0349358791352539e-07,-0.0015471111157793758,9.18673903919972e-05,0.00010310234715164984,0.0,9.357242756398922e-05,1.2281287908554077,0.0,0.0,0,0.019909091293811798,-6.437301635742188e-05,0.0074728974141180515,0.0074728974141180515,-1.4305113836599048e-05,-1.5199183508229908e-05
56,0.4666666666666667,1.0371303370071912e-09,-0.0016789164645485603,4.361104481202408e-09,0.00012992075724483512,1.530012334596449e-09,1.0350633801631369e-07,-0.0015488868027308908,9.27211985333172e-05,0.00010183748324415413,0.0,9.442646611369676e-05,1.2296717166900635,0.0,0.0,0,0.01990826055407524,-6.437301635742188e-05,0.007472635246813297,0.007472635246813297,-1.3411044164968189e-05,-1.4305113836599048e-05
57,0.475,9.251382446409511e-10,-0.001682980096701535,4.277561511777268e-09,0.0001322391604581543,1.5015831464188982e-09,1.0351885120920052e-07,-0.001550632214692415,9.356476085036713e-05,0.00010085118454484382,0.0,9.527034976506117e-05,1.2307705879211426,0.0,0.0,0,0.01990743726491928,-6.079673403291963e-05,0.007472376339137554,0.007472376339137554,-1.4305113836599048e-05,-1.4305113836599048e-05
58,0.48333333333333334,8.200900592467909e-10,-0.0016870069096684478,4.178774674887916e-09,0.0001345496728788871,1.468304450825376e-09,1.0353108707962406e-07,-0.001552348706837747,9.439812446590555e-05,9.967978308251723e-05,0.0,9.610388480503164e-05,1.2300493717193604,0.0,0.0,0,0.019906621426343918,-5.722045534639619e-05,0.007472120225429535,0.007472120225429535,-1.3411044164968189e-05,-1.3411044164968189e-05
59,0.49166666666666664,9.2528528949882e-10,-0.001690969791554848,4.056792639273518e-09,0.00013685278358324822,1.423004309855835e-09,1.0354294544887286e-07,-0.0015540084829482222,9.522161422407488e-05,9.82155867156142e-05,0.0,9.692747822535388e-05,1.2276781797409058,0.0,0.0,0,0.0199058186262846,-6.079673403291963e-05,0.007471863646060228,0.007471864111721516,-1.3411044164968189e-05,-1.3411044164968189e-05
60,0.5,9.25568390346957e-10,-0.0016948863525297515,3.960197846951547e-09,0.00013914771715552743,1.3897643046800176e-09,1.0355452681807852e-07,-0.0015556301950811686,9.603513306529153e-05,9.704314174600347e-05,0.0,9.774114361783328e-05,1.227372646331787,0.0,0.0,0,0.019905025139451027,-6.079673403291963e-05,0.007471614051610231,0.007471614051610231,-1.3411044164968189e-05,-1.3411044164968189e-05
61,0.5083333333333333,9.260754763752695e-10,-0.00169875693520345,3.877220697221631e-09,0.0001414363155982001,1.3611304437316534e-09,1.0356586957177628e-07,-0.0015572122504395047,9.683924046219863e-05,9.601937008372902e-05,0.0,9.854568145719151e-05,1.2311192750930786,0.0,0.0,0,0.0199042409658432,-6.079673403291963e-05,0.007471367251127958,0.007471367251127958,-1.3411044164968189e-05,-1.3411044164968189e-05
62,0.5166666666666666,9.265137575298697e-10,-0.001702581516735258,3.78337625792441e-09,0.00014371358948025696,1.3271165379322267e-09,1.0357692887625904e-07,-0.0015587596404361096,9.76332921668557e-05,9.485008128258375e-05,0.0,9.933975659982929e-05,1.2298979759216309,0.0,0.0,0,0.01990346610546112,-6.079673403291963e-05,0.007471123710274696,0.007471123710274696,-1.251697449333733e-05,-1.251697449333733e-05
63,0.525,8.194630764542858e-10,-0.0017063601884879194,3.7001529263336397e-09,0.00014598411874379617,1.2985853721911216e-09,1.035877504210273e-07,-0.0015602679623776996,9.841822694646228e-05,9.379879075172115e-05,0.0,0.00010012501998059611,1.2288285493850708,0.0,0.0,0,0.019902700558304787,-5.722045534639619e-05,0.007470882032066584,0.007470882963389158,-1.251697449333733e-05,-1.3411044164968189e-05
64,0.5333333333333333,9.24989357602834e-10,-0.001710101972532461,3.595475010791782e-09,0.00014824332934608987,1.261042700517585e-09,1.0359825911019828e-07,-0.0015617505244628924,9.919346848728457e-05,9.246513138707058e-05,0.0,0.0001009002661852822,1.2290904521942139,0.0,0.0,0,0.01990194246172905,-6.079673403291963e-05,0.007470644544810057,0.007470645010471344,-1.3411044164968189e-05,-1.3411044164968189e-05
