step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,jump_gain,jump_max_height,last_max_v_lift,last_max_v_hp,jump_engagements,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
10,0.08333333333333333,0.0014786577165749046,0.002629456152917815,0.0014738385526946224,0.0013037477107796403,0.00540653362280813,0.0015033852107743338,0.008389085343741316,0.0002943655521034292,0.05919719184950223,0.0,0.0002893859884277947,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.9033705457595883e-06,0.0,4.0,0.01,0.21415385097379178,0.053538462743447944,130,0.02074008621275425,0.07615327090024948,0.010137940756976604,0.009461106732487679,0.07797180861234665,0.06147086247801781
11,0.09166666666666666,1.8673693982668873e-05,0.004012505334533749,0.0012851854492397948,0.0014667494316663121,0.0015056210575551871,0.001515932052920627,0.008299045962343151,0.0002999203946178076,0.05528267546517662,0.0,0.0003104617508819631,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.646121433421157e-06,0.0,4.0,0.01,0.0,0.0,140,0.021013209596276283,-0.00550031615421176,0.010647553019225597,0.00983587745577097,0.04432081803679466,0.028404591605067253
12,0.1,0.0019037832599329537,0.0020255344328116605,0.0014629878375643794,0.0012654699173884592,0.0037507982704308392,0.0015471887051742173,0.00820496415287167,0.0002880721468354084,0.05897992041344486,0.0,0.00028196312026577134,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.0072684083206607e-06,0.0,4.0,0.01,0.0,0.0,140,0.020605886355042458,-0.08715390413999557,0.010824414901435375,0.009882248938083649,-0.0006580352201126516,-0.016100406646728516
13,0.10833333333333334,6.95417685590969e-05,-0.002269865086058157,0.0006838680874135477,0.0017408940035212614,0.0032848869927359255,0.0015745627634470166,0.0017990015368827654,0.0003197954745913978,0.04032837467938294,0.0,0.0003332187144361614,10.87891674041748,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-7.378507407364201e-05,0.0,4.0,0.01,0.17102809950376285,0.04275702487594071,152,0.01973622664809227,0.01344680693000555,0.010584409348666668,0.009516369551420212,-0.055725570768117905,-0.07005572319030762
14,0.11666666666666667,0.0015788592286604933,0.0021033981034643927,0.0015281381750213614,0.00037534324122844725,0.005044509522013947,0.0016166003427971328,0.007202339091171827,0.00014074651574778999,0.060280542851792566,0.0,0.00013183967456302723,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.682170289728311e-06,0.0,4.0,0.01,0.21194409336105985,0.05298602334026496,168,0.02063797041773796,0.07815241068601608,0.010401648469269276,0.008684043772518635,0.04350363835692406,-0.0691080093383789
15,0.125,5.920572017061516e-05,0.0035319148228615503,0.00036659544975635797,0.0015087287738924406,0.002867428341861529,0.0016404955789793123,0.007106940345660276,0.0003132197137954869,0.02952343680363387,0.0,0.0003201088764779736,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.9979921609706783e-06,0.0,4.0,0.01,0.0,0.0,182,0.020927222445607185,-0.003619193797931075,0.010700059123337269,0.008584114722907543,0.02639293484389782,-0.0026392934378236532
16,0.13333333333333333,0.0018787407853572582,0.0016069093778841176,0.0015009259553602414,0.00035533699555165423,0.0018089617419798157,0.0016555702601624774,0.006997483374315749,0.0001344556335687876,0.05974108328082238,0.0,0.0001254615195880636,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.1896742499413983e-07,0.0,4.0,0.01,0.0,0.0,183,0.020535068586468697,-0.085387222468853,0.010785897262394428,0.008467883802950382,-0.005934834014624357,-0.02633034996688366
17,0.14166666666666666,0.0031334034162650228,-0.002136064575042578,0.00025048727502204987,0.0017052838699772302,0.0043354925581011745,0.0016916993648133205,0.004644809351035045,0.00033867224760359,0.02439990404283423,0.0,0.00034136706043385917,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.3287536332003422e-06,0.0,4.0,0.01,0.09579697125946447,0.023949242814866118,192,0.019771724939346313,-0.07241248339414597,0.010551396757364273,0.008727392181754112,-0.04862486943602562,0.06691038608551025
18,0.15,0.0007019700218779563,-2.7049080736937228e-05,0.0014652863532701645,9.105636646167034e-05,0.002074173791876291,0.0017089841464122896,0.003940247807285144,1.3800545945228753e-05,0.05902627044367101,0.0,1.489143664542642e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.7971152828367915e-06,0.0,4.0,0.01,0.20154818469980232,0.05038704617495058,208,0.020199481397867203,0.04823684319853783,0.010318981483578682,0.009181419387459755,0.12264847010374069,0.041091438382864
19,0.15833333333333333,8.758480783221781e-05,0.001062765159515662,6.279052898499216e-05,0.0013640703346657287,0.0032765602851422275,0.0017362888154551415,0.004313499646453742,0.0003029199935024893,0.012212500246141353,0.0,0.00030078626517231384,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.1493892544537417e-06,0.0,4.0,0.01,0.004505425967342699,0.0011263564918356749,224,0.020410137251019478,-0.009734629653394222,0.011298317462205887,0.00935493316501379,0.11018871515989304,0.0010138750076293945
20,0.16666666666666666,0.0012611373650568227,-0.0007469694638047389,0.0014375676855093635,3.861167263110469e-05,0.0009991124455865437,0.001744614752501696,0.0037349620118942483,1.378919180331394e-05,0.05846626266519063,0.0,1.3352540302475778e-05,3.918354034423828,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.086349734210381e-05,0.0,4.0,0.01,0.0,0.0,225,0.02003519982099533,-0.06841421127319336,0.012096533551812172,0.009154749102890491,0.08053063601255417,-0.03530681133270264
21,0.175,4.640027352332427e-05,-0.002554911275988447,3.0157351865549877e-05,0.001801245050702051,0.0007526450675317238,0.001750886794731127,0.0010737781948336055,0.0003483976425813093,0.008467165033349799,0.0,0.00034572734052446045,1.6869428157806396,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.268239329435674e-06,0.0,4.0,0.01,0.0,0.0,226,0.01966300792992115,-0.010510682128369808,0.012578942812979221,0.009032368659973145,0.03565549850463867,-0.004740356933325529
22,0.18333333333333332,0.0009945319810216633,-0.000596463777439671,0.0014642471222309607,0.0001190934747034392,0.0008636073912166434,0.0017580835229912657,0.003739492323507658,8.91886979830924e-05,0.059006641084533885,0.0,8.815075337604529e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.818668208880037e-07,0.0,4.0,0.01,0.22524704522111205,0.05631176130527801,242,0.020059354603290558,0.062416788190603256,0.01262274757027626,0.009281470440328121,-0.023363826796412468,0.02219080738723278
23,0.19166666666666665,5.591431050892225e-05,0.0008064141347184757,0.00010956146535266671,0.001363419486201138,0.00018579744333139652,0.0017596318350190272,0.0040949412318002296,0.00030344264025583176,0.016141639381188996,0.0,0.00030148827356617176,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.2106857079580494e-07,0.0,4.0,0.01,0.03656771803960163,0.009141929509900407,258,0.020349636673927307,0.0065052504651248455,0.012137385085225105,0.009339602664113045,-0.08987902849912643,-0.008663535118103027
24,0.2,0.0010368774748635593,-0.000511715604214,0.0013959878306044951,0.00010652885992810337,0.0006560710679280892,0.001765099093918428,0.0037927776551005855,8.46503877616357e-05,0.0576151269604397,0.0,8.389429207118735e-05,0.9009814858436584,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.020866099455493e-05,0.0,4.0,0.01,0.0,0.0,260,0.020094066858291626,-0.06116151437163353,0.011078443378210068,0.009082340635359287,-0.16035495698451996,-0.05217432603240013
25,0.20833333333333334,0.00031988461759141,-0.0026866304066386097,0.0002348879107761387,0.0016601501785269421,0.0001276066936574523,0.00176616248303224,0.0012944547832881212,0.0003352144760659738,0.023633583221120986,0.0,0.000334086319572106,2.1777942180633545,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.5495791482693106e-05,0.0,4.0,0.01,0.0,0.0,260,0.01967400684952736,-0.023174284026026726,0.00941191054880619,0.008414103649556637,-0.23599861562252045,-0.10659276694059372
26,0.21666666666666667,0.001185034764064994,-0.0014107073092488594,0.0012303013198101335,0.0004886275249006385,0.001079119584945552,0.0017751551462401197,0.0032684114457670263,0.0001815567349998692,0.0540876796449899,0.0,0.00018034340025349313,3.1276602745056152,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.7532788969507165e-05,0.0,4.0,0.01,0.22632763754442822,0.056581909386107056,275,0.019942624494433403,0.06728768348693848,0.009396352805197239,0.0075806002132594585,0.02614259533584118,-0.06563812494277954
27,0.225,0.00014108247518295028,0.0006385814124830046,0.0004629765951151422,0.0010904872650551168,0.0003319167143020311,0.0017779211188593033,0.004111048866695517,0.00027178942958979395,0.033179225504913895,0.0,0.00027229737863410835,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.1951130002844516e-07,0.0,4.0,0.01,0.10780155354562249,0.02695038838640562,291,0.02035677433013916,0.021142957732081413,0.009491197764873505,0.00785035826265812,-0.004093050956726074,0.03958582505583763
28,0.23333333333333334,0.0006901609398473647,-3.773317713104407e-05,0.0010959666064903804,0.0004582406496986585,0.0004059091717760933,0.0017813036952907706,0.00398793871419613,0.00017602029875768383,0.05105009779163748,0.0,0.00017531594888213026,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.3008098820451938e-07,0.0,4.0,0.01,0.0,0.0,296,0.020218532532453537,-0.05160927399992943,0.009274648502469063,0.00810281839221716,-0.04684567078948021,0.019395945593714714
29,0.24166666666666667,0.00045473998277101665,-0.002531216530909764,0.0006621615774169518,0.001245049561096675,0.0002812861172259512,0.0017836477462676535,0.001614382336642533,0.0002903832306387612,0.039680106873710534,0.0,0.0002910899098024893,2.325289011001587,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.6733215270277437e-05,0.0,4.0,0.01,0.0,0.0,296,0.019716233015060425,-0.04058360680937767,0.008657132275402546,0.00811474397778511,-0.10009288042783737,-0.016765594482421875
30,0.25,0.0007136735179777962,-0.00197475017349981,0.000848774011016952,0.00105580817703637,0.0003518686944747347,0.0017865799853882763,0.0024300855179195846,0.0002672619148234466,0.04492497128312985,0.0,0.00026850566306659994,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.579277249995445e-06,0.0,4.0,0.01,0.17867264921398354,0.044668162303495886,306,0.019831830635666847,0.05336165055632591,0.008565199561417103,0.007991794496774673,0.010946988128125668,-0.009691714309155941
31,0.2583333333333333,0.0002662380206308999,0.000314076384074984,0.0009863349135892153,0.000674816494641605,0.000367070021874712,0.0017896389022372323,0.004031104715173936,0.00021368046293950487,0.048429671258769146,0.0,0.00021282496594565405,0.5011388063430786,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.208020667289397e-06,0.0,4.0,0.01,0.1696103871770145,0.04240259679425362,322,0.020297253504395485,0.03248333930969238,0.008634412661194801,0.008043425157666206,0.005671977531164885,0.008057355880737305
32,0.26666666666666666,0.0003773150648785035,0.00010612239778227906,0.0006783686348492383,0.0009756032372818848,0.0002579832323457443,0.00179178876250678,0.003929198097298686,0.00025708263301883836,0.040163419827760206,0.0,0.0002575295126578399,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.1956181294126116e-08,0.0,4.0,0.01,0.0,0.0,330,0.020255424082279205,-0.03850221261382103,0.008604932576417923,0.008016214706003666,-0.014412402175366879,-0.015640854835510254
33,0.275,0.0007191125902489211,-0.0022488679630570134,0.00117944993172178,0.0007501325702681189,0.00042659912064836196,0.0017953437551788498,0.0021951708843606565,0.00022544617688632037,0.05295872325683511,0.0,0.0002254298797678976,1.7719776630401611,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.832625367118688e-05,0.0,4.0,0.01,0.0,0.0,330,0.01978016272187233,-0.05322575196623802,0.008410370908677578,0.007724876515567303,-0.025307534262537956,-0.05416005477309227
34,0.2833333333333333,0.0005522796054890673,-0.002434000426542947,0.00042066253763476714,0.0016555284211621074,0.00017090719421655802,0.001796767981797321,0.001991238119540316,0.00033497097823915404,0.03162774104703874,0.0,0.00033491176260375344,3.0440423488616943,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.0809059010597295e-05,0.0,4.0,0.01,0.14006960043980343,0.03501740010995086,338,0.019745852798223495,0.04686712846159935,0.008259468711912632,0.007532408926635981,-0.010389088653028011,-0.0066322083584964275
35,0.2916666666666667,0.0006107219692367587,4.1694395301861446e-05,0.001493154611450635,0.00027144394512833384,0.0005579351674521777,0.0018014174415260892,0.004218432362643678,0.00013552048680379587,0.05958692434635905,0.0,0.0001356740681997652,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-6.874147457029255e-07,0.0,4.0,0.01,0.21323744265299588,0.05330936066324897,354,0.020250048488378525,0.04922031983733177,0.008184278383851051,0.007660911418497562,-0.009216069243848324,0.028658507391810417
36,0.3,0.000149125488838099,0.0003404721316527554,0.0002740207470772297,0.0014961680836911393,0.00012314331380067255,0.0018024436358077614,0.004062230087066985,0.00031828865483276696,0.025525976923638442,0.0,0.000317140209598239,1.0341463088989258,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.922046076967065e-06,0.0,4.0,0.01,0.0,0.0,365,0.02031022310256958,-0.023818014189600945,0.008028203621506691,0.007890813983976841,-0.02971350960433483,0.02434372715651989
37,0.30833333333333335,0.0009539478854840743,-0.0018692987912222766,0.0016658348889674515,0.000291875770911248,0.0006208273507073126,0.0018076171970636556,0.0028499769512041525,0.00014043710218387753,0.06293805837867784,0.0,0.0001411451928638213,1.7954319715499878,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.178639567034025e-05,0.0,4.0,0.01,0.0,0.0,365,0.019862521439790726,-0.061343904584646225,0.0076324427500367165,0.008005346171557903,-0.06535202264785767,0.001723766210488975
38,0.31666666666666665,0.0003170585691529747,-0.0028291244254102952,9.745369962700912e-05,0.0021463520103386876,0.00011735316150985898,0.0018085951400762378,0.0015403349937846138,0.0003814017504554428,0.01522212614451176,0.0,0.0003819619860945025,1.987818956375122,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-7.633905847275173e-06,0.0,4.0,0.01,0.08077061660589835,0.020192654151474587,370,0.019669316709041595,0.03558754920959473,0.007413946557790041,0.007976004853844643,0.002557933097705245,0.0002467632293701172
39,0.325,0.001078068323381164,-0.0003515901289070046,0.0018543913108130944,2.5587432060067036e-05,0.0006885138712875154,0.0018143327556703005,0.004420789693017621,4.113284370636653e-05,0.06640421946105621,0.0,4.142689540235143e-05,1.2460076808929443,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.7612655610896484e-05,0.0,4.0,0.01,0.25294908787547576,0.06323727196886894,386,0.020172085613012314,0.06558537483215332,0.007568191271275282,0.008055252954363823,0.022536812350153923,0.014805792830884457
40,0.3333333333333333,5.3503857775609405e-05,0.0006141781950015554,2.140124956302128e-05,0.0018466515146760957,1.2093545503534055e-05,0.0018144335352161633,0.004350168352232445,0.00035371216052288443,0.00713355595616784,0.0,0.0003545893746296638,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.327113806033191e-09,0.0,4.0,0.01,0.0,0.0,400,0.02036716416478157,-0.014541148208081722,0.007690751925110817,0.008114303462207317,0.005134641658514738,-0.0023818013723939657
41,0.3416666666666667,0.0011464454170938602,-0.001388075272774326,0.0019604584558507777,2.3749373989471532e-05,0.0007254309605742154,0.0018204787932209485,0.003563056767380732,3.954994602062928e-05,0.06827680302848449,0.0,3.96101697164699e-05,0.9431172013282776,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.7956655619761567e-05,0.0,4.0,0.01,0.0,0.0,400,0.019961446523666382,-0.06755948066711426,0.007596570998430252,0.007959586568176746,-0.027966497465968132,-0.035045742988586426
42,0.35,2.270520318905109e-05,-0.003122579505306671,3.8018889108881075e-06,0.0023847712368650488,2.9810104436351e-05,0.0018207272107579181,0.001109426034416235,0.0004018305352073942,0.0030063431331882216,0.0,0.00040336686121604856,5.7187018394470215,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.1194320341536244e-05,0.0,4.0,0.01,0.013157558191461492,0.003289389547865373,402,0.019613690674304962,0.007932186126708984,0.007395263761281967,0.00757451681420207,0.0034573671873658895,-0.04512101039290428
43,0.35833333333333334,0.001170360069575937,-0.0008730876470804234,0.002003759021264679,6.436571553726122e-05,0.0007432341185962678,0.001826920828412887,0.0041923179877103416,6.485466737038323e-05,0.06902731924243861,0.0,6.605803449453299e-05,2.6035773754119873,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.109761301472484e-05,0.0,4.0,0.01,0.2608792060765416,0.0652198015191354,418,0.020071007311344147,0.06830334663391113,0.00753033859655261,0.007568978238850832,0.021155474707484245,0.030579863116145134
44,0.36666666666666664,3.837880429396145e-06,0.0007965804655915103,6.67648053765745e-05,0.0019133738152074511,4.6912344665258906e-05,0.001827311764618431,0.004607868731223363,0.00035999980645198295,0.012599666699567864,0.0,0.00035897157485876294,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.8459262197111533e-08,0.0,4.0,0.01,0.023748747724494763,0.005937186931123691,434,0.02040795423090458,0.0031793115194886923,0.00766982464119792,0.007774924859404564,0.009900032542645931,0.0167199969291687
45,0.375,0.0012881587107956046,-0.0008286441257810242,0.0019360793004297978,7.429401485442329e-05,0.0007073264164617295,0.0018332061514222788,0.00430309405172108,7.058963999559153e-05,0.06785139469672342,0.0,7.077648483547177e-05,2.5689218044281006,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.7000568834374683e-05,0.0,4.0,0.01,0.0,0.0,435,0.02007676474750042,-0.07142900675535202,0.007638507056981325,0.007791152223944664,-0.01800656132400036,-0.013281404040753841
46,0.3833333333333333,0.00013749805972745305,-0.0031047412491990276,0.00019488941863509568,0.0022862980792675634,7.690472941201513e-05,0.0018338470241673788,0.0013477913325984634,0.0003936207700742214,0.021527417855887375,0.0,0.00039329445812868633,2.4093124866485596,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.7273685759156e-05,0.0,4.0,0.01,0.0,0.0,435,0.019616391509771347,-0.023277996107935905,0.0074395001865923405,0.00762387178838253,-0.019014177843928337,-0.0146216144785285
47,0.39166666666666666,0.00120961788247748,-0.0013860781973814614,0.0018078182474573945,0.0004586345948945903,0.0006530506436812208,0.0018392891128647224,0.003929281640312726,0.00017591102634875345,0.06556574887503364,0.0,0.000174736850185584,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.0077982058603998e-06,0.0,4.0,0.01,0.26023009288159316,0.06505752322039829,450,0.019966548308730125,0.06946206092834473,0.007517221849411726,0.0075694723054766655,0.025398729369044304,-0.004722475539892912
48,0.4,0.0001246726110538031,0.0008508819585079305,0.00044854710079621126,0.0016417873194695411,0.0002022158837263464,0.0018409742452291085,0.004906863235056594,0.00033353725669499633,0.03265891433158837,0.0,0.0003339122271218403,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.9141002339422356e-07,0.0,4.0,0.01,0.10262296843271257,0.025655742108178142,466,0.02042023092508316,0.02220153622329235,0.007652662694454193,0.007671481464058161,0.0054815406911075115,0.01973479799926281
49,0.4083333333333333,0.0008839987844505496,-9.694590361791116e-06,0.0016234387531529483,0.00046584433683462403,0.000582433408520937,0.0018458278569667829,0.004809415141043114,0.00017738321833713316,0.062132067800941014,0.0,0.00017639761410399578,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.7793445353632767e-07,0.0,4.0,0.01,0.0,0.0,470,0.020243756473064423,-0.05945205315947533,0.007656667847186327,0.007770037744194269,-0.003200769191607833,0.00220566987991333
50,0.4166666666666667,0.0004487401615642252,-0.002888300714607353,0.0007024279764047427,0.0017968208140818065,0.00045431919731823793,0.0018496138502777683,0.0019093020877211898,0.0003488506188037971,0.04087032518374107,0.0,0.00034969208197854686,2.747799873352051,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.207725331825671e-05,0.0,4.0,0.01,0.0,0.0,470,0.019659141078591347,-0.04221438989043236,0.0075501687824726105,0.0076508973725140095,-0.01270830538123846,-0.03146767616271973
51,0.425,0.0013288339077464912,-0.0019953653317065934,0.0012643217600433866,0.001152596971192604,0.0009773231314410382,0.0018577582097064436,0.003608145516982332,0.0002789840570340967,0.054831487584412426,0.0,0.0002806752831249302,6.094733715057373,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-7.056249460093457e-05,0.0,4.0,0.01,0.22382485089294435,0.05595621272323609,481,0.0198429636657238,0.07276653498411179,0.007482399232685566,0.007541003171354532,-0.002470314269885421,-0.008497238159179688
