step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,jump_gain,jump_max_height,last_max_v_lift,last_max_v_hp,jump_engagements,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
53,0.44166666666666665,0.000670337634694035,-0.6522451296808525,0.0012076158007134428,0.00024065773420341605,0.000423898651815421,0.008156329038048924,-0.6419701894731925,0.00011700651056140824,0.04914500586455236,0.0,0.00012808843810814617,1.713316798210144,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-3.0877675989629625e-05,0.0,1.0,0.01,0.0,0.0,0,0.019875211641192436,0.0517272911965847,0.007461750879883766,0.007460924331098795,0.016027987003326416,0.016129910945892334
54,0.45,0.00014239440042819015,-0.6503661360672071,0.00020246292991098802,0.0010142716984011392,7.139593566529165e-05,0.008156924004179469,-0.6408500830342873,0.00024046077683362557,0.020122769685656496,0.0,0.0002621305811085386,0.17559944093227386,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.3888897397104638e-06,0.0,1.0,0.01,0.0,0.0,0,0.020255716517567635,0.023807285353541374,0.007589266169816256,0.007590640336275101,0.011440514586865902,0.011003314517438412
55,0.4583333333333333,0.00055748629605087,-0.6510562660057191,0.00104207264323309,0.00020566748511854137,0.0003656527162429075,0.00815997111014816,-0.6410910684711684,0.00010821021879024896,0.04565244009323248,0.0,0.0001178687156262688,0.5861002206802368,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,9.078817682953285e-06,0.0,1.0,0.01,0.0,0.0,0,0.020115021616220474,-0.047196146100759506,0.0075926585122942924,0.007586810737848282,-0.011810659430921078,-0.009556709788739681
56,0.4666666666666667,0.00023210778977540838,-0.6530260127231804,0.0003668079053742806,0.0012524887434312774,0.0001287375236244138,0.00816104392284503,-0.6430135643617544,0.0002671877016076257,0.027085343098224936,0.0,0.00029186608672230376,2.1610372066497803,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.324435732098439e-05,0.0,1.0,0.01,0.0,0.0,0,0.019715480506420135,-0.030426977202296257,0.007480008993297815,0.007495636120438576,-0.012232660315930843,-0.009572803042829037
57,0.475,0.0004552657272021303,-0.6526496196857979,0.0008457325832859975,0.0006621902889756519,0.00029667567271866657,0.008163516220117685,-0.6425229148662165,0.00019424152454010436,0.041127425965795564,0.0,0.0002122904649849813,1.9911248683929443,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.949367586046114e-05,0.0,1.0,0.01,0.0,0.0,0,0.019793087616562843,0.04263639077544212,0.007437305059283972,0.0074512893334031105,0.014119147323071957,-0.0017961858538910747
58,0.48333333333333334,0.00034835823634886344,-0.6506318049042347,0.000553308634676589,0.0006322015578092069,0.00019406442874949254,0.008165133423690598,-0.6409328030517094,0.00018982671579132368,0.03326585741196487,0.0,0.00020686767723601242,0.4039511978626251,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-5.1575083248520375e-06,0.0,1.0,0.01,0.0,0.0,0,0.020201826468110085,0.03726482018828392,0.007567650638520718,0.0075849746353924274,0.01407086756080389,0.015280543826520443
59,0.49166666666666664,0.0003252620891466155,-0.6506942592887068,0.0006355266275644076,0.0005496668248130262,0.00022289485955149182,0.008166990880853526,-0.6410168128663293,0.0001769978015052065,0.03565183382560868,0.0,0.0001928828136496573,0.32152462005615234,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,3.71208196195405e-06,0.0,1.0,0.01,0.0,0.0,0,0.020188184455037117,-0.036056037992239,0.00760711170732975,0.007636434864252806,-0.006099342834204435,-0.004462301731109619
60,0.5,0.00044526592909771866,-0.6527026540916506,0.0007439186249260758,0.0007462456363810671,0.0002609272680595617,0.008169165274754022,-0.6425980586264918,0.0002062144595774746,0.03857249343576523,0.0,0.00022536104762575538,1.9121953248977661,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.8095805408098404e-05,0.0,1.0,0.01,0.0,0.0,0,0.019780337810516357,-0.0421750508248806,0.007506914436817169,0.007575429044663906,-0.011592506431043148,-0.009341238997876644
61,0.5083333333333333,0.00022238812243157325,-0.6529523093007832,0.00043251804162301293,0.0011237522345039382,0.0001517619406624771,0.008170429957592876,-0.6430032209446318,0.0002530806174738903,0.029411495766894037,0.0,0.00027651126320803654,2.208861827850342,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.2756692120507035e-05,0.0,1.0,0.01,0.0,0.0,0,0.0197304654866457,0.029801128432154655,0.00744264991953969,0.0075371153652668,-0.003772079711779952,-0.0007170438184402883
62,0.5166666666666666,0.0005512723926144624,-0.6509983823623136,0.0009183410331524938,0.0002536475096134499,0.0003221786502190835,0.008173114779678036,-0.6411020066472551,0.00012020468691912564,0.0428565288643981,0.0,0.00013091329545965045,0.7097634673118591,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.1560559613647608e-05,0.0,1.0,0.01,0.0,0.0,0,0.02012774907052517,0.04691719636321068,0.007542037405073643,0.00754478108137846,0.01592963933944702,-0.00018507240747567266
63,0.525,0.00011842813761785958,-0.6504457984875748,0.0002542065396603875,0.0008846038583100672,8.93229060581052e-05,0.00817385913722852,-0.641014700814758,0.0002245714677137957,0.0225480171926663,0.0,0.0002448350932288373,0.13380485773086548,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,9.041774316302913e-07,0.0,1.0,0.01,0.0,0.0,0,0.020238840952515602,-0.02174377255141735,0.007610749453306198,0.007632607128471136,-0.0012704728869721293,0.0055074687115848064
64,0.5333333333333333,0.0006164355429914476,-0.6523022633046471,0.0010598636307410797,0.0002953769584637977,0.0003719536236102318,0.008176958750758606,-0.6421536284216922,0.00012969847046616532,0.04604049588657967,0.0,0.00014184823287996637,1.5797919034957886,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.6997244985086212e-05,0.0,1.0,0.01,0.0,0.0,0,0.019861770793795586,-0.04959225282073021,0.007530221249908209,0.007571734953671694,-0.011638103984296322,-0.021230576559901237
65,0.5416666666666666,5.320810902805751e-05,-0.6531416209017719,0.00011601025480122523,0.0014592924987386069,4.097546278597188e-05,0.008177300212948489,-0.6433358098262555,0.0002884166273011177,0.015232219457533116,0.0,0.00031510364572783764,2.325910806655884,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.1346918523478383e-05,0.0,1.0,0.01,0.0,0.0,0,0.019692836329340935,0.01443385984748602,0.00745788449421525,0.007425232790410519,-0.004775225650519133,-0.012533067725598812
66,0.55,0.0006727864089109715,-0.651426410927726,0.0011558218889094545,2.649350887384007e-05,0.00040583696715935393,0.008180682187674817,-0.6413906269333568,3.870530328444291e-05,0.04807955675564105,0.0,4.193694384323617e-05,1.0626775026321411,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.9187659028761404e-05,0.0,1.0,0.01,0.0,0.0,0,0.02004098705947399,0.051813121885061264,0.007524014916270971,0.007512632291764021,0.018804965540766716,0.01590549945831299
67,0.5583333333333333,8.33438109140675e-06,-0.6503289497856376,2.938927005491244e-05,0.0010701083932747118,1.0754538386788873e-05,0.00818077180882804,-0.6410403459323886,0.00024701427097991715,0.007666716383812882,0.0,0.0002693443152858556,0.06334656476974487,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.1658252832341329e-07,0.0,1.0,0.01,0.0,0.0,0,0.020262740552425385,-0.0057041640393435955,0.007632468827068806,0.007603164296597242,0.004962086211889982,0.0034403798636049032
68,0.5666666666666667,0.0006767962348622572,-0.651859633693574,0.001196136577465067,3.622213270022549e-05,0.0004200573704102084,0.008184272286914792,-0.6417662064616316,4.53122323824969e-05,0.0489108694967707,0.0,4.9718542696507085e-05,1.2192038297653198,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.158763243097282e-05,0.0,1.0,0.01,0.0,0.0,0,0.019951604306697845,-0.05200981721282005,0.0075950026512146,0.007547651417553425,-0.008777081966400146,-0.010974704287946224
69,0.575,1.0950636453166925e-06,-0.6531837509584939,1.0998139380164479e-07,0.0015535985585149008,6.203888521357121e-07,0.008184277456821893,-0.643444669898118,0.00029760152874199814,0.00046900190575656467,0.0,0.00032512153325847437,2.3283133506774902,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.00566256771317e-06,0.0,1.0,0.01,0.0,0.0,0,0.01968306675553322,-0.0018596648005768657,0.007534225005656481,0.007466929033398628,-0.003747045760974288,-0.0064229960553348064
70,0.5833333333333334,0.000668431041832146,-0.6518721466665482,0.001179874207361317,3.813314305873254e-05,0.00041447320044585994,0.008187731400158943,-0.6417979768741371,4.65004358123822e-05,0.04857724173646167,0.0,5.105732203871159e-05,1.4055675268173218,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.542933706493498e-05,0.0,1.0,0.01,0.0,0.0,0,0.01995030976831913,0.05167364701628685,0.007532705552875996,0.00748429587110877,0.0019758939743041992,0.015765130519866943
71,0.5916666666666667,2.7536777181794223e-05,-0.6503525477090478,2.850461022878889e-05,0.001034877786399682,1.07098523494399e-05,0.00818782064892852,-0.6410738078863091,0.00024292133177017766,0.007550445050298544,0.0,0.0002648617159986596,0.11692400276660919,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-4.211927181283631e-07,0.0,1.0,0.01,0.0,0.0,0,0.02025837078690529,0.010403393767774105,0.00759565643966198,0.007595853880047798,0.010118185542523861,0.007868707180023193
72,0.6,0.0006083248802449821,-0.6514198595337197,0.0011062808180185403,2.622474373380357e-05,0.00038877398381597126,0.008191060432126987,-0.6414879686595953,3.859316631260872e-05,0.04703787448468607,0.0,4.185168847325844e-05,0.8624477982521057,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.4488760959581806e-05,0.0,1.0,0.01,0.0,0.0,0,0.02004089765250683,-0.04930972680449486,0.007612153887748718,0.007566999644041061,-0.007977783679962158,-0.010112821124494076
73,0.6083333333333333,7.751983608444289e-05,-0.6530977256026212,0.00010966907573608657,0.0013797197043093916,3.92541868408874e-05,0.00819138755035066,-0.6433394294361408,0.0002804572243353121,0.014810069259533298,0.0,0.00030640259594322825,2.2302439212799072,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.412192514331609e-05,0.0,1.0,0.01,0.0,0.0,0,0.019701316952705383,-0.017459392547607422,0.007447721436619759,0.0074822427704930305,-0.01780003309249878,-0.007883012294769287
74,0.6166666666666667,0.0005450838009235302,-0.6522983195404151,0.000986117812899012,0.0002839271497396154,0.0003467525505646402,0.008194277154938699,-0.6422889136219142,0.00012719304350462254,0.0444098595561619,0.0,0.0001391285816587021,1.7110997438430786,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.825027864512765e-05,0.0,1.0,0.01,0.0,0.0,0,0.019864432513713837,0.0466453991830349,0.007457352709025145,0.007458834443241358,0.015033780597150326,0.013937651179730892
75,0.625,0.0001578500979174827,-0.6505084883366804,0.00023301947161799002,0.0007984792259609469,8.260898401613749e-05,0.008194965563138833,-0.6411241739780451,0.00021338352280958066,0.021587935131364002,0.0,0.00023261583321224682,0.2593483626842499,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.357320927846287e-06,0.0,1.0,0.01,0.0,0.0,0,0.02022692747414112,0.025076864287257195,0.0075766597874462605,0.007579964119940996,0.010277329944074154,0.011049806140363216
76,0.6333333333333333,0.00044088385616088295,-0.6510264015344995,0.0008293075819297816,0.0002283818210218566,0.00029175751957203255,0.008197396875801934,-0.6413304313995851,0.00011411237081218016,0.040726099295900695,0.0,0.0001242754013647353,0.5544465780258179,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,7.93430182323006e-06,0.0,1.0,0.01,0.0,0.0,0,0.020121276378631592,-0.04197835549712181,0.007580170873552561,0.007582679856568575,-0.0068038697354495525,-0.008646547794342041
77,0.6416666666666666,0.00023990986804753086,-0.652880224209521,0.0003856304315046211,0.0010053267015862695,0.00013613789681358652,0.00819853135827538,-0.6430508258501071,0.00023939730321880336,0.027771583732463696,0.0,0.0002615872990509593,2.0451366901397705,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.2477870057141264e-05,0.0,1.0,0.01,0.0,0.0,0,0.01974501647055149,-0.03094911389052868,0.007493596989661455,0.0075006945990026,-0.009436010383069515,-0.008949636481702328
78,0.65,0.0003492004448356428,-0.6526568810596923,0.0006528995360520813,0.0006725519149483084,0.00022986961243880535,0.008200446938379036,-0.6427817822254772,0.00019579792764586536,0.03613584193158038,0.0,0.00021401078272578527,1.9799134731292725,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.5846177945725805e-05,0.0,1.0,0.01,0.0,0.0,0,0.019791413098573685,0.03735065087676048,0.007447260897606611,0.0074607450515031815,-0.0019660592079162598,-0.0015091894892975688
79,0.6583333333333333,0.00034265592356793044,-0.6507787545470148,0.0005500414818340137,0.00046017874727141055,0.00019376179667559095,0.008202061620017999,-0.6412238167743234,0.00016199091563359806,0.033167498604326905,0.0,0.00017651410578266492,0.5043014883995056,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-6.629681942134022e-06,0.0,1.0,0.01,0.0,0.0,0,0.020172221586108208,0.036971565335989,0.0075595444068312645,0.007557653822004795,0.01321792509406805,0.01303017046302557
80,0.6666666666666666,0.00023771486060345507,-0.6507114456944726,0.00047166495739719614,0.000532217223527244,0.00016622707818602985,0.00820344684566955,-0.6412664018072752,0.00017421115905538783,0.030713676347750886,0.0,0.0001898756016649602,0.3228244483470917,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,3.353552500907431e-06,0.0,1.0,0.01,0.0,0.0,0,0.02018524706363678,-0.03082394413650036,0.007594787981361151,0.0075921122916042805,-0.005905329715460539,-0.004168152809143066
81,0.675,0.0004223637395773461,-0.6525630882488423,0.0007108793643904431,0.0005622470904669343,0.0002500858748458429,0.008205530894626598,-0.642662067159781,0.00017902226513720444,0.03770621604962352,0.0,0.0001956786565794558,1.7866841554641724,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.5667558470900218e-05,0.0,1.0,0.01,0.0,0.0,0,0.019809279590845108,-0.04107355698943138,0.007517775520682335,0.007515768986195326,-0.011554061435163021,-0.00999301578849554
82,0.6833333333333333,0.00015355276124680975,-0.6529192339087464,0.00030362013844744806,0.0010624258459807163,0.00010720418059808004,0.008206424262798249,-0.6431932109002731,0.0002461022396880137,0.02464224577620506,0.0,0.0002689111470564989,2.1643776893615723,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.8517215289365558e-05,0.0,1.0,0.01,0.0,0.0,0,0.019737878814339638,0.02475142292678356,0.007449686992913485,0.007463065441697836,-0.0043451786041259766,-0.0028288362082093954
83,0.6916666666666667,0.0005074091728548571,-0.6511348586140294,0.0008509977047961634,0.0001558205906757577,0.0002991377099199949,0.008208917077047581,-0.641411714068655,9.425039475288152e-05,0.04125524705528167,0.0,0.0001025826319081066,0.8121150135993958,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.2765758548512283e-05,0.0,1.0,0.01,0.0,0.0,0,0.020100126042962074,0.045000310987234116,0.007532155141234398,0.0075345756486058235,0.01485139038413763,0.014598368667066097
84,0.7,7.271613018347849e-05,-0.6505052791974367,0.00016300781446647037,0.0008002507370288283,5.7786003923320794e-05,0.008209398627080276,-0.6412599058886778,0.00021362086164255822,0.018055902883349278,0.0,0.0002328852616631991,0.1846945583820343,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.0497403954416078e-06,0.0,1.0,0.01,0.0,0.0,0,0.020227188244462013,-0.017048120498657227,0.00759876798838377,0.007597204763442278,-0.0008958577527664602,-0.0007286667241714895
85,0.7083333333333334,0.0005526847496017095,-0.6521784409300984,0.0009573434627563485,0.0001959037454189874,0.0003363419990502252,0.008212201477072361,-0.642260307495249,0.00010564497955337606,0.043757135709649654,0.0,0.00011559587804965308,1.4861396551132202,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.4022554644145995e-05,0.0,1.0,0.01,0.0,0.0,0,0.019887369126081467,-0.04698872193694115,0.007531662471592426,0.007534871809184551,-0.012795030139386654,-0.010399817489087582
86,0.7166666666666667,2.6197963169602665e-05,-0.6530635486042918,6.191756951205536e-05,0.001315308985001237,2.2224588457075297e-05,0.00821238668197617,-0.6434477374046328,0.00027383115728763885,0.011128123787238832,0.0,0.00029918340301038923,2.254260540008545,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-7.63437624359993e-06,0.0,1.0,0.01,0.0,0.0,0,0.019708359614014626,0.010170935653150082,0.007451324723660946,0.007471152115613222,-0.005952715408056974,-0.004316568374633789
87,0.725,0.0005901010659860812,-0.6515403802870866,0.0010204575584451077,5.236433106207413e-06,0.0003584048817505461,0.008215373389324092,-0.641709211840225,1.7097676849768808e-05,0.04517648854094589,0.0,1.836117234874898e-05,1.1447709798812866,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.929420382178128e-05,0.0,1.0,0.01,0.0,0.0,0,0.020017996430397034,0.04853367432951927,0.007505803368985653,0.007506372407078743,0.015207230113446712,0.015376209281384945
88,0.7333333333333333,1.158122951201715e-06,-0.6504240624912176,8.20043011295511e-06,0.0009210066484545141,3.2851623922068533e-06,0.00821540076567736,-0.6412782965240216,0.00022917014389818257,0.004049797553694533,0.0,0.00024986265165689354,0.14802305400371552,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,9.946789364194929e-08,0.0,1.0,0.01,0.0,0.0,0,0.020243743434548378,-0.002009868621826172,0.007603208068758249,0.0075930398888885975,0.005247294437140226,0.0032025573309510946
89,0.7416666666666667,0.0005811436891383842,-0.6517643924634531,0.0010334348849872594,1.2586658275850988e-05,0.00036282360386037156,0.00821842429570953,-0.641918802935342,2.6647257507963413e-05,0.04546283944030024,0.0,2.9352509247561085e-05,1.149297833442688,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.8842389327756266e-05,0.0,1.0,0.01,0.0,0.0,0,0.019971465691924095,-0.0481867752969265,0.007548029068857431,0.0075502037070691586,-0.012272893451154232,-0.010058282874524593
90,0.75,6.549643613746636e-06,-0.6530795550602115,4.776393776558023e-06,0.001345844032805895,1.971201974221375e-06,0.008218440722392648,-0.6435039442676226,0.0002769903671390859,0.003090758410668172,0.0,0.00030262635368773563,2.2461400032043457,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,4.347734279794985e-06,0.0,1.0,0.01,0.0,0.0,0,0.01970500312745571,-0.004963874351233244,0.007454632315784693,0.007477163802832365,-0.008232593536376953,-0.005967020522803068
91,0.7583333333333333,0.000563420097946679,-0.6519550446528336,0.0009977436554162418,6.730934101177627e-05,0.00035024963206191964,0.008221359469326497,-0.6421052120891325,6.186731568005863e-05,0.0446708776590799,0.0,6.782147148941514e-05,1.4657047986984253,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.4175697892100207e-05,0.0,1.0,0.01,0.0,0.0,0,0.01993396133184433,0.04741787537932396,0.007478929124772549,0.0074828448705375195,0.015228687785565853,0.016148686408996582
92,0.7666666666666666,4.132692036060958e-05,-0.650472532094582,4.9808815202575076e-05,0.0008492899699702509,1.7693945992749814e-05,0.008221506918876437,-0.6413105994701721,0.00022006355343387042,0.009980863209419821,0.0,0.00023991362935031963,0.21902504563331604,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-9.535981522819804e-07,0.0,1.0,0.01,0.0,0.0,0,0.020234044641256332,0.012803076766431332,0.007583204191178083,0.0075947558507323265,0.006602704059332609,0.008131563663482666
93,0.775,0.0004999827028264987,-0.6513603129056376,0.0009153521689298964,4.4482129618802994e-05,0.00032122512401093907,0.008224183794909861,-0.6416763121093525,5.0302531340951246e-05,0.042786730862030026,0.0,5.4629252264376355e-05,0.8285648822784424,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.2514774020417133e-05,0.0,1.0,0.01,0.0,0.0,0,0.020053358748555183,-0.04470347985625267,0.007563460152596235,0.007583582308143377,-0.008888840675354004,-0.007815957069396973
94,0.7833333333333333,9.203265995057752e-05,-0.6529666136916121,0.0001372389390082831,0.0011494269999855963,4.827058288530028e-05,0.00822458604976724,-0.6433633290429004,0.00025597608934727474,0.016567373902238284,0.0,0.0002796850136160112,2.1364364624023438,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.4699581105019534e-05,0.0,1.0,0.01,0.0,0.0,0,0.019727369770407677,-0.019158123061060905,0.007484628353267908,0.007513079792261124,-0.007464587222784758,-0.006549059879034758
95,0.7916666666666666,0.0004378381911889905,-0.6523377335883072,0.0007969700912563795,0.0003198897228846223,0.00027963041016438716,0.008226916303185276,-0.6425561192797918,0.00013500410994564708,0.03992418042380781,0.0,0.0001476547969238214,1.7501678466796875,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.5530250373751633e-05,0.0,1.0,0.01,0.0,0.0,0,0.01985611766576767,0.04183172807097435,0.007454067002981901,0.007490056566894054,-0.0003969669051002711,-9.834765478444751e-06
96,0.8,0.00016963518074778483,-0.6506412075924547,0.00025605300999185956,0.0006189701722235969,8.988829395460585e-05,0.008227665372301565,-0.6413688838571899,0.0001878635887043359,0.02262975960949915,0.0,0.00020476892510925708,0.3770967423915863,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-3.410494050994908e-06,0.0,1.0,0.01,0.0,0.0,0,0.020199771970510483,0.025981662794947624,0.007588065229356289,0.0075783138163387775,0.012213884852826595,0.012143253348767757
97,0.8083333333333333,0.0003433488439933983,-0.6510040683684033,0.0006517620808258748,0.0002437451713894433,0.00022864637099903091,0.008229570758726558,-0.641535641513468,0.00011787430399343821,0.03610435100720895,0.0,0.00012838341199328563,0.5517633557319641,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,6.8715082388509435e-06,0.0,1.0,0.01,0.0,0.0,0,0.020125282928347588,-0.03704666718840599,0.007615262176841497,0.007602247875183821,-0.004363059997558594,-0.0043076276779174805
98,0.8166666666666667,0.00024224116974713104,-0.6527400921004219,0.00039442487328681416,0.0007995837766639717,0.00013836583032141776,0.00823072380731257,-0.6430731184734114,0.00021348626393123633,0.028086469101217197,0.0,0.00023330613783497143,1.9450339078903198,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.133726300952558e-05,0.0,1.0,0.01,0.0,0.0,0,0.019772592931985855,-0.031110046431422234,0.007555427961051464,0.007538141217082739,-0.006565153133124113,-0.007063149940222502
99,0.825,0.00026291114524802986,-0.6526489088151232,0.0004959346390807232,0.0006707087962918524,0.00017395412949417345,0.008232173425058354,-0.6429871808094443,0.00019551877714978132,0.0314939562164147,0.0,0.00021370842929371978,1.9767839908599854,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.2284133774846688e-05,0.0,1.0,0.01,0.0,0.0,0,0.019791709259152412,0.03241539001464844,0.007531446870416403,0.007509476039558649,0.0004407763190101832,-0.00016987322305794805
100,0.8333333333333334,0.0003310816588400384,-0.6509136896234332,0.0005366048724463844,0.0003260468777176853,0.00018822447311946618,0.008233741962334349,-0.6414862142520948,0.0001363373538282426,0.032759880111086624,0.0,0.00014851653720555552,0.6197524666786194,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-8.016559342223701e-06,0.0,1.0,0.01,0.0,0.0,0,0.02014491893351078,0.03633498772978783,0.007547450717538595,0.0075490428134799,0.01341551449149847,0.012958644889295101
101,0.8416666666666667,0.00016974635954631421,-0.6507322378223156,0.00034260330867080476,0.0005063206975250216,0.00012016297946557431,0.008234743320496563,-0.6414788241360769,0.00016990888577637198,0.026176451580411153,0.0,0.0001851812080627025,0.35375794768333435,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,3.076811693132164e-06,0.0,1.0,0.01,0.0,0.0,0,0.02018066868185997,-0.026042459532618523,0.007623197510838509,0.007597644347697496,0.0022512672003358603,-0.0032749769743531942
102,0.85,0.0003954144137178928,-0.6524332281901595,0.0006695475155905224,0.00041731769133135046,0.00023484391576454253,0.008236700353127934,-0.6427142482163917,0.0001542154950916706,0.03659364741565187,0.0,0.00016860043374526868,1.689107894897461,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.338586595278312e-05,0.0,1.0,0.01,0.0,0.0,0,0.019835684448480606,-0.039718147367239,0.007538769394159317,0.007501793093979359,-0.014297961257398129,-0.012386440299451351
103,0.8583333333333333,0.00010260189110752124,-0.6528789099335996,0.00020609786787319768,0.0009935365957601742,7.229732869988235e-05,0.008237302830867101,-0.6433393707479916,0.00023798168339552987,0.020302604161693036,0.0,0.00026004939473457737,2.1208035945892334,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.4761349613785692e-05,0.0,1.0,0.01,0.0,0.0,0,0.01974651962518692,0.020198820158839226,0.007450316566973925,0.007420454174280167,-0.007275938522070646,-0.0026705858763307333
104,0.8666666666666667,0.00046169768619206964,-0.6512574412418157,0.0007794825569493552,8.81396935582292e-05,0.00027341189576259267,0.00823958126333179,-0.6416885400417842,7.085439150712179e-05,0.039483732269109395,0.0,7.703831798276526e-05,0.9076828360557556,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.3590680212759013e-05,0.0,1.0,0.01,0.0,0.0,0,0.02007521688938141,0.042922493070364,0.007533801719546318,0.0075247082859277725,0.014753042720258236,0.014099477790296078
105,0.875,4.1404919917347e-05,-0.6505665820915578,9.831147877341249e-05,0.0007150915035822426,3.450920029580414e-05,0.008239868840000922,-0.6414719053492839,0.00020192951129991947,0.014022230833459595,0.0,0.00022012067210516517,0.24222375452518463,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.059249839189787e-06,0.0,1.0,0.01,0.0,0.0,0,0.020214742049574852,-0.012860297225415707,0.007603490259498358,0.007587297819554806,0.0006955861463211477,-3.9339061913779005e-05
106,0.8833333333333333,0.0004909519650494,-0.6520659429905796,0.0008557987098918419,0.000124658823737664,0.0003001983194737961,0.008242370492663204,-0.6423521629992375,8.424919157674753e-05,0.04137145658281424,0.0,9.223691097324018e-05,1.3990331888198853,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.132964082080923e-05,0.0,1.0,0.01,0.0,0.0,0,0.019910145550966263,-0.044292207807302475,0.007552547845989466,0.007529879920184612,-0.009348391555249691,-0.009895562194287777
