t,com_y:support,com_y:plate_0,com_y:fork_0,com_y:knife_0,com_y:plate_1,com_y:fork_1,com_y:knife_1,com_y:plate_2,com_y:fork_2,com_y:knife_2,com_y:plate_3,com_y:fork_3,com_y:knife_3,com_y:plate_4,com_y:fork_4,com_y:knife_4,com_y:plate_5,com_y:fork_5,com_y:knife_5,com_y:cup_0,com_y:cup_1,com_y:cup_2,com_y:cup_3,com_y:candle_0,com_y:candle_1,com_y:pot,E_el:support,E_el:plate_0,E_el:fork_0,E_el:knife_0,E_el:plate_1,E_el:fork_1,E_el:knife_1,E_el:plate_2,E_el:fork_2,E_el:knife_2,E_el:plate_3,E_el:fork_3,E_el:knife_3,E_el:plate_4,E_el:fork_4,E_el:knife_4,E_el:plate_5,E_el:fork_5,E_el:knife_5,E_el:cup_0,E_el:cup_1,E_el:cup_2,E_el:cup_3,E_el:candle_0,E_el:candle_1,E_el:pot,F:candle_0->support,F:candle_1->support,F:cup_0->support,F:cup_1->support,F:cup_2->support,F:cup_3->support,F:fork_0->support,F:fork_1->support,F:fork_2->support,F:fork_3->support,F:fork_4->support,F:fork_5->support,F:knife_0->support,F:knife_1->support,F:knife_2->support,F:knife_3->support,F:knife_4->support,F:knife_5->support,F:plate_0->support,F:plate_1->support,F:plate_2->support,F:plate_3->support,F:plate_4->support,F:plate_5->support,F:pot->support,support_mid_uy
0.200100,0.009516113,0.040530471,0.034706929,0.034835389,0.042263225,0.038731373,0.035473596,0.040236374,0.035584598,0.035013166,0.040163218,0.035048056,0.034945213,0.042326168,0.035052088,0.040035924,0.040448400,0.035359686,0.035052489,0.062143598,0.059923899,0.062565654,0.059958189,0.120732915,0.119896310,0.582688430,1.153747e-01,3.013911e-04,9.101468e-06,1.590388e-04,6.569606e-03,1.663306e-04,4.815901e-04,2.754599e-04,3.301689e-05,7.036799e-05,5.594613e-04,1.328689e-05,4.411617e-05,4.520164e-03,7.446024e-05,2.171032e-05,3.564728e-04,1.195651e-05,1.178715e-05,1.198972e-04,1.245951e-04,2.426133e-04,1.141319e-04,3.642112e-03,2.666198e-03,-1.617231e-14,0.000000,0.000000,0.000000,0.185584,0.000000,0.093431,2.157135,0.500269,0.000000,0.000000,3.447608,0.000000,0.277251,2.525249,0.199607,1.269823,0.000000,0.506418,1.850851,0.000000,0.000000,3.096489,0.098301,0.000000,0.000000,-7.880925975e-04
0.205100,0.009390384,0.040626449,0.034954773,0.034603469,0.043644243,0.040079353,0.036726207,0.039745739,0.035285708,0.034991824,0.040319637,0.034595397,0.034973484,0.043696275,0.036136714,0.041430551,0.039981273,0.034969608,0.034692292,0.061893053,0.059784525,0.062405404,0.059760213,0.120472521,0.119512463,0.580108400,1.824208e-01,8.927432e-04,2.216288e-05,3.267035e-05,3.410128e-03,1.028724e-05,3.755406e-04,4.847856e-04,1.634244e-05,8.105801e-05,5.846151e-04,5.321803e-05,3.414457e-05,3.326672e-03,2.820066e-04,1.062765e-04,2.255251e-04,5.598523e-06,5.549450e-05,2.260251e-04,1.074766e-03,2.394254e-04,1.436066e-03,2.467900e-03,5.859738e-03,-2.628552e-14,0.000000,6.860666,0.030007,6.345862,0.000000,6.373436,0.233751,0.000000,0.000000,0.957050,1.296919,0.100912,1.047250,0.049064,0.730078,0.038356,0.000000,0.223897,0.000000,0.000000,1.876628,0.667686,0.000000,0.411206,0.000000,-1.007005378e-03
0.210100,0.009214501,0.040477178,0.034969566,0.034400581,0.044780011,0.041182083,0.037734776,0.039347989,0.034746905,0.034882326,0.040245332,0.034268896,0.034821528,0.044821132,0.037337563,0.042579928,0.039382133,0.034645079,0.034212891,0.061447699,0.059854559,0.061999903,0.059796814,0.119966878,0.119213375,0.577283120,3.038303e-01,3.944727e-04,1.771122e-05,1.318845e-04,6.070820e-03,1.352897e-04,5.802569e-04,1.031267e-03,1.752770e-05,6.845376e-05,5.221727e-04,4.488226e-05,1.318495e-05,4.565405e-03,9.803511e-05,1.843293e-04,1.393586e-04,5.487269e-06,5.727271e-05,1.050400e-03,1.172491e-04,1.820644e-04,1.793083e-04,2.669223e-03,5.924536e-03,-3.418596e-14,0.000000,9.474689,2.002005,5.222775,0.000000,5.942678,0.044591,0.000000,0.122997,0.630109,0.052502,1.108697,0.265200,0.000000,0.026553,0.668087,0.000000,1.011942,0.000000,0.000000,12.948266,0.577761,0.000000,4.272612,0.000000,-1.277960094e-03
0.215100,0.009051353,0.040082668,0.034868719,0.034267326,0.045670528,0.042039563,0.038498096,0.039424960,0.034254117,0.034597606,0.040014933,0.034291731,0.034717498,0.045700745,0.038294470,0.043484055,0.039227650,0.034588306,0.034122056,0.060978878,0.059804715,0.061349152,0.059733256,0.119272153,0.118891065,0.574212590,4.436693e-01,8.614276e-04,1.338271e-05,2.088544e-04,9.908298e-04,1.604597e-04,4.133552e-04,3.207521e-04,1.524946e-04,2.192125e-05,4.570285e-04,4.880980e-05,9.267078e-05,1.389236e-03,2.387107e-04,2.378380e-05,6.443310e-04,1.646343e-05,6.096746e-05,1.565805e-03,7.567594e-05,8.739006e-05,1.360202e-04,6.744778e-03,5.387665e-03,-4.464075e-14,5.648547,8.294850,5.019101,0.053292,0.000000,0.089398,0.544038,0.000000,1.289679,1.482886,0.000000,1.753699,0.948893,0.000000,0.664870,0.317337,0.000000,1.311293,0.020346,0.000000,11.509613,2.728257,0.021449,23.314952,0.000000,-1.566827844e-03
0.220100,0.008912430,0.039493621,0.034640330,0.034114893,0.046315796,0.042651793,0.039016165,0.039563407,0.034071341,0.034439969,0.039624597,0.034313174,0.034569622,0.046453967,0.039006128,0.044142932,0.039495852,0.034738943,0.034282642,0.060579434,0.059543257,0.060458825,0.059533947,0.118691428,0.118759700,0.570896810,5.794324e-01,2.609045e-04,1.194515e-05,1.024455e-04,6.555627e-03,1.676345e-05,4.027066e-04,5.793249e-04,8.836697e-05,8.032269e-05,5.381714e-04,1.136791e-04,2.173291e-05,2.006779e-03,2.979321e-04,1.036128e-04,4.148318e-04,1.323908e-05,3.869780e-05,3.182772e-04,6.614959e-04,4.272479e-04,1.030672e-03,1.261723e-02,5.315729e-03,-6.991992e-14,14.480074,16.944173,4.080469,2.272666,0.614175,4.730446,0.013853,0.000000,1.168780,0.542927,0.000000,0.287996,0.459868,0.000000,1.270227,0.599152,0.000000,0.767306,1.962322,0.000000,2.502032,0.432941,4.855714,3.224455,0.000000,-1.793260367e-03
0.225100,0.008849454,0.038843450,0.034355560,0.034126245,0.046715814,0.043018773,0.039288985,0.039511004,0.034025914,0.034638422,0.039009438,0.034393791,0.034471408,0.047101571,0.039472535,0.044556560,0.039681209,0.034828491,0.034271328,0.060062421,0.059414632,0.059543885,0.059537782,0.118362109,0.118783807,0.567335780,6.497686e-01,1.077816e-03,1.213529e-05,2.869977e-05,1.213035e-03,1.236683e-04,6.088584e-04,4.355276e-04,1.013271e-04,2.728603e-05,2.743278e-04,2.125391e-05,1.784668e-05,4.433695e-03,8.944751e-05,1.805874e-04,2.133399e-04,2.262090e-05,6.209923e-05,2.361444e-04,7.224461e-04,3.262186e-03,3.216859e-04,1.481542e-02,4.572497e-03,-7.661570e-14,19.893605,7.275368,0.434323,9.256291,8.010678,7.499800,1.382382,0.000000,1.249672,0.551646,0.000000,0.428945,0.997736,0.000000,0.921895,0.919999,0.000000,0.000000,13.678506,0.000000,1.294802,3.095351,0.321797,1.917271,0.000000,-1.891878218e-03
0.230100,0.008869471,0.039326122,0.034519567,0.034081400,0.046870582,0.043140504,0.039316554,0.039416098,0.034216708,0.034774711,0.039101774,0.034337338,0.034484093,0.047505376,0.039693692,0.044724937,0.039642697,0.034814703,0.034031043,0.059355491,0.059484840,0.059066305,0.059545058,0.118439417,0.118750610,0.563529500,6.293950e-01,3.264210e-04,2.016860e-05,3.100598e-05,7.117448e-03,1.582360e-04,3.466013e-04,8.321279e-04,1.977202e-04,9.608665e-05,1.155835e-03,5.160656e-05,5.084970e-05,3.804571e-03,2.037272e-04,2.581097e-05,5.673594e-04,2.976500e-05,5.406785e-05,1.020764e-03,2.623029e-04,6.577632e-04,1.755288e-04,1.605406e-02,4.949530e-03,-1.381351e-13,18.201934,8.729624,2.569699,3.564376,10.861959,1.160773,1.502077,0.000000,0.457210,0.058775,0.000000,0.440051,0.379635,0.000000,0.095210,1.013894,0.000000,0.329887,23.864664,0.000000,4.326110,29.166978,0.000000,0.000000,0.000000,-1.864229668e-03
0.235100,0.008959757,0.039934062,0.034803434,0.034165134,0.046894808,0.043016984,0.039130073,0.039220686,0.034358432,0.034680224,0.039696548,0.034120415,0.034702179,0.047668356,0.039669600,0.044648064,0.039386236,0.034725399,0.033939456,0.058879234,0.059586661,0.058761883,0.059507819,0.118718043,0.118804261,0.559477970,5.303053e-01,2.567073e-04,1.383837e-05,8.064597e-05,5.225877e-03,2.513708e-05,4.098843e-04,6.624260e-04,3.131080e-04,4.494409e-05,4.825199e-04,3.083167e-05,5.174268e-05,3.375562e-03,3.166632e-04,1.020943e-04,2.895760e-04,1.761308e-05,5.018917e-05,4.510442e-03,8.369043e-04,3.218247e-03,1.021553e-03,7.277299e-03,3.136850e-03,-1.579033e-13,11.970310,8.426925,14.211890,6.874021,6.390795,6.795634,0.123388,0.000000,0.767263,0.665725,0.000000,0.273887,1.016484,0.496052,0.100274,0.645849,0.000000,1.226253,0.161420,7.309619,4.617910,2.580202,0.764993,2.421932,0.000000,-1.710211845e-03
0.240100,0.009102853,0.040297662,0.034856397,0.034307520,0.047108921,0.042648214,0.039139266,0.039257240,0.034570556,0.034503827,0.040109754,0.034112178,0.034750081,0.047724619,0.039400257,0.044325941,0.039195639,0.034639452,0.034235255,0.059228725,0.059842401,0.059237143,0.059697752,0.119109068,0.118717764,0.555181190,3.956290e-01,2.293810e-04,7.369419e-06,9.268185e-05,2.336482e-03,1.133426e-04,4.545932e-04,7.285624e-04,2.826233e-05,5.647465e-06,4.600495e-04,1.028673e-04,2.522805e-05,2.200508e-03,1.030775e-04,1.768780e-04,5.284703e-04,3.148740e-05,5.124857e-05,1.973953e-03,1.364409e-04,3.363126e-03,1.792745e-04,4.195917e-03,1.450621e-03,-1.586008e-13,11.237251,2.979626,15.827193,4.056554,23.811358,5.487985,0.122159,0.000000,0.723733,1.744102,0.000000,0.940477,1.034030,0.848584,0.862806,0.014963,0.000000,1.468329,0.000220,5.503053,14.751347,1.540053,3.656261,10.766861,0.000000,-1.476182968e-03
0.245100,0.009257662,0.040417509,0.034843525,0.034597678,0.047168573,0.042034194,0.038991351,0.039641499,0.034760092,0.034684537,0.040323397,0.034603307,0.034726735,0.047613736,0.038885664,0.043758569,0.039548920,0.034711880,0.034557766,0.059993667,0.059954722,0.060398177,0.059780257,0.119525218,0.118752973,0.550639160,2.703151e-01,2.458670e-04,1.368915e-05,6.145450e-05,1.517602e-03,1.509314e-04,9.203716e-05,1.530070e-03,9.709337e-05,1.010432e-05,2.441025e-04,1.674497e-05,2.295516e-06,4.863218e-03,1.569028e-04,2.678585e-05,7.344745e-04,2.502625e-05,3.327457e-05,1.446120e-03,1.046118e-04,6.071123e-04,1.684637e-04,5.165167e-03,2.811221e-03,-2.389150e-13,4.102518,16.343600,6.786354,0.129317,3.409908,0.242672,0.656575,0.000000,0.112448,0.841261,0.000000,1.366444,0.581606,0.000000,1.678560,0.666385,0.000000,0.388490,0.345355,0.000000,5.475330,0.169987,0.000000,15.042768,0.000000,-1.217137661e-03
0.250100,0.009398086,0.040397147,0.034769057,0.034869438,0.046982974,0.041503039,0.038598186,0.039947088,0.034759314,0.035015908,0.040295388,0.034924583,0.034712607,0.047257604,0.038125822,0.042946099,0.039957817,0.035053783,0.034887135,0.060890907,0.059825735,0.061349356,0.059736734,0.119730519,0.118945770,0.545851880,1.784039e-01,4.001100e-04,2.249090e-05,4.312344e-05,2.578270e-03,5.453193e-04,4.583082e-04,5.649559e-04,2.065827e-04,3.864385e-05,4.841921e-04,2.274827e-04,1.002410e-04,2.047303e-03,3.295148e-04,1.026294e-04,7.286349e-04,2.706852e-05,6.784199e-06,7.082470e-04,1.854099e-04,4.310905e-04,9.059725e-04,2.339016e-03,5.135995e-03,-2.224831e-13,0.000000,9.037185,5.188272,0.415985,0.000000,5.273783,0.301413,1.443910,0.472126,0.016210,0.000000,0.446708,0.296010,0.000000,0.216895,1.068789,0.020325,0.496929,3.255212,0.000000,2.638622,0.455500,0.000000,1.874093,0.000000,-9.849219715e-04
0.255100,0.009493679,0.040209979,0.034810697,0.034959771,0.046552125,0.041000148,0.037959770,0.040090422,0.034764900,0.035145583,0.040149135,0.035056054,0.034953420,0.046656222,0.037120729,0.042167906,0.040256060,0.035186825,0.035033441,0.061770281,0.059652442,0.062055285,0.059880556,0.119690571,0.119146150,0.540819350,1.264058e-01,2.624907e-04,2.136617e-05,9.310290e-05,1.692359e-03,6.885022e-04,5.087979e-04,9.806762e-04,4.767867e-05,9.471225e-05,7.313006e-04,1.135458e-04,3.003333e-06,3.023956e-03,1.248448e-04,1.781931e-04,7.038186e-04,9.184677e-06,2.235000e-05,8.160048e-04,9.353116e-04,3.586543e-04,1.443334e-04,2.886220e-03,4.863712e-03,-2.837505e-13,0.000000,12.525160,1.912312,7.273514,0.000000,5.858065,1.146041,0.000000,0.330935,0.188993,0.000000,0.033948,0.365146,0.000000,0.225206,0.695313,1.278263,0.000000,0.411952,0.000000,1.036954,4.102741,0.000000,1.379893,0.000000,-8.293136512e-04
0.260100,0.009516282,0.039911802,0.034961480,0.035040783,0.045876027,0.040303772,0.037076714,0.040029875,0.034681460,0.035135059,0.039882713,0.034973423,0.035063358,0.045835466,0.035924904,0.041424553,0.040320499,0.035245979,0.034934497,0.062488655,0.059732614,0.062515963,0.059933356,0.119475335,0.119532534,0.535541570,1.163876e-01,4.450427e-04,2.047312e-05,1.448438e-04,3.637236e-03,3.538038e-04,1.335256e-04,5.231361e-04,1.435805e-04,9.245217e-05,4.383283e-04,2.732518e-05,7.672512e-05,2.436425e-03,1.554088e-04,5.241240e-04,4.328342e-04,3.995671e-05,3.390710e-05,6.610833e-04,1.216809e-04,3.276509e-04,1.014345e-04,7.156566e-03,4.344390e-03,-3.811886e-13,7.877757,8.628187,1.283046,5.537743,0.000000,0.130559,0.863210,0.524080,0.909461,0.003385,0.679656,0.598763,0.368282,0.032501,0.140517,0.073486,0.221492,0.000000,4.417740,0.000000,0.221845,0.627181,0.773498,0.083099,0.000000,-7.853378470e-04
0.265100,0.009462365,0.039595511,0.035080068,0.034912199,0.044954678,0.039615867,0.036188237,0.039751035,0.034727960,0.034942921,0.039495446,0.034674569,0.034990238,0.044782259,0.035107567,0.040758468,0.040212909,0.035160956,0.034624099,0.063027703,0.059813610,0.062734079,0.059823554,0.119357228,0.119771926,0.530018540,1.428188e-01,8.031596e-04,3.804227e-05,1.018696e-05,3.476750e-03,2.569904e-04,6.202955e-04,9.466739e-04,1.492802e-04,9.594112e-06,7.081202e-04,2.070940e-04,6.424571e-05,3.445851e-03,6.820713e-05,2.785811e-04,3.254976e-04,5.687310e-05,2.405347e-05,3.742883e-04,6.492796e-04,5.146838e-04,7.877379e-04,5.902505e-03,1.529930e-03,-3.376253e-13,9.854944,0.782633,0.522416,4.809230,0.245753,3.798242,0.032924,0.247317,0.587653,0.366941,1.419560,0.096616,0.000000,1.367625,0.135756,0.192615,1.019954,0.474205,8.228823,0.000000,2.923542,10.131463,0.000000,2.495742,0.000000,-8.778431963e-04
