solver,scene,relax,iters,substeps,ratio_off,e_modal_peak,e_imp_peak,u_max,peak_net_J,u_final,eq2_violates,margin_J,margin_allow_J,eq2_violates_allow,max_deposit,excess_max,gross_supply,return_channel,return_frac,cum_modal_gain,cum_rigid_loss,max_net_excess,ledger_holds,ledger_passive,n_clamped,n_steps,n_commits,finite,wall_s
avbd,shelf,0.7,4,4,0.20880477583496676,5.928039425804042,28.39034405271167,0.19952627761962968,6.081462280352021,0.0024474331264505043,True,0.011506664696763676,-16.836876721489492,False,16.848383386186256,0.011506664696763676,30.479505521300407,31.067388439923562,1.0192878102373517,6.374187610350794,30.479505521300407,0.011506664696763676,True,True,0,432,432,True,0.44485283293761313
avbd,shelf,0.7,4,8,0.3739091157902045,10.753876590353652,28.760669735550152,0.3209491797629451,11.35709025284208,0.0023788764923470635,True,0.008149712695583889,-11.289570134728711,False,11.297719847424295,0.008149712695583889,35.38594571648537,35.802371021342424,1.0117680987868316,12.681274241337505,35.38594571648537,0.008149712695583889,True,True,0,864,864,True,0.9145047090714797
avbd,shelf,1.0,4,1,0.8587018889879681,19.270940428709487,22.441944842373005,0.6778776931965534,19.270940428709487,0.021827442908281442,True,0.0013698929615668124,-11.828971996353324,False,11.83034188931489,0.0013698929615668124,28.428344260506297,32.09981306924306,1.1291481760278703,19.270940428709487,28.428344260506297,0.0013698929615668124,True,True,0,108,108,True,0.10993429098743945
avbd,shelf,1.0,4,2,0.5886033995196014,16.379491153934197,27.82772095319632,0.468746915282001,16.6885777890787,0.007194178302888455,True,0.008949737126857123,-13.908732585702118,False,13.917682322828975,0.008949737126857123,35.602533574090295,39.47177903902838,1.1086789359214009,29.625715887677533,35.602533574090295,0.008949737126857123,True,True,0,216,216,True,0.219463707995601
avbd,shelf,1.0,4,4,0.326199344076673,9.260911608105621,28.39034405271167,0.26212438568011165,9.322737312921284,0.0006010393199356612,True,0.022508906446972066,-14.648882700217221,False,14.671391606664194,0.022508906446972066,35.566081685732435,36.76591454705133,1.0337353119728174,11.906929638262266,35.566081685732435,0.022508906446972066,True,True,0,432,432,True,0.4487935409415513
avbd,shelf,1.0,4,8,0.5853585298024206,16.835303352534613,28.760669735550152,0.3820166814883092,16.98105892414287,0.0034440069788109068,True,0.015620340826586082,-10.533422947250044,False,10.54904328807663,0.015620340826586082,44.451092706176865,45.562727853958535,1.0250080499737007,22.594990755518033,44.451092706176865,0.015620340826586082,True,True,0,864,864,True,0.8856187920318916
impulse,shelf,0.7,4,1,0.2734963360323582,7.91799974049979,28.951026749999997,0.2502408283349815,7.91799974049979,0.003039932238758402,False,-0.03675684374999809,-25.211793454948342,False,25.175036611198344,-0.03675684374999809,31.64151826535863,1.9666445196925377,0.06215392394256994,8.404602646263456,31.64151826535863,-0.03675684374999809,True,True,0,108,108,True,0.26394500001333654
impulse,shelf,0.7,4,2,0.472113965409439,13.668184041617296,28.95102675000011,0.38913472177828595,13.668184041617296,0.002507832897448812,False,-0.009189210937499439,-22.35532355802452,False,22.34613434708702,-0.009189210937499439,35.12455526753252,7.034991696438558,0.20028699702687403,15.388050310691767,35.12455526753252,-0.009189210937499439,True,True,0,216,216,True,0.4668148340424523
impulse,shelf,0.7,4,4,0.46919649643947864,13.583720319425618,28.951026749999983,0.3760563694534576,13.601169222466,0.0012749770326100712,False,-0.0022973027343731406,-15.54419957212897,False,15.541902269394598,-0.0022973027343731406,36.16790015346181,8.088798280397885,0.22364578109530273,16.10461438131324,36.16790015346181,-0.0022973027343731406,True,True,0,432,432,True,0.8485007920535281
impulse,shelf,0.7,4,8,0.5319863558126051,15.401551217765661,28.951026749999833,0.40992984594955484,15.686392306728555,0.001082996821549366,False,-0.0005743256835932852,-7.264913071901643,False,7.2643387462180495,-0.0005743256835932852,38.266041035369966,10.312179820895997,0.2694864569701441,19.532486663364708,38.266041035369966,-0.0005743256835932852,True,True,0,864,864,True,1.5567653750767931
impulse,shelf,1.0,4,1,0.2734963360323582,7.91799974049979,28.951026749999997,0.2502408283349815,7.91799974049979,0.003039932238758402,False,-0.03675684374999809,-25.211793454948342,False,25.175036611198344,-0.03675684374999809,31.64151826535863,1.9666445196925377,0.06215392394256994,8.404602646263456,31.64151826535863,-0.03675684374999809,True,True,0,108,108,True,0.2580270420294255
impulse,shelf,1.0,4,2,0.472113965409439,13.668184041617296,28.95102675000011,0.38913472177828595,13.668184041617296,0.002507832897448812,False,-0.009189210937499439,-22.35532355802452,False,22.34613434708702,-0.009189210937499439,35.12455526753252,7.034991696438558,0.20028699702687403,15.388050310691767,35.12455526753252,-0.009189210937499439,True,True,0,216,216,True,0.47304191708099097
impulse,shelf,1.0,4,4,0.46919649643947864,13.583720319425618,28.951026749999983,0.3760563694534576,13.601169222466,0.0012749770326100712,False,-0.0022973027343731406,-15.54419957212897,False,15.541902269394598,-0.0022973027343731406,36.16790015346181,8.088798280397885,0.22364578109530273,16.10461438131324,36.16790015346181,-0.0022973027343731406,True,True,0,432,432,True,0.8572708329884335
impulse,shelf,1.0,4,8,0.5319863558126051,15.401551217765661,28.951026749999833,0.40992984594955484,15.686392306728555,0.001082996821549366,False,-0.0005743256835932852,-7.264913071901643,False,7.2643387462180495,-0.0005743256835932852,38.266041035369966,10.312179820895997,0.2694864569701441,19.532486663364708,38.266041035369966,-0.0005743256835932852,True,True,0,864,864,True,1.5621632499387488
